CE11	XIN_ENG_20030405.0080-CE1
EM22	XIN_ENG_20030405.0080-E3-6
EM24	XIN_ENG_20030405.0080-E4-7
EM25	XIN_ENG_20030405.0080-E5-8
EM26	XIN_ENG_20030405.0080-E6-9
EM27	XIN_ENG_20030405.0080-E22-10
EM28	XIN_ENG_20030405.0080-E20-11
EM29	XIN_ENG_20030405.0080-E7-12
EM30	XIN_ENG_20030405.0080-E8-13
EM31	XIN_ENG_20030405.0080-E4-14
EM32	XIN_ENG_20030405.0080-E9-15
EM33	XIN_ENG_20030405.0080-E22-16
EM34	XIN_ENG_20030405.0080-E10-17
EM35	XIN_ENG_20030405.0080-E11-18
EM36	XIN_ENG_20030405.0080-E12-19
EM37	XIN_ENG_20030405.0080-E13-20
EM38	XIN_ENG_20030405.0080-E14-21
EM39	XIN_ENG_20030405.0080-E15-22
EM40	XIN_ENG_20030405.0080-E28-23
EM41	XIN_ENG_20030405.0080-E28-24
EM42	XIN_ENG_20030405.0080-E16-25
EM43	XIN_ENG_20030405.0080-E28-26
EM44	XIN_ENG_20030405.0080-E17-27
EM45	XIN_ENG_20030405.0080-E18-28
EM46	XIN_ENG_20030405.0080-E19-29
EM2	XIN_ENG_20030405.0080-E21-30
EM3	XIN_ENG_20030405.0080-E22-31
EM4	XIN_ENG_20030405.0080-E23-32
EM5	XIN_ENG_20030405.0080-E25-33
EM6	XIN_ENG_20030405.0080-E26-34
EM7	XIN_ENG_20030405.0080-E27-35
EM8	XIN_ENG_20030405.0080-E28-36
EM9	XIN_ENG_20030405.0080-E29-37
EM10	XIN_ENG_20030405.0080-E30-38
EM11	XIN_ENG_20030405.0080-E32-39
EM12	XIN_ENG_20030405.0080-E22-40
EM13	XIN_ENG_20030405.0080-E22-41
EM14	XIN_ENG_20030405.0080-E26-42
EM15	XIN_ENG_20030405.0080-E28-43
EM16	XIN_ENG_20030405.0080-E33-44
EM17	XIN_ENG_20030405.0080-E28-45
R1	XIN_ENG_20030405.0080-R1
R2	XIN_ENG_20030405.0080-R2
R3	XIN_ENG_20030405.0080-R3
R4	XIN_ENG_20030405.0080-R4
R5	XIN_ENG_20030405.0080-R5
R6	XIN_ENG_20030405.0080-R6
R7	XIN_ENG_20030405.0080-R7
R8	XIN_ENG_20030405.0080-R8
R4	XIN_ENG_20030405.0080-R9
R1	XIN_ENG_20030405.0080-R10
RM1	XIN_ENG_20030405.0080-R1-1
RM2	XIN_ENG_20030405.0080-R2-1
RM3	XIN_ENG_20030405.0080-R3-1
RM4	XIN_ENG_20030405.0080-R4-1
RM5	XIN_ENG_20030405.0080-R5-1
RM6	XIN_ENG_20030405.0080-R6-1
RM7	XIN_ENG_20030405.0080-R7-1
RM8	XIN_ENG_20030405.0080-R9-1
RM9	XIN_ENG_20030405.0080-R10-1
RM10	XIN_ENG_20030405.0080-R8-1
V1	XIN_ENG_20030405.0080-EV1
V2	XIN_ENG_20030405.0080-EV2
V3	XIN_ENG_20030405.0080-EV3
V4	XIN_ENG_20030405.0080-EV4
V5	XIN_ENG_20030405.0080-EV5
V6	XIN_ENG_20030405.0080-EV6
VM1	XIN_ENG_20030405.0080-EV1-1
VM2	XIN_ENG_20030405.0080-EV1-2
VM3	XIN_ENG_20030405.0080-EV1-3
VM4	XIN_ENG_20030405.0080-EV2-1
VM5	XIN_ENG_20030405.0080-EV3-1
VM6	XIN_ENG_20030405.0080-EV4-1
VM7	XIN_ENG_20030405.0080-EV1-4
VM8	XIN_ENG_20030405.0080-EV5-1
VM9	XIN_ENG_20030405.0080-EV6-1
VM10	XIN_ENG_20030405.0080-EV6-2
Q1	XIN_ENG_20030405.0080-T1
Q2	XIN_ENG_20030405.0080-T2
Q3	XIN_ENG_20030405.0080-T3
Q4	XIN_ENG_20030405.0080-V1
Q5	XIN_ENG_20030405.0080-T4
Q6	XIN_ENG_20030405.0080-T5
Q7	XIN_ENG_20030405.0080-T6
QM4	XIN_ENG_20030405.0080-V1-1
