CE12	XIN_ENG_20030423.0011-CE1
V1	XIN_ENG_20030423.0011-EV4
V2	XIN_ENG_20030423.0011-EV5
V3	XIN_ENG_20030423.0011-EV6
V4	XIN_ENG_20030423.0011-EV7
V5	XIN_ENG_20030423.0011-EV8
V6	XIN_ENG_20030423.0011-EV9
V7	XIN_ENG_20030423.0011-EV10
V8	XIN_ENG_20030423.0011-EV11
VM9	XIN_ENG_20030423.0011-EV1-1
VM10	XIN_ENG_20030423.0011-EV4-1
VM11	XIN_ENG_20030423.0011-EV2-1
VM12	XIN_ENG_20030423.0011-EV3-1
VM13	XIN_ENG_20030423.0011-EV3-2
VM1	XIN_ENG_20030423.0011-EV4-2
VM2	XIN_ENG_20030423.0011-EV5-1
VM3	XIN_ENG_20030423.0011-EV6-1
VM4	XIN_ENG_20030423.0011-EV7-1
VM5	XIN_ENG_20030423.0011-EV8-1
VM6	XIN_ENG_20030423.0011-EV9-1
VM7	XIN_ENG_20030423.0011-EV10-1
VM8	XIN_ENG_20030423.0011-EV11-1
Q1	XIN_ENG_20030423.0011-T1
Q2	XIN_ENG_20030423.0011-T2
Q3	XIN_ENG_20030423.0011-T3
Q4	XIN_ENG_20030423.0011-T4
Q5	XIN_ENG_20030423.0011-T5
Q6	XIN_ENG_20030423.0011-T6
Q7	XIN_ENG_20030423.0011-T7
Q8	XIN_ENG_20030423.0011-T8
Q9	XIN_ENG_20030423.0011-V1
Q10	XIN_ENG_20030423.0011-V2
Q11	XIN_ENG_20030423.0011-V3
Q12	XIN_ENG_20030423.0011-V4
Q13	XIN_ENG_20030423.0011-V5
Q14	XIN_ENG_20030423.0011-V6
Q15	XIN_ENG_20030423.0011-V7
Q16	XIN_ENG_20030423.0011-V8
Q19	XIN_ENG_20030423.0011-T9
Q17	XIN_ENG_20030423.0011-T10
Q18	XIN_ENG_20030423.0011-V9
QM9	XIN_ENG_20030423.0011-V1-1
QM10	XIN_ENG_20030423.0011-V2-1
QM11	XIN_ENG_20030423.0011-V3-1
QM12	XIN_ENG_20030423.0011-V4-1
QM13	XIN_ENG_20030423.0011-V5-1
QM14	XIN_ENG_20030423.0011-V6-1
QM15	XIN_ENG_20030423.0011-V7-1
QM16	XIN_ENG_20030423.0011-V8-1
QM18	XIN_ENG_20030423.0011-V9-1
