CE11	XIN_ENG_20030324.0191-CE1
EM49	XIN_ENG_20030324.0191-E29-31
EM50	XIN_ENG_20030324.0191-E23-32
EM51	XIN_ENG_20030324.0191-E24-33
EM52	XIN_ENG_20030324.0191-E26-34
EM53	XIN_ENG_20030324.0191-E27-35
EM2	XIN_ENG_20030324.0191-E28-36
EM3	XIN_ENG_20030324.0191-E30-37
EM4	XIN_ENG_20030324.0191-E31-38
EM5	XIN_ENG_20030324.0191-E25-39
EM6	XIN_ENG_20030324.0191-E32-40
EM7	XIN_ENG_20030324.0191-E33-41
EM8	XIN_ENG_20030324.0191-E34-42
EM9	XIN_ENG_20030324.0191-E35-43
EM10	XIN_ENG_20030324.0191-E31-44
EM11	XIN_ENG_20030324.0191-E25-45
EM12	XIN_ENG_20030324.0191-E36-46
EM13	XIN_ENG_20030324.0191-E37-47
EM15	XIN_ENG_20030324.0191-E38-48
EM16	XIN_ENG_20030324.0191-E38-49
EM17	XIN_ENG_20030324.0191-E38-50
EM18	XIN_ENG_20030324.0191-E39-51
R1	XIN_ENG_20030324.0191-R1
R2	XIN_ENG_20030324.0191-R2
R3	XIN_ENG_20030324.0191-R3
R6	XIN_ENG_20030324.0191-R4
R7	XIN_ENG_20030324.0191-R5
R8	XIN_ENG_20030324.0191-R6
R9	XIN_ENG_20030324.0191-R7
R10	XIN_ENG_20030324.0191-R8
R11	XIN_ENG_20030324.0191-R9
R12	XIN_ENG_20030324.0191-R10
R13	XIN_ENG_20030324.0191-R11
R14	XIN_ENG_20030324.0191-R12
R15	XIN_ENG_20030324.0191-R13
R16	XIN_ENG_20030324.0191-R14
R17	XIN_ENG_20030324.0191-R15
R2	XIN_ENG_20030324.0191-R16
R14	XIN_ENG_20030324.0191-R17
RM1	XIN_ENG_20030324.0191-R1-1
RM2	XIN_ENG_20030324.0191-R2-1
RM3	XIN_ENG_20030324.0191-R3-1
RM5	XIN_ENG_20030324.0191-R2-2
RM7	XIN_ENG_20030324.0191-R4-1
RM8	XIN_ENG_20030324.0191-R5-1
RM9	XIN_ENG_20030324.0191-R6-1
RM10	XIN_ENG_20030324.0191-R7-1
RM11	XIN_ENG_20030324.0191-R8-1
RM12	XIN_ENG_20030324.0191-R9-1
RM13	XIN_ENG_20030324.0191-R10-1
RM14	XIN_ENG_20030324.0191-R11-1
RM15	XIN_ENG_20030324.0191-R12-1
RM16	XIN_ENG_20030324.0191-R13-1
RM17	XIN_ENG_20030324.0191-R17-1
RM18	XIN_ENG_20030324.0191-R14-1
RM19	XIN_ENG_20030324.0191-R15-1
V2	XIN_ENG_20030324.0191-EV1
V3	XIN_ENG_20030324.0191-EV2
V8	XIN_ENG_20030324.0191-EV3
V10	XIN_ENG_20030324.0191-EV4
V6	XIN_ENG_20030324.0191-EV5
V7	XIN_ENG_20030324.0191-EV6
V11	XIN_ENG_20030324.0191-EV7
V12	XIN_ENG_20030324.0191-EV8
V13	XIN_ENG_20030324.0191-EV9
VM2	XIN_ENG_20030324.0191-EV1-1
VM3	XIN_ENG_20030324.0191-EV2-1
VM11	XIN_ENG_20030324.0191-EV3-1
VM5	XIN_ENG_20030324.0191-EV2-2
VM13	XIN_ENG_20030324.0191-EV4-1
VM6	XIN_ENG_20030324.0191-EV5-1
VM7	XIN_ENG_20030324.0191-EV6-1
VM14	XIN_ENG_20030324.0191-EV7-1
VM15	XIN_ENG_20030324.0191-EV8-1
VM16	XIN_ENG_20030324.0191-EV9-1
Q1	XIN_ENG_20030324.0191-T1
Q2	XIN_ENG_20030324.0191-T2
Q3	XIN_ENG_20030324.0191-T3
Q4	XIN_ENG_20030324.0191-T4
Q5	XIN_ENG_20030324.0191-T5
