CE6	MARKETVIEW_20041215.2128-CE1
Q16	MARKETVIEW_20041215.2128-V10
Q17	MARKETVIEW_20041215.2128-T7
Q18	MARKETVIEW_20041215.2128-T8
QM5	MARKETVIEW_20041215.2128-V1-1
QM6	MARKETVIEW_20041215.2128-V2-1
QM7	MARKETVIEW_20041215.2128-V3-1
QM8	MARKETVIEW_20041215.2128-V4-1
QM9	MARKETVIEW_20041215.2128-V5-1
QM10	MARKETVIEW_20041215.2128-V6-1
QM11	MARKETVIEW_20041215.2128-V7-1
QM12	MARKETVIEW_20041215.2128-V8-1
QM15	MARKETVIEW_20041215.2128-V9-1
QM16	MARKETVIEW_20041215.2128-V10-1
