CE11	MARKETVIEW_20041209.1401-CE1
EM51	MARKETVIEW_20041209.1401-E20-32
EM3	MARKETVIEW_20041209.1401-E11-33
EM4	MARKETVIEW_20041209.1401-E12-34
EM5	MARKETVIEW_20041209.1401-E13-35
EM52	MARKETVIEW_20041209.1401-E14-36
EM7	MARKETVIEW_20041209.1401-E15-37
EM8	MARKETVIEW_20041209.1401-E16-38
EM9	MARKETVIEW_20041209.1401-E17-39
EM10	MARKETVIEW_20041209.1401-E11-40
EM11	MARKETVIEW_20041209.1401-E11-41
EM12	MARKETVIEW_20041209.1401-E18-42
EM13	MARKETVIEW_20041209.1401-E18-43
EM14	MARKETVIEW_20041209.1401-E19-44
EM15	MARKETVIEW_20041209.1401-E20-45
EM16	MARKETVIEW_20041209.1401-E21-46
EM17	MARKETVIEW_20041209.1401-E21-47
EM20	MARKETVIEW_20041209.1401-E10-48
EM21	MARKETVIEW_20041209.1401-E1-49
R1	MARKETVIEW_20041209.1401-R1
R2	MARKETVIEW_20041209.1401-R2
RM1	MARKETVIEW_20041209.1401-R1-1
RM2	MARKETVIEW_20041209.1401-R2-1
V1	MARKETVIEW_20041209.1401-EV1
V2	MARKETVIEW_20041209.1401-EV2
V3	MARKETVIEW_20041209.1401-EV3
V4	MARKETVIEW_20041209.1401-EV4
V5	MARKETVIEW_20041209.1401-EV5
V6	MARKETVIEW_20041209.1401-EV6
V7	MARKETVIEW_20041209.1401-EV7
VM1	MARKETVIEW_20041209.1401-EV1-1
VM2	MARKETVIEW_20041209.1401-EV2-1
VM3	MARKETVIEW_20041209.1401-EV3-1
VM4	MARKETVIEW_20041209.1401-EV4-1
VM5	MARKETVIEW_20041209.1401-EV5-1
VM6	MARKETVIEW_20041209.1401-EV6-1
VM7	MARKETVIEW_20041209.1401-EV7-1
Q1	MARKETVIEW_20041209.1401-T1
Q2	MARKETVIEW_20041209.1401-V1
Q3	MARKETVIEW_20041209.1401-V2
Q4	MARKETVIEW_20041209.1401-V3
Q5	MARKETVIEW_20041209.1401-V4
Q6	MARKETVIEW_20041209.1401-V5
Q7	MARKETVIEW_20041209.1401-V6
QM2	MARKETVIEW_20041209.1401-V1-1
QM3	MARKETVIEW_20041209.1401-V2-1
QM4	MARKETVIEW_20041209.1401-V3-1
QM5	MARKETVIEW_20041209.1401-V4-1
QM6	MARKETVIEW_20041209.1401-V5-1
QM7	MARKETVIEW_20041209.1401-V6-1
