CE9	MARKBACKER_20041202.0711-CE1
EM67	MARKBACKER_20041202.0711-E26-49
EM68	MARKBACKER_20041202.0711-E27-50
EM69	MARKBACKER_20041202.0711-E27-51
EM70	MARKBACKER_20041202.0711-E28-52
EM71	MARKBACKER_20041202.0711-E28-53
EM72	MARKBACKER_20041202.0711-E27-54
EM73	MARKBACKER_20041202.0711-E6-55
EM74	MARKBACKER_20041202.0711-E29-56
EM75	MARKBACKER_20041202.0711-E6-57
EM76	MARKBACKER_20041202.0711-E6-58
EM77	MARKBACKER_20041202.0711-E30-59
EM78	MARKBACKER_20041202.0711-E19-60
EM79	MARKBACKER_20041202.0711-E12-61
EM80	MARKBACKER_20041202.0711-E31-62
EM81	MARKBACKER_20041202.0711-E31-63
EM82	MARKBACKER_20041202.0711-E32-64
EM83	MARKBACKER_20041202.0711-E31-65
EM84	MARKBACKER_20041202.0711-E32-66
EM85	MARKBACKER_20041202.0711-E32-67
EM86	MARKBACKER_20041202.0711-E33-68
EM87	MARKBACKER_20041202.0711-E32-69
EM88	MARKBACKER_20041202.0711-E32-70
EM89	MARKBACKER_20041202.0711-E32-71
EM91	MARKBACKER_20041202.0711-E12-72
EM2	MARKBACKER_20041202.0711-E20-73
EM3	MARKBACKER_20041202.0711-E34-74
EM4	MARKBACKER_20041202.0711-E35-75
EM5	MARKBACKER_20041202.0711-E36-76
EM6	MARKBACKER_20041202.0711-E20-77
EM7	MARKBACKER_20041202.0711-E20-78
EM8	MARKBACKER_20041202.0711-E37-79
EM9	MARKBACKER_20041202.0711-E38-80
EM10	MARKBACKER_20041202.0711-E38-81
EM11	MARKBACKER_20041202.0711-E38-82
EM12	MARKBACKER_20041202.0711-E39-83
EM13	MARKBACKER_20041202.0711-E40-84
EM14	MARKBACKER_20041202.0711-E41-85
EM15	MARKBACKER_20041202.0711-E42-86
EM16	MARKBACKER_20041202.0711-E20-87
EM17	MARKBACKER_20041202.0711-E43-88
EM18	MARKBACKER_20041202.0711-E44-89
EM19	MARKBACKER_20041202.0711-E45-90
R3	MARKBACKER_20041202.0711-R1
R4	MARKBACKER_20041202.0711-R2
R5	MARKBACKER_20041202.0711-R3
RM2	MARKBACKER_20041202.0711-R1-1
RM3	MARKBACKER_20041202.0711-R2-1
RM4	MARKBACKER_20041202.0711-R3-1
Q1	MARKBACKER_20041202.0711-T1
Q2	MARKBACKER_20041202.0711-T2
Q3	MARKBACKER_20041202.0711-T3
Q4	MARKBACKER_20041202.0711-T4
Q5	MARKBACKER_20041202.0711-T5
Q6	MARKBACKER_20041202.0711-T6
Q7	MARKBACKER_20041202.0711-T7
