CE8	MARKBACKER_20041216.0656-CE1
VM2	MARKBACKER_20041216.0656-EV2-1
VM3	MARKBACKER_20041216.0656-EV3-1
Q1	MARKBACKER_20041216.0656-T1
Q2	MARKBACKER_20041216.0656-T2
Q3	MARKBACKER_20041216.0656-T3
Q4	MARKBACKER_20041216.0656-T4
Q5	MARKBACKER_20041216.0656-V1
Q6	MARKBACKER_20041216.0656-V2
Q7	MARKBACKER_20041216.0656-T5
Q8	MARKBACKER_20041216.0656-T6
Q9	MARKBACKER_20041216.0656-T7
Q10	MARKBACKER_20041216.0656-T8
Q11	MARKBACKER_20041216.0656-T9
Q12	MARKBACKER_20041216.0656-T10
QM5	MARKBACKER_20041216.0656-V1-1
QM6	MARKBACKER_20041216.0656-V2-1
