CE7	MARKBACKER_20041217.1639-CE1
EM4	MARKBACKER_20041217.1639-E17-62
EM5	MARKBACKER_20041217.1639-E17-63
EM6	MARKBACKER_20041217.1639-E18-64
EM7	MARKBACKER_20041217.1639-E16-65
EM8	MARKBACKER_20041217.1639-E16-66
EM9	MARKBACKER_20041217.1639-E16-67
EM10	MARKBACKER_20041217.1639-E16-68
EM11	MARKBACKER_20041217.1639-E19-69
EM12	MARKBACKER_20041217.1639-E20-70
EM13	MARKBACKER_20041217.1639-E16-71
EM14	MARKBACKER_20041217.1639-E21-72
R1	MARKBACKER_20041217.1639-R1
R2	MARKBACKER_20041217.1639-R2
R3	MARKBACKER_20041217.1639-R3
R4	MARKBACKER_20041217.1639-R4
R5	MARKBACKER_20041217.1639-R5
R6	MARKBACKER_20041217.1639-R6
R7	MARKBACKER_20041217.1639-R7
RM1	MARKBACKER_20041217.1639-R1-1
RM2	MARKBACKER_20041217.1639-R2-1
RM3	MARKBACKER_20041217.1639-R3-1
RM4	MARKBACKER_20041217.1639-R4-1
RM5	MARKBACKER_20041217.1639-R5-1
RM6	MARKBACKER_20041217.1639-R6-1
RM7	MARKBACKER_20041217.1639-R7-1
V1	MARKBACKER_20041217.1639-EV1
VM1	MARKBACKER_20041217.1639-EV1-1
Q1	MARKBACKER_20041217.1639-T1
Q2	MARKBACKER_20041217.1639-T2
Q3	MARKBACKER_20041217.1639-T3
Q4	MARKBACKER_20041217.1639-T4
Q5	MARKBACKER_20041217.1639-T5
Q6	MARKBACKER_20041217.1639-T6
Q7	MARKBACKER_20041217.1639-T7
Q8	MARKBACKER_20041217.1639-V1
Q10	MARKBACKER_20041217.1639-T8
QM8	MARKBACKER_20041217.1639-V1-1
