CE6	MARKBACKER_20050103.0829-CE1
EM65	MARKBACKER_20050103.0829-E1-41
EM66	MARKBACKER_20050103.0829-E16-42
EM67	MARKBACKER_20050103.0829-E17-43
EM68	MARKBACKER_20050103.0829-E24-44
EM69	MARKBACKER_20050103.0829-E18-45
EM70	MARKBACKER_20050103.0829-E19-46
EM71	MARKBACKER_20050103.0829-E3-47
EM72	MARKBACKER_20050103.0829-E17-48
EM73	MARKBACKER_20050103.0829-E7-49
EM74	MARKBACKER_20050103.0829-E20-50
EM75	MARKBACKER_20050103.0829-E20-51
EM2	MARKBACKER_20050103.0829-E17-52
EM3	MARKBACKER_20050103.0829-E21-53
EM4	MARKBACKER_20050103.0829-E22-54
EM5	MARKBACKER_20050103.0829-E23-55
EM6	MARKBACKER_20050103.0829-E22-56
EM7	MARKBACKER_20050103.0829-E21-57
EM8	MARKBACKER_20050103.0829-E17-58
EM9	MARKBACKER_20050103.0829-E24-59
EM10	MARKBACKER_20050103.0829-E17-60
EM11	MARKBACKER_20050103.0829-E17-61
EM12	MARKBACKER_20050103.0829-E17-62
EM13	MARKBACKER_20050103.0829-E17-63
EM14	MARKBACKER_20050103.0829-E17-64
EM15	MARKBACKER_20050103.0829-E17-65
EM16	MARKBACKER_20050103.0829-E17-66
EM17	MARKBACKER_20050103.0829-E17-67
EM18	MARKBACKER_20050103.0829-E17-68
EM19	MARKBACKER_20050103.0829-E17-69
EM20	MARKBACKER_20050103.0829-E17-70
EM21	MARKBACKER_20050103.0829-E17-71
EM22	MARKBACKER_20050103.0829-E17-72
EM23	MARKBACKER_20050103.0829-E17-73
EM24	MARKBACKER_20050103.0829-E17-74
EM25	MARKBACKER_20050103.0829-E1-75
R1	MARKBACKER_20050103.0829-R1
R2	MARKBACKER_20050103.0829-R2
R3	MARKBACKER_20050103.0829-R3
R4	MARKBACKER_20050103.0829-R4
R5	MARKBACKER_20050103.0829-R5
R6	MARKBACKER_20050103.0829-R6
R7	MARKBACKER_20050103.0829-R7
RM1	MARKBACKER_20050103.0829-R1-1
RM2	MARKBACKER_20050103.0829-R2-1
RM3	MARKBACKER_20050103.0829-R2-2
RM4	MARKBACKER_20050103.0829-R4-1
RM5	MARKBACKER_20050103.0829-R5-1
RM6	MARKBACKER_20050103.0829-R6-1
RM7	MARKBACKER_20050103.0829-R2-3
V2	MARKBACKER_20050103.0829-EV1
V3	MARKBACKER_20050103.0829-EV2
VM2	MARKBACKER_20050103.0829-EV1-1
VM3	MARKBACKER_20050103.0829-EV2-1
Q1	MARKBACKER_20050103.0829-T1
Q2	MARKBACKER_20050103.0829-T2
Q3	MARKBACKER_20050103.0829-T3
Q4	MARKBACKER_20050103.0829-T4
Q5	MARKBACKER_20050103.0829-V1
Q6	MARKBACKER_20050103.0829-T5
Q7	MARKBACKER_20050103.0829-T6
Q8	MARKBACKER_20050103.0829-T7
Q9	MARKBACKER_20050103.0829-T8
Q10	MARKBACKER_20050103.0829-T9
Q11	MARKBACKER_20050103.0829-V2
Q12	MARKBACKER_20050103.0829-T10
Q13	MARKBACKER_20050103.0829-T11
Q14	MARKBACKER_20050103.0829-T12
QM5	MARKBACKER_20050103.0829-V1-1
QM11	MARKBACKER_20050103.0829-V2-1
