CE8	MARKBACKER_20041117.1107-CE1
VM5	MARKBACKER_20041117.1107-EV5-1
VM6	MARKBACKER_20041117.1107-EV6-1
Q1	MARKBACKER_20041117.1107-T1
Q11	MARKBACKER_20041117.1107-V1
Q12	MARKBACKER_20041117.1107-V2
Q13	MARKBACKER_20041117.1107-V3
Q2	MARKBACKER_20041117.1107-T2
Q3	MARKBACKER_20041117.1107-T3
Q4	MARKBACKER_20041117.1107-V4
Q5	MARKBACKER_20041117.1107-V5
Q6	MARKBACKER_20041117.1107-T4
Q7	MARKBACKER_20041117.1107-T5
Q8	MARKBACKER_20041117.1107-V6
Q9	MARKBACKER_20041117.1107-T6
Q10	MARKBACKER_20041117.1107-V7
QM11	MARKBACKER_20041117.1107-V1-1
QM12	MARKBACKER_20041117.1107-V2-1
QM13	MARKBACKER_20041117.1107-V3-1
QM4	MARKBACKER_20041117.1107-V4-1
QM5	MARKBACKER_20041117.1107-V5-1
QM8	MARKBACKER_20041117.1107-V6-1
QM10	MARKBACKER_20041117.1107-V7-1
