CE11	MARKBACKER_20050217.0647-CE1
EM45	MARKBACKER_20050217.0647-E53-24
EM49	MARKBACKER_20050217.0647-E15-25
EM50	MARKBACKER_20050217.0647-E16-26
EM51	MARKBACKER_20050217.0647-E17-27
EM52	MARKBACKER_20050217.0647-E55-28
EM53	MARKBACKER_20050217.0647-E18-29
EM54	MARKBACKER_20050217.0647-E55-30
EM55	MARKBACKER_20050217.0647-E55-31
EM56	MARKBACKER_20050217.0647-E55-32
EM57	MARKBACKER_20050217.0647-E55-33
EM58	MARKBACKER_20050217.0647-E55-34
EM59	MARKBACKER_20050217.0647-E19-35
EM60	MARKBACKER_20050217.0647-E55-36
EM61	MARKBACKER_20050217.0647-E55-37
EM62	MARKBACKER_20050217.0647-E20-38
EM63	MARKBACKER_20050217.0647-E21-39
EM64	MARKBACKER_20050217.0647-E22-40
EM65	MARKBACKER_20050217.0647-E23-41
EM66	MARKBACKER_20050217.0647-E25-42
EM67	MARKBACKER_20050217.0647-E26-43
EM68	MARKBACKER_20050217.0647-E27-44
EM69	MARKBACKER_20050217.0647-E26-45
EM70	MARKBACKER_20050217.0647-E26-46
EM71	MARKBACKER_20050217.0647-E28-47
EM72	MARKBACKER_20050217.0647-E49-48
EM114	MARKBACKER_20050217.0647-E54-49
EM74	MARKBACKER_20050217.0647-E55-50
EM75	MARKBACKER_20050217.0647-E55-51
EM76	MARKBACKER_20050217.0647-E55-52
EM77	MARKBACKER_20050217.0647-E55-53
EM78	MARKBACKER_20050217.0647-E55-54
EM79	MARKBACKER_20050217.0647-E55-55
EM80	MARKBACKER_20050217.0647-E55-56
EM81	MARKBACKER_20050217.0647-E29-57
EM82	MARKBACKER_20050217.0647-E49-58
EM83	MARKBACKER_20050217.0647-E30-59
EM84	MARKBACKER_20050217.0647-E31-60
EM86	MARKBACKER_20050217.0647-E31-61
EM87	MARKBACKER_20050217.0647-E32-62
EM88	MARKBACKER_20050217.0647-E32-63
EM89	MARKBACKER_20050217.0647-E33-64
EM90	MARKBACKER_20050217.0647-E49-65
EM91	MARKBACKER_20050217.0647-E34-66
EM94	MARKBACKER_20050217.0647-E34-67
EM95	MARKBACKER_20050217.0647-E35-68
EM96	MARKBACKER_20050217.0647-E36-69
EM97	MARKBACKER_20050217.0647-E37-70
EM98	MARKBACKER_20050217.0647-E37-71
EM99	MARKBACKER_20050217.0647-E38-72
EM100	MARKBACKER_20050217.0647-E39-73
EM101	MARKBACKER_20050217.0647-E40-74
EM102	MARKBACKER_20050217.0647-E41-75
EM103	MARKBACKER_20050217.0647-E42-76
EM104	MARKBACKER_20050217.0647-E54-77
EM105	MARKBACKER_20050217.0647-E49-78
EM106	MARKBACKER_20050217.0647-E49-79
EM107	MARKBACKER_20050217.0647-E49-80
EM108	MARKBACKER_20050217.0647-E43-81
EM2	MARKBACKER_20050217.0647-E46-82
EM109	MARKBACKER_20050217.0647-E43-83
EM110	MARKBACKER_20050217.0647-E44-84
EM111	MARKBACKER_20050217.0647-E43-85
EM112	MARKBACKER_20050217.0647-E45-86
EM113	MARKBACKER_20050217.0647-E43-87
EM3	MARKBACKER_20050217.0647-E47-88
EM46	MARKBACKER_20050217.0647-E2-89
EM5	MARKBACKER_20050217.0647-E48-90
EM6	MARKBACKER_20050217.0647-E50-91
EM7	MARKBACKER_20050217.0647-E51-92
EM8	MARKBACKER_20050217.0647-E49-93
EM9	MARKBACKER_20050217.0647-E52-94
EM10	MARKBACKER_20050217.0647-E53-95
EM11	MARKBACKER_20050217.0647-E54-96
EM12	MARKBACKER_20050217.0647-E55-97
EM13	MARKBACKER_20050217.0647-E54-98
EM14	MARKBACKER_20050217.0647-E49-99
EM15	MARKBACKER_20050217.0647-E49-100
EM16	MARKBACKER_20050217.0647-E54-101
EM17	MARKBACKER_20050217.0647-E53-102
EM18	MARKBACKER_20050217.0647-E56-103
EM20	MARKBACKER_20050217.0647-E1-104
R1	MARKBACKER_20050217.0647-R1
R2	MARKBACKER_20050217.0647-R2
R3	MARKBACKER_20050217.0647-R3
R4	MARKBACKER_20050217.0647-R4
R5	MARKBACKER_20050217.0647-R5
R6	MARKBACKER_20050217.0647-R6
R9	MARKBACKER_20050217.0647-R7
R10	MARKBACKER_20050217.0647-R8
R11	MARKBACKER_20050217.0647-R9
RM1	MARKBACKER_20050217.0647-R1-1
RM2	MARKBACKER_20050217.0647-R2-1
RM3	MARKBACKER_20050217.0647-R3-1
RM4	MARKBACKER_20050217.0647-R4-1
RM5	MARKBACKER_20050217.0647-R5-1
RM6	MARKBACKER_20050217.0647-R6-1
RM9	MARKBACKER_20050217.0647-R7-1
RM10	MARKBACKER_20050217.0647-R8-1
RM11	MARKBACKER_20050217.0647-R9-1
V1	MARKBACKER_20050217.0647-EV1
V2	MARKBACKER_20050217.0647-EV2
V3	MARKBACKER_20050217.0647-EV3
VM1	MARKBACKER_20050217.0647-EV1-1
VM2	MARKBACKER_20050217.0647-EV2-1
VM3	MARKBACKER_20050217.0647-EV3-1
Q1	MARKBACKER_20050217.0647-T1
Q2	MARKBACKER_20050217.0647-T2
Q3	MARKBACKER_20050217.0647-T3
Q4	MARKBACKER_20050217.0647-T4
Q5	MARKBACKER_20050217.0647-T5
Q6	MARKBACKER_20050217.0647-T6
Q7	MARKBACKER_20050217.0647-T7
Q8	MARKBACKER_20050217.0647-V1
Q9	MARKBACKER_20050217.0647-V2
Q10	MARKBACKER_20050217.0647-T8
Q11	MARKBACKER_20050217.0647-T9
Q12	MARKBACKER_20050217.0647-T10
Q13	MARKBACKER_20050217.0647-T11
Q14	MARKBACKER_20050217.0647-T12
Q15	MARKBACKER_20050217.0647-T13
Q16	MARKBACKER_20050217.0647-T14
Q17	MARKBACKER_20050217.0647-T15
Q18	MARKBACKER_20050217.0647-T16
Q19	MARKBACKER_20050217.0647-T17
Q20	MARKBACKER_20050217.0647-T18
Q21	MARKBACKER_20050217.0647-T19
Q22	MARKBACKER_20050217.0647-T20
Q23	MARKBACKER_20050217.0647-V3
QM8	MARKBACKER_20050217.0647-V1-1
QM9	MARKBACKER_20050217.0647-V2-1
QM23	MARKBACKER_20050217.0647-V3-1
