CE10	MARKBACKER_20041206.0733-CE1
E37	MARKBACKER_20041206.0733-E26
E38	MARKBACKER_20041206.0733-E27
E39	MARKBACKER_20041206.0733-E28
E40	MARKBACKER_20041206.0733-E29
E2	MARKBACKER_20041206.0733-E30
E3	MARKBACKER_20041206.0733-E31
E4	MARKBACKER_20041206.0733-E32
E5	MARKBACKER_20041206.0733-E33
E6	MARKBACKER_20041206.0733-E34
E7	MARKBACKER_20041206.0733-E35
E8	MARKBACKER_20041206.0733-E36
E9	MARKBACKER_20041206.0733-E37
E10	MARKBACKER_20041206.0733-E38
E11	MARKBACKER_20041206.0733-E39
E12	MARKBACKER_20041206.0733-E40
EM1	MARKBACKER_20041206.0733-E21-1
EM20	MARKBACKER_20041206.0733-E2-2
EM21	MARKBACKER_20041206.0733-E3-3
EM22	MARKBACKER_20041206.0733-E4-4
EM23	MARKBACKER_20041206.0733-E4-5
EM24	MARKBACKER_20041206.0733-E2-6
EM25	MARKBACKER_20041206.0733-E5-7
EM81	MARKBACKER_20041206.0733-E12-8
EM27	MARKBACKER_20041206.0733-E5-9
EM28	MARKBACKER_20041206.0733-E6-10
EM30	MARKBACKER_20041206.0733-E6-11
EM31	MARKBACKER_20041206.0733-E7-12
EM32	MARKBACKER_20041206.0733-E8-13
EM33	MARKBACKER_20041206.0733-E31-14
EM34	MARKBACKER_20041206.0733-E9-15
EM35	MARKBACKER_20041206.0733-E10-16
EM36	MARKBACKER_20041206.0733-E11-17
EM37	MARKBACKER_20041206.0733-E32-18
EM39	MARKBACKER_20041206.0733-E9-19
EM40	MARKBACKER_20041206.0733-E32-20
EM41	MARKBACKER_20041206.0733-E13-21
EM42	MARKBACKER_20041206.0733-E14-22
EM43	MARKBACKER_20041206.0733-E15-23
EM44	MARKBACKER_20041206.0733-E13-24
EM45	MARKBACKER_20041206.0733-E16-25
EM46	MARKBACKER_20041206.0733-E17-26
EM47	MARKBACKER_20041206.0733-E9-27
EM48	MARKBACKER_20041206.0733-E21-28
EM49	MARKBACKER_20041206.0733-E31-29
EM50	MARKBACKER_20041206.0733-E5-30
EM51	MARKBACKER_20041206.0733-E6-31
EM52	MARKBACKER_20041206.0733-E31-32
EM53	MARKBACKER_20041206.0733-E13-33
EM54	MARKBACKER_20041206.0733-E31-34
EM55	MARKBACKER_20041206.0733-E21-35
EM56	MARKBACKER_20041206.0733-E31-36
EM57	MARKBACKER_20041206.0733-E21-37
EM58	MARKBACKER_20041206.0733-E18-38
EM59	MARKBACKER_20041206.0733-E19-39
EM60	MARKBACKER_20041206.0733-E20-40
EM61	MARKBACKER_20041206.0733-E1-41
EM62	MARKBACKER_20041206.0733-E20-42
EM64	MARKBACKER_20041206.0733-E1-43
EM65	MARKBACKER_20041206.0733-E21-44
EM66	MARKBACKER_20041206.0733-E31-45
EM67	MARKBACKER_20041206.0733-E31-46
EM68	MARKBACKER_20041206.0733-E31-47
EM69	MARKBACKER_20041206.0733-E22-48
EM70	MARKBACKER_20041206.0733-E23-49
EM71	MARKBACKER_20041206.0733-E24-50
EM72	MARKBACKER_20041206.0733-E25-51
EM73	MARKBACKER_20041206.0733-E26-52
EM74	MARKBACKER_20041206.0733-E27-53
EM75	MARKBACKER_20041206.0733-E23-54
EM76	MARKBACKER_20041206.0733-E21-55
EM77	MARKBACKER_20041206.0733-E28-56
EM78	MARKBACKER_20041206.0733-E29-57
EM79	MARKBACKER_20041206.0733-E5-58
EM80	MARKBACKER_20041206.0733-E31-59
EM2	MARKBACKER_20041206.0733-E30-60
EM3	MARKBACKER_20041206.0733-E21-61
EM4	MARKBACKER_20041206.0733-E21-62
EM5	MARKBACKER_20041206.0733-E31-63
EM6	MARKBACKER_20041206.0733-E32-64
EM7	MARKBACKER_20041206.0733-E31-65
EM8	MARKBACKER_20041206.0733-E33-66
EM9	MARKBACKER_20041206.0733-E34-67
EM10	MARKBACKER_20041206.0733-E31-68
EM11	MARKBACKER_20041206.0733-E35-69
EM12	MARKBACKER_20041206.0733-E36-70
EM13	MARKBACKER_20041206.0733-E37-71
EM14	MARKBACKER_20041206.0733-E31-72
EM15	MARKBACKER_20041206.0733-E31-73
EM16	MARKBACKER_20041206.0733-E38-74
EM17	MARKBACKER_20041206.0733-E39-75
EM18	MARKBACKER_20041206.0733-E40-76
EM19	MARKBACKER_20041206.0733-E1-77
R1	MARKBACKER_20041206.0733-R1
R2	MARKBACKER_20041206.0733-R2
R3	MARKBACKER_20041206.0733-R3
R4	MARKBACKER_20041206.0733-R4
RM1	MARKBACKER_20041206.0733-R1-1
RM2	MARKBACKER_20041206.0733-R2-1
RM3	MARKBACKER_20041206.0733-R3-1
RM4	MARKBACKER_20041206.0733-R4-1
Q1	MARKBACKER_20041206.0733-T1
Q2	MARKBACKER_20041206.0733-T2
Q3	MARKBACKER_20041206.0733-T3
Q4	MARKBACKER_20041206.0733-T4
Q5	MARKBACKER_20041206.0733-V1
Q6	MARKBACKER_20041206.0733-T5
Q7	MARKBACKER_20041206.0733-T6
QM5	MARKBACKER_20041206.0733-V1-1
