CE11	MARKBACKER_20050105.1526-CE1
EM98	MARKBACKER_20050105.1526-E53-74
EM99	MARKBACKER_20050105.1526-E53-75
EM100	MARKBACKER_20050105.1526-E33-76
EM101	MARKBACKER_20050105.1526-E34-77
EM102	MARKBACKER_20050105.1526-E35-78
EM103	MARKBACKER_20050105.1526-E30-79
EM105	MARKBACKER_20050105.1526-E37-80
EM106	MARKBACKER_20050105.1526-E37-81
EM107	MARKBACKER_20050105.1526-E37-82
EM108	MARKBACKER_20050105.1526-E38-83
EM109	MARKBACKER_20050105.1526-E53-84
EM110	MARKBACKER_20050105.1526-E39-85
EM116	MARKBACKER_20050105.1526-E37-86
EM117	MARKBACKER_20050105.1526-E40-87
EM118	MARKBACKER_20050105.1526-E37-88
EM119	MARKBACKER_20050105.1526-E37-89
EM120	MARKBACKER_20050105.1526-E37-90
EM122	MARKBACKER_20050105.1526-E51-91
EM123	MARKBACKER_20050105.1526-E51-92
EM124	MARKBACKER_20050105.1526-E50-93
EM125	MARKBACKER_20050105.1526-E50-94
EM126	MARKBACKER_20050105.1526-E41-95
EM127	MARKBACKER_20050105.1526-E42-96
EM129	MARKBACKER_20050105.1526-E43-97
EM2	MARKBACKER_20050105.1526-E49-98
EM130	MARKBACKER_20050105.1526-E44-99
EM132	MARKBACKER_20050105.1526-E23-100
EM133	MARKBACKER_20050105.1526-E45-101
EM134	MARKBACKER_20050105.1526-E46-102
EM135	MARKBACKER_20050105.1526-E47-103
EM136	MARKBACKER_20050105.1526-E48-104
EM3	MARKBACKER_20050105.1526-E50-105
EM4	MARKBACKER_20050105.1526-E51-106
EM5	MARKBACKER_20050105.1526-E49-107
EM6	MARKBACKER_20050105.1526-E49-108
EM7	MARKBACKER_20050105.1526-E49-109
EM8	MARKBACKER_20050105.1526-E52-110
EM9	MARKBACKER_20050105.1526-E53-111
EM10	MARKBACKER_20050105.1526-E50-112
EM11	MARKBACKER_20050105.1526-E53-113
EM12	MARKBACKER_20050105.1526-E54-114
EM13	MARKBACKER_20050105.1526-E50-115
EM14	MARKBACKER_20050105.1526-E55-116
EM15	MARKBACKER_20050105.1526-E50-117
EM16	MARKBACKER_20050105.1526-E56-118
EM17	MARKBACKER_20050105.1526-E53-119
EM18	MARKBACKER_20050105.1526-E49-120
EM19	MARKBACKER_20050105.1526-E57-121
R1	MARKBACKER_20050105.1526-R1
R2	MARKBACKER_20050105.1526-R2
R3	MARKBACKER_20050105.1526-R3
R4	MARKBACKER_20050105.1526-R4
R5	MARKBACKER_20050105.1526-R5
R6	MARKBACKER_20050105.1526-R6
R7	MARKBACKER_20050105.1526-R7
R8	MARKBACKER_20050105.1526-R8
R9	MARKBACKER_20050105.1526-R9
R10	MARKBACKER_20050105.1526-R10
R11	MARKBACKER_20050105.1526-R11
R12	MARKBACKER_20050105.1526-R12
RM1	MARKBACKER_20050105.1526-R1-1
RM2	MARKBACKER_20050105.1526-R2-1
RM3	MARKBACKER_20050105.1526-R3-1
RM4	MARKBACKER_20050105.1526-R4-1
RM5	MARKBACKER_20050105.1526-R5-1
RM6	MARKBACKER_20050105.1526-R6-1
RM7	MARKBACKER_20050105.1526-R7-1
RM8	MARKBACKER_20050105.1526-R8-1
RM9	MARKBACKER_20050105.1526-R9-1
RM10	MARKBACKER_20050105.1526-R10-1
RM11	MARKBACKER_20050105.1526-R11-1
RM12	MARKBACKER_20050105.1526-R12-1
V1	MARKBACKER_20050105.1526-EV1
V2	MARKBACKER_20050105.1526-EV2
V3	MARKBACKER_20050105.1526-EV3
VM1	MARKBACKER_20050105.1526-EV1-1
VM2	MARKBACKER_20050105.1526-EV2-1
VM3	MARKBACKER_20050105.1526-EV3-1
Q4	MARKBACKER_20050105.1526-T1
Q5	MARKBACKER_20050105.1526-T2
Q6	MARKBACKER_20050105.1526-T3
Q7	MARKBACKER_20050105.1526-T4
Q8	MARKBACKER_20050105.1526-T5
Q9	MARKBACKER_20050105.1526-T6
Q10	MARKBACKER_20050105.1526-T7
Q11	MARKBACKER_20050105.1526-T8
Q14	MARKBACKER_20050105.1526-T9
Q15	MARKBACKER_20050105.1526-T10
Q17	MARKBACKER_20050105.1526-T11
Q1	MARKBACKER_20050105.1526-T12
Q2	MARKBACKER_20050105.1526-T13
Q3	MARKBACKER_20050105.1526-T14
Q18	MARKBACKER_20050105.1526-V1
Q19	MARKBACKER_20050105.1526-T15
Q20	MARKBACKER_20050105.1526-V2
Q21	MARKBACKER_20050105.1526-T16
Q22	MARKBACKER_20050105.1526-T17
Q23	MARKBACKER_20050105.1526-T18
Q24	MARKBACKER_20050105.1526-T19
Q25	MARKBACKER_20050105.1526-T20
Q26	MARKBACKER_20050105.1526-T21
Q27	MARKBACKER_20050105.1526-T22
Q28	MARKBACKER_20050105.1526-T23
Q29	MARKBACKER_20050105.1526-T24
Q30	MARKBACKER_20050105.1526-T25
Q31	MARKBACKER_20050105.1526-T26
Q32	MARKBACKER_20050105.1526-T27
QM18	MARKBACKER_20050105.1526-V1-1
QM20	MARKBACKER_20050105.1526-V2-1
