CE13	MARKBACKER_20050105.1632-CE1
EM33	MARKBACKER_20050105.1632-E37-16
EM34	MARKBACKER_20050105.1632-E38-17
EM35	MARKBACKER_20050105.1632-E34-18
EM36	MARKBACKER_20050105.1632-E1-19
EM37	MARKBACKER_20050105.1632-E10-20
EM38	MARKBACKER_20050105.1632-E11-21
EM39	MARKBACKER_20050105.1632-E12-22
EM40	MARKBACKER_20050105.1632-E1-23
EM41	MARKBACKER_20050105.1632-E13-24
EM42	MARKBACKER_20050105.1632-E1-25
EM43	MARKBACKER_20050105.1632-E34-26
EM44	MARKBACKER_20050105.1632-E14-27
EM45	MARKBACKER_20050105.1632-E15-28
EM46	MARKBACKER_20050105.1632-E16-29
EM47	MARKBACKER_20050105.1632-E17-30
EM48	MARKBACKER_20050105.1632-E18-31
EM49	MARKBACKER_20050105.1632-E19-32
EM50	MARKBACKER_20050105.1632-E20-33
EM51	MARKBACKER_20050105.1632-E21-34
EM52	MARKBACKER_20050105.1632-E34-35
EM53	MARKBACKER_20050105.1632-E38-36
EM54	MARKBACKER_20050105.1632-E22-37
EM55	MARKBACKER_20050105.1632-E22-38
EM56	MARKBACKER_20050105.1632-E37-39
EM57	MARKBACKER_20050105.1632-E24-40
EM59	MARKBACKER_20050105.1632-E38-41
EM60	MARKBACKER_20050105.1632-E25-42
EM61	MARKBACKER_20050105.1632-E26-43
EM58	MARKBACKER_20050105.1632-E5-44
EM65	MARKBACKER_20050105.1632-E23-45
EM63	MARKBACKER_20050105.1632-E37-46
EM2	MARKBACKER_20050105.1632-E27-47
EM3	MARKBACKER_20050105.1632-E28-48
EM64	MARKBACKER_20050105.1632-E29-49
EM5	MARKBACKER_20050105.1632-E30-50
EM6	MARKBACKER_20050105.1632-E31-51
EM7	MARKBACKER_20050105.1632-E32-52
EM8	MARKBACKER_20050105.1632-E33-53
EM10	MARKBACKER_20050105.1632-E34-54
EM11	MARKBACKER_20050105.1632-E35-55
EM12	MARKBACKER_20050105.1632-E36-56
EM13	MARKBACKER_20050105.1632-E37-57
EM14	MARKBACKER_20050105.1632-E38-58
EM15	MARKBACKER_20050105.1632-E38-59
EM16	MARKBACKER_20050105.1632-E34-60
EM17	MARKBACKER_20050105.1632-E34-61
EM18	MARKBACKER_20050105.1632-E1-62
R14	MARKBACKER_20050105.1632-R1
R15	MARKBACKER_20050105.1632-R2
R2	MARKBACKER_20050105.1632-R3
R3	MARKBACKER_20050105.1632-R4
R4	MARKBACKER_20050105.1632-R5
R5	MARKBACKER_20050105.1632-R6
R7	MARKBACKER_20050105.1632-R7
R8	MARKBACKER_20050105.1632-R8
R9	MARKBACKER_20050105.1632-R9
R10	MARKBACKER_20050105.1632-R10
R13	MARKBACKER_20050105.1632-R11
RM14	MARKBACKER_20050105.1632-R1-1
RM15	MARKBACKER_20050105.1632-R2-1
RM2	MARKBACKER_20050105.1632-R3-1
RM3	MARKBACKER_20050105.1632-R4-1
RM4	MARKBACKER_20050105.1632-R5-1
RM5	MARKBACKER_20050105.1632-R4-2
RM7	MARKBACKER_20050105.1632-R4-3
RM8	MARKBACKER_20050105.1632-R8-1
RM9	MARKBACKER_20050105.1632-R9-1
RM10	MARKBACKER_20050105.1632-R10-1
RM13	MARKBACKER_20050105.1632-R11-1
V1	MARKBACKER_20050105.1632-EV1
V2	MARKBACKER_20050105.1632-EV2
V3	MARKBACKER_20050105.1632-EV3
V4	MARKBACKER_20050105.1632-EV4
V5	MARKBACKER_20050105.1632-EV5
VM1	MARKBACKER_20050105.1632-EV1-1
VM2	MARKBACKER_20050105.1632-EV2-1
VM3	MARKBACKER_20050105.1632-EV3-1
VM4	MARKBACKER_20050105.1632-EV4-1
VM5	MARKBACKER_20050105.1632-EV5-1
Q1	MARKBACKER_20050105.1632-T1
Q2	MARKBACKER_20050105.1632-T2
Q3	MARKBACKER_20050105.1632-V1
Q4	MARKBACKER_20050105.1632-T3
Q5	MARKBACKER_20050105.1632-T4
Q6	MARKBACKER_20050105.1632-V2
Q7	MARKBACKER_20050105.1632-T5
QM3	MARKBACKER_20050105.1632-V1-1
QM6	MARKBACKER_20050105.1632-V2-1
