CE10	MARKETVIEW_20041211.1845-CE1
E34	MARKETVIEW_20041211.1845-E24
E36	MARKETVIEW_20041211.1845-E25
E37	MARKETVIEW_20041211.1845-E26
E2	MARKETVIEW_20041211.1845-E27
E3	MARKETVIEW_20041211.1845-E28
E4	MARKETVIEW_20041211.1845-E29
E5	MARKETVIEW_20041211.1845-E30
E6	MARKETVIEW_20041211.1845-E31
E7	MARKETVIEW_20041211.1845-E32
E8	MARKETVIEW_20041211.1845-E33
E9	MARKETVIEW_20041211.1845-E34
EM1	MARKETVIEW_20041211.1845-E20-1
EM22	MARKETVIEW_20041211.1845-E28-2
EM23	MARKETVIEW_20041211.1845-E28-3
EM24	MARKETVIEW_20041211.1845-E1-4
EM25	MARKETVIEW_20041211.1845-E28-5
EM26	MARKETVIEW_20041211.1845-E1-6
EM27	MARKETVIEW_20041211.1845-E2-7
EM28	MARKETVIEW_20041211.1845-E1-8
EM29	MARKETVIEW_20041211.1845-E3-9
EM30	MARKETVIEW_20041211.1845-E4-10
EM31	MARKETVIEW_20041211.1845-E5-11
EM32	MARKETVIEW_20041211.1845-E6-12
EM33	MARKETVIEW_20041211.1845-E20-13
EM34	MARKETVIEW_20041211.1845-E27-14
EM35	MARKETVIEW_20041211.1845-E7-15
EM36	MARKETVIEW_20041211.1845-E8-16
EM37	MARKETVIEW_20041211.1845-E9-17
EM38	MARKETVIEW_20041211.1845-E9-18
EM39	MARKETVIEW_20041211.1845-E9-19
EM40	MARKETVIEW_20041211.1845-E10-20
EM41	MARKETVIEW_20041211.1845-E2-21
EM42	MARKETVIEW_20041211.1845-E9-22
EM43	MARKETVIEW_20041211.1845-E2-23
EM44	MARKETVIEW_20041211.1845-E10-24
EM82	MARKETVIEW_20041211.1845-E24-25
EM46	MARKETVIEW_20041211.1845-E2-26
EM47	MARKETVIEW_20041211.1845-E11-27
EM48	MARKETVIEW_20041211.1845-E12-28
EM49	MARKETVIEW_20041211.1845-E13-29
EM50	MARKETVIEW_20041211.1845-E14-30
EM51	MARKETVIEW_20041211.1845-E15-31
EM52	MARKETVIEW_20041211.1845-E15-32
EM53	MARKETVIEW_20041211.1845-E16-33
EM54	MARKETVIEW_20041211.1845-E15-34
EM55	MARKETVIEW_20041211.1845-E17-35
EM56	MARKETVIEW_20041211.1845-E17-36
EM57	MARKETVIEW_20041211.1845-E18-37
EM58	MARKETVIEW_20041211.1845-E29-38
EM59	MARKETVIEW_20041211.1845-E29-39
EM60	MARKETVIEW_20041211.1845-E19-40
EM61	MARKETVIEW_20041211.1845-E21-41
EM63	MARKETVIEW_20041211.1845-E19-42
EM64	MARKETVIEW_20041211.1845-E22-43
EM65	MARKETVIEW_20041211.1845-E23-44
EM66	MARKETVIEW_20041211.1845-E28-45
EM67	MARKETVIEW_20041211.1845-E27-46
EM68	MARKETVIEW_20041211.1845-E24-47
EM69	MARKETVIEW_20041211.1845-E24-48
EM70	MARKETVIEW_20041211.1845-E24-49
EM71	MARKETVIEW_20041211.1845-E24-50
EM72	MARKETVIEW_20041211.1845-E24-51
EM74	MARKETVIEW_20041211.1845-E24-52
EM75	MARKETVIEW_20041211.1845-E24-53
EM76	MARKETVIEW_20041211.1845-E24-54
EM77	MARKETVIEW_20041211.1845-E24-55
EM78	MARKETVIEW_20041211.1845-E24-56
EM79	MARKETVIEW_20041211.1845-E25-57
EM80	MARKETVIEW_20041211.1845-E26-58
EM81	MARKETVIEW_20041211.1845-E15-59
EM2	MARKETVIEW_20041211.1845-E20-60
EM3	MARKETVIEW_20041211.1845-E20-61
EM4	MARKETVIEW_20041211.1845-E20-62
EM5	MARKETVIEW_20041211.1845-E27-63
EM6	MARKETVIEW_20041211.1845-E28-64
EM7	MARKETVIEW_20041211.1845-E28-65
EM8	MARKETVIEW_20041211.1845-E27-66
EM9	MARKETVIEW_20041211.1845-E29-67
EM10	MARKETVIEW_20041211.1845-E29-68
EM11	MARKETVIEW_20041211.1845-E28-69
EM12	MARKETVIEW_20041211.1845-E28-70
EM13	MARKETVIEW_20041211.1845-E28-71
EM14	MARKETVIEW_20041211.1845-E30-72
EM15	MARKETVIEW_20041211.1845-E28-73
EM16	MARKETVIEW_20041211.1845-E31-74
EM17	MARKETVIEW_20041211.1845-E31-75
EM18	MARKETVIEW_20041211.1845-E32-76
EM19	MARKETVIEW_20041211.1845-E33-77
EM20	MARKETVIEW_20041211.1845-E34-78
EM21	MARKETVIEW_20041211.1845-E34-79
V1	MARKETVIEW_20041211.1845-EV1
V2	MARKETVIEW_20041211.1845-EV2
V3	MARKETVIEW_20041211.1845-EV3
VM1	MARKETVIEW_20041211.1845-EV1-1
VM2	MARKETVIEW_20041211.1845-EV2-1
VM3	MARKETVIEW_20041211.1845-EV3-1
Q1	MARKETVIEW_20041211.1845-T1
Q2	MARKETVIEW_20041211.1845-T2
Q3	MARKETVIEW_20041211.1845-V1
Q4	MARKETVIEW_20041211.1845-T3
Q5	MARKETVIEW_20041211.1845-T4
Q6	MARKETVIEW_20041211.1845-V2
Q7	MARKETVIEW_20041211.1845-V3
Q8	MARKETVIEW_20041211.1845-T5
QM3	MARKETVIEW_20041211.1845-V1-1
QM6	MARKETVIEW_20041211.1845-V2-1
QM7	MARKETVIEW_20041211.1845-V3-1
