CE8	FLOPPINGACES_20041207.1911.039-CE1
CE107	FLOPPINGACES_20041207.1911.039-CE88
CE108	FLOPPINGACES_20041207.1911.039-CE89
CE110	FLOPPINGACES_20041207.1911.039-CE90
CE111	FLOPPINGACES_20041207.1911.039-CE91
CE112	FLOPPINGACES_20041207.1911.039-CE92
CE113	FLOPPINGACES_20041207.1911.039-CE93
CE114	FLOPPINGACES_20041207.1911.039-CE94
CE115	FLOPPINGACES_20041207.1911.039-CE95
CE116	FLOPPINGACES_20041207.1911.039-CE96
CE117	FLOPPINGACES_20041207.1911.039-CE97
CE118	FLOPPINGACES_20041207.1911.039-CE98
CE119	FLOPPINGACES_20041207.1911.039-CE99
CE120	FLOPPINGACES_20041207.1911.039-CE100
CE121	FLOPPINGACES_20041207.1911.039-CE101
CE122	FLOPPINGACES_20041207.1911.039-CE102
CE123	FLOPPINGACES_20041207.1911.039-CE103
CE124	FLOPPINGACES_20041207.1911.039-CE104
CE125	FLOPPINGACES_20041207.1911.039-CE105
CE126	FLOPPINGACES_20041207.1911.039-CE106
CE127	FLOPPINGACES_20041207.1911.039-CE107
CE128	FLOPPINGACES_20041207.1911.039-CE108
CE129	FLOPPINGACES_20041207.1911.039-CE109
CE130	FLOPPINGACES_20041207.1911.039-CE110
CE131	FLOPPINGACES_20041207.1911.039-CE111
CE132	FLOPPINGACES_20041207.1911.039-CE112
CE133	FLOPPINGACES_20041207.1911.039-CE113
CE134	FLOPPINGACES_20041207.1911.039-CE114
CE135	FLOPPINGACES_20041207.1911.039-CE115
CE136	FLOPPINGACES_20041207.1911.039-CE116
CE137	FLOPPINGACES_20041207.1911.039-CE117
CE138	FLOPPINGACES_20041207.1911.039-CE118
CE139	FLOPPINGACES_20041207.1911.039-CE119
CE140	FLOPPINGACES_20041207.1911.039-CE120
CE141	FLOPPINGACES_20041207.1911.039-CE121
CE142	FLOPPINGACES_20041207.1911.039-CE122
CE144	FLOPPINGACES_20041207.1911.039-CE123
CE145	FLOPPINGACES_20041207.1911.039-CE124
CE146	FLOPPINGACES_20041207.1911.039-CE125
CE147	FLOPPINGACES_20041207.1911.039-CE126
CE148	FLOPPINGACES_20041207.1911.039-CE127
CE149	FLOPPINGACES_20041207.1911.039-CE128
CE150	FLOPPINGACES_20041207.1911.039-CE129
CE151	FLOPPINGACES_20041207.1911.039-CE130
CE152	FLOPPINGACES_20041207.1911.039-CE131
CE153	FLOPPINGACES_20041207.1911.039-CE132
CE154	FLOPPINGACES_20041207.1911.039-CE133
CE155	FLOPPINGACES_20041207.1911.039-CE134
CE3	FLOPPINGACES_20041207.1911.039-CE135
CE4	FLOPPINGACES_20041207.1911.039-CE136
CE5	FLOPPINGACES_20041207.1911.039-CE137
CE6	FLOPPINGACES_20041207.1911.039-CE138
CE7	FLOPPINGACES_20041207.1911.039-CE139
E11	FLOPPINGACES_20041207.1911.039-E1
E12	FLOPPINGACES_20041207.1911.039-E2
E13	FLOPPINGACES_20041207.1911.039-E3
E14	FLOPPINGACES_20041207.1911.039-E4
E15	FLOPPINGACES_20041207.1911.039-E5
E16	FLOPPINGACES_20041207.1911.039-E6
E17	FLOPPINGACES_20041207.1911.039-E7
E18	FLOPPINGACES_20041207.1911.039-E8
E19	FLOPPINGACES_20041207.1911.039-E9
E20	FLOPPINGACES_20041207.1911.039-E10
E21	FLOPPINGACES_20041207.1911.039-E11
E44	FLOPPINGACES_20041207.1911.039-E12
E45	FLOPPINGACES_20041207.1911.039-E13
E24	FLOPPINGACES_20041207.1911.039-E14
E25	FLOPPINGACES_20041207.1911.039-E15
E26	FLOPPINGACES_20041207.1911.039-E16
E27	FLOPPINGACES_20041207.1911.039-E17
E28	FLOPPINGACES_20041207.1911.039-E18
E29	FLOPPINGACES_20041207.1911.039-E19
E30	FLOPPINGACES_20041207.1911.039-E20
E31	FLOPPINGACES_20041207.1911.039-E21
E33	FLOPPINGACES_20041207.1911.039-E22
E46	FLOPPINGACES_20041207.1911.039-E23
E35	FLOPPINGACES_20041207.1911.039-E24
E36	FLOPPINGACES_20041207.1911.039-E25
E47	FLOPPINGACES_20041207.1911.039-E26
E48	FLOPPINGACES_20041207.1911.039-E27
E39	FLOPPINGACES_20041207.1911.039-E28
E1	FLOPPINGACES_20041207.1911.039-E29
E40	FLOPPINGACES_20041207.1911.039-E30
E41	FLOPPINGACES_20041207.1911.039-E31
E42	FLOPPINGACES_20041207.1911.039-E32
E49	FLOPPINGACES_20041207.1911.039-E33
E51	FLOPPINGACES_20041207.1911.039-E34
E52	FLOPPINGACES_20041207.1911.039-E35
E53	FLOPPINGACES_20041207.1911.039-E36
E54	FLOPPINGACES_20041207.1911.039-E37
E55	FLOPPINGACES_20041207.1911.039-E38
E56	FLOPPINGACES_20041207.1911.039-E39
E57	FLOPPINGACES_20041207.1911.039-E40
E58	FLOPPINGACES_20041207.1911.039-E41
E59	FLOPPINGACES_20041207.1911.039-E42
E60	FLOPPINGACES_20041207.1911.039-E43
E62	FLOPPINGACES_20041207.1911.039-E44
E63	FLOPPINGACES_20041207.1911.039-E45
E64	FLOPPINGACES_20041207.1911.039-E46
E65	FLOPPINGACES_20041207.1911.039-E47
E67	FLOPPINGACES_20041207.1911.039-E48
E68	FLOPPINGACES_20041207.1911.039-E49
E70	FLOPPINGACES_20041207.1911.039-E50
E71	FLOPPINGACES_20041207.1911.039-E51
E72	FLOPPINGACES_20041207.1911.039-E52
E73	FLOPPINGACES_20041207.1911.039-E53
E75	FLOPPINGACES_20041207.1911.039-E54
E76	FLOPPINGACES_20041207.1911.039-E55
E77	FLOPPINGACES_20041207.1911.039-E56
E78	FLOPPINGACES_20041207.1911.039-E57
E79	FLOPPINGACES_20041207.1911.039-E58
E80	FLOPPINGACES_20041207.1911.039-E59
E81	FLOPPINGACES_20041207.1911.039-E60
E82	FLOPPINGACES_20041207.1911.039-E61
E83	FLOPPINGACES_20041207.1911.039-E62
E85	FLOPPINGACES_20041207.1911.039-E63
E86	FLOPPINGACES_20041207.1911.039-E64
E87	FLOPPINGACES_20041207.1911.039-E65
E88	FLOPPINGACES_20041207.1911.039-E66
E89	FLOPPINGACES_20041207.1911.039-E67
E90	FLOPPINGACES_20041207.1911.039-E68
E91	FLOPPINGACES_20041207.1911.039-E69
E93	FLOPPINGACES_20041207.1911.039-E70
E94	FLOPPINGACES_20041207.1911.039-E71
E95	FLOPPINGACES_20041207.1911.039-E72
E96	FLOPPINGACES_20041207.1911.039-E73
E98	FLOPPINGACES_20041207.1911.039-E74
E99	FLOPPINGACES_20041207.1911.039-E75
E100	FLOPPINGACES_20041207.1911.039-E76
E101	FLOPPINGACES_20041207.1911.039-E77
E102	FLOPPINGACES_20041207.1911.039-E78
E103	FLOPPINGACES_20041207.1911.039-E79
E104	FLOPPINGACES_20041207.1911.039-E80
E106	FLOPPINGACES_20041207.1911.039-E81
E109	FLOPPINGACES_20041207.1911.039-E82
E110	FLOPPINGACES_20041207.1911.039-E83
E111	FLOPPINGACES_20041207.1911.039-E84
E112	FLOPPINGACES_20041207.1911.039-E85
E113	FLOPPINGACES_20041207.1911.039-E86
E114	FLOPPINGACES_20041207.1911.039-E87
E115	FLOPPINGACES_20041207.1911.039-E88
E116	FLOPPINGACES_20041207.1911.039-E89
E117	FLOPPINGACES_20041207.1911.039-E90
E118	FLOPPINGACES_20041207.1911.039-E91
E119	FLOPPINGACES_20041207.1911.039-E92
E2	FLOPPINGACES_20041207.1911.039-E93
E120	FLOPPINGACES_20041207.1911.039-E94
E121	FLOPPINGACES_20041207.1911.039-E95
E122	FLOPPINGACES_20041207.1911.039-E96
E123	FLOPPINGACES_20041207.1911.039-E97
E124	FLOPPINGACES_20041207.1911.039-E98
E125	FLOPPINGACES_20041207.1911.039-E99
E126	FLOPPINGACES_20041207.1911.039-E100
E127	FLOPPINGACES_20041207.1911.039-E101
E128	FLOPPINGACES_20041207.1911.039-E102
E129	FLOPPINGACES_20041207.1911.039-E103
E130	FLOPPINGACES_20041207.1911.039-E104
E131	FLOPPINGACES_20041207.1911.039-E105
E132	FLOPPINGACES_20041207.1911.039-E106
E133	FLOPPINGACES_20041207.1911.039-E107
E134	FLOPPINGACES_20041207.1911.039-E108
E136	FLOPPINGACES_20041207.1911.039-E109
E137	FLOPPINGACES_20041207.1911.039-E110
E138	FLOPPINGACES_20041207.1911.039-E111
E139	FLOPPINGACES_20041207.1911.039-E112
E140	FLOPPINGACES_20041207.1911.039-E113
E141	FLOPPINGACES_20041207.1911.039-E114
E142	FLOPPINGACES_20041207.1911.039-E115
E143	FLOPPINGACES_20041207.1911.039-E116
E144	FLOPPINGACES_20041207.1911.039-E117
E145	FLOPPINGACES_20041207.1911.039-E118
E146	FLOPPINGACES_20041207.1911.039-E119
E147	FLOPPINGACES_20041207.1911.039-E120
E148	FLOPPINGACES_20041207.1911.039-E121
E149	FLOPPINGACES_20041207.1911.039-E122
E151	FLOPPINGACES_20041207.1911.039-E123
E153	FLOPPINGACES_20041207.1911.039-E124
E155	FLOPPINGACES_20041207.1911.039-E125
E156	FLOPPINGACES_20041207.1911.039-E126
E157	FLOPPINGACES_20041207.1911.039-E127
E158	FLOPPINGACES_20041207.1911.039-E128
E159	FLOPPINGACES_20041207.1911.039-E129
E160	FLOPPINGACES_20041207.1911.039-E130
E161	FLOPPINGACES_20041207.1911.039-E131
E162	FLOPPINGACES_20041207.1911.039-E132
E163	FLOPPINGACES_20041207.1911.039-E133
E164	FLOPPINGACES_20041207.1911.039-E134
E165	FLOPPINGACES_20041207.1911.039-E135
E166	FLOPPINGACES_20041207.1911.039-E136
E167	FLOPPINGACES_20041207.1911.039-E137
E168	FLOPPINGACES_20041207.1911.039-E138
E169	FLOPPINGACES_20041207.1911.039-E139
E170	FLOPPINGACES_20041207.1911.039-E140
E171	FLOPPINGACES_20041207.1911.039-E141
E172	FLOPPINGACES_20041207.1911.039-E142
E173	FLOPPINGACES_20041207.1911.039-E143
E174	FLOPPINGACES_20041207.1911.039-E144
E175	FLOPPINGACES_20041207.1911.039-E145
E177	FLOPPINGACES_20041207.1911.039-E146
E178	FLOPPINGACES_20041207.1911.039-E147
E179	FLOPPINGACES_20041207.1911.039-E148
E180	FLOPPINGACES_20041207.1911.039-E149
E181	FLOPPINGACES_20041207.1911.039-E150
E182	FLOPPINGACES_20041207.1911.039-E151
E183	FLOPPINGACES_20041207.1911.039-E152
E184	FLOPPINGACES_20041207.1911.039-E153
E185	FLOPPINGACES_20041207.1911.039-E154
E186	FLOPPINGACES_20041207.1911.039-E155
E187	FLOPPINGACES_20041207.1911.039-E156
E188	FLOPPINGACES_20041207.1911.039-E157
E189	FLOPPINGACES_20041207.1911.039-E158
E190	FLOPPINGACES_20041207.1911.039-E159
E191	FLOPPINGACES_20041207.1911.039-E160
E192	FLOPPINGACES_20041207.1911.039-E161
E193	FLOPPINGACES_20041207.1911.039-E162
E195	FLOPPINGACES_20041207.1911.039-E163
E197	FLOPPINGACES_20041207.1911.039-E164
E199	FLOPPINGACES_20041207.1911.039-E165
E200	FLOPPINGACES_20041207.1911.039-E166
E201	FLOPPINGACES_20041207.1911.039-E167
E203	FLOPPINGACES_20041207.1911.039-E168
E204	FLOPPINGACES_20041207.1911.039-E169
E206	FLOPPINGACES_20041207.1911.039-E170
E207	FLOPPINGACES_20041207.1911.039-E171
E208	FLOPPINGACES_20041207.1911.039-E172
E209	FLOPPINGACES_20041207.1911.039-E173
E211	FLOPPINGACES_20041207.1911.039-E174
E212	FLOPPINGACES_20041207.1911.039-E175
E213	FLOPPINGACES_20041207.1911.039-E176
E214	FLOPPINGACES_20041207.1911.039-E177
E215	FLOPPINGACES_20041207.1911.039-E178
E3	FLOPPINGACES_20041207.1911.039-E179
E4	FLOPPINGACES_20041207.1911.039-E180
E5	FLOPPINGACES_20041207.1911.039-E181
E61	FLOPPINGACES_20041207.1911.039-E182
E6	FLOPPINGACES_20041207.1911.039-E183
E8	FLOPPINGACES_20041207.1911.039-E184
E9	FLOPPINGACES_20041207.1911.039-E185
E10	FLOPPINGACES_20041207.1911.039-E186
EM1	FLOPPINGACES_20041207.1911.039-E29-1
EM23	FLOPPINGACES_20041207.1911.039-E2-2
EM25	FLOPPINGACES_20041207.1911.039-E3-3
EM26	FLOPPINGACES_20041207.1911.039-E4-4
EM27	FLOPPINGACES_20041207.1911.039-E5-5
EM28	FLOPPINGACES_20041207.1911.039-E6-6
EM29	FLOPPINGACES_20041207.1911.039-E8-7
EM30	FLOPPINGACES_20041207.1911.039-E29-8
EM31	FLOPPINGACES_20041207.1911.039-E93-9
EM32	FLOPPINGACES_20041207.1911.039-E29-10
EM33	FLOPPINGACES_20041207.1911.039-E29-11
EM34	FLOPPINGACES_20041207.1911.039-E9-12
EM35	FLOPPINGACES_20041207.1911.039-E29-13
EM36	FLOPPINGACES_20041207.1911.039-E10-14
EM37	FLOPPINGACES_20041207.1911.039-E11-15
EM67	FLOPPINGACES_20041207.1911.039-E13-16
EM40	FLOPPINGACES_20041207.1911.039-E14-17
EM41	FLOPPINGACES_20041207.1911.039-E5-18
EM42	FLOPPINGACES_20041207.1911.039-E15-19
EM43	FLOPPINGACES_20041207.1911.039-E16-20
EM44	FLOPPINGACES_20041207.1911.039-E17-21
EM45	FLOPPINGACES_20041207.1911.039-E17-22
EM46	FLOPPINGACES_20041207.1911.039-E19-23
EM47	FLOPPINGACES_20041207.1911.039-E20-24
EM48	FLOPPINGACES_20041207.1911.039-E21-25
EM68	FLOPPINGACES_20041207.1911.039-E23-26
EM50	FLOPPINGACES_20041207.1911.039-E22-27
EM69	FLOPPINGACES_20041207.1911.039-E26-28
EM52	FLOPPINGACES_20041207.1911.039-E24-29
EM53	FLOPPINGACES_20041207.1911.039-E25-30
EM54	FLOPPINGACES_20041207.1911.039-E25-31
EM55	FLOPPINGACES_20041207.1911.039-E25-32
EM56	FLOPPINGACES_20041207.1911.039-E25-33
EM70	FLOPPINGACES_20041207.1911.039-E32-34
EM71	FLOPPINGACES_20041207.1911.039-E27-35
EM72	FLOPPINGACES_20041207.1911.039-E26-36
EM59	FLOPPINGACES_20041207.1911.039-E28-37
EM60	FLOPPINGACES_20041207.1911.039-E28-38
EM61	FLOPPINGACES_20041207.1911.039-E30-39
EM62	FLOPPINGACES_20041207.1911.039-E31-40
EM63	FLOPPINGACES_20041207.1911.039-E32-41
EM64	FLOPPINGACES_20041207.1911.039-E32-42
EM73	FLOPPINGACES_20041207.1911.039-E7-43
EM74	FLOPPINGACES_20041207.1911.039-E33-44
EM75	FLOPPINGACES_20041207.1911.039-E17-45
EM103	FLOPPINGACES_20041207.1911.039-E182-46
EM77	FLOPPINGACES_20041207.1911.039-E34-47
EM78	FLOPPINGACES_20041207.1911.039-E34-48
EM79	FLOPPINGACES_20041207.1911.039-E35-49
EM80	FLOPPINGACES_20041207.1911.039-E16-50
EM81	FLOPPINGACES_20041207.1911.039-E20-51
EM82	FLOPPINGACES_20041207.1911.039-E25-52
EM83	FLOPPINGACES_20041207.1911.039-E36-53
EM84	FLOPPINGACES_20041207.1911.039-E36-54
EM85	FLOPPINGACES_20041207.1911.039-E93-55
EM86	FLOPPINGACES_20041207.1911.039-E17-56
EM87	FLOPPINGACES_20041207.1911.039-E37-57
EM88	FLOPPINGACES_20041207.1911.039-E31-58
EM89	FLOPPINGACES_20041207.1911.039-E31-59
EM90	FLOPPINGACES_20041207.1911.039-E38-60
EM91	FLOPPINGACES_20041207.1911.039-E17-61
EM92	FLOPPINGACES_20041207.1911.039-E16-62
EM93	FLOPPINGACES_20041207.1911.039-E39-63
EM94	FLOPPINGACES_20041207.1911.039-E39-64
EM104	FLOPPINGACES_20041207.1911.039-E44-65
EM96	FLOPPINGACES_20041207.1911.039-E40-66
EM97	FLOPPINGACES_20041207.1911.039-E41-67
EM98	FLOPPINGACES_20041207.1911.039-E5-68
EM99	FLOPPINGACES_20041207.1911.039-E42-69
EM100	FLOPPINGACES_20041207.1911.039-E42-70
EM101	FLOPPINGACES_20041207.1911.039-E43-71
EM105	FLOPPINGACES_20041207.1911.039-E45-72
EM106	FLOPPINGACES_20041207.1911.039-E47-73
EM108	FLOPPINGACES_20041207.1911.039-E18-74
EM109	FLOPPINGACES_20041207.1911.039-E48-75
EM110	FLOPPINGACES_20041207.1911.039-E49-76
EM111	FLOPPINGACES_20041207.1911.039-E49-77
EM102	FLOPPINGACES_20041207.1911.039-E182-78
EM113	FLOPPINGACES_20041207.1911.039-E50-79
EM114	FLOPPINGACES_20041207.1911.039-E51-80
EM115	FLOPPINGACES_20041207.1911.039-E52-81
EM116	FLOPPINGACES_20041207.1911.039-E53-82
EM119	FLOPPINGACES_20041207.1911.039-E54-83
EM120	FLOPPINGACES_20041207.1911.039-E54-84
EM121	FLOPPINGACES_20041207.1911.039-E55-85
EM122	FLOPPINGACES_20041207.1911.039-E56-86
EM123	FLOPPINGACES_20041207.1911.039-E58-87
EM124	FLOPPINGACES_20041207.1911.039-E59-88
EM125	FLOPPINGACES_20041207.1911.039-E60-89
EM127	FLOPPINGACES_20041207.1911.039-E61-90
EM128	FLOPPINGACES_20041207.1911.039-E16-91
EM129	FLOPPINGACES_20041207.1911.039-E59-92
EM130	FLOPPINGACES_20041207.1911.039-E17-93
EM131	FLOPPINGACES_20041207.1911.039-E62-94
EM133	FLOPPINGACES_20041207.1911.039-E63-95
EM134	FLOPPINGACES_20041207.1911.039-E59-96
EM135	FLOPPINGACES_20041207.1911.039-E64-97
EM136	FLOPPINGACES_20041207.1911.039-E65-98
EM137	FLOPPINGACES_20041207.1911.039-E29-99
EM138	FLOPPINGACES_20041207.1911.039-E29-100
EM139	FLOPPINGACES_20041207.1911.039-E5-101
EM140	FLOPPINGACES_20041207.1911.039-E66-102
EM142	FLOPPINGACES_20041207.1911.039-E29-103
EM143	FLOPPINGACES_20041207.1911.039-E67-104
EM144	FLOPPINGACES_20041207.1911.039-E68-105
EM145	FLOPPINGACES_20041207.1911.039-E29-106
EM146	FLOPPINGACES_20041207.1911.039-E29-107
EM147	FLOPPINGACES_20041207.1911.039-E69-108
EM149	FLOPPINGACES_20041207.1911.039-E70-109
EM150	FLOPPINGACES_20041207.1911.039-E71-110
EM151	FLOPPINGACES_20041207.1911.039-E72-111
EM152	FLOPPINGACES_20041207.1911.039-E73-112
EM3	FLOPPINGACES_20041207.1911.039-E93-113
EM153	FLOPPINGACES_20041207.1911.039-E59-114
EM155	FLOPPINGACES_20041207.1911.039-E74-115
EM156	FLOPPINGACES_20041207.1911.039-E75-116
EM157	FLOPPINGACES_20041207.1911.039-E76-117
EM158	FLOPPINGACES_20041207.1911.039-E77-118
EM159	FLOPPINGACES_20041207.1911.039-E78-119
EM160	FLOPPINGACES_20041207.1911.039-E79-120
EM161	FLOPPINGACES_20041207.1911.039-E46-121
EM162	FLOPPINGACES_20041207.1911.039-E46-122
EM163	FLOPPINGACES_20041207.1911.039-E57-123
EM165	FLOPPINGACES_20041207.1911.039-E57-124
EM166	FLOPPINGACES_20041207.1911.039-E57-125
EM167	FLOPPINGACES_20041207.1911.039-E80-126
EM169	FLOPPINGACES_20041207.1911.039-E57-127
EM170	FLOPPINGACES_20041207.1911.039-E57-128
EM171	FLOPPINGACES_20041207.1911.039-E57-129
EM172	FLOPPINGACES_20041207.1911.039-E57-130
EM173	FLOPPINGACES_20041207.1911.039-E57-131
EM174	FLOPPINGACES_20041207.1911.039-E81-132
EM175	FLOPPINGACES_20041207.1911.039-E46-133
EM176	FLOPPINGACES_20041207.1911.039-E80-134
EM177	FLOPPINGACES_20041207.1911.039-E80-135
EM180	FLOPPINGACES_20041207.1911.039-E82-136
EM181	FLOPPINGACES_20041207.1911.039-E83-137
EM182	FLOPPINGACES_20041207.1911.039-E84-138
EM183	FLOPPINGACES_20041207.1911.039-E85-139
EM184	FLOPPINGACES_20041207.1911.039-E86-140
EM185	FLOPPINGACES_20041207.1911.039-E87-141
EM186	FLOPPINGACES_20041207.1911.039-E29-142
EM187	FLOPPINGACES_20041207.1911.039-E29-143
EM188	FLOPPINGACES_20041207.1911.039-E88-144
EM189	FLOPPINGACES_20041207.1911.039-E89-145
EM190	FLOPPINGACES_20041207.1911.039-E90-146
EM191	FLOPPINGACES_20041207.1911.039-E91-147
EM192	FLOPPINGACES_20041207.1911.039-E92-148
EM193	FLOPPINGACES_20041207.1911.039-E93-149
EM194	FLOPPINGACES_20041207.1911.039-E29-150
EM195	FLOPPINGACES_20041207.1911.039-E90-151
EM196	FLOPPINGACES_20041207.1911.039-E93-152
EM198	FLOPPINGACES_20041207.1911.039-E94-153
EM199	FLOPPINGACES_20041207.1911.039-E95-154
EM200	FLOPPINGACES_20041207.1911.039-E93-155
EM202	FLOPPINGACES_20041207.1911.039-E91-156
EM203	FLOPPINGACES_20041207.1911.039-E94-157
EM204	FLOPPINGACES_20041207.1911.039-E95-158
EM205	FLOPPINGACES_20041207.1911.039-E96-159
EM206	FLOPPINGACES_20041207.1911.039-E97-160
EM207	FLOPPINGACES_20041207.1911.039-E98-161
EM208	FLOPPINGACES_20041207.1911.039-E99-162
EM209	FLOPPINGACES_20041207.1911.039-E100-163
EM210	FLOPPINGACES_20041207.1911.039-E100-164
EM212	FLOPPINGACES_20041207.1911.039-E101-165
EM213	FLOPPINGACES_20041207.1911.039-E102-166
EM214	FLOPPINGACES_20041207.1911.039-E103-167
EM215	FLOPPINGACES_20041207.1911.039-E104-168
EM216	FLOPPINGACES_20041207.1911.039-E105-169
EM217	FLOPPINGACES_20041207.1911.039-E106-170
EM218	FLOPPINGACES_20041207.1911.039-E107-171
EM219	FLOPPINGACES_20041207.1911.039-E108-172
EM221	FLOPPINGACES_20041207.1911.039-E57-173
EM222	FLOPPINGACES_20041207.1911.039-E109-174
EM223	FLOPPINGACES_20041207.1911.039-E110-175
EM224	FLOPPINGACES_20041207.1911.039-E111-176
EM225	FLOPPINGACES_20041207.1911.039-E112-177
EM226	FLOPPINGACES_20041207.1911.039-E113-178
EM227	FLOPPINGACES_20041207.1911.039-E100-179
EM228	FLOPPINGACES_20041207.1911.039-E100-180
EM229	FLOPPINGACES_20041207.1911.039-E114-181
EM230	FLOPPINGACES_20041207.1911.039-E115-182
EM231	FLOPPINGACES_20041207.1911.039-E110-183
EM232	FLOPPINGACES_20041207.1911.039-E110-184
EM233	FLOPPINGACES_20041207.1911.039-E110-185
EM234	FLOPPINGACES_20041207.1911.039-E116-186
EM4	FLOPPINGACES_20041207.1911.039-E93-187
EM235	FLOPPINGACES_20041207.1911.039-E117-188
EM236	FLOPPINGACES_20041207.1911.039-E110-189
EM237	FLOPPINGACES_20041207.1911.039-E110-190
EM238	FLOPPINGACES_20041207.1911.039-E110-191
EM239	FLOPPINGACES_20041207.1911.039-E118-192
EM240	FLOPPINGACES_20041207.1911.039-E110-193
EM241	FLOPPINGACES_20041207.1911.039-E110-194
EM242	FLOPPINGACES_20041207.1911.039-E110-195
EM243	FLOPPINGACES_20041207.1911.039-E110-196
EM244	FLOPPINGACES_20041207.1911.039-E110-197
EM245	FLOPPINGACES_20041207.1911.039-E110-198
