CE6	MARKBACKER_20041103.1300-CE1
E38	MARKBACKER_20041103.1300-E34
E2	MARKBACKER_20041103.1300-E35
E3	MARKBACKER_20041103.1300-E36
E4	MARKBACKER_20041103.1300-E37
E5	MARKBACKER_20041103.1300-E38
EM1	MARKBACKER_20041103.1300-E24-1
EM24	MARKBACKER_20041103.1300-E1-2
EM25	MARKBACKER_20041103.1300-E2-3
EM26	MARKBACKER_20041103.1300-E1-4
EM27	MARKBACKER_20041103.1300-E3-5
EM28	MARKBACKER_20041103.1300-E3-6
EM29	MARKBACKER_20041103.1300-E4-7
EM30	MARKBACKER_20041103.1300-E24-8
EM31	MARKBACKER_20041103.1300-E5-9
EM32	MARKBACKER_20041103.1300-E6-10
EM33	MARKBACKER_20041103.1300-E6-11
EM34	MARKBACKER_20041103.1300-E7-12
EM35	MARKBACKER_20041103.1300-E8-13
EM36	MARKBACKER_20041103.1300-E9-14
EM37	MARKBACKER_20041103.1300-E10-15
EM38	MARKBACKER_20041103.1300-E11-16
EM39	MARKBACKER_20041103.1300-E12-17
EM40	MARKBACKER_20041103.1300-E12-18
EM41	MARKBACKER_20041103.1300-E13-19
EM42	MARKBACKER_20041103.1300-E38-20
EM43	MARKBACKER_20041103.1300-E38-21
EM44	MARKBACKER_20041103.1300-E24-22
EM45	MARKBACKER_20041103.1300-E14-23
EM46	MARKBACKER_20041103.1300-E15-24
EM47	MARKBACKER_20041103.1300-E16-25
EM48	MARKBACKER_20041103.1300-E17-26
EM49	MARKBACKER_20041103.1300-E18-27
EM50	MARKBACKER_20041103.1300-E19-28
EM51	MARKBACKER_20041103.1300-E20-29
EM52	MARKBACKER_20041103.1300-E21-30
EM53	MARKBACKER_20041103.1300-E21-31
EM54	MARKBACKER_20041103.1300-E22-32
EM55	MARKBACKER_20041103.1300-E23-33
EM56	MARKBACKER_20041103.1300-E22-34
EM57	MARKBACKER_20041103.1300-E21-35
EM58	MARKBACKER_20041103.1300-E38-36
EM59	MARKBACKER_20041103.1300-E21-37
EM60	MARKBACKER_20041103.1300-E21-38
EM61	MARKBACKER_20041103.1300-E22-39
EM62	MARKBACKER_20041103.1300-E24-40
EM63	MARKBACKER_20041103.1300-E24-41
EM64	MARKBACKER_20041103.1300-E24-42
EM65	MARKBACKER_20041103.1300-E24-43
EM66	MARKBACKER_20041103.1300-E24-44
EM67	MARKBACKER_20041103.1300-E24-45
EM68	MARKBACKER_20041103.1300-E24-46
EM69	MARKBACKER_20041103.1300-E24-47
EM70	MARKBACKER_20041103.1300-E24-48
EM71	MARKBACKER_20041103.1300-E24-49
EM72	MARKBACKER_20041103.1300-E24-50
EM73	MARKBACKER_20041103.1300-E24-51
EM74	MARKBACKER_20041103.1300-E24-52
EM75	MARKBACKER_20041103.1300-E8-53
EM76	MARKBACKER_20041103.1300-E8-54
EM77	MARKBACKER_20041103.1300-E24-55
EM78	MARKBACKER_20041103.1300-E24-56
EM79	MARKBACKER_20041103.1300-E25-57
EM80	MARKBACKER_20041103.1300-E24-58
EM81	MARKBACKER_20041103.1300-E38-59
EM82	MARKBACKER_20041103.1300-E24-60
EM83	MARKBACKER_20041103.1300-E24-61
EM84	MARKBACKER_20041103.1300-E26-62
EM85	MARKBACKER_20041103.1300-E27-63
EM86	MARKBACKER_20041103.1300-E27-64
EM87	MARKBACKER_20041103.1300-E24-65
EM88	MARKBACKER_20041103.1300-E24-66
EM89	MARKBACKER_20041103.1300-E24-67
EM90	MARKBACKER_20041103.1300-E24-68
EM91	MARKBACKER_20041103.1300-E28-69
EM92	MARKBACKER_20041103.1300-E24-70
EM93	MARKBACKER_20041103.1300-E29-71
EM94	MARKBACKER_20041103.1300-E30-72
EM96	MARKBACKER_20041103.1300-E31-73
EM97	MARKBACKER_20041103.1300-E32-74
EM95	MARKBACKER_20041103.1300-E24-75
EM2	MARKBACKER_20041103.1300-E24-76
EM98	MARKBACKER_20041103.1300-E33-77
EM99	MARKBACKER_20041103.1300-E24-78
EM100	MARKBACKER_20041103.1300-E34-79
EM3	MARKBACKER_20041103.1300-E24-80
EM4	MARKBACKER_20041103.1300-E24-81
EM5	MARKBACKER_20041103.1300-E24-82
EM6	MARKBACKER_20041103.1300-E24-83
EM7	MARKBACKER_20041103.1300-E24-84
EM8	MARKBACKER_20041103.1300-E24-85
EM9	MARKBACKER_20041103.1300-E24-86
EM10	MARKBACKER_20041103.1300-E35-87
EM11	MARKBACKER_20041103.1300-E24-88
EM12	MARKBACKER_20041103.1300-E24-89
EM13	MARKBACKER_20041103.1300-E24-90
EM14	MARKBACKER_20041103.1300-E35-91
EM15	MARKBACKER_20041103.1300-E35-92
EM16	MARKBACKER_20041103.1300-E24-93
EM17	MARKBACKER_20041103.1300-E36-94
EM18	MARKBACKER_20041103.1300-E36-95
EM19	MARKBACKER_20041103.1300-E37-96
EM20	MARKBACKER_20041103.1300-E37-97
EM21	MARKBACKER_20041103.1300-E24-98
EM22	MARKBACKER_20041103.1300-E38-99
EM23	MARKBACKER_20041103.1300-E24-100
R2	MARKBACKER_20041103.1300-R1
R1	MARKBACKER_20041103.1300-R2
R3	MARKBACKER_20041103.1300-R3
R4	MARKBACKER_20041103.1300-R4
R5	MARKBACKER_20041103.1300-R5
R6	MARKBACKER_20041103.1300-R6
R8	MARKBACKER_20041103.1300-R7
R7	MARKBACKER_20041103.1300-R8
R9	MARKBACKER_20041103.1300-R9
RM2	MARKBACKER_20041103.1300-R1-1
RM1	MARKBACKER_20041103.1300-R2-1
RM3	MARKBACKER_20041103.1300-R3-1
RM4	MARKBACKER_20041103.1300-R4-1
RM5	MARKBACKER_20041103.1300-R5-1
RM6	MARKBACKER_20041103.1300-R6-1
RM8	MARKBACKER_20041103.1300-R7-1
RM7	MARKBACKER_20041103.1300-R8-1
RM9	MARKBACKER_20041103.1300-R9-1
V1	MARKBACKER_20041103.1300-EV1
V2	MARKBACKER_20041103.1300-EV2
VM1	MARKBACKER_20041103.1300-EV1-1
VM2	MARKBACKER_20041103.1300-EV2-1
Q3	MARKBACKER_20041103.1300-T1
Q4	MARKBACKER_20041103.1300-T2
Q5	MARKBACKER_20041103.1300-T3
Q6	MARKBACKER_20041103.1300-V1
Q7	MARKBACKER_20041103.1300-T4
Q8	MARKBACKER_20041103.1300-T5
Q9	MARKBACKER_20041103.1300-T6
Q10	MARKBACKER_20041103.1300-T7
Q11	MARKBACKER_20041103.1300-T8
Q12	MARKBACKER_20041103.1300-T9
Q14	MARKBACKER_20041103.1300-T10
Q15	MARKBACKER_20041103.1300-T11
Q16	MARKBACKER_20041103.1300-T12
Q17	MARKBACKER_20041103.1300-T13
Q18	MARKBACKER_20041103.1300-T14
Q19	MARKBACKER_20041103.1300-T15
Q20	MARKBACKER_20041103.1300-T16
Q21	MARKBACKER_20041103.1300-T17
Q22	MARKBACKER_20041103.1300-T18
Q23	MARKBACKER_20041103.1300-T19
Q25	MARKBACKER_20041103.1300-T20
Q26	MARKBACKER_20041103.1300-V2
Q13	MARKBACKER_20041103.1300-T21
Q27	MARKBACKER_20041103.1300-T22
Q28	MARKBACKER_20041103.1300-T23
Q29	MARKBACKER_20041103.1300-T24
Q24	MARKBACKER_20041103.1300-T25
Q1	MARKBACKER_20041103.1300-T26
Q2	MARKBACKER_20041103.1300-T27
QM6	MARKBACKER_20041103.1300-V1-1
QM26	MARKBACKER_20041103.1300-V2-1
