CE14	FLOPPINGACES_20041228.0927.010-CE1
E77	FLOPPINGACES_20041228.0927.010-E17
E1	FLOPPINGACES_20041228.0927.010-E18
E40	FLOPPINGACES_20041228.0927.010-E19
E41	FLOPPINGACES_20041228.0927.010-E20
E42	FLOPPINGACES_20041228.0927.010-E21
E43	FLOPPINGACES_20041228.0927.010-E22
E45	FLOPPINGACES_20041228.0927.010-E23
E46	FLOPPINGACES_20041228.0927.010-E24
E47	FLOPPINGACES_20041228.0927.010-E25
E48	FLOPPINGACES_20041228.0927.010-E26
E49	FLOPPINGACES_20041228.0927.010-E27
E50	FLOPPINGACES_20041228.0927.010-E28
E51	FLOPPINGACES_20041228.0927.010-E29
E80	FLOPPINGACES_20041228.0927.010-E30
E54	FLOPPINGACES_20041228.0927.010-E31
E55	FLOPPINGACES_20041228.0927.010-E32
E56	FLOPPINGACES_20041228.0927.010-E33
E58	FLOPPINGACES_20041228.0927.010-E34
E60	FLOPPINGACES_20041228.0927.010-E35
E61	FLOPPINGACES_20041228.0927.010-E36
E62	FLOPPINGACES_20041228.0927.010-E37
E63	FLOPPINGACES_20041228.0927.010-E38
E64	FLOPPINGACES_20041228.0927.010-E39
E66	FLOPPINGACES_20041228.0927.010-E40
E81	FLOPPINGACES_20041228.0927.010-E41
E2	FLOPPINGACES_20041228.0927.010-E42
E71	FLOPPINGACES_20041228.0927.010-E43
E83	FLOPPINGACES_20041228.0927.010-E44
E84	FLOPPINGACES_20041228.0927.010-E45
E85	FLOPPINGACES_20041228.0927.010-E46
E86	FLOPPINGACES_20041228.0927.010-E47
E3	FLOPPINGACES_20041228.0927.010-E48
E4	FLOPPINGACES_20041228.0927.010-E49
E5	FLOPPINGACES_20041228.0927.010-E50
E6	FLOPPINGACES_20041228.0927.010-E51
E7	FLOPPINGACES_20041228.0927.010-E52
E87	FLOPPINGACES_20041228.0927.010-E53
E73	FLOPPINGACES_20041228.0927.010-E54
E89	FLOPPINGACES_20041228.0927.010-E55
E13	FLOPPINGACES_20041228.0927.010-E56
E88	FLOPPINGACES_20041228.0927.010-E57
EM1	FLOPPINGACES_20041228.0927.010-E18-1
EM18	FLOPPINGACES_20041228.0927.010-E2-2
EM20	FLOPPINGACES_20041228.0927.010-E3-3
EM22	FLOPPINGACES_20041228.0927.010-E3-4
EM23	FLOPPINGACES_20041228.0927.010-E49-5
EM24	FLOPPINGACES_20041228.0927.010-E49-6
EM25	FLOPPINGACES_20041228.0927.010-E4-7
EM26	FLOPPINGACES_20041228.0927.010-E49-8
EM27	FLOPPINGACES_20041228.0927.010-E49-9
EM28	FLOPPINGACES_20041228.0927.010-E3-10
EM29	FLOPPINGACES_20041228.0927.010-E5-11
EM30	FLOPPINGACES_20041228.0927.010-E6-12
EM31	FLOPPINGACES_20041228.0927.010-E7-13
EM32	FLOPPINGACES_20041228.0927.010-E49-14
EM33	FLOPPINGACES_20041228.0927.010-E3-15
EM34	FLOPPINGACES_20041228.0927.010-E5-16
EM35	FLOPPINGACES_20041228.0927.010-E49-17
EM36	FLOPPINGACES_20041228.0927.010-E8-18
EM37	FLOPPINGACES_20041228.0927.010-E9-19
EM38	FLOPPINGACES_20041228.0927.010-E10-20
EM39	FLOPPINGACES_20041228.0927.010-E11-21
EM40	FLOPPINGACES_20041228.0927.010-E1-22
EM41	FLOPPINGACES_20041228.0927.010-E12-23
EM42	FLOPPINGACES_20041228.0927.010-E49-24
EM43	FLOPPINGACES_20041228.0927.010-E1-25
EM44	FLOPPINGACES_20041228.0927.010-E13-26
EM45	FLOPPINGACES_20041228.0927.010-E13-27
EM46	FLOPPINGACES_20041228.0927.010-E13-28
EM47	FLOPPINGACES_20041228.0927.010-E14-29
EM48	FLOPPINGACES_20041228.0927.010-E49-30
EM49	FLOPPINGACES_20041228.0927.010-E49-31
EM50	FLOPPINGACES_20041228.0927.010-E15-32
EM51	FLOPPINGACES_20041228.0927.010-E16-33
EM52	FLOPPINGACES_20041228.0927.010-E49-34
EM53	FLOPPINGACES_20041228.0927.010-E49-35
EM54	FLOPPINGACES_20041228.0927.010-E49-36
EM92	FLOPPINGACES_20041228.0927.010-E17-37
EM55	FLOPPINGACES_20041228.0927.010-E19-38
EM56	FLOPPINGACES_20041228.0927.010-E20-39
EM57	FLOPPINGACES_20041228.0927.010-E19-40
EM58	FLOPPINGACES_20041228.0927.010-E19-41
EM59	FLOPPINGACES_20041228.0927.010-E21-42
EM60	FLOPPINGACES_20041228.0927.010-E22-43
EM61	FLOPPINGACES_20041228.0927.010-E48-44
EM62	FLOPPINGACES_20041228.0927.010-E23-45
EM63	FLOPPINGACES_20041228.0927.010-E23-46
EM64	FLOPPINGACES_20041228.0927.010-E24-47
EM65	FLOPPINGACES_20041228.0927.010-E23-48
EM66	FLOPPINGACES_20041228.0927.010-E24-49
EM67	FLOPPINGACES_20041228.0927.010-E23-50
EM68	FLOPPINGACES_20041228.0927.010-E50-51
EM69	FLOPPINGACES_20041228.0927.010-E23-52
EM70	FLOPPINGACES_20041228.0927.010-E25-53
EM71	FLOPPINGACES_20041228.0927.010-E26-54
EM72	FLOPPINGACES_20041228.0927.010-E50-55
EM73	FLOPPINGACES_20041228.0927.010-E25-56
EM74	FLOPPINGACES_20041228.0927.010-E27-57
EM75	FLOPPINGACES_20041228.0927.010-E28-58
EM77	FLOPPINGACES_20041228.0927.010-E27-59
EM78	FLOPPINGACES_20041228.0927.010-E27-60
EM79	FLOPPINGACES_20041228.0927.010-E50-61
EM80	FLOPPINGACES_20041228.0927.010-E27-62
EM81	FLOPPINGACES_20041228.0927.010-E25-63
EM82	FLOPPINGACES_20041228.0927.010-E27-64
EM83	FLOPPINGACES_20041228.0927.010-E27-65
EM84	FLOPPINGACES_20041228.0927.010-E27-66
EM85	FLOPPINGACES_20041228.0927.010-E29-67
EM86	FLOPPINGACES_20041228.0927.010-E50-68
EM87	FLOPPINGACES_20041228.0927.010-E29-69
EM88	FLOPPINGACES_20041228.0927.010-E25-70
EM111	FLOPPINGACES_20041228.0927.010-E30-71
EM91	FLOPPINGACES_20041228.0927.010-E48-72
EM93	FLOPPINGACES_20041228.0927.010-E50-73
EM95	FLOPPINGACES_20041228.0927.010-E31-74
EM96	FLOPPINGACES_20041228.0927.010-E31-75
EM97	FLOPPINGACES_20041228.0927.010-E32-76
EM98	FLOPPINGACES_20041228.0927.010-E50-77
EM99	FLOPPINGACES_20041228.0927.010-E33-78
EM2	FLOPPINGACES_20041228.0927.010-E42-79
EM101	FLOPPINGACES_20041228.0927.010-E33-80
EM102	FLOPPINGACES_20041228.0927.010-E34-81
EM106	FLOPPINGACES_20041228.0927.010-E34-82
EM112	FLOPPINGACES_20041228.0927.010-E41-83
EM90	FLOPPINGACES_20041228.0927.010-E25-84
EM107	FLOPPINGACES_20041228.0927.010-E25-85
EM109	FLOPPINGACES_20041228.0927.010-E18-86
EM110	FLOPPINGACES_20041228.0927.010-E50-87
EM113	FLOPPINGACES_20041228.0927.010-E18-88
EM114	FLOPPINGACES_20041228.0927.010-E35-89
EM115	FLOPPINGACES_20041228.0927.010-E36-90
EM116	FLOPPINGACES_20041228.0927.010-E37-91
EM118	FLOPPINGACES_20041228.0927.010-E18-92
EM119	FLOPPINGACES_20041228.0927.010-E38-93
EM120	FLOPPINGACES_20041228.0927.010-E50-94
EM122	FLOPPINGACES_20041228.0927.010-E39-95
EM127	FLOPPINGACES_20041228.0927.010-E40-96
EM13	FLOPPINGACES_20041228.0927.010-E44-97
EM15	FLOPPINGACES_20041228.0927.010-E43-98
EM12	FLOPPINGACES_20041228.0927.010-E45-99
EM21	FLOPPINGACES_20041228.0927.010-E46-100
EM3	FLOPPINGACES_20041228.0927.010-E18-101
EM121	FLOPPINGACES_20041228.0927.010-E47-102
EM123	FLOPPINGACES_20041228.0927.010-E47-103
EM125	FLOPPINGACES_20041228.0927.010-E47-104
EM124	FLOPPINGACES_20041228.0927.010-E47-105
EM126	FLOPPINGACES_20041228.0927.010-E47-106
EM117	FLOPPINGACES_20041228.0927.010-E36-107
EM94	FLOPPINGACES_20041228.0927.010-E17-108
EM89	FLOPPINGACES_20041228.0927.010-E33-109
EM103	FLOPPINGACES_20041228.0927.010-E34-110
EM108	FLOPPINGACES_20041228.0927.010-E33-111
EM128	FLOPPINGACES_20041228.0927.010-E33-112
EM76	FLOPPINGACES_20041228.0927.010-E27-113
EM5	FLOPPINGACES_20041228.0927.010-E18-114
EM6	FLOPPINGACES_20041228.0927.010-E48-115
EM7	FLOPPINGACES_20041228.0927.010-E42-116
EM8	FLOPPINGACES_20041228.0927.010-E49-117
EM9	FLOPPINGACES_20041228.0927.010-E51-118
EM4	FLOPPINGACES_20041228.0927.010-E50-119
EM10	FLOPPINGACES_20041228.0927.010-E49-120
EM11	FLOPPINGACES_20041228.0927.010-E52-121
EM104	FLOPPINGACES_20041228.0927.010-E53-122
EM105	FLOPPINGACES_20041228.0927.010-E57-123
EM16	FLOPPINGACES_20041228.0927.010-E54-124
EM129	FLOPPINGACES_20041228.0927.010-E55-125
EM14	FLOPPINGACES_20041228.0927.010-E56-126
EM17	FLOPPINGACES_20041228.0927.010-E1-127
R3	FLOPPINGACES_20041228.0927.010-R1
R11	FLOPPINGACES_20041228.0927.010-R2
R1	FLOPPINGACES_20041228.0927.010-R3
R4	FLOPPINGACES_20041228.0927.010-R4
R5	FLOPPINGACES_20041228.0927.010-R5
R6	FLOPPINGACES_20041228.0927.010-R6
R7	FLOPPINGACES_20041228.0927.010-R7
R8	FLOPPINGACES_20041228.0927.010-R8
R9	FLOPPINGACES_20041228.0927.010-R9
R10	FLOPPINGACES_20041228.0927.010-R10
R12	FLOPPINGACES_20041228.0927.010-R11
RM11	FLOPPINGACES_20041228.0927.010-R2-1
RM1	FLOPPINGACES_20041228.0927.010-R3-1
RM4	FLOPPINGACES_20041228.0927.010-R4-1
RM5	FLOPPINGACES_20041228.0927.010-R5-1
RM6	FLOPPINGACES_20041228.0927.010-R6-1
RM7	FLOPPINGACES_20041228.0927.010-R7-1
RM8	FLOPPINGACES_20041228.0927.010-R8-1
RM9	FLOPPINGACES_20041228.0927.010-R9-1
RM10	FLOPPINGACES_20041228.0927.010-R10-1
RM12	FLOPPINGACES_20041228.0927.010-R11-1
RM3	FLOPPINGACES_20041228.0927.010-R1-1
V1	FLOPPINGACES_20041228.0927.010-EV1
V2	FLOPPINGACES_20041228.0927.010-EV2
V3	FLOPPINGACES_20041228.0927.010-EV3
V4	FLOPPINGACES_20041228.0927.010-EV4
V5	FLOPPINGACES_20041228.0927.010-EV5
V6	FLOPPINGACES_20041228.0927.010-EV6
V7	FLOPPINGACES_20041228.0927.010-EV7
V8	FLOPPINGACES_20041228.0927.010-EV8
V9	FLOPPINGACES_20041228.0927.010-EV9
V11	FLOPPINGACES_20041228.0927.010-EV10
V12	FLOPPINGACES_20041228.0927.010-EV11
V13	FLOPPINGACES_20041228.0927.010-EV12
VM1	FLOPPINGACES_20041228.0927.010-EV1-1
VM2	FLOPPINGACES_20041228.0927.010-EV2-1
VM3	FLOPPINGACES_20041228.0927.010-EV3-1
VM4	FLOPPINGACES_20041228.0927.010-EV3-2
VM5	FLOPPINGACES_20041228.0927.010-EV4-1
VM6	FLOPPINGACES_20041228.0927.010-EV5-1
VM7	FLOPPINGACES_20041228.0927.010-EV6-1
VM8	FLOPPINGACES_20041228.0927.010-EV7-1
VM9	FLOPPINGACES_20041228.0927.010-EV8-1
VM10	FLOPPINGACES_20041228.0927.010-EV9-1
VM11	FLOPPINGACES_20041228.0927.010-EV9-2
VM12	FLOPPINGACES_20041228.0927.010-EV9-3
VM14	FLOPPINGACES_20041228.0927.010-EV10-1
VM15	FLOPPINGACES_20041228.0927.010-EV11-1
VM16	FLOPPINGACES_20041228.0927.010-EV12-1
Q1	FLOPPINGACES_20041228.0927.010-T1
Q2	FLOPPINGACES_20041228.0927.010-T2
Q3	FLOPPINGACES_20041228.0927.010-T3
Q4	FLOPPINGACES_20041228.0927.010-T4
Q5	FLOPPINGACES_20041228.0927.010-T5
Q6	FLOPPINGACES_20041228.0927.010-T6
