CE14	MARKBACKER_20050105.1632-CE1
EM38	MARKBACKER_20050105.1632-E1-15
EM39	MARKBACKER_20050105.1632-E8-16
EM41	MARKBACKER_20050105.1632-E9-17
EM42	MARKBACKER_20050105.1632-E10-18
EM44	MARKBACKER_20050105.1632-E1-19
EM45	MARKBACKER_20050105.1632-E11-20
EM46	MARKBACKER_20050105.1632-E1-21
EM48	MARKBACKER_20050105.1632-E39-22
EM49	MARKBACKER_20050105.1632-E12-23
EM52	MARKBACKER_20050105.1632-E13-24
EM55	MARKBACKER_20050105.1632-E14-25
EM56	MARKBACKER_20050105.1632-E15-26
EM60	MARKBACKER_20050105.1632-E39-27
EM61	MARKBACKER_20050105.1632-E43-28
EM62	MARKBACKER_20050105.1632-E16-29
EM63	MARKBACKER_20050105.1632-E16-30
EM64	MARKBACKER_20050105.1632-E42-31
EM68	MARKBACKER_20050105.1632-E43-32
EM69	MARKBACKER_20050105.1632-E18-33
EM71	MARKBACKER_20050105.1632-E19-34
EM66	MARKBACKER_20050105.1632-E3-35
EM35	MARKBACKER_20050105.1632-E20-36
EM73	MARKBACKER_20050105.1632-E42-37
EM47	MARKBACKER_20050105.1632-E21-38
EM50	MARKBACKER_20050105.1632-E22-39
EM2	MARKBACKER_20050105.1632-E33-40
EM67	MARKBACKER_20050105.1632-E23-41
EM21	MARKBACKER_20050105.1632-E24-42
EM40	MARKBACKER_20050105.1632-E25-43
EM70	MARKBACKER_20050105.1632-E43-44
EM72	MARKBACKER_20050105.1632-E43-45
EM23	MARKBACKER_20050105.1632-E26-46
EM43	MARKBACKER_20050105.1632-E27-47
EM34	MARKBACKER_20050105.1632-E28-48
EM13	MARKBACKER_20050105.1632-E29-49
EM65	MARKBACKER_20050105.1632-E42-50
EM51	MARKBACKER_20050105.1632-E39-51
EM53	MARKBACKER_20050105.1632-E39-52
EM22	MARKBACKER_20050105.1632-E6-53
EM20	MARKBACKER_20050105.1632-E6-54
EM6	MARKBACKER_20050105.1632-E35-55
EM5	MARKBACKER_20050105.1632-E30-56
EM59	MARKBACKER_20050105.1632-E31-57
EM58	MARKBACKER_20050105.1632-E13-58
EM54	MARKBACKER_20050105.1632-E32-59
EM57	MARKBACKER_20050105.1632-E14-60
EM3	MARKBACKER_20050105.1632-E34-61
EM4	MARKBACKER_20050105.1632-E35-62
EM7	MARKBACKER_20050105.1632-E36-63
EM9	MARKBACKER_20050105.1632-E37-64
EM8	MARKBACKER_20050105.1632-E38-65
EM10	MARKBACKER_20050105.1632-E39-66
EM11	MARKBACKER_20050105.1632-E40-67
EM12	MARKBACKER_20050105.1632-E41-68
EM14	MARKBACKER_20050105.1632-E43-69
EM15	MARKBACKER_20050105.1632-E43-70
EM16	MARKBACKER_20050105.1632-E39-71
EM17	MARKBACKER_20050105.1632-E39-72
EM18	MARKBACKER_20050105.1632-E1-73
R7	MARKBACKER_20050105.1632-R1
R13	MARKBACKER_20050105.1632-R2
R4	MARKBACKER_20050105.1632-R3
R5	MARKBACKER_20050105.1632-R4
R9	MARKBACKER_20050105.1632-R5
R11	MARKBACKER_20050105.1632-R6
R12	MARKBACKER_20050105.1632-R7
R2	MARKBACKER_20050105.1632-R8
R3	MARKBACKER_20050105.1632-R9
R6	MARKBACKER_20050105.1632-R10
R8	MARKBACKER_20050105.1632-R11
R10	MARKBACKER_20050105.1632-R12
R1	MARKBACKER_20050105.1632-R13
RM7	MARKBACKER_20050105.1632-R1-1
RM13	MARKBACKER_20050105.1632-R2-1
RM4	MARKBACKER_20050105.1632-R3-1
RM5	MARKBACKER_20050105.1632-R4-1
RM9	MARKBACKER_20050105.1632-R5-1
RM11	MARKBACKER_20050105.1632-R6-1
RM12	MARKBACKER_20050105.1632-R7-1
RM2	MARKBACKER_20050105.1632-R8-1
RM3	MARKBACKER_20050105.1632-R9-1
RM6	MARKBACKER_20050105.1632-R10-1
RM8	MARKBACKER_20050105.1632-R11-1
RM10	MARKBACKER_20050105.1632-R12-1
RM1	MARKBACKER_20050105.1632-R13-1
V1	MARKBACKER_20050105.1632-EV1
V2	MARKBACKER_20050105.1632-EV2
V3	MARKBACKER_20050105.1632-EV3
V6	MARKBACKER_20050105.1632-EV4
V4	MARKBACKER_20050105.1632-EV5
V5	MARKBACKER_20050105.1632-EV6
VM1	MARKBACKER_20050105.1632-EV1-1
VM2	MARKBACKER_20050105.1632-EV2-1
VM3	MARKBACKER_20050105.1632-EV3-1
VM6	MARKBACKER_20050105.1632-EV4-1
VM4	MARKBACKER_20050105.1632-EV5-1
VM5	MARKBACKER_20050105.1632-EV6-1
Q1	MARKBACKER_20050105.1632-T1
Q2	MARKBACKER_20050105.1632-T2
Q3	MARKBACKER_20050105.1632-V1
Q9	MARKBACKER_20050105.1632-T3
Q5	MARKBACKER_20050105.1632-T4
Q8	MARKBACKER_20050105.1632-V2
Q4	MARKBACKER_20050105.1632-T5
Q6	MARKBACKER_20050105.1632-T6
Q7	MARKBACKER_20050105.1632-T7
QM3	MARKBACKER_20050105.1632-V1-1
QM8	MARKBACKER_20050105.1632-V2-1
