CE13	MARKBACKER_20050105.1526-CE1
EM72	MARKBACKER_20050105.1526-E21-45
EM73	MARKBACKER_20050105.1526-E52-46
EM74	MARKBACKER_20050105.1526-E52-47
EM75	MARKBACKER_20050105.1526-E23-48
EM76	MARKBACKER_20050105.1526-E24-49
EM77	MARKBACKER_20050105.1526-E23-50
EM79	MARKBACKER_20050105.1526-E25-51
EM80	MARKBACKER_20050105.1526-E26-52
EM82	MARKBACKER_20050105.1526-E55-53
EM83	MARKBACKER_20050105.1526-E55-54
EM84	MARKBACKER_20050105.1526-E55-55
EM85	MARKBACKER_20050105.1526-E55-56
EM86	MARKBACKER_20050105.1526-E55-57
EM87	MARKBACKER_20050105.1526-E55-58
EM88	MARKBACKER_20050105.1526-E27-59
EM89	MARKBACKER_20050105.1526-E55-60
EM90	MARKBACKER_20050105.1526-E28-61
EM91	MARKBACKER_20050105.1526-E29-62
EM93	MARKBACKER_20050105.1526-E22-63
EM92	MARKBACKER_20050105.1526-E27-64
EM94	MARKBACKER_20050105.1526-E55-65
EM96	MARKBACKER_20050105.1526-E55-66
EM101	MARKBACKER_20050105.1526-E55-67
EM95	MARKBACKER_20050105.1526-E30-68
EM97	MARKBACKER_20050105.1526-E31-69
EM99	MARKBACKER_20050105.1526-E32-70
EM100	MARKBACKER_20050105.1526-E27-71
EM102	MARKBACKER_20050105.1526-E34-72
EM103	MARKBACKER_20050105.1526-E34-73
EM104	MARKBACKER_20050105.1526-E34-74
EM105	MARKBACKER_20050105.1526-E35-75
EM106	MARKBACKER_20050105.1526-E55-76
EM107	MARKBACKER_20050105.1526-E36-77
EM30	MARKBACKER_20050105.1526-E44-78
EM108	MARKBACKER_20050105.1526-E34-79
EM109	MARKBACKER_20050105.1526-E34-80
EM110	MARKBACKER_20050105.1526-E34-81
EM111	MARKBACKER_20050105.1526-E34-82
EM113	MARKBACKER_20050105.1526-E53-83
EM114	MARKBACKER_20050105.1526-E53-84
EM115	MARKBACKER_20050105.1526-E52-85
EM116	MARKBACKER_20050105.1526-E52-86
EM119	MARKBACKER_20050105.1526-E37-87
EM120	MARKBACKER_20050105.1526-E38-88
EM2	MARKBACKER_20050105.1526-E45-89
EM118	MARKBACKER_20050105.1526-E39-90
EM112	MARKBACKER_20050105.1526-E20-91
EM121	MARKBACKER_20050105.1526-E40-92
EM122	MARKBACKER_20050105.1526-E41-93
EM123	MARKBACKER_20050105.1526-E42-94
EM124	MARKBACKER_20050105.1526-E43-95
EM56	MARKBACKER_20050105.1526-E46-96
EM78	MARKBACKER_20050105.1526-E47-97
EM81	MARKBACKER_20050105.1526-E48-98
EM12	MARKBACKER_20050105.1526-E49-99
EM41	MARKBACKER_20050105.1526-E50-100
EM117	MARKBACKER_20050105.1526-E20-101
EM63	MARKBACKER_20050105.1526-E52-102
EM65	MARKBACKER_20050105.1526-E52-103
EM69	MARKBACKER_20050105.1526-E52-104
EM98	MARKBACKER_20050105.1526-E48-105
EM26	MARKBACKER_20050105.1526-E3-106
EM27	MARKBACKER_20050105.1526-E3-107
EM28	MARKBACKER_20050105.1526-E51-108
EM3	MARKBACKER_20050105.1526-E52-109
EM4	MARKBACKER_20050105.1526-E53-110
EM5	MARKBACKER_20050105.1526-E45-111
EM6	MARKBACKER_20050105.1526-E45-112
EM7	MARKBACKER_20050105.1526-E45-113
EM8	MARKBACKER_20050105.1526-E54-114
EM9	MARKBACKER_20050105.1526-E55-115
EM10	MARKBACKER_20050105.1526-E52-116
EM11	MARKBACKER_20050105.1526-E55-117
EM13	MARKBACKER_20050105.1526-E52-118
EM14	MARKBACKER_20050105.1526-E56-119
EM15	MARKBACKER_20050105.1526-E52-120
EM16	MARKBACKER_20050105.1526-E57-121
EM17	MARKBACKER_20050105.1526-E55-122
EM18	MARKBACKER_20050105.1526-E45-123
EM19	MARKBACKER_20050105.1526-E58-124
R1	MARKBACKER_20050105.1526-R1
R3	MARKBACKER_20050105.1526-R2
R4	MARKBACKER_20050105.1526-R3
R6	MARKBACKER_20050105.1526-R4
R7	MARKBACKER_20050105.1526-R5
R5	MARKBACKER_20050105.1526-R6
R10	MARKBACKER_20050105.1526-R7
R11	MARKBACKER_20050105.1526-R8
R12	MARKBACKER_20050105.1526-R9
R13	MARKBACKER_20050105.1526-R10
R14	MARKBACKER_20050105.1526-R11
R2	MARKBACKER_20050105.1526-R12
R8	MARKBACKER_20050105.1526-R13
R9	MARKBACKER_20050105.1526-R14
RM1	MARKBACKER_20050105.1526-R1-1
RM3	MARKBACKER_20050105.1526-R2-1
RM4	MARKBACKER_20050105.1526-R3-1
RM6	MARKBACKER_20050105.1526-R4-1
RM7	MARKBACKER_20050105.1526-R5-1
RM5	MARKBACKER_20050105.1526-R6-1
RM10	MARKBACKER_20050105.1526-R7-1
RM11	MARKBACKER_20050105.1526-R8-1
RM12	MARKBACKER_20050105.1526-R9-1
RM13	MARKBACKER_20050105.1526-R10-1
RM14	MARKBACKER_20050105.1526-R11-1
RM2	MARKBACKER_20050105.1526-R12-1
RM8	MARKBACKER_20050105.1526-R13-1
RM9	MARKBACKER_20050105.1526-R14-1
V1	MARKBACKER_20050105.1526-EV1
V2	MARKBACKER_20050105.1526-EV2
V3	MARKBACKER_20050105.1526-EV3
V4	MARKBACKER_20050105.1526-EV4
VM1	MARKBACKER_20050105.1526-EV1-1
VM2	MARKBACKER_20050105.1526-EV2-1
VM3	MARKBACKER_20050105.1526-EV3-1
VM4	MARKBACKER_20050105.1526-EV4-1
VM5	MARKBACKER_20050105.1526-EV4-2
Q4	MARKBACKER_20050105.1526-T1
Q5	MARKBACKER_20050105.1526-T2
Q6	MARKBACKER_20050105.1526-T3
Q7	MARKBACKER_20050105.1526-T4
Q8	MARKBACKER_20050105.1526-T5
Q9	MARKBACKER_20050105.1526-T6
Q10	MARKBACKER_20050105.1526-T7
Q11	MARKBACKER_20050105.1526-T8
Q12	MARKBACKER_20050105.1526-T9
Q13	MARKBACKER_20050105.1526-T10
Q14	MARKBACKER_20050105.1526-T11
Q1	MARKBACKER_20050105.1526-T12
Q2	MARKBACKER_20050105.1526-T13
Q3	MARKBACKER_20050105.1526-T14
Q15	MARKBACKER_20050105.1526-V1
Q16	MARKBACKER_20050105.1526-T15
Q17	MARKBACKER_20050105.1526-V2
Q18	MARKBACKER_20050105.1526-T16
Q19	MARKBACKER_20050105.1526-T17
Q20	MARKBACKER_20050105.1526-T18
Q21	MARKBACKER_20050105.1526-T19
Q22	MARKBACKER_20050105.1526-T20
Q23	MARKBACKER_20050105.1526-T21
Q24	MARKBACKER_20050105.1526-T22
Q25	MARKBACKER_20050105.1526-T23
Q26	MARKBACKER_20050105.1526-T24
Q27	MARKBACKER_20050105.1526-T25
Q28	MARKBACKER_20050105.1526-T26
QM15	MARKBACKER_20050105.1526-V1-1
QM17	MARKBACKER_20050105.1526-V2-1
