CE10	AGGRESSIVEVOICEDAILY_20050109.1627-CE1
RM2	AGGRESSIVEVOICEDAILY_20050109.1627-R2-1
RM3	AGGRESSIVEVOICEDAILY_20050109.1627-R3-1
RM4	AGGRESSIVEVOICEDAILY_20050109.1627-R4-1
RM5	AGGRESSIVEVOICEDAILY_20050109.1627-R5-1
RM6	AGGRESSIVEVOICEDAILY_20050109.1627-R6-1
Q1	AGGRESSIVEVOICEDAILY_20050109.1627-T1
Q2	AGGRESSIVEVOICEDAILY_20050109.1627-T2
Q3	AGGRESSIVEVOICEDAILY_20050109.1627-T3
Q4	AGGRESSIVEVOICEDAILY_20050109.1627-T4
Q5	AGGRESSIVEVOICEDAILY_20050109.1627-T5
