CE12	MARKBACKER_20050217.0647-CE1
VM1	MARKBACKER_20050217.0647-EV1-1
VM4	MARKBACKER_20050217.0647-EV2-1
VM2	MARKBACKER_20050217.0647-EV3-1
VM3	MARKBACKER_20050217.0647-EV4-1
Q1	MARKBACKER_20050217.0647-T1
Q2	MARKBACKER_20050217.0647-T2
Q3	MARKBACKER_20050217.0647-T3
Q5	MARKBACKER_20050217.0647-T4
Q4	MARKBACKER_20050217.0647-T5
Q6	MARKBACKER_20050217.0647-T6
Q7	MARKBACKER_20050217.0647-T7
Q8	MARKBACKER_20050217.0647-V1
Q9	MARKBACKER_20050217.0647-V2
Q10	MARKBACKER_20050217.0647-T8
Q11	MARKBACKER_20050217.0647-T9
Q12	MARKBACKER_20050217.0647-T10
Q13	MARKBACKER_20050217.0647-T11
Q14	MARKBACKER_20050217.0647-T12
Q15	MARKBACKER_20050217.0647-T13
Q16	MARKBACKER_20050217.0647-T14
Q17	MARKBACKER_20050217.0647-T15
Q18	MARKBACKER_20050217.0647-T16
Q19	MARKBACKER_20050217.0647-T17
Q20	MARKBACKER_20050217.0647-T18
Q21	MARKBACKER_20050217.0647-T19
Q22	MARKBACKER_20050217.0647-T20
QM8	MARKBACKER_20050217.0647-V1-1
QM9	MARKBACKER_20050217.0647-V2-1
