CE27	FLOPPINGACES_20041230.1844.003-CE1
E73	FLOPPINGACES_20041230.1844.003-E55
E74	FLOPPINGACES_20041230.1844.003-E56
E75	FLOPPINGACES_20041230.1844.003-E57
E76	FLOPPINGACES_20041230.1844.003-E58
E77	FLOPPINGACES_20041230.1844.003-E59
E79	FLOPPINGACES_20041230.1844.003-E60
E80	FLOPPINGACES_20041230.1844.003-E61
E81	FLOPPINGACES_20041230.1844.003-E62
E83	FLOPPINGACES_20041230.1844.003-E63
E84	FLOPPINGACES_20041230.1844.003-E64
E85	FLOPPINGACES_20041230.1844.003-E65
E86	FLOPPINGACES_20041230.1844.003-E66
E87	FLOPPINGACES_20041230.1844.003-E67
E88	FLOPPINGACES_20041230.1844.003-E68
E89	FLOPPINGACES_20041230.1844.003-E69
E90	FLOPPINGACES_20041230.1844.003-E70
E91	FLOPPINGACES_20041230.1844.003-E71
E93	FLOPPINGACES_20041230.1844.003-E72
E94	FLOPPINGACES_20041230.1844.003-E73
E98	FLOPPINGACES_20041230.1844.003-E74
E99	FLOPPINGACES_20041230.1844.003-E75
E100	FLOPPINGACES_20041230.1844.003-E76
E102	FLOPPINGACES_20041230.1844.003-E77
E104	FLOPPINGACES_20041230.1844.003-E78
E106	FLOPPINGACES_20041230.1844.003-E79
E107	FLOPPINGACES_20041230.1844.003-E80
E108	FLOPPINGACES_20041230.1844.003-E81
E117	FLOPPINGACES_20041230.1844.003-E82
E127	FLOPPINGACES_20041230.1844.003-E83
E129	FLOPPINGACES_20041230.1844.003-E84
E136	FLOPPINGACES_20041230.1844.003-E85
E131	FLOPPINGACES_20041230.1844.003-E86
E137	FLOPPINGACES_20041230.1844.003-E87
E138	FLOPPINGACES_20041230.1844.003-E88
E139	FLOPPINGACES_20041230.1844.003-E89
E140	FLOPPINGACES_20041230.1844.003-E90
E141	FLOPPINGACES_20041230.1844.003-E91
E119	FLOPPINGACES_20041230.1844.003-E92
E120	FLOPPINGACES_20041230.1844.003-E93
E121	FLOPPINGACES_20041230.1844.003-E94
E143	FLOPPINGACES_20041230.1844.003-E95
E145	FLOPPINGACES_20041230.1844.003-E96
E146	FLOPPINGACES_20041230.1844.003-E97
E147	FLOPPINGACES_20041230.1844.003-E98
E149	FLOPPINGACES_20041230.1844.003-E99
E150	FLOPPINGACES_20041230.1844.003-E100
E151	FLOPPINGACES_20041230.1844.003-E101
E153	FLOPPINGACES_20041230.1844.003-E102
E155	FLOPPINGACES_20041230.1844.003-E103
E157	FLOPPINGACES_20041230.1844.003-E104
E1	FLOPPINGACES_20041230.1844.003-E105
E2	FLOPPINGACES_20041230.1844.003-E106
E3	FLOPPINGACES_20041230.1844.003-E107
E4	FLOPPINGACES_20041230.1844.003-E108
E5	FLOPPINGACES_20041230.1844.003-E109
E6	FLOPPINGACES_20041230.1844.003-E110
EM12	FLOPPINGACES_20041230.1844.003-E1-1
EM13	FLOPPINGACES_20041230.1844.003-E2-2
EM15	FLOPPINGACES_20041230.1844.003-E3-3
EM16	FLOPPINGACES_20041230.1844.003-E4-4
EM17	FLOPPINGACES_20041230.1844.003-E108-5
EM139	FLOPPINGACES_20041230.1844.003-E5-6
EM140	FLOPPINGACES_20041230.1844.003-E7-7
EM18	FLOPPINGACES_20041230.1844.003-E6-8
EM141	FLOPPINGACES_20041230.1844.003-E20-9
EM19	FLOPPINGACES_20041230.1844.003-E8-10
EM20	FLOPPINGACES_20041230.1844.003-E9-11
EM21	FLOPPINGACES_20041230.1844.003-E10-12
EM22	FLOPPINGACES_20041230.1844.003-E11-13
EM23	FLOPPINGACES_20041230.1844.003-E12-14
EM24	FLOPPINGACES_20041230.1844.003-E13-15
EM25	FLOPPINGACES_20041230.1844.003-E14-16
EM26	FLOPPINGACES_20041230.1844.003-E15-17
EM27	FLOPPINGACES_20041230.1844.003-E16-18
EM29	FLOPPINGACES_20041230.1844.003-E17-19
EM30	FLOPPINGACES_20041230.1844.003-E16-20
EM31	FLOPPINGACES_20041230.1844.003-E18-21
EM32	FLOPPINGACES_20041230.1844.003-E18-22
EM34	FLOPPINGACES_20041230.1844.003-E19-23
EM35	FLOPPINGACES_20041230.1844.003-E108-24
EM142	FLOPPINGACES_20041230.1844.003-E23-25
EM38	FLOPPINGACES_20041230.1844.003-E22-26
EM39	FLOPPINGACES_20041230.1844.003-E24-27
EM143	FLOPPINGACES_20041230.1844.003-E26-28
EM128	FLOPPINGACES_20041230.1844.003-E76-29
EM41	FLOPPINGACES_20041230.1844.003-E25-30
EM40	FLOPPINGACES_20041230.1844.003-E24-31
EM42	FLOPPINGACES_20041230.1844.003-E24-32
EM144	FLOPPINGACES_20041230.1844.003-E70-33
EM44	FLOPPINGACES_20041230.1844.003-E27-34
EM45	FLOPPINGACES_20041230.1844.003-E28-35
EM46	FLOPPINGACES_20041230.1844.003-E29-36
EM47	FLOPPINGACES_20041230.1844.003-E29-37
EM49	FLOPPINGACES_20041230.1844.003-E30-38
EM50	FLOPPINGACES_20041230.1844.003-E29-39
EM51	FLOPPINGACES_20041230.1844.003-E31-40
EM52	FLOPPINGACES_20041230.1844.003-E32-41
EM53	FLOPPINGACES_20041230.1844.003-E33-42
EM54	FLOPPINGACES_20041230.1844.003-E34-43
EM55	FLOPPINGACES_20041230.1844.003-E29-44
EM57	FLOPPINGACES_20041230.1844.003-E35-45
EM58	FLOPPINGACES_20041230.1844.003-E36-46
EM59	FLOPPINGACES_20041230.1844.003-E37-47
EM48	FLOPPINGACES_20041230.1844.003-E38-48
EM60	FLOPPINGACES_20041230.1844.003-E29-49
EM61	FLOPPINGACES_20041230.1844.003-E108-50
EM63	FLOPPINGACES_20041230.1844.003-E29-51
EM64	FLOPPINGACES_20041230.1844.003-E39-52
EM65	FLOPPINGACES_20041230.1844.003-E40-53
EM67	FLOPPINGACES_20041230.1844.003-E41-54
EM68	FLOPPINGACES_20041230.1844.003-E42-55
EM80	FLOPPINGACES_20041230.1844.003-E51-56
EM69	FLOPPINGACES_20041230.1844.003-E105-57
EM70	FLOPPINGACES_20041230.1844.003-E43-58
EM71	FLOPPINGACES_20041230.1844.003-E44-59
EM145	FLOPPINGACES_20041230.1844.003-E45-60
EM72	FLOPPINGACES_20041230.1844.003-E46-61
EM73	FLOPPINGACES_20041230.1844.003-E47-62
EM74	FLOPPINGACES_20041230.1844.003-E105-63
EM146	FLOPPINGACES_20041230.1844.003-E21-64
EM75	FLOPPINGACES_20041230.1844.003-E48-65
EM76	FLOPPINGACES_20041230.1844.003-E49-66
EM77	FLOPPINGACES_20041230.1844.003-E50-67
EM79	FLOPPINGACES_20041230.1844.003-E49-68
EM83	FLOPPINGACES_20041230.1844.003-E52-69
EM85	FLOPPINGACES_20041230.1844.003-E53-70
EM81	FLOPPINGACES_20041230.1844.003-E51-71
EM86	FLOPPINGACES_20041230.1844.003-E51-72
EM88	FLOPPINGACES_20041230.1844.003-E54-73
EM90	FLOPPINGACES_20041230.1844.003-E55-74
EM91	FLOPPINGACES_20041230.1844.003-E110-75
EM93	FLOPPINGACES_20041230.1844.003-E56-76
EM94	FLOPPINGACES_20041230.1844.003-E57-77
EM95	FLOPPINGACES_20041230.1844.003-E58-78
EM96	FLOPPINGACES_20041230.1844.003-E59-79
EM97	FLOPPINGACES_20041230.1844.003-E60-80
EM98	FLOPPINGACES_20041230.1844.003-E61-81
EM99	FLOPPINGACES_20041230.1844.003-E58-82
EM100	FLOPPINGACES_20041230.1844.003-E62-83
EM102	FLOPPINGACES_20041230.1844.003-E63-84
EM103	FLOPPINGACES_20041230.1844.003-E58-85
EM104	FLOPPINGACES_20041230.1844.003-E62-86
EM105	FLOPPINGACES_20041230.1844.003-E64-87
EM106	FLOPPINGACES_20041230.1844.003-E65-88
EM107	FLOPPINGACES_20041230.1844.003-E62-89
EM108	FLOPPINGACES_20041230.1844.003-E66-90
EM109	FLOPPINGACES_20041230.1844.003-E105-91
EM110	FLOPPINGACES_20041230.1844.003-E67-92
EM111	FLOPPINGACES_20041230.1844.003-E69-93
EM112	FLOPPINGACES_20041230.1844.003-E70-94
EM114	FLOPPINGACES_20041230.1844.003-E68-95
EM117	FLOPPINGACES_20041230.1844.003-E68-96
EM119	FLOPPINGACES_20041230.1844.003-E70-97
EM120	FLOPPINGACES_20041230.1844.003-E71-98
EM121	FLOPPINGACES_20041230.1844.003-E70-99
EM122	FLOPPINGACES_20041230.1844.003-E73-100
EM147	FLOPPINGACES_20041230.1844.003-E70-101
EM148	FLOPPINGACES_20041230.1844.003-E82-102
EM123	FLOPPINGACES_20041230.1844.003-E74-103
EM124	FLOPPINGACES_20041230.1844.003-E70-104
EM125	FLOPPINGACES_20041230.1844.003-E75-105
EM126	FLOPPINGACES_20041230.1844.003-E70-106
EM127	FLOPPINGACES_20041230.1844.003-E76-107
EM129	FLOPPINGACES_20041230.1844.003-E70-108
EM133	FLOPPINGACES_20041230.1844.003-E77-109
EM131	FLOPPINGACES_20041230.1844.003-E78-110
EM132	FLOPPINGACES_20041230.1844.003-E72-111
EM136	FLOPPINGACES_20041230.1844.003-E79-112
EM137	FLOPPINGACES_20041230.1844.003-E80-113
EM138	FLOPPINGACES_20041230.1844.003-E81-114
EM66	FLOPPINGACES_20041230.1844.003-E83-115
EM62	FLOPPINGACES_20041230.1844.003-E85-116
EM82	FLOPPINGACES_20041230.1844.003-E84-117
EM89	FLOPPINGACES_20041230.1844.003-E86-118
EM92	FLOPPINGACES_20041230.1844.003-E87-119
EM10	FLOPPINGACES_20041230.1844.003-E88-120
EM115	FLOPPINGACES_20041230.1844.003-E68-121
EM118	FLOPPINGACES_20041230.1844.003-E89-122
EM116	FLOPPINGACES_20041230.1844.003-E90-123
EM43	FLOPPINGACES_20041230.1844.003-E91-124
EM78	FLOPPINGACES_20041230.1844.003-E95-125
EM87	FLOPPINGACES_20041230.1844.003-E92-126
EM135	FLOPPINGACES_20041230.1844.003-E93-127
EM134	FLOPPINGACES_20041230.1844.003-E94-128
EM101	FLOPPINGACES_20041230.1844.003-E96-129
EM56	FLOPPINGACES_20041230.1844.003-E33-130
EM6	FLOPPINGACES_20041230.1844.003-E97-131
EM113	FLOPPINGACES_20041230.1844.003-E98-132
EM36	FLOPPINGACES_20041230.1844.003-E109-133
EM84	FLOPPINGACES_20041230.1844.003-E99-134
EM33	FLOPPINGACES_20041230.1844.003-E100-135
EM130	FLOPPINGACES_20041230.1844.003-E101-136
EM11	FLOPPINGACES_20041230.1844.003-E110-137
EM14	FLOPPINGACES_20041230.1844.003-E110-138
EM37	FLOPPINGACES_20041230.1844.003-E102-139
EM5	FLOPPINGACES_20041230.1844.003-E103-140
EM28	FLOPPINGACES_20041230.1844.003-E104-141
EM1	FLOPPINGACES_20041230.1844.003-E105-142
EM2	FLOPPINGACES_20041230.1844.003-E105-143
EM3	FLOPPINGACES_20041230.1844.003-E106-144
EM4	FLOPPINGACES_20041230.1844.003-E107-145
EM7	FLOPPINGACES_20041230.1844.003-E108-146
EM8	FLOPPINGACES_20041230.1844.003-E109-147
EM9	FLOPPINGACES_20041230.1844.003-E110-148
R1	FLOPPINGACES_20041230.1844.003-R1
R3	FLOPPINGACES_20041230.1844.003-R2
R7	FLOPPINGACES_20041230.1844.003-R3
R13	FLOPPINGACES_20041230.1844.003-R4
R14	FLOPPINGACES_20041230.1844.003-R5
R16	FLOPPINGACES_20041230.1844.003-R6
R20	FLOPPINGACES_20041230.1844.003-R7
R21	FLOPPINGACES_20041230.1844.003-R8
R24	FLOPPINGACES_20041230.1844.003-R9
R2	FLOPPINGACES_20041230.1844.003-R10
R4	FLOPPINGACES_20041230.1844.003-R11
R5	FLOPPINGACES_20041230.1844.003-R12
R6	FLOPPINGACES_20041230.1844.003-R13
R8	FLOPPINGACES_20041230.1844.003-R14
R9	FLOPPINGACES_20041230.1844.003-R15
R10	FLOPPINGACES_20041230.1844.003-R16
R11	FLOPPINGACES_20041230.1844.003-R17
R12	FLOPPINGACES_20041230.1844.003-R18
R15	FLOPPINGACES_20041230.1844.003-R19
R17	FLOPPINGACES_20041230.1844.003-R20
R18	FLOPPINGACES_20041230.1844.003-R21
R22	FLOPPINGACES_20041230.1844.003-R22
R23	FLOPPINGACES_20041230.1844.003-R23
R19	FLOPPINGACES_20041230.1844.003-R24
RM3	FLOPPINGACES_20041230.1844.003-R2-1
RM7	FLOPPINGACES_20041230.1844.003-R3-1
RM13	FLOPPINGACES_20041230.1844.003-R4-1
RM14	FLOPPINGACES_20041230.1844.003-R5-1
RM16	FLOPPINGACES_20041230.1844.003-R6-1
RM20	FLOPPINGACES_20041230.1844.003-R7-1
RM21	FLOPPINGACES_20041230.1844.003-R8-1
RM24	FLOPPINGACES_20041230.1844.003-R9-1
RM2	FLOPPINGACES_20041230.1844.003-R10-1
RM4	FLOPPINGACES_20041230.1844.003-R11-1
RM5	FLOPPINGACES_20041230.1844.003-R12-1
RM6	FLOPPINGACES_20041230.1844.003-R13-1
RM8	FLOPPINGACES_20041230.1844.003-R14-1
RM9	FLOPPINGACES_20041230.1844.003-R15-1
RM10	FLOPPINGACES_20041230.1844.003-R16-1
RM11	FLOPPINGACES_20041230.1844.003-R17-1
RM12	FLOPPINGACES_20041230.1844.003-R18-1
RM15	FLOPPINGACES_20041230.1844.003-R19-1
RM17	FLOPPINGACES_20041230.1844.003-R20-1
RM19	FLOPPINGACES_20041230.1844.003-R21-1
RM22	FLOPPINGACES_20041230.1844.003-R22-1
RM23	FLOPPINGACES_20041230.1844.003-R23-1
RM18	FLOPPINGACES_20041230.1844.003-R24-1
RM1	FLOPPINGACES_20041230.1844.003-R1-1
V3	FLOPPINGACES_20041230.1844.003-EV1
V4	FLOPPINGACES_20041230.1844.003-EV2
V5	FLOPPINGACES_20041230.1844.003-EV3
V6	FLOPPINGACES_20041230.1844.003-EV4
V2	FLOPPINGACES_20041230.1844.003-EV5
V12	FLOPPINGACES_20041230.1844.003-EV6
V7	FLOPPINGACES_20041230.1844.003-EV7
V16	FLOPPINGACES_20041230.1844.003-EV8
V8	FLOPPINGACES_20041230.1844.003-EV9
V9	FLOPPINGACES_20041230.1844.003-EV10
V10	FLOPPINGACES_20041230.1844.003-EV11
V11	FLOPPINGACES_20041230.1844.003-EV12
V13	FLOPPINGACES_20041230.1844.003-EV13
V14	FLOPPINGACES_20041230.1844.003-EV14
V15	FLOPPINGACES_20041230.1844.003-EV15
V17	FLOPPINGACES_20041230.1844.003-EV16
V18	FLOPPINGACES_20041230.1844.003-EV17
V1	FLOPPINGACES_20041230.1844.003-EV18
VM3	FLOPPINGACES_20041230.1844.003-EV1-1
VM4	FLOPPINGACES_20041230.1844.003-EV2-1
VM5	FLOPPINGACES_20041230.1844.003-EV3-1
VM6	FLOPPINGACES_20041230.1844.003-EV4-1
VM7	FLOPPINGACES_20041230.1844.003-EV7-1
VM2	FLOPPINGACES_20041230.1844.003-EV5-1
VM12	FLOPPINGACES_20041230.1844.003-EV6-1
VM8	FLOPPINGACES_20041230.1844.003-EV9-1
VM16	FLOPPINGACES_20041230.1844.003-EV8-1
VM17	FLOPPINGACES_20041230.1844.003-EV8-2
VM9	FLOPPINGACES_20041230.1844.003-EV10-1
VM10	FLOPPINGACES_20041230.1844.003-EV11-1
VM11	FLOPPINGACES_20041230.1844.003-EV12-1
VM13	FLOPPINGACES_20041230.1844.003-EV13-1
VM14	FLOPPINGACES_20041230.1844.003-EV14-1
VM15	FLOPPINGACES_20041230.1844.003-EV15-1
VM18	FLOPPINGACES_20041230.1844.003-EV16-1
VM19	FLOPPINGACES_20041230.1844.003-EV17-1
VM1	FLOPPINGACES_20041230.1844.003-EV18-1
Q1	FLOPPINGACES_20041230.1844.003-T1
Q5	FLOPPINGACES_20041230.1844.003-T2
Q6	FLOPPINGACES_20041230.1844.003-T3
Q7	FLOPPINGACES_20041230.1844.003-T4
Q8	FLOPPINGACES_20041230.1844.003-T5
Q10	FLOPPINGACES_20041230.1844.003-V1
Q11	FLOPPINGACES_20041230.1844.003-V2
Q12	FLOPPINGACES_20041230.1844.003-V3
Q14	FLOPPINGACES_20041230.1844.003-V4
Q13	FLOPPINGACES_20041230.1844.003-T6
Q15	FLOPPINGACES_20041230.1844.003-T7
Q16	FLOPPINGACES_20041230.1844.003-T8
Q3	FLOPPINGACES_20041230.1844.003-T9
Q4	FLOPPINGACES_20041230.1844.003-T10
Q2	FLOPPINGACES_20041230.1844.003-T11
Q9	FLOPPINGACES_20041230.1844.003-T12
QM10	FLOPPINGACES_20041230.1844.003-V1-1
QM11	FLOPPINGACES_20041230.1844.003-V2-1
QM12	FLOPPINGACES_20041230.1844.003-V3-1
QM14	FLOPPINGACES_20041230.1844.003-V4-1
