CE8	FLOPPINGACES_20050203.1953.038-CE1
EM69	FLOPPINGACES_20050203.1953.038-E27-52
EM70	FLOPPINGACES_20050203.1953.038-E28-53
EM71	FLOPPINGACES_20050203.1953.038-E29-54
EM72	FLOPPINGACES_20050203.1953.038-E23-55
EM73	FLOPPINGACES_20050203.1953.038-E30-56
EM74	FLOPPINGACES_20050203.1953.038-E32-57
EM145	FLOPPINGACES_20050203.1953.038-E38-58
EM75	FLOPPINGACES_20050203.1953.038-E33-59
EM77	FLOPPINGACES_20050203.1953.038-E91-60
EM79	FLOPPINGACES_20050203.1953.038-E35-61
EM80	FLOPPINGACES_20050203.1953.038-E35-62
EM82	FLOPPINGACES_20050203.1953.038-E36-63
EM83	FLOPPINGACES_20050203.1953.038-E37-64
EM84	FLOPPINGACES_20050203.1953.038-E91-65
EM85	FLOPPINGACES_20050203.1953.038-E97-66
EM86	FLOPPINGACES_20050203.1953.038-E8-67
EM87	FLOPPINGACES_20050203.1953.038-E38-68
EM88	FLOPPINGACES_20050203.1953.038-E97-69
EM89	FLOPPINGACES_20050203.1953.038-E14-70
EM91	FLOPPINGACES_20050203.1953.038-E39-71
EM90	FLOPPINGACES_20050203.1953.038-E40-72
EM92	FLOPPINGACES_20050203.1953.038-E41-73
EM93	FLOPPINGACES_20050203.1953.038-E97-74
EM150	FLOPPINGACES_20050203.1953.038-E38-75
EM95	FLOPPINGACES_20050203.1953.038-E8-76
EM96	FLOPPINGACES_20050203.1953.038-E42-77
EM76	FLOPPINGACES_20050203.1953.038-E92-78
EM97	FLOPPINGACES_20050203.1953.038-E43-79
EM98	FLOPPINGACES_20050203.1953.038-E8-80
EM99	FLOPPINGACES_20050203.1953.038-E44-81
EM100	FLOPPINGACES_20050203.1953.038-E45-82
EM101	FLOPPINGACES_20050203.1953.038-E8-83
EM102	FLOPPINGACES_20050203.1953.038-E8-84
EM103	FLOPPINGACES_20050203.1953.038-E97-85
EM104	FLOPPINGACES_20050203.1953.038-E46-86
EM106	FLOPPINGACES_20050203.1953.038-E8-87
EM107	FLOPPINGACES_20050203.1953.038-E47-88
EM108	FLOPPINGACES_20050203.1953.038-E48-89
EM109	FLOPPINGACES_20050203.1953.038-E38-90
EM110	FLOPPINGACES_20050203.1953.038-E49-91
EM111	FLOPPINGACES_20050203.1953.038-E50-92
EM112	FLOPPINGACES_20050203.1953.038-E51-93
EM113	FLOPPINGACES_20050203.1953.038-E52-94
EM114	FLOPPINGACES_20050203.1953.038-E53-95
EM115	FLOPPINGACES_20050203.1953.038-E53-96
EM116	FLOPPINGACES_20050203.1953.038-E54-97
EM117	FLOPPINGACES_20050203.1953.038-E55-98
EM118	FLOPPINGACES_20050203.1953.038-E56-99
EM94	FLOPPINGACES_20050203.1953.038-E34-100
EM119	FLOPPINGACES_20050203.1953.038-E57-101
EM120	FLOPPINGACES_20050203.1953.038-E38-102
EM121	FLOPPINGACES_20050203.1953.038-E58-103
EM122	FLOPPINGACES_20050203.1953.038-E8-104
EM123	FLOPPINGACES_20050203.1953.038-E53-105
EM124	FLOPPINGACES_20050203.1953.038-E59-106
EM192	FLOPPINGACES_20050203.1953.038-E1-107
EM29	FLOPPINGACES_20050203.1953.038-E63-108
EM127	FLOPPINGACES_20050203.1953.038-E59-109
EM128	FLOPPINGACES_20050203.1953.038-E60-110
EM132	FLOPPINGACES_20050203.1953.038-E59-111
EM133	FLOPPINGACES_20050203.1953.038-E59-112
EM134	FLOPPINGACES_20050203.1953.038-E61-113
EM135	FLOPPINGACES_20050203.1953.038-E59-114
EM137	FLOPPINGACES_20050203.1953.038-E62-115
EM140	FLOPPINGACES_20050203.1953.038-E58-116
EM141	FLOPPINGACES_20050203.1953.038-E8-117
EM142	FLOPPINGACES_20050203.1953.038-E53-118
EM143	FLOPPINGACES_20050203.1953.038-E53-119
EM144	FLOPPINGACES_20050203.1953.038-E59-120
EM148	FLOPPINGACES_20050203.1953.038-E8-121
EM149	FLOPPINGACES_20050203.1953.038-E59-122
EM153	FLOPPINGACES_20050203.1953.038-E8-123
EM152	FLOPPINGACES_20050203.1953.038-E64-124
EM154	FLOPPINGACES_20050203.1953.038-E8-125
EM155	FLOPPINGACES_20050203.1953.038-E65-126
EM156	FLOPPINGACES_20050203.1953.038-E8-127
EM157	FLOPPINGACES_20050203.1953.038-E66-128
EM158	FLOPPINGACES_20050203.1953.038-E8-129
EM159	FLOPPINGACES_20050203.1953.038-E67-130
EM160	FLOPPINGACES_20050203.1953.038-E68-131
EM161	FLOPPINGACES_20050203.1953.038-E69-132
EM162	FLOPPINGACES_20050203.1953.038-E8-133
EM163	FLOPPINGACES_20050203.1953.038-E70-134
EM164	FLOPPINGACES_20050203.1953.038-E8-135
EM165	FLOPPINGACES_20050203.1953.038-E71-136
EM166	FLOPPINGACES_20050203.1953.038-E72-137
EM168	FLOPPINGACES_20050203.1953.038-E72-138
EM169	FLOPPINGACES_20050203.1953.038-E73-139
EM170	FLOPPINGACES_20050203.1953.038-E74-140
EM172	FLOPPINGACES_20050203.1953.038-E38-141
EM173	FLOPPINGACES_20050203.1953.038-E68-142
EM175	FLOPPINGACES_20050203.1953.038-E91-143
EM176	FLOPPINGACES_20050203.1953.038-E68-144
EM177	FLOPPINGACES_20050203.1953.038-E8-145
EM179	FLOPPINGACES_20050203.1953.038-E50-146
EM180	FLOPPINGACES_20050203.1953.038-E75-147
EM181	FLOPPINGACES_20050203.1953.038-E76-148
EM182	FLOPPINGACES_20050203.1953.038-E77-149
EM183	FLOPPINGACES_20050203.1953.038-E78-150
EM184	FLOPPINGACES_20050203.1953.038-E8-151
EM185	FLOPPINGACES_20050203.1953.038-E79-152
EM186	FLOPPINGACES_20050203.1953.038-E8-153
EM187	FLOPPINGACES_20050203.1953.038-E97-154
EM2	FLOPPINGACES_20050203.1953.038-E83-155
EM188	FLOPPINGACES_20050203.1953.038-E80-156
EM189	FLOPPINGACES_20050203.1953.038-E97-157
EM191	FLOPPINGACES_20050203.1953.038-E97-158
EM190	FLOPPINGACES_20050203.1953.038-E8-159
EM178	FLOPPINGACES_20050203.1953.038-E81-160
EM105	FLOPPINGACES_20050203.1953.038-E82-161
EM167	FLOPPINGACES_20050203.1953.038-E91-162
EM174	FLOPPINGACES_20050203.1953.038-E91-163
EM17	FLOPPINGACES_20050203.1953.038-E84-164
EM139	FLOPPINGACES_20050203.1953.038-E53-165
EM136	FLOPPINGACES_20050203.1953.038-E53-166
EM126	FLOPPINGACES_20050203.1953.038-E85-167
EM146	FLOPPINGACES_20050203.1953.038-E86-168
EM151	FLOPPINGACES_20050203.1953.038-E87-169
EM147	FLOPPINGACES_20050203.1953.038-E87-170
EM125	FLOPPINGACES_20050203.1953.038-E88-171
EM131	FLOPPINGACES_20050203.1953.038-E89-172
EM78	FLOPPINGACES_20050203.1953.038-E90-173
EM129	FLOPPINGACES_20050203.1953.038-E56-174
EM130	FLOPPINGACES_20050203.1953.038-E49-175
EM6	FLOPPINGACES_20050203.1953.038-E97-176
EM171	FLOPPINGACES_20050203.1953.038-E73-177
EM3	FLOPPINGACES_20050203.1953.038-E91-178
EM4	FLOPPINGACES_20050203.1953.038-E93-179
EM5	FLOPPINGACES_20050203.1953.038-E83-180
EM7	FLOPPINGACES_20050203.1953.038-E83-181
EM8	FLOPPINGACES_20050203.1953.038-E94-182
EM9	FLOPPINGACES_20050203.1953.038-E95-183
EM10	FLOPPINGACES_20050203.1953.038-E96-184
EM11	FLOPPINGACES_20050203.1953.038-E97-185
EM12	FLOPPINGACES_20050203.1953.038-E97-186
EM13	FLOPPINGACES_20050203.1953.038-E98-187
EM14	FLOPPINGACES_20050203.1953.038-E99-188
EM15	FLOPPINGACES_20050203.1953.038-E100-189
EM16	FLOPPINGACES_20050203.1953.038-E101-190
R14	FLOPPINGACES_20050203.1953.038-R1
R1	FLOPPINGACES_20050203.1953.038-R2
R4	FLOPPINGACES_20050203.1953.038-R3
R2	FLOPPINGACES_20050203.1953.038-R4
R5	FLOPPINGACES_20050203.1953.038-R5
R6	FLOPPINGACES_20050203.1953.038-R6
R7	FLOPPINGACES_20050203.1953.038-R7
R8	FLOPPINGACES_20050203.1953.038-R8
R9	FLOPPINGACES_20050203.1953.038-R9
R1	FLOPPINGACES_20050203.1953.038-R10
R1	FLOPPINGACES_20050203.1953.038-R11
R1	FLOPPINGACES_20050203.1953.038-R12
R11	FLOPPINGACES_20050203.1953.038-R13
R12	FLOPPINGACES_20050203.1953.038-R14
R13	FLOPPINGACES_20050203.1953.038-R15
R17	FLOPPINGACES_20050203.1953.038-R16
R15	FLOPPINGACES_20050203.1953.038-R17
R15	FLOPPINGACES_20050203.1953.038-R18
R17	FLOPPINGACES_20050203.1953.038-R19
R16	FLOPPINGACES_20050203.1953.038-R20
R17	FLOPPINGACES_20050203.1953.038-R21
R18	FLOPPINGACES_20050203.1953.038-R22
R19	FLOPPINGACES_20050203.1953.038-R23
R1	FLOPPINGACES_20050203.1953.038-R24
R15	FLOPPINGACES_20050203.1953.038-R25
R20	FLOPPINGACES_20050203.1953.038-R26
R21	FLOPPINGACES_20050203.1953.038-R27
R22	FLOPPINGACES_20050203.1953.038-R28
R23	FLOPPINGACES_20050203.1953.038-R29
R24	FLOPPINGACES_20050203.1953.038-R30
R27	FLOPPINGACES_20050203.1953.038-R31
R25	FLOPPINGACES_20050203.1953.038-R32
R26	FLOPPINGACES_20050203.1953.038-R33
RM18	FLOPPINGACES_20050203.1953.038-R1-1
RM1	FLOPPINGACES_20050203.1953.038-R2-1
RM2	FLOPPINGACES_20050203.1953.038-R2-2
RM6	FLOPPINGACES_20050203.1953.038-R11-1
RM5	FLOPPINGACES_20050203.1953.038-R3-1
RM3	FLOPPINGACES_20050203.1953.038-R4-1
RM8	FLOPPINGACES_20050203.1953.038-R5-1
RM9	FLOPPINGACES_20050203.1953.038-R6-1
RM10	FLOPPINGACES_20050203.1953.038-R7-1
RM11	FLOPPINGACES_20050203.1953.038-R12-1
RM12	FLOPPINGACES_20050203.1953.038-R8-1
RM13	FLOPPINGACES_20050203.1953.038-R9-1
RM15	FLOPPINGACES_20050203.1953.038-R13-1
RM16	FLOPPINGACES_20050203.1953.038-R14-1
RM17	FLOPPINGACES_20050203.1953.038-R15-1
RM19	FLOPPINGACES_20050203.1953.038-R18-1
RM21	FLOPPINGACES_20050203.1953.038-R20-1
RM22	FLOPPINGACES_20050203.1953.038-R21-1
RM23	FLOPPINGACES_20050203.1953.038-R22-1
RM24	FLOPPINGACES_20050203.1953.038-R23-1
RM25	FLOPPINGACES_20050203.1953.038-R26-1
RM26	FLOPPINGACES_20050203.1953.038-R27-1
RM27	FLOPPINGACES_20050203.1953.038-R28-1
RM28	FLOPPINGACES_20050203.1953.038-R16-1
RM29	FLOPPINGACES_20050203.1953.038-R29-1
RM30	FLOPPINGACES_20050203.1953.038-R30-1
RM33	FLOPPINGACES_20050203.1953.038-R17-1
RM34	FLOPPINGACES_20050203.1953.038-R31-1
RM31	FLOPPINGACES_20050203.1953.038-R32-1
RM32	FLOPPINGACES_20050203.1953.038-R33-1
RM35	FLOPPINGACES_20050203.1953.038-R19-1
RM36	FLOPPINGACES_20050203.1953.038-R24-1
RM20	FLOPPINGACES_20050203.1953.038-R25-1
V1	FLOPPINGACES_20050203.1953.038-EV1
V2	FLOPPINGACES_20050203.1953.038-EV2
V3	FLOPPINGACES_20050203.1953.038-EV3
V4	FLOPPINGACES_20050203.1953.038-EV4
V5	FLOPPINGACES_20050203.1953.038-EV5
V6	FLOPPINGACES_20050203.1953.038-EV6
V7	FLOPPINGACES_20050203.1953.038-EV7
V8	FLOPPINGACES_20050203.1953.038-EV8
V9	FLOPPINGACES_20050203.1953.038-EV9
VM5	FLOPPINGACES_20050203.1953.038-EV1-1
VM6	FLOPPINGACES_20050203.1953.038-EV1-2
VM21	FLOPPINGACES_20050203.1953.038-EV5-1
VM22	FLOPPINGACES_20050203.1953.038-EV5-2
VM14	FLOPPINGACES_20050203.1953.038-EV7-1
VM1	FLOPPINGACES_20050203.1953.038-EV1-3
VM2	FLOPPINGACES_20050203.1953.038-EV1-4
VM3	FLOPPINGACES_20050203.1953.038-EV2-1
VM4	FLOPPINGACES_20050203.1953.038-EV1-5
VM7	FLOPPINGACES_20050203.1953.038-EV1-6
VM8	FLOPPINGACES_20050203.1953.038-EV3-1
VM9	FLOPPINGACES_20050203.1953.038-EV4-1
VM10	FLOPPINGACES_20050203.1953.038-EV5-3
VM11	FLOPPINGACES_20050203.1953.038-EV6-1
VM12	FLOPPINGACES_20050203.1953.038-EV5-4
VM13	FLOPPINGACES_20050203.1953.038-EV7-2
VM15	FLOPPINGACES_20050203.1953.038-EV8-1
VM16	FLOPPINGACES_20050203.1953.038-EV5-5
VM17	FLOPPINGACES_20050203.1953.038-EV9-1
VM18	FLOPPINGACES_20050203.1953.038-EV5-6
VM19	FLOPPINGACES_20050203.1953.038-EV5-7
VM20	FLOPPINGACES_20050203.1953.038-EV5-8
VM23	FLOPPINGACES_20050203.1953.038-EV5-9
Q7	FLOPPINGACES_20050203.1953.038-T1
Q1	FLOPPINGACES_20050203.1953.038-T2
Q2	FLOPPINGACES_20050203.1953.038-T3
Q3	FLOPPINGACES_20050203.1953.038-T4
Q4	FLOPPINGACES_20050203.1953.038-T5
Q6	FLOPPINGACES_20050203.1953.038-V1
Q8	FLOPPINGACES_20050203.1953.038-T6
Q9	FLOPPINGACES_20050203.1953.038-T7
Q10	FLOPPINGACES_20050203.1953.038-T8
Q11	FLOPPINGACES_20050203.1953.038-T9
Q12	FLOPPINGACES_20050203.1953.038-T10
Q14	FLOPPINGACES_20050203.1953.038-T11
Q15	FLOPPINGACES_20050203.1953.038-T12
Q13	FLOPPINGACES_20050203.1953.038-T13
Q5	FLOPPINGACES_20050203.1953.038-T14
QM6	FLOPPINGACES_20050203.1953.038-V1-1
