CE8	MARKBACKER_20041108.1507-CE1
EM6	MARKBACKER_20041108.1507-E8-29
EM1	MARKBACKER_20041108.1507-E10-30
EM42	MARKBACKER_20041108.1507-E11-31
EM20	MARKBACKER_20041108.1507-E12-32
EM9	MARKBACKER_20041108.1507-E9-33
EM14	MARKBACKER_20041108.1507-E13-34
EM57	MARKBACKER_20041108.1507-E14-35
EM38	MARKBACKER_20041108.1507-E9-36
EM2	MARKBACKER_20041108.1507-E15-37
EM21	MARKBACKER_20041108.1507-E16-38
EM5	MARKBACKER_20041108.1507-E1-39
EM19	MARKBACKER_20041108.1507-E17-40
EM28	MARKBACKER_20041108.1507-E18-41
EM45	MARKBACKER_20041108.1507-E19-42
EM54	MARKBACKER_20041108.1507-E27-43
EM44	MARKBACKER_20041108.1507-E20-44
EM3	MARKBACKER_20041108.1507-E22-45
EM4	MARKBACKER_20041108.1507-E23-46
EM7	MARKBACKER_20041108.1507-E24-47
EM8	MARKBACKER_20041108.1507-E9-48
EM10	MARKBACKER_20041108.1507-E25-49
EM11	MARKBACKER_20041108.1507-E21-50
EM13	MARKBACKER_20041108.1507-E21-51
EM12	MARKBACKER_20041108.1507-E21-52
EM15	MARKBACKER_20041108.1507-E21-53
EM16	MARKBACKER_20041108.1507-E9-54
EM17	MARKBACKER_20041108.1507-E9-55
EM18	MARKBACKER_20041108.1507-E26-56
EM22	MARKBACKER_20041108.1507-E27-57
EM23	MARKBACKER_20041108.1507-E26-58
R1	MARKBACKER_20041108.1507-R1
RM1	MARKBACKER_20041108.1507-R1-1
Q1	MARKBACKER_20041108.1507-T1
Q2	MARKBACKER_20041108.1507-T2
Q4	MARKBACKER_20041108.1507-T3
Q6	MARKBACKER_20041108.1507-T4
Q10	MARKBACKER_20041108.1507-T5
Q13	MARKBACKER_20041108.1507-T6
Q3	MARKBACKER_20041108.1507-T7
Q5	MARKBACKER_20041108.1507-T8
Q7	MARKBACKER_20041108.1507-T9
Q8	MARKBACKER_20041108.1507-T10
Q9	MARKBACKER_20041108.1507-T11
Q15	MARKBACKER_20041108.1507-T12
Q16	MARKBACKER_20041108.1507-T13
Q17	MARKBACKER_20041108.1507-T14
Q18	MARKBACKER_20041108.1507-T15
Q11	MARKBACKER_20041108.1507-T16
Q12	MARKBACKER_20041108.1507-T17
Q14	MARKBACKER_20041108.1507-T18
