CE10	XIN_ENG_20030327.0202-CE1
R7	XIN_ENG_20030327.0202-R6
R9	XIN_ENG_20030327.0202-R7
R10	XIN_ENG_20030327.0202-R8
R11	XIN_ENG_20030327.0202-R9
R12	XIN_ENG_20030327.0202-R10
R13	XIN_ENG_20030327.0202-R11
R14	XIN_ENG_20030327.0202-R12
R15	XIN_ENG_20030327.0202-R13
R16	XIN_ENG_20030327.0202-R14
R19	XIN_ENG_20030327.0202-R15
RM2	XIN_ENG_20030327.0202-R1-1
RM3	XIN_ENG_20030327.0202-R2-1
RM4	XIN_ENG_20030327.0202-R3-1
RM5	XIN_ENG_20030327.0202-R4-1
RM7	XIN_ENG_20030327.0202-R5-1
RM8	XIN_ENG_20030327.0202-R6-1
RM10	XIN_ENG_20030327.0202-R7-1
RM11	XIN_ENG_20030327.0202-R8-1
RM12	XIN_ENG_20030327.0202-R9-1
RM13	XIN_ENG_20030327.0202-R10-1
RM14	XIN_ENG_20030327.0202-R11-1
RM16	XIN_ENG_20030327.0202-R13-1
RM17	XIN_ENG_20030327.0202-R14-1
RM20	XIN_ENG_20030327.0202-R15-1
RM21	XIN_ENG_20030327.0202-R12-1
V1	XIN_ENG_20030327.0202-EV1
V2	XIN_ENG_20030327.0202-EV2
VM1	XIN_ENG_20030327.0202-EV1-1
VM2	XIN_ENG_20030327.0202-EV2-1
Q1	XIN_ENG_20030327.0202-T1
Q2	XIN_ENG_20030327.0202-T2
Q3	XIN_ENG_20030327.0202-T3
Q4	XIN_ENG_20030327.0202-T4
Q5	XIN_ENG_20030327.0202-T5
Q6	XIN_ENG_20030327.0202-T6
Q7	XIN_ENG_20030327.0202-T7
