CE8	XIN_ENG_20030514.0157-CE1
EM52	XIN_ENG_20030514.0157-E16-28
EM53	XIN_ENG_20030514.0157-E17-29
EM54	XIN_ENG_20030514.0157-E16-30
EM55	XIN_ENG_20030514.0157-E18-31
EM56	XIN_ENG_20030514.0157-E30-32
EM58	XIN_ENG_20030514.0157-E19-33
EM59	XIN_ENG_20030514.0157-E20-34
EM60	XIN_ENG_20030514.0157-E22-35
EM61	XIN_ENG_20030514.0157-E23-36
EM62	XIN_ENG_20030514.0157-E24-37
EM64	XIN_ENG_20030514.0157-E25-38
EM65	XIN_ENG_20030514.0157-E26-39
EM66	XIN_ENG_20030514.0157-E8-40
EM67	XIN_ENG_20030514.0157-E27-41
EM68	XIN_ENG_20030514.0157-E28-42
EM2	XIN_ENG_20030514.0157-E29-43
EM3	XIN_ENG_20030514.0157-E30-44
EM4	XIN_ENG_20030514.0157-E30-45
EM5	XIN_ENG_20030514.0157-E32-46
EM23	XIN_ENG_20030514.0157-E33-47
EM8	XIN_ENG_20030514.0157-E33-48
EM24	XIN_ENG_20030514.0157-E34-49
EM25	XIN_ENG_20030514.0157-E35-50
EM13	XIN_ENG_20030514.0157-E36-51
EM14	XIN_ENG_20030514.0157-E33-52
EM15	XIN_ENG_20030514.0157-E31-53
EM26	XIN_ENG_20030514.0157-E30-54
R8	XIN_ENG_20030514.0157-R1
R11	XIN_ENG_20030514.0157-R2
R1	XIN_ENG_20030514.0157-R3
R4	XIN_ENG_20030514.0157-R4
R7	XIN_ENG_20030514.0157-R5
R8	XIN_ENG_20030514.0157-R6
R11	XIN_ENG_20030514.0157-R7
R12	XIN_ENG_20030514.0157-R8
R13	XIN_ENG_20030514.0157-R9
R14	XIN_ENG_20030514.0157-R10
R15	XIN_ENG_20030514.0157-R11
R16	XIN_ENG_20030514.0157-R12
R17	XIN_ENG_20030514.0157-R13
R18	XIN_ENG_20030514.0157-R14
R19	XIN_ENG_20030514.0157-R15
RM1	XIN_ENG_20030514.0157-R3-1
RM4	XIN_ENG_20030514.0157-R4-1
RM7	XIN_ENG_20030514.0157-R5-1
RM8	XIN_ENG_20030514.0157-R6-1
RM9	XIN_ENG_20030514.0157-R6-2
RM11	XIN_ENG_20030514.0157-R7-1
RM12	XIN_ENG_20030514.0157-R7-2
RM13	XIN_ENG_20030514.0157-R8-1
RM14	XIN_ENG_20030514.0157-R9-1
RM15	XIN_ENG_20030514.0157-R10-1
RM16	XIN_ENG_20030514.0157-R11-1
RM17	XIN_ENG_20030514.0157-R12-1
RM18	XIN_ENG_20030514.0157-R13-1
RM19	XIN_ENG_20030514.0157-R14-1
RM20	XIN_ENG_20030514.0157-R15-1
V1	XIN_ENG_20030514.0157-EV1
V2	XIN_ENG_20030514.0157-EV2
V3	XIN_ENG_20030514.0157-EV3
V4	XIN_ENG_20030514.0157-EV4
V5	XIN_ENG_20030514.0157-EV5
V6	XIN_ENG_20030514.0157-EV6
V7	XIN_ENG_20030514.0157-EV7
VM1	XIN_ENG_20030514.0157-EV1-1
VM2	XIN_ENG_20030514.0157-EV2-1
VM3	XIN_ENG_20030514.0157-EV3-1
VM4	XIN_ENG_20030514.0157-EV4-1
VM5	XIN_ENG_20030514.0157-EV5-1
VM6	XIN_ENG_20030514.0157-EV6-1
VM7	XIN_ENG_20030514.0157-EV1-2
VM8	XIN_ENG_20030514.0157-EV1-3
VM9	XIN_ENG_20030514.0157-EV7-1
Q9	XIN_ENG_20030514.0157-T1
Q10	XIN_ENG_20030514.0157-T2
Q1	XIN_ENG_20030514.0157-T3
Q2	XIN_ENG_20030514.0157-T4
Q3	XIN_ENG_20030514.0157-T5
Q4	XIN_ENG_20030514.0157-T6
Q5	XIN_ENG_20030514.0157-T7
Q6	XIN_ENG_20030514.0157-T8
Q8	XIN_ENG_20030514.0157-T9
