CE12	XIN_ENG_20030508.0091-CE1
E11	XIN_ENG_20030508.0091-E37
E13	XIN_ENG_20030508.0091-E38
E14	XIN_ENG_20030508.0091-E39
EM1	XIN_ENG_20030508.0091-E26-1
EM20	XIN_ENG_20030508.0091-E1-2
EM21	XIN_ENG_20030508.0091-E2-3
EM22	XIN_ENG_20030508.0091-E3-4
EM23	XIN_ENG_20030508.0091-E4-5
EM24	XIN_ENG_20030508.0091-E5-6
EM25	XIN_ENG_20030508.0091-E6-7
EM26	XIN_ENG_20030508.0091-E7-8
EM27	XIN_ENG_20030508.0091-E31-9
EM28	XIN_ENG_20030508.0091-E8-10
EM29	XIN_ENG_20030508.0091-E9-11
EM30	XIN_ENG_20030508.0091-E4-12
EM31	XIN_ENG_20030508.0091-E10-13
EM32	XIN_ENG_20030508.0091-E26-14
EM33	XIN_ENG_20030508.0091-E11-15
EM34	XIN_ENG_20030508.0091-E12-16
EM35	XIN_ENG_20030508.0091-E13-17
EM36	XIN_ENG_20030508.0091-E14-18
EM37	XIN_ENG_20030508.0091-E31-19
EM39	XIN_ENG_20030508.0091-E15-20
EM40	XIN_ENG_20030508.0091-E16-21
EM43	XIN_ENG_20030508.0091-E17-22
EM44	XIN_ENG_20030508.0091-E18-23
EM45	XIN_ENG_20030508.0091-E19-24
EM46	XIN_ENG_20030508.0091-E33-25
EM47	XIN_ENG_20030508.0091-E20-26
EM48	XIN_ENG_20030508.0091-E21-27
EM49	XIN_ENG_20030508.0091-E22-28
EM50	XIN_ENG_20030508.0091-E23-29
EM51	XIN_ENG_20030508.0091-E24-30
EM52	XIN_ENG_20030508.0091-E33-31
EM53	XIN_ENG_20030508.0091-E25-32
EM55	XIN_ENG_20030508.0091-E27-33
EM56	XIN_ENG_20030508.0091-E26-34
EM57	XIN_ENG_20030508.0091-E27-35
EM58	XIN_ENG_20030508.0091-E28-36
EM60	XIN_ENG_20030508.0091-E29-37
EM61	XIN_ENG_20030508.0091-E33-38
EM62	XIN_ENG_20030508.0091-E33-39
EM2	XIN_ENG_20030508.0091-E30-40
EM4	XIN_ENG_20030508.0091-E32-41
EM5	XIN_ENG_20030508.0091-E33-42
EM8	XIN_ENG_20030508.0091-E34-43
EM9	XIN_ENG_20030508.0091-E35-44
EM10	XIN_ENG_20030508.0091-E36-45
EM11	XIN_ENG_20030508.0091-E33-46
EM12	XIN_ENG_20030508.0091-E37-47
EM13	XIN_ENG_20030508.0091-E35-48
EM14	XIN_ENG_20030508.0091-E38-49
EM15	XIN_ENG_20030508.0091-E26-50
EM16	XIN_ENG_20030508.0091-E35-51
EM17	XIN_ENG_20030508.0091-E33-52
EM18	XIN_ENG_20030508.0091-E39-53
R12	XIN_ENG_20030508.0091-R1
R14	XIN_ENG_20030508.0091-R2
R15	XIN_ENG_20030508.0091-R3
R1	XIN_ENG_20030508.0091-R4
R2	XIN_ENG_20030508.0091-R5
R3	XIN_ENG_20030508.0091-R6
R16	XIN_ENG_20030508.0091-R7
R6	XIN_ENG_20030508.0091-R8
R2	XIN_ENG_20030508.0091-R9
R11	XIN_ENG_20030508.0091-R10
RM11	XIN_ENG_20030508.0091-R1-1
RM13	XIN_ENG_20030508.0091-R2-1
RM14	XIN_ENG_20030508.0091-R3-1
RM15	XIN_ENG_20030508.0091-R7-1
RM1	XIN_ENG_20030508.0091-R4-1
RM2	XIN_ENG_20030508.0091-R5-1
RM3	XIN_ENG_20030508.0091-R6-1
RM4	XIN_ENG_20030508.0091-R9-1
RM5	XIN_ENG_20030508.0091-R8-1
RM10	XIN_ENG_20030508.0091-R10-1
V1	XIN_ENG_20030508.0091-EV1
VM1	XIN_ENG_20030508.0091-EV1-1
Q1	XIN_ENG_20030508.0091-T1
Q2	XIN_ENG_20030508.0091-T2
Q3	XIN_ENG_20030508.0091-T3
Q4	XIN_ENG_20030508.0091-T4
Q5	XIN_ENG_20030508.0091-T5
Q6	XIN_ENG_20030508.0091-T6
Q7	XIN_ENG_20030508.0091-T7
