CE11	DIGRESSING_20050202.0153-CE1
EM81	DIGRESSING_20050202.0153-E57-68
EM82	DIGRESSING_20050202.0153-E24-69
EM83	DIGRESSING_20050202.0153-E3-70
EM84	DIGRESSING_20050202.0153-E25-71
EM85	DIGRESSING_20050202.0153-E57-72
EM86	DIGRESSING_20050202.0153-E25-73
EM87	DIGRESSING_20050202.0153-E26-74
EM88	DIGRESSING_20050202.0153-E26-75
EM90	DIGRESSING_20050202.0153-E59-76
EM89	DIGRESSING_20050202.0153-E27-77
EM91	DIGRESSING_20050202.0153-E4-78
EM92	DIGRESSING_20050202.0153-E4-79
EM93	DIGRESSING_20050202.0153-E6-80
EM94	DIGRESSING_20050202.0153-E4-81
EM95	DIGRESSING_20050202.0153-E4-82
EM96	DIGRESSING_20050202.0153-E4-83
EM97	DIGRESSING_20050202.0153-E6-84
EM98	DIGRESSING_20050202.0153-E28-85
EM99	DIGRESSING_20050202.0153-E28-86
EM100	DIGRESSING_20050202.0153-E29-87
EM101	DIGRESSING_20050202.0153-E30-88
EM102	DIGRESSING_20050202.0153-E15-89
EM103	DIGRESSING_20050202.0153-E30-90
EM3	DIGRESSING_20050202.0153-E13-91
EM104	DIGRESSING_20050202.0153-E25-92
EM105	DIGRESSING_20050202.0153-E57-93
EM106	DIGRESSING_20050202.0153-E30-94
EM107	DIGRESSING_20050202.0153-E28-95
EM108	DIGRESSING_20050202.0153-E28-96
EM109	DIGRESSING_20050202.0153-E28-97
EM110	DIGRESSING_20050202.0153-E28-98
EM111	DIGRESSING_20050202.0153-E28-99
EM112	DIGRESSING_20050202.0153-E28-100
EM113	DIGRESSING_20050202.0153-E4-101
EM114	DIGRESSING_20050202.0153-E28-102
EM115	DIGRESSING_20050202.0153-E6-103
EM116	DIGRESSING_20050202.0153-E28-104
EM117	DIGRESSING_20050202.0153-E3-105
EM118	DIGRESSING_20050202.0153-E4-106
EM120	DIGRESSING_20050202.0153-E4-107
EM125	DIGRESSING_20050202.0153-E31-108
EM126	DIGRESSING_20050202.0153-E54-109
EM124	DIGRESSING_20050202.0153-E3-110
EM127	DIGRESSING_20050202.0153-E4-111
EM128	DIGRESSING_20050202.0153-E3-112
EM129	DIGRESSING_20050202.0153-E32-113
EM131	DIGRESSING_20050202.0153-E32-114
EM132	DIGRESSING_20050202.0153-E34-115
EM133	DIGRESSING_20050202.0153-E33-116
EM134	DIGRESSING_20050202.0153-E13-117
EM135	DIGRESSING_20050202.0153-E13-118
EM136	DIGRESSING_20050202.0153-E13-119
EM123	DIGRESSING_20050202.0153-E3-120
EM141	DIGRESSING_20050202.0153-E35-121
EM142	DIGRESSING_20050202.0153-E35-122
EM143	DIGRESSING_20050202.0153-E35-123
EM144	DIGRESSING_20050202.0153-E35-124
EM145	DIGRESSING_20050202.0153-E36-125
EM146	DIGRESSING_20050202.0153-E33-126
EM149	DIGRESSING_20050202.0153-E49-127
EM150	DIGRESSING_20050202.0153-E13-128
EM151	DIGRESSING_20050202.0153-E49-129
EM152	DIGRESSING_20050202.0153-E11-130
EM153	DIGRESSING_20050202.0153-E37-131
EM154	DIGRESSING_20050202.0153-E37-132
EM155	DIGRESSING_20050202.0153-E38-133
EM156	DIGRESSING_20050202.0153-E39-134
EM2	DIGRESSING_20050202.0153-E49-135
EM157	DIGRESSING_20050202.0153-E39-136
EM158	DIGRESSING_20050202.0153-E40-137
EM159	DIGRESSING_20050202.0153-E41-138
EM160	DIGRESSING_20050202.0153-E41-139
EM161	DIGRESSING_20050202.0153-E42-140
EM162	DIGRESSING_20050202.0153-E42-141
EM169	DIGRESSING_20050202.0153-E4-142
EM170	DIGRESSING_20050202.0153-E11-143
EM171	DIGRESSING_20050202.0153-E43-144
EM173	DIGRESSING_20050202.0153-E4-145
EM172	DIGRESSING_20050202.0153-E4-146
EM174	DIGRESSING_20050202.0153-E11-147
EM176	DIGRESSING_20050202.0153-E13-148
EM177	DIGRESSING_20050202.0153-E4-149
EM178	DIGRESSING_20050202.0153-E44-150
EM181	DIGRESSING_20050202.0153-E45-151
EM183	DIGRESSING_20050202.0153-E4-152
EM182	DIGRESSING_20050202.0153-E4-153
EM184	DIGRESSING_20050202.0153-E28-154
EM185	DIGRESSING_20050202.0153-E4-155
EM186	DIGRESSING_20050202.0153-E46-156
EM187	DIGRESSING_20050202.0153-E47-157
EM189	DIGRESSING_20050202.0153-E59-158
EM175	DIGRESSING_20050202.0153-E49-159
EM4	DIGRESSING_20050202.0153-E49-160
EM130	DIGRESSING_20050202.0153-E50-161
EM163	DIGRESSING_20050202.0153-E51-162
EM164	DIGRESSING_20050202.0153-E52-163
EM165	DIGRESSING_20050202.0153-E51-164
EM166	DIGRESSING_20050202.0153-E52-165
EM167	DIGRESSING_20050202.0153-E52-166
EM179	DIGRESSING_20050202.0153-E44-167
EM137	DIGRESSING_20050202.0153-E13-168
EM37	DIGRESSING_20050202.0153-E5-169
EM138	DIGRESSING_20050202.0153-E32-170
EM139	DIGRESSING_20050202.0153-E32-171
EM140	DIGRESSING_20050202.0153-E32-172
EM147	DIGRESSING_20050202.0153-E32-173
EM40	DIGRESSING_20050202.0153-E6-174
EM168	DIGRESSING_20050202.0153-E52-175
EM5	DIGRESSING_20050202.0153-E13-176
EM6	DIGRESSING_20050202.0153-E13-177
EM7	DIGRESSING_20050202.0153-E13-178
EM8	DIGRESSING_20050202.0153-E53-179
EM9	DIGRESSING_20050202.0153-E54-180
EM10	DIGRESSING_20050202.0153-E55-181
EM11	DIGRESSING_20050202.0153-E54-182
EM12	DIGRESSING_20050202.0153-E56-183
EM13	DIGRESSING_20050202.0153-E57-184
EM14	DIGRESSING_20050202.0153-E57-185
EM15	DIGRESSING_20050202.0153-E58-186
EM16	DIGRESSING_20050202.0153-E59-187
EM17	DIGRESSING_20050202.0153-E60-188
EM18	DIGRESSING_20050202.0153-E1-189
R10	DIGRESSING_20050202.0153-R1
R18	DIGRESSING_20050202.0153-R2
R20	DIGRESSING_20050202.0153-R3
R1	DIGRESSING_20050202.0153-R4
R2	DIGRESSING_20050202.0153-R5
R3	DIGRESSING_20050202.0153-R6
R4	DIGRESSING_20050202.0153-R7
R5	DIGRESSING_20050202.0153-R8
R6	DIGRESSING_20050202.0153-R9
R7	DIGRESSING_20050202.0153-R10
R8	DIGRESSING_20050202.0153-R11
R9	DIGRESSING_20050202.0153-R12
R11	DIGRESSING_20050202.0153-R13
R12	DIGRESSING_20050202.0153-R14
R13	DIGRESSING_20050202.0153-R15
R14	DIGRESSING_20050202.0153-R16
R15	DIGRESSING_20050202.0153-R17
R16	DIGRESSING_20050202.0153-R18
R17	DIGRESSING_20050202.0153-R19
R19	DIGRESSING_20050202.0153-R20
R21	DIGRESSING_20050202.0153-R21
R22	DIGRESSING_20050202.0153-R22
RM10	DIGRESSING_20050202.0153-R1-1
RM18	DIGRESSING_20050202.0153-R2-1
RM20	DIGRESSING_20050202.0153-R3-1
RM1	DIGRESSING_20050202.0153-R4-1
RM2	DIGRESSING_20050202.0153-R5-1
RM3	DIGRESSING_20050202.0153-R6-1
RM4	DIGRESSING_20050202.0153-R7-1
RM5	DIGRESSING_20050202.0153-R8-1
RM6	DIGRESSING_20050202.0153-R9-1
RM7	DIGRESSING_20050202.0153-R9-2
RM8	DIGRESSING_20050202.0153-R11-1
RM9	DIGRESSING_20050202.0153-R9-3
RM11	DIGRESSING_20050202.0153-R9-4
RM12	DIGRESSING_20050202.0153-R14-1
RM13	DIGRESSING_20050202.0153-R15-1
RM14	DIGRESSING_20050202.0153-R16-1
RM15	DIGRESSING_20050202.0153-R17-1
RM16	DIGRESSING_20050202.0153-R18-1
RM17	DIGRESSING_20050202.0153-R19-1
RM19	DIGRESSING_20050202.0153-R20-1
RM21	DIGRESSING_20050202.0153-R21-1
RM22	DIGRESSING_20050202.0153-R19-2
Q1	DIGRESSING_20050202.0153-T1
Q2	DIGRESSING_20050202.0153-T2
Q3	DIGRESSING_20050202.0153-T3
Q4	DIGRESSING_20050202.0153-T4
Q5	DIGRESSING_20050202.0153-T5
Q6	DIGRESSING_20050202.0153-T6
Q7	DIGRESSING_20050202.0153-T7
Q8	DIGRESSING_20050202.0153-T8
Q9	DIGRESSING_20050202.0153-T9
