CE15	DIGRESSING_20050215.2204-CE1
EM24	DIGRESSING_20050215.2204-E5-10
EM23	DIGRESSING_20050215.2204-E6-11
EM25	DIGRESSING_20050215.2204-E7-12
EM26	DIGRESSING_20050215.2204-E8-13
EM32	DIGRESSING_20050215.2204-E9-14
EM27	DIGRESSING_20050215.2204-E8-15
EM28	DIGRESSING_20050215.2204-E10-16
EM29	DIGRESSING_20050215.2204-E22-17
EM30	DIGRESSING_20050215.2204-E8-18
EM31	DIGRESSING_20050215.2204-E11-19
EM33	DIGRESSING_20050215.2204-E8-20
EM34	DIGRESSING_20050215.2204-E12-21
EM35	DIGRESSING_20050215.2204-E12-22
EM36	DIGRESSING_20050215.2204-E8-23
EM37	DIGRESSING_20050215.2204-E13-24
EM38	DIGRESSING_20050215.2204-E13-25
EM39	DIGRESSING_20050215.2204-E14-26
EM41	DIGRESSING_20050215.2204-E39-27
EM42	DIGRESSING_20050215.2204-E15-28
EM45	DIGRESSING_20050215.2204-E16-29
EM43	DIGRESSING_20050215.2204-E15-30
EM44	DIGRESSING_20050215.2204-E17-31
EM46	DIGRESSING_20050215.2204-E18-32
EM48	DIGRESSING_20050215.2204-E19-33
EM47	DIGRESSING_20050215.2204-E18-34
EM49	DIGRESSING_20050215.2204-E18-35
EM50	DIGRESSING_20050215.2204-E18-36
EM52	DIGRESSING_20050215.2204-E20-37
EM54	DIGRESSING_20050215.2204-E20-38
EM55	DIGRESSING_20050215.2204-E21-39
EM56	DIGRESSING_20050215.2204-E23-40
EM57	DIGRESSING_20050215.2204-E23-41
EM58	DIGRESSING_20050215.2204-E25-42
EM59	DIGRESSING_20050215.2204-E26-43
EM60	DIGRESSING_20050215.2204-E39-44
EM61	DIGRESSING_20050215.2204-E39-45
EM62	DIGRESSING_20050215.2204-E3-46
EM63	DIGRESSING_20050215.2204-E39-47
EM51	DIGRESSING_20050215.2204-E18-48
EM53	DIGRESSING_20050215.2204-E18-49
EM2	DIGRESSING_20050215.2204-E22-50
EM3	DIGRESSING_20050215.2204-E27-51
EM4	DIGRESSING_20050215.2204-E28-52
EM5	DIGRESSING_20050215.2204-E29-53
EM6	DIGRESSING_20050215.2204-E30-54
EM7	DIGRESSING_20050215.2204-E31-55
EM8	DIGRESSING_20050215.2204-E32-56
EM9	DIGRESSING_20050215.2204-E33-57
EM10	DIGRESSING_20050215.2204-E34-58
EM11	DIGRESSING_20050215.2204-E35-59
EM12	DIGRESSING_20050215.2204-E36-60
EM13	DIGRESSING_20050215.2204-E37-61
EM14	DIGRESSING_20050215.2204-E38-62
EM17	DIGRESSING_20050215.2204-E39-63
EM15	DIGRESSING_20050215.2204-E1-64
R1	DIGRESSING_20050215.2204-R1
R2	DIGRESSING_20050215.2204-R2
R3	DIGRESSING_20050215.2204-R3
R5	DIGRESSING_20050215.2204-R4
R6	DIGRESSING_20050215.2204-R5
R7	DIGRESSING_20050215.2204-R6
R8	DIGRESSING_20050215.2204-R7
R10	DIGRESSING_20050215.2204-R8
R9	DIGRESSING_20050215.2204-R9
R11	DIGRESSING_20050215.2204-R10
RM1	DIGRESSING_20050215.2204-R1-1
RM2	DIGRESSING_20050215.2204-R2-1
RM3	DIGRESSING_20050215.2204-R3-1
RM5	DIGRESSING_20050215.2204-R4-1
RM7	DIGRESSING_20050215.2204-R5-1
RM6	DIGRESSING_20050215.2204-R6-1
RM8	DIGRESSING_20050215.2204-R7-1
RM10	DIGRESSING_20050215.2204-R8-1
RM9	DIGRESSING_20050215.2204-R9-1
RM11	DIGRESSING_20050215.2204-R10-1
V1	DIGRESSING_20050215.2204-EV1
VM1	DIGRESSING_20050215.2204-EV1-1
Q1	DIGRESSING_20050215.2204-T1
Q2	DIGRESSING_20050215.2204-T2
Q3	DIGRESSING_20050215.2204-T3
Q4	DIGRESSING_20050215.2204-T4
Q5	DIGRESSING_20050215.2204-T5
Q6	DIGRESSING_20050215.2204-T6
