CE9	ALFILFILM_20050201.1339-CE1
E41	ALFILFILM_20050201.1339-E30
E42	ALFILFILM_20050201.1339-E31
E43	ALFILFILM_20050201.1339-E32
E46	ALFILFILM_20050201.1339-E33
E50	ALFILFILM_20050201.1339-E34
E2	ALFILFILM_20050201.1339-E35
E3	ALFILFILM_20050201.1339-E36
E4	ALFILFILM_20050201.1339-E37
E5	ALFILFILM_20050201.1339-E38
E6	ALFILFILM_20050201.1339-E39
E7	ALFILFILM_20050201.1339-E40
E8	ALFILFILM_20050201.1339-E41
E10	ALFILFILM_20050201.1339-E42
EM1	ALFILFILM_20050201.1339-E17-1
EM22	ALFILFILM_20050201.1339-E40-2
EM21	ALFILFILM_20050201.1339-E1-3
EM24	ALFILFILM_20050201.1339-E3-4
EM25	ALFILFILM_20050201.1339-E5-5
EM26	ALFILFILM_20050201.1339-E4-6
EM27	ALFILFILM_20050201.1339-E40-7
EM29	ALFILFILM_20050201.1339-E40-8
EM28	ALFILFILM_20050201.1339-E40-9
EM30	ALFILFILM_20050201.1339-E40-10
EM31	ALFILFILM_20050201.1339-E40-11
EM32	ALFILFILM_20050201.1339-E40-12
EM33	ALFILFILM_20050201.1339-E35-13
EM34	ALFILFILM_20050201.1339-E37-14
EM35	ALFILFILM_20050201.1339-E17-15
EM37	ALFILFILM_20050201.1339-E4-16
EM38	ALFILFILM_20050201.1339-E37-17
EM40	ALFILFILM_20050201.1339-E6-18
EM39	ALFILFILM_20050201.1339-E6-19
EM41	ALFILFILM_20050201.1339-E37-20
EM42	ALFILFILM_20050201.1339-E7-21
EM44	ALFILFILM_20050201.1339-E37-22
EM45	ALFILFILM_20050201.1339-E40-23
EM46	ALFILFILM_20050201.1339-E40-24
EM47	ALFILFILM_20050201.1339-E40-25
EM48	ALFILFILM_20050201.1339-E40-26
EM49	ALFILFILM_20050201.1339-E8-27
EM50	ALFILFILM_20050201.1339-E9-28
EM51	ALFILFILM_20050201.1339-E10-29
EM52	ALFILFILM_20050201.1339-E11-30
EM53	ALFILFILM_20050201.1339-E4-31
EM54	ALFILFILM_20050201.1339-E40-32
EM56	ALFILFILM_20050201.1339-E40-33
EM55	ALFILFILM_20050201.1339-E12-34
EM57	ALFILFILM_20050201.1339-E13-35
EM58	ALFILFILM_20050201.1339-E17-36
EM59	ALFILFILM_20050201.1339-E14-37
EM62	ALFILFILM_20050201.1339-E14-38
EM61	ALFILFILM_20050201.1339-E15-39
EM63	ALFILFILM_20050201.1339-E16-40
EM64	ALFILFILM_20050201.1339-E18-41
EM65	ALFILFILM_20050201.1339-E19-42
EM66	ALFILFILM_20050201.1339-E20-43
EM67	ALFILFILM_20050201.1339-E17-44
EM68	ALFILFILM_20050201.1339-E21-45
EM69	ALFILFILM_20050201.1339-E21-46
EM70	ALFILFILM_20050201.1339-E22-47
EM71	ALFILFILM_20050201.1339-E23-48
EM72	ALFILFILM_20050201.1339-E24-49
EM73	ALFILFILM_20050201.1339-E40-50
EM74	ALFILFILM_20050201.1339-E40-51
EM75	ALFILFILM_20050201.1339-E37-52
EM76	ALFILFILM_20050201.1339-E40-53
EM77	ALFILFILM_20050201.1339-E4-54
EM78	ALFILFILM_20050201.1339-E16-55
EM79	ALFILFILM_20050201.1339-E25-56
EM80	ALFILFILM_20050201.1339-E26-57
EM81	ALFILFILM_20050201.1339-E37-58
EM84	ALFILFILM_20050201.1339-E40-59
EM82	ALFILFILM_20050201.1339-E40-60
EM83	ALFILFILM_20050201.1339-E40-61
EM85	ALFILFILM_20050201.1339-E40-62
EM86	ALFILFILM_20050201.1339-E37-63
EM87	ALFILFILM_20050201.1339-E27-64
EM88	ALFILFILM_20050201.1339-E27-65
EM89	ALFILFILM_20050201.1339-E40-66
EM90	ALFILFILM_20050201.1339-E37-67
EM91	ALFILFILM_20050201.1339-E28-68
EM92	ALFILFILM_20050201.1339-E29-69
EM94	ALFILFILM_20050201.1339-E40-70
EM93	ALFILFILM_20050201.1339-E40-71
EM95	ALFILFILM_20050201.1339-E40-72
EM96	ALFILFILM_20050201.1339-E40-73
EM97	ALFILFILM_20050201.1339-E30-74
EM98	ALFILFILM_20050201.1339-E30-75
EM99	ALFILFILM_20050201.1339-E30-76
EM100	ALFILFILM_20050201.1339-E4-77
EM101	ALFILFILM_20050201.1339-E40-78
EM102	ALFILFILM_20050201.1339-E40-79
EM103	ALFILFILM_20050201.1339-E40-80
EM104	ALFILFILM_20050201.1339-E40-81
EM105	ALFILFILM_20050201.1339-E31-82
EM106	ALFILFILM_20050201.1339-E32-83
EM2	ALFILFILM_20050201.1339-E17-84
EM107	ALFILFILM_20050201.1339-E32-85
EM108	ALFILFILM_20050201.1339-E32-86
EM109	ALFILFILM_20050201.1339-E32-87
EM110	ALFILFILM_20050201.1339-E32-88
EM111	ALFILFILM_20050201.1339-E40-89
EM112	ALFILFILM_20050201.1339-E40-90
EM113	ALFILFILM_20050201.1339-E28-91
EM114	ALFILFILM_20050201.1339-E33-92
EM60	ALFILFILM_20050201.1339-E34-93
EM4	ALFILFILM_20050201.1339-E36-94
EM14	ALFILFILM_20050201.1339-E40-95
EM36	ALFILFILM_20050201.1339-E40-96
EM23	ALFILFILM_20050201.1339-E17-97
EM43	ALFILFILM_20050201.1339-E6-98
EM3	ALFILFILM_20050201.1339-E35-99
EM5	ALFILFILM_20050201.1339-E36-100
EM6	ALFILFILM_20050201.1339-E38-101
EM7	ALFILFILM_20050201.1339-E36-102
EM8	ALFILFILM_20050201.1339-E36-103
EM9	ALFILFILM_20050201.1339-E39-104
EM10	ALFILFILM_20050201.1339-E39-105
EM11	ALFILFILM_20050201.1339-E17-106
EM12	ALFILFILM_20050201.1339-E36-107
EM13	ALFILFILM_20050201.1339-E36-108
EM115	ALFILFILM_20050201.1339-E2-109
EM15	ALFILFILM_20050201.1339-E40-110
EM16	ALFILFILM_20050201.1339-E41-111
EM17	ALFILFILM_20050201.1339-E42-112
EM18	ALFILFILM_20050201.1339-E42-113
EM19	ALFILFILM_20050201.1339-E40-114
EM20	ALFILFILM_20050201.1339-E40-115
R2	ALFILFILM_20050201.1339-R1
R3	ALFILFILM_20050201.1339-R2
R4	ALFILFILM_20050201.1339-R3
R5	ALFILFILM_20050201.1339-R4
R6	ALFILFILM_20050201.1339-R5
R7	ALFILFILM_20050201.1339-R6
R1	ALFILFILM_20050201.1339-R7
RM2	ALFILFILM_20050201.1339-R1-1
RM3	ALFILFILM_20050201.1339-R2-1
RM4	ALFILFILM_20050201.1339-R3-1
RM5	ALFILFILM_20050201.1339-R4-1
RM6	ALFILFILM_20050201.1339-R5-1
RM7	ALFILFILM_20050201.1339-R6-1
RM1	ALFILFILM_20050201.1339-R7-1
V1	ALFILFILM_20050201.1339-EV1
V3	ALFILFILM_20050201.1339-EV2
V2	ALFILFILM_20050201.1339-EV3
VM1	ALFILFILM_20050201.1339-EV1-1
VM3	ALFILFILM_20050201.1339-EV2-1
VM2	ALFILFILM_20050201.1339-EV3-1
Q1	ALFILFILM_20050201.1339-T1
Q2	ALFILFILM_20050201.1339-T2
Q3	ALFILFILM_20050201.1339-T3
Q4	ALFILFILM_20050201.1339-T4
Q5	ALFILFILM_20050201.1339-T5
Q6	ALFILFILM_20050201.1339-T6
Q7	ALFILFILM_20050201.1339-T7
