CE9	DIGRESSING_20050121.2236-CE1
EM29	DIGRESSING_20050121.2236-E3-8
EM30	DIGRESSING_20050121.2236-E3-9
EM31	DIGRESSING_20050121.2236-E50-10
EM32	DIGRESSING_20050121.2236-E4-11
EM33	DIGRESSING_20050121.2236-E4-12
EM34	DIGRESSING_20050121.2236-E46-13
EM35	DIGRESSING_20050121.2236-E50-14
EM36	DIGRESSING_20050121.2236-E5-15
EM37	DIGRESSING_20050121.2236-E6-16
EM118	DIGRESSING_20050121.2236-E42-17
EM38	DIGRESSING_20050121.2236-E50-18
EM40	DIGRESSING_20050121.2236-E7-19
EM41	DIGRESSING_20050121.2236-E7-20
EM42	DIGRESSING_20050121.2236-E7-21
EM43	DIGRESSING_20050121.2236-E8-22
EM44	DIGRESSING_20050121.2236-E9-23
EM45	DIGRESSING_20050121.2236-E50-24
EM46	DIGRESSING_20050121.2236-E50-25
EM25	DIGRESSING_20050121.2236-E2-26
EM48	DIGRESSING_20050121.2236-E10-27
EM49	DIGRESSING_20050121.2236-E10-28
EM50	DIGRESSING_20050121.2236-E50-29
EM51	DIGRESSING_20050121.2236-E50-30
EM53	DIGRESSING_20050121.2236-E11-31
EM54	DIGRESSING_20050121.2236-E5-32
EM55	DIGRESSING_20050121.2236-E5-33
EM56	DIGRESSING_20050121.2236-E5-34
EM57	DIGRESSING_20050121.2236-E5-35
EM58	DIGRESSING_20050121.2236-E12-36
EM59	DIGRESSING_20050121.2236-E50-37
EM60	DIGRESSING_20050121.2236-E13-38
EM61	DIGRESSING_20050121.2236-E50-39
EM62	DIGRESSING_20050121.2236-E14-40
EM63	DIGRESSING_20050121.2236-E15-41
EM64	DIGRESSING_20050121.2236-E16-42
EM65	DIGRESSING_20050121.2236-E17-43
EM66	DIGRESSING_20050121.2236-E16-44
EM67	DIGRESSING_20050121.2236-E19-45
EM68	DIGRESSING_20050121.2236-E20-46
EM69	DIGRESSING_20050121.2236-E20-47
EM70	DIGRESSING_20050121.2236-E21-48
EM71	DIGRESSING_20050121.2236-E20-49
EM72	DIGRESSING_20050121.2236-E22-50
EM74	DIGRESSING_20050121.2236-E23-51
EM75	DIGRESSING_20050121.2236-E50-52
EM76	DIGRESSING_20050121.2236-E24-53
EM77	DIGRESSING_20050121.2236-E25-54
EM78	DIGRESSING_20050121.2236-E50-55
EM79	DIGRESSING_20050121.2236-E50-56
EM80	DIGRESSING_20050121.2236-E50-57
EM73	DIGRESSING_20050121.2236-E29-58
EM81	DIGRESSING_20050121.2236-E26-59
EM82	DIGRESSING_20050121.2236-E27-60
EM83	DIGRESSING_20050121.2236-E26-61
EM84	DIGRESSING_20050121.2236-E26-62
EM85	DIGRESSING_20050121.2236-E26-63
EM86	DIGRESSING_20050121.2236-E13-64
EM87	DIGRESSING_20050121.2236-E50-65
EM88	DIGRESSING_20050121.2236-E50-66
EM89	DIGRESSING_20050121.2236-E50-67
EM90	DIGRESSING_20050121.2236-E50-68
EM91	DIGRESSING_20050121.2236-E28-69
EM93	DIGRESSING_20050121.2236-E30-70
EM92	DIGRESSING_20050121.2236-E31-71
EM94	DIGRESSING_20050121.2236-E50-72
EM96	DIGRESSING_20050121.2236-E50-73
EM97	DIGRESSING_20050121.2236-E50-74
EM98	DIGRESSING_20050121.2236-E32-75
EM99	DIGRESSING_20050121.2236-E33-76
EM100	DIGRESSING_20050121.2236-E34-77
EM101	DIGRESSING_20050121.2236-E35-78
EM102	DIGRESSING_20050121.2236-E36-79
EM103	DIGRESSING_20050121.2236-E37-80
EM2	DIGRESSING_20050121.2236-E18-81
EM104	DIGRESSING_20050121.2236-E38-82
EM111	DIGRESSING_20050121.2236-E39-83
EM105	DIGRESSING_20050121.2236-E50-84
EM107	DIGRESSING_20050121.2236-E50-85
EM106	DIGRESSING_20050121.2236-E40-86
EM108	DIGRESSING_20050121.2236-E40-87
EM109	DIGRESSING_20050121.2236-E41-88
EM110	DIGRESSING_20050121.2236-E50-89
EM113	DIGRESSING_20050121.2236-E42-90
EM115	DIGRESSING_20050121.2236-E43-91
EM112	DIGRESSING_20050121.2236-E39-92
EM114	DIGRESSING_20050121.2236-E44-93
EM19	DIGRESSING_20050121.2236-E51-94
EM20	DIGRESSING_20050121.2236-E45-95
EM4	DIGRESSING_20050121.2236-E50-96
EM47	DIGRESSING_20050121.2236-E5-97
EM52	DIGRESSING_20050121.2236-E5-98
EM39	DIGRESSING_20050121.2236-E5-99
EM3	DIGRESSING_20050121.2236-E46-100
EM5	DIGRESSING_20050121.2236-E47-101
EM6	DIGRESSING_20050121.2236-E46-102
EM7	DIGRESSING_20050121.2236-E48-103
EM8	DIGRESSING_20050121.2236-E48-104
EM9	DIGRESSING_20050121.2236-E48-105
EM11	DIGRESSING_20050121.2236-E48-106
EM10	DIGRESSING_20050121.2236-E49-107
EM12	DIGRESSING_20050121.2236-E50-108
EM13	DIGRESSING_20050121.2236-E51-109
EM14	DIGRESSING_20050121.2236-E51-110
EM15	DIGRESSING_20050121.2236-E51-111
EM18	DIGRESSING_20050121.2236-E50-112
EM16	DIGRESSING_20050121.2236-E51-113
EM17	DIGRESSING_20050121.2236-E51-114
EM116	DIGRESSING_20050121.2236-E50-115
EM117	DIGRESSING_20050121.2236-E40-116
EM21	DIGRESSING_20050121.2236-E50-117
R1	DIGRESSING_20050121.2236-R1
R2	DIGRESSING_20050121.2236-R2
R3	DIGRESSING_20050121.2236-R3
R4	DIGRESSING_20050121.2236-R4
R6	DIGRESSING_20050121.2236-R5
R7	DIGRESSING_20050121.2236-R6
R5	DIGRESSING_20050121.2236-R7
R8	DIGRESSING_20050121.2236-R8
RM1	DIGRESSING_20050121.2236-R1-1
RM2	DIGRESSING_20050121.2236-R2-1
RM3	DIGRESSING_20050121.2236-R3-1
RM4	DIGRESSING_20050121.2236-R4-1
RM6	DIGRESSING_20050121.2236-R5-1
RM7	DIGRESSING_20050121.2236-R6-1
RM5	DIGRESSING_20050121.2236-R7-1
RM8	DIGRESSING_20050121.2236-R8-1
V4	DIGRESSING_20050121.2236-EV1
V5	DIGRESSING_20050121.2236-EV2
V1	DIGRESSING_20050121.2236-EV3
V2	DIGRESSING_20050121.2236-EV4
V3	DIGRESSING_20050121.2236-EV5
VM4	DIGRESSING_20050121.2236-EV1-1
VM5	DIGRESSING_20050121.2236-EV2-1
VM1	DIGRESSING_20050121.2236-EV3-1
VM2	DIGRESSING_20050121.2236-EV4-1
VM3	DIGRESSING_20050121.2236-EV5-1
Q2	DIGRESSING_20050121.2236-T1
Q3	DIGRESSING_20050121.2236-T2
Q4	DIGRESSING_20050121.2236-T3
Q5	DIGRESSING_20050121.2236-T4
Q1	DIGRESSING_20050121.2236-T5
