CE7	DIGRESSING_20041101.1921-CE1
E18	DIGRESSING_20041101.1921-E10
E19	DIGRESSING_20041101.1921-E11
E20	DIGRESSING_20041101.1921-E12
E22	DIGRESSING_20041101.1921-E13
E1	DIGRESSING_20041101.1921-E14
E25	DIGRESSING_20041101.1921-E15
E26	DIGRESSING_20041101.1921-E16
E27	DIGRESSING_20041101.1921-E17
E28	DIGRESSING_20041101.1921-E18
E29	DIGRESSING_20041101.1921-E19
E30	DIGRESSING_20041101.1921-E20
E31	DIGRESSING_20041101.1921-E21
E32	DIGRESSING_20041101.1921-E22
E33	DIGRESSING_20041101.1921-E23
E34	DIGRESSING_20041101.1921-E24
E35	DIGRESSING_20041101.1921-E25
E36	DIGRESSING_20041101.1921-E26
E37	DIGRESSING_20041101.1921-E27
E38	DIGRESSING_20041101.1921-E28
E39	DIGRESSING_20041101.1921-E29
E40	DIGRESSING_20041101.1921-E30
E41	DIGRESSING_20041101.1921-E31
E43	DIGRESSING_20041101.1921-E32
E44	DIGRESSING_20041101.1921-E33
E45	DIGRESSING_20041101.1921-E34
E47	DIGRESSING_20041101.1921-E35
E48	DIGRESSING_20041101.1921-E36
E50	DIGRESSING_20041101.1921-E37
E2	DIGRESSING_20041101.1921-E38
E3	DIGRESSING_20041101.1921-E39
E4	DIGRESSING_20041101.1921-E40
EM1	DIGRESSING_20041101.1921-E14-1
EM27	DIGRESSING_20041101.1921-E39-2
EM46	DIGRESSING_20041101.1921-E3-3
EM28	DIGRESSING_20041101.1921-E39-4
EM135	DIGRESSING_20041101.1921-E38-5
EM30	DIGRESSING_20041101.1921-E38-6
EM33	DIGRESSING_20041101.1921-E1-7
EM35	DIGRESSING_20041101.1921-E38-8
EM34	DIGRESSING_20041101.1921-E38-9
EM38	DIGRESSING_20041101.1921-E2-10
EM40	DIGRESSING_20041101.1921-E3-11
EM41	DIGRESSING_20041101.1921-E4-12
EM43	DIGRESSING_20041101.1921-E3-13
EM42	DIGRESSING_20041101.1921-E3-14
EM44	DIGRESSING_20041101.1921-E3-15
EM45	DIGRESSING_20041101.1921-E3-16
EM136	DIGRESSING_20041101.1921-E3-17
EM69	DIGRESSING_20041101.1921-E12-18
EM50	DIGRESSING_20041101.1921-E5-19
EM49	DIGRESSING_20041101.1921-E6-20
EM51	DIGRESSING_20041101.1921-E7-21
EM48	DIGRESSING_20041101.1921-E8-22
EM52	DIGRESSING_20041101.1921-E3-23
EM53	DIGRESSING_20041101.1921-E3-24
EM58	DIGRESSING_20041101.1921-E3-25
EM54	DIGRESSING_20041101.1921-E9-26
EM137	DIGRESSING_20041101.1921-E38-27
EM59	DIGRESSING_20041101.1921-E38-28
EM138	DIGRESSING_20041101.1921-E15-29
EM61	DIGRESSING_20041101.1921-E38-30
EM60	DIGRESSING_20041101.1921-E10-31
EM62	DIGRESSING_20041101.1921-E5-32
EM139	DIGRESSING_20041101.1921-E38-33
EM70	DIGRESSING_20041101.1921-E11-34
EM140	DIGRESSING_20041101.1921-E3-35
EM141	DIGRESSING_20041101.1921-E27-36
EM64	DIGRESSING_20041101.1921-E11-37
EM65	DIGRESSING_20041101.1921-E11-38
EM67	DIGRESSING_20041101.1921-E13-39
EM71	DIGRESSING_20041101.1921-E13-40
EM72	DIGRESSING_20041101.1921-E5-41
EM74	DIGRESSING_20041101.1921-E15-42
EM75	DIGRESSING_20041101.1921-E15-43
EM76	DIGRESSING_20041101.1921-E16-44
EM77	DIGRESSING_20041101.1921-E16-45
EM78	DIGRESSING_20041101.1921-E17-46
EM79	DIGRESSING_20041101.1921-E5-47
EM80	DIGRESSING_20041101.1921-E18-48
EM81	DIGRESSING_20041101.1921-E15-49
EM82	DIGRESSING_20041101.1921-E15-50
EM83	DIGRESSING_20041101.1921-E5-51
EM85	DIGRESSING_20041101.1921-E5-52
EM84	DIGRESSING_20041101.1921-E15-53
EM86	DIGRESSING_20041101.1921-E5-54
EM87	DIGRESSING_20041101.1921-E15-55
EM88	DIGRESSING_20041101.1921-E16-56
EM89	DIGRESSING_20041101.1921-E16-57
EM90	DIGRESSING_20041101.1921-E17-58
EM91	DIGRESSING_20041101.1921-E16-59
EM92	DIGRESSING_20041101.1921-E19-60
EM93	DIGRESSING_20041101.1921-E19-61
EM94	DIGRESSING_20041101.1921-E20-62
EM95	DIGRESSING_20041101.1921-E21-63
EM96	DIGRESSING_20041101.1921-E17-64
EM97	DIGRESSING_20041101.1921-E17-65
EM98	DIGRESSING_20041101.1921-E22-66
EM99	DIGRESSING_20041101.1921-E23-67
EM100	DIGRESSING_20041101.1921-E16-68
EM101	DIGRESSING_20041101.1921-E17-69
EM102	DIGRESSING_20041101.1921-E24-70
EM105	DIGRESSING_20041101.1921-E17-71
EM104	DIGRESSING_20041101.1921-E26-72
EM107	DIGRESSING_20041101.1921-E19-73
EM108	DIGRESSING_20041101.1921-E27-74
EM109	DIGRESSING_20041101.1921-E28-75
EM110	DIGRESSING_20041101.1921-E29-76
EM111	DIGRESSING_20041101.1921-E28-77
EM2	DIGRESSING_20041101.1921-E38-78
EM112	DIGRESSING_20041101.1921-E28-79
EM113	DIGRESSING_20041101.1921-E13-80
EM115	DIGRESSING_20041101.1921-E13-81
EM114	DIGRESSING_20041101.1921-E13-82
EM117	DIGRESSING_20041101.1921-E13-83
EM116	DIGRESSING_20041101.1921-E17-84
EM118	DIGRESSING_20041101.1921-E22-85
EM119	DIGRESSING_20041101.1921-E16-86
EM120	DIGRESSING_20041101.1921-E16-87
EM121	DIGRESSING_20041101.1921-E30-88
EM122	DIGRESSING_20041101.1921-E31-89
EM123	DIGRESSING_20041101.1921-E22-90
EM124	DIGRESSING_20041101.1921-E27-91
EM126	DIGRESSING_20041101.1921-E3-92
EM127	DIGRESSING_20041101.1921-E3-93
EM128	DIGRESSING_20041101.1921-E27-94
EM129	DIGRESSING_20041101.1921-E5-95
EM132	DIGRESSING_20041101.1921-E3-96
EM133	DIGRESSING_20041101.1921-E32-97
EM134	DIGRESSING_20041101.1921-E33-98
EM130	DIGRESSING_20041101.1921-E27-99
EM131	DIGRESSING_20041101.1921-E27-100
EM57	DIGRESSING_20041101.1921-E34-101
EM73	DIGRESSING_20041101.1921-E35-102
EM36	DIGRESSING_20041101.1921-E36-103
EM37	DIGRESSING_20041101.1921-E36-104
EM68	DIGRESSING_20041101.1921-E13-105
EM66	DIGRESSING_20041101.1921-E11-106
EM63	DIGRESSING_20041101.1921-E11-107
EM103	DIGRESSING_20041101.1921-E25-108
EM106	DIGRESSING_20041101.1921-E25-109
EM56	DIGRESSING_20041101.1921-E37-110
EM3	DIGRESSING_20041101.1921-E14-111
EM4	DIGRESSING_20041101.1921-E14-112
EM5	DIGRESSING_20041101.1921-E38-113
EM6	DIGRESSING_20041101.1921-E39-114
EM7	DIGRESSING_20041101.1921-E39-115
EM8	DIGRESSING_20041101.1921-E38-116
EM9	DIGRESSING_20041101.1921-E38-117
EM10	DIGRESSING_20041101.1921-E14-118
EM11	DIGRESSING_20041101.1921-E14-119
EM12	DIGRESSING_20041101.1921-E38-120
EM13	DIGRESSING_20041101.1921-E14-121
EM14	DIGRESSING_20041101.1921-E40-122
EM15	DIGRESSING_20041101.1921-E14-123
EM16	DIGRESSING_20041101.1921-E38-124
EM17	DIGRESSING_20041101.1921-E38-125
EM18	DIGRESSING_20041101.1921-E14-126
EM19	DIGRESSING_20041101.1921-E38-127
EM20	DIGRESSING_20041101.1921-E14-128
EM21	DIGRESSING_20041101.1921-E38-129
EM22	DIGRESSING_20041101.1921-E38-130
EM23	DIGRESSING_20041101.1921-E38-131
EM24	DIGRESSING_20041101.1921-E38-132
EM25	DIGRESSING_20041101.1921-E39-133
EM26	DIGRESSING_20041101.1921-E39-134
R2	DIGRESSING_20041101.1921-R1
R3	DIGRESSING_20041101.1921-R2
R4	DIGRESSING_20041101.1921-R3
R1	DIGRESSING_20041101.1921-R4
RM2	DIGRESSING_20041101.1921-R1-1
RM3	DIGRESSING_20041101.1921-R2-1
RM4	DIGRESSING_20041101.1921-R3-1
RM1	DIGRESSING_20041101.1921-R4-1
V1	DIGRESSING_20041101.1921-EV1
VM1	DIGRESSING_20041101.1921-EV1-1
Q1	DIGRESSING_20041101.1921-T1
Q2	DIGRESSING_20041101.1921-T2
Q6	DIGRESSING_20041101.1921-T3
Q7	DIGRESSING_20041101.1921-T4
Q8	DIGRESSING_20041101.1921-T5
Q9	DIGRESSING_20041101.1921-T6
Q10	DIGRESSING_20041101.1921-T7
Q11	DIGRESSING_20041101.1921-T8
Q5	DIGRESSING_20041101.1921-T9
Q3	DIGRESSING_20041101.1921-T10
Q4	DIGRESSING_20041101.1921-T11
