CE21	CNN_CF_20030303.1900.00-CE1
RM2	CNN_CF_20030303.1900.00-R22-1
RM10	CNN_CF_20030303.1900.00-R11-1
RM11	CNN_CF_20030303.1900.00-R12-1
RM12	CNN_CF_20030303.1900.00-R13-1
RM14	CNN_CF_20030303.1900.00-R14-1
RM1	CNN_CF_20030303.1900.00-R14-2
RM18	CNN_CF_20030303.1900.00-R15-1
RM19	CNN_CF_20030303.1900.00-R16-1
RM20	CNN_CF_20030303.1900.00-R17-1
RM21	CNN_CF_20030303.1900.00-R18-1
RM22	CNN_CF_20030303.1900.00-R19-1
RM23	CNN_CF_20030303.1900.00-R20-1
RM3	CNN_CF_20030303.1900.00-R24-1
RM7	CNN_CF_20030303.1900.00-R3-2
V1	CNN_CF_20030303.1900.00-EV1
V2	CNN_CF_20030303.1900.00-EV2
V3	CNN_CF_20030303.1900.00-EV3
V4	CNN_CF_20030303.1900.00-EV4
V5	CNN_CF_20030303.1900.00-EV5
V6	CNN_CF_20030303.1900.00-EV6
V7	CNN_CF_20030303.1900.00-EV7
V9	CNN_CF_20030303.1900.00-EV8
V8	CNN_CF_20030303.1900.00-EV9
VM1	CNN_CF_20030303.1900.00-EV1-1
VM2	CNN_CF_20030303.1900.00-EV2-1
VM3	CNN_CF_20030303.1900.00-EV3-1
VM4	CNN_CF_20030303.1900.00-EV1-2
VM5	CNN_CF_20030303.1900.00-EV4-1
VM6	CNN_CF_20030303.1900.00-EV5-1
VM7	CNN_CF_20030303.1900.00-EV6-1
VM8	CNN_CF_20030303.1900.00-EV7-1
VM10	CNN_CF_20030303.1900.00-EV8-1
VM9	CNN_CF_20030303.1900.00-EV9-1
Q5	CNN_CF_20030303.1900.00-T1
Q7	CNN_CF_20030303.1900.00-T2
Q2	CNN_CF_20030303.1900.00-T3
Q3	CNN_CF_20030303.1900.00-T4
Q4	CNN_CF_20030303.1900.00-T5
Q1	CNN_CF_20030303.1900.00-T6
Q8	CNN_CF_20030303.1900.00-T7
Q10	CNN_CF_20030303.1900.00-T8
Q9	CNN_CF_20030303.1900.00-V1
Q6	CNN_CF_20030303.1900.00-V2
Q11	CNN_CF_20030303.1900.00-T9
Q12	CNN_CF_20030303.1900.00-T10
Q13	CNN_CF_20030303.1900.00-T11
Q14	CNN_CF_20030303.1900.00-T12
Q15	CNN_CF_20030303.1900.00-T13
Q18	CNN_CF_20030303.1900.00-T14
Q16	CNN_CF_20030303.1900.00-V3
Q17	CNN_CF_20030303.1900.00-V4
Q19	CNN_CF_20030303.1900.00-V5
Q20	CNN_CF_20030303.1900.00-V6
Q21	CNN_CF_20030303.1900.00-V7
Q22	CNN_CF_20030303.1900.00-T15
QM9	CNN_CF_20030303.1900.00-V1-1
QM6	CNN_CF_20030303.1900.00-V2-1
QM16	CNN_CF_20030303.1900.00-V3-1
QM17	CNN_CF_20030303.1900.00-V4-1
QM19	CNN_CF_20030303.1900.00-V5-1
QM20	CNN_CF_20030303.1900.00-V6-1
QM21	CNN_CF_20030303.1900.00-V7-1
