CE17	CNN_IP_20030414.1600.04-CE1
E30	CNN_IP_20030414.1600.04-E14
E31	CNN_IP_20030414.1600.04-E15
E32	CNN_IP_20030414.1600.04-E16
E33	CNN_IP_20030414.1600.04-E17
E1	CNN_IP_20030414.1600.04-E18
E34	CNN_IP_20030414.1600.04-E19
E35	CNN_IP_20030414.1600.04-E20
E38	CNN_IP_20030414.1600.04-E21
E39	CNN_IP_20030414.1600.04-E22
E42	CNN_IP_20030414.1600.04-E23
E43	CNN_IP_20030414.1600.04-E24
E44	CNN_IP_20030414.1600.04-E25
E45	CNN_IP_20030414.1600.04-E26
E47	CNN_IP_20030414.1600.04-E27
E49	CNN_IP_20030414.1600.04-E28
E50	CNN_IP_20030414.1600.04-E29
E51	CNN_IP_20030414.1600.04-E30
E52	CNN_IP_20030414.1600.04-E31
E53	CNN_IP_20030414.1600.04-E32
E54	CNN_IP_20030414.1600.04-E33
E55	CNN_IP_20030414.1600.04-E34
E56	CNN_IP_20030414.1600.04-E35
E62	CNN_IP_20030414.1600.04-E36
E58	CNN_IP_20030414.1600.04-E37
E59	CNN_IP_20030414.1600.04-E38
E60	CNN_IP_20030414.1600.04-E39
E63	CNN_IP_20030414.1600.04-E40
E2	CNN_IP_20030414.1600.04-E41
E64	CNN_IP_20030414.1600.04-E42
E65	CNN_IP_20030414.1600.04-E43
E66	CNN_IP_20030414.1600.04-E44
E67	CNN_IP_20030414.1600.04-E45
E68	CNN_IP_20030414.1600.04-E46
E69	CNN_IP_20030414.1600.04-E47
E70	CNN_IP_20030414.1600.04-E48
E3	CNN_IP_20030414.1600.04-E49
E4	CNN_IP_20030414.1600.04-E50
E5	CNN_IP_20030414.1600.04-E51
E6	CNN_IP_20030414.1600.04-E52
E7	CNN_IP_20030414.1600.04-E53
E8	CNN_IP_20030414.1600.04-E54
E9	CNN_IP_20030414.1600.04-E55
E10	CNN_IP_20030414.1600.04-E56
E12	CNN_IP_20030414.1600.04-E57
E13	CNN_IP_20030414.1600.04-E58
E14	CNN_IP_20030414.1600.04-E59
EM1	CNN_IP_20030414.1600.04-E18-1
EM18	CNN_IP_20030414.1600.04-E1-2
EM19	CNN_IP_20030414.1600.04-E2-3
EM21	CNN_IP_20030414.1600.04-E58-4
EM23	CNN_IP_20030414.1600.04-E3-5
EM25	CNN_IP_20030414.1600.04-E4-6
EM26	CNN_IP_20030414.1600.04-E5-7
EM27	CNN_IP_20030414.1600.04-E6-8
EM28	CNN_IP_20030414.1600.04-E4-9
EM29	CNN_IP_20030414.1600.04-E7-10
EM30	CNN_IP_20030414.1600.04-E55-11
EM31	CNN_IP_20030414.1600.04-E8-12
EM32	CNN_IP_20030414.1600.04-E4-13
EM33	CNN_IP_20030414.1600.04-E9-14
EM34	CNN_IP_20030414.1600.04-E10-15
EM36	CNN_IP_20030414.1600.04-E10-16
EM37	CNN_IP_20030414.1600.04-E11-17
EM38	CNN_IP_20030414.1600.04-E11-18
EM39	CNN_IP_20030414.1600.04-E10-19
EM40	CNN_IP_20030414.1600.04-E10-20
EM41	CNN_IP_20030414.1600.04-E12-21
EM42	CNN_IP_20030414.1600.04-E12-22
EM43	CNN_IP_20030414.1600.04-E10-23
EM44	CNN_IP_20030414.1600.04-E13-24
EM46	CNN_IP_20030414.1600.04-E10-25
EM47	CNN_IP_20030414.1600.04-E14-26
EM48	CNN_IP_20030414.1600.04-E14-27
EM50	CNN_IP_20030414.1600.04-E10-28
EM51	CNN_IP_20030414.1600.04-E15-29
EM52	CNN_IP_20030414.1600.04-E15-30
EM53	CNN_IP_20030414.1600.04-E15-31
EM54	CNN_IP_20030414.1600.04-E16-32
EM55	CNN_IP_20030414.1600.04-E16-33
EM14	CNN_IP_20030414.1600.04-E36-34
EM57	CNN_IP_20030414.1600.04-E17-35
EM58	CNN_IP_20030414.1600.04-E16-36
EM59	CNN_IP_20030414.1600.04-E16-37
EM60	CNN_IP_20030414.1600.04-E10-38
EM61	CNN_IP_20030414.1600.04-E15-39
EM62	CNN_IP_20030414.1600.04-E19-40
EM63	CNN_IP_20030414.1600.04-E20-41
EM64	CNN_IP_20030414.1600.04-E19-42
EM65	CNN_IP_20030414.1600.04-E19-43
EM67	CNN_IP_20030414.1600.04-E21-44
EM68	CNN_IP_20030414.1600.04-E22-45
EM71	CNN_IP_20030414.1600.04-E22-46
EM70	CNN_IP_20030414.1600.04-E19-47
EM72	CNN_IP_20030414.1600.04-E19-48
EM75	CNN_IP_20030414.1600.04-E23-49
EM76	CNN_IP_20030414.1600.04-E19-50
EM77	CNN_IP_20030414.1600.04-E24-51
EM78	CNN_IP_20030414.1600.04-E4-52
EM80	CNN_IP_20030414.1600.04-E19-53
EM81	CNN_IP_20030414.1600.04-E19-54
EM82	CNN_IP_20030414.1600.04-E25-55
EM84	CNN_IP_20030414.1600.04-E4-56
EM83	CNN_IP_20030414.1600.04-E26-57
EM86	CNN_IP_20030414.1600.04-E27-58
EM88	CNN_IP_20030414.1600.04-E19-59
EM89	CNN_IP_20030414.1600.04-E28-60
EM90	CNN_IP_20030414.1600.04-E29-61
EM91	CNN_IP_20030414.1600.04-E30-62
EM93	CNN_IP_20030414.1600.04-E19-63
EM92	CNN_IP_20030414.1600.04-E31-64
EM94	CNN_IP_20030414.1600.04-E19-65
EM95	CNN_IP_20030414.1600.04-E32-66
EM96	CNN_IP_20030414.1600.04-E33-67
EM97	CNN_IP_20030414.1600.04-E34-68
EM98	CNN_IP_20030414.1600.04-E19-69
EM99	CNN_IP_20030414.1600.04-E28-70
EM100	CNN_IP_20030414.1600.04-E19-71
EM2	CNN_IP_20030414.1600.04-E41-72
EM101	CNN_IP_20030414.1600.04-E19-73
EM102	CNN_IP_20030414.1600.04-E28-74
EM103	CNN_IP_20030414.1600.04-E19-75
EM104	CNN_IP_20030414.1600.04-E28-76
EM122	CNN_IP_20030414.1600.04-E35-77
EM17	CNN_IP_20030414.1600.04-E40-78
EM124	CNN_IP_20030414.1600.04-E37-79
EM105	CNN_IP_20030414.1600.04-E11-80
EM106	CNN_IP_20030414.1600.04-E11-81
EM107	CNN_IP_20030414.1600.04-E15-82
EM108	CNN_IP_20030414.1600.04-E16-83
EM56	CNN_IP_20030414.1600.04-E38-84
EM109	CNN_IP_20030414.1600.04-E15-85
EM110	CNN_IP_20030414.1600.04-E37-86
EM112	CNN_IP_20030414.1600.04-E37-87
EM111	CNN_IP_20030414.1600.04-E11-88
EM113	CNN_IP_20030414.1600.04-E10-89
EM114	CNN_IP_20030414.1600.04-E11-90
EM115	CNN_IP_20030414.1600.04-E11-91
EM116	CNN_IP_20030414.1600.04-E11-92
EM117	CNN_IP_20030414.1600.04-E11-93
EM118	CNN_IP_20030414.1600.04-E10-94
EM119	CNN_IP_20030414.1600.04-E8-95
EM120	CNN_IP_20030414.1600.04-E55-96
EM121	CNN_IP_20030414.1600.04-E4-97
EM125	CNN_IP_20030414.1600.04-E8-98
EM126	CNN_IP_20030414.1600.04-E39-99
EM123	CNN_IP_20030414.1600.04-E11-100
EM127	CNN_IP_20030414.1600.04-E39-101
EM45	CNN_IP_20030414.1600.04-E42-102
EM3	CNN_IP_20030414.1600.04-E49-103
EM69	CNN_IP_20030414.1600.04-E43-104
EM79	CNN_IP_20030414.1600.04-E44-105
EM128	CNN_IP_20030414.1600.04-E45-106
EM20	CNN_IP_20030414.1600.04-E46-107
EM85	CNN_IP_20030414.1600.04-E10-108
EM87	CNN_IP_20030414.1600.04-E10-109
EM49	CNN_IP_20030414.1600.04-E47-110
EM35	CNN_IP_20030414.1600.04-E48-111
EM66	CNN_IP_20030414.1600.04-E28-112
EM74	CNN_IP_20030414.1600.04-E28-113
EM73	CNN_IP_20030414.1600.04-E28-114
EM4	CNN_IP_20030414.1600.04-E50-115
EM5	CNN_IP_20030414.1600.04-E41-116
EM6	CNN_IP_20030414.1600.04-E51-117
EM7	CNN_IP_20030414.1600.04-E49-118
EM8	CNN_IP_20030414.1600.04-E50-119
EM9	CNN_IP_20030414.1600.04-E52-120
EM10	CNN_IP_20030414.1600.04-E53-121
EM11	CNN_IP_20030414.1600.04-E54-122
EM12	CNN_IP_20030414.1600.04-E55-123
EM13	CNN_IP_20030414.1600.04-E56-124
EM15	CNN_IP_20030414.1600.04-E57-125
EM16	CNN_IP_20030414.1600.04-E59-126
R4	CNN_IP_20030414.1600.04-R1
R16	CNN_IP_20030414.1600.04-R2
R31	CNN_IP_20030414.1600.04-R3
R32	CNN_IP_20030414.1600.04-R4
R16	CNN_IP_20030414.1600.04-R5
R16	CNN_IP_20030414.1600.04-R6
R16	CNN_IP_20030414.1600.04-R7
R8	CNN_IP_20030414.1600.04-R8
R1	CNN_IP_20030414.1600.04-R9
R4	CNN_IP_20030414.1600.04-R10
R5	CNN_IP_20030414.1600.04-R11
R6	CNN_IP_20030414.1600.04-R12
R7	CNN_IP_20030414.1600.04-R13
R8	CNN_IP_20030414.1600.04-R14
R10	CNN_IP_20030414.1600.04-R15
R11	CNN_IP_20030414.1600.04-R16
R12	CNN_IP_20030414.1600.04-R17
R14	CNN_IP_20030414.1600.04-R18
R15	CNN_IP_20030414.1600.04-R19
R16	CNN_IP_20030414.1600.04-R20
R17	CNN_IP_20030414.1600.04-R21
R18	CNN_IP_20030414.1600.04-R22
R20	CNN_IP_20030414.1600.04-R23
R19	CNN_IP_20030414.1600.04-R24
R21	CNN_IP_20030414.1600.04-R25
R23	CNN_IP_20030414.1600.04-R26
R22	CNN_IP_20030414.1600.04-R27
R25	CNN_IP_20030414.1600.04-R28
R26	CNN_IP_20030414.1600.04-R29
R2	CNN_IP_20030414.1600.04-R30
R3	CNN_IP_20030414.1600.04-R31
R27	CNN_IP_20030414.1600.04-R32
RM37	CNN_IP_20030414.1600.04-R3-1
RM38	CNN_IP_20030414.1600.04-R4-1
RM1	CNN_IP_20030414.1600.04-R9-1
RM4	CNN_IP_20030414.1600.04-R10-1
RM5	CNN_IP_20030414.1600.04-R10-2
RM6	CNN_IP_20030414.1600.04-R11-1
RM7	CNN_IP_20030414.1600.04-R12-1
RM8	CNN_IP_20030414.1600.04-R13-1
RM9	CNN_IP_20030414.1600.04-R14-1
RM11	CNN_IP_20030414.1600.04-R15-1
RM12	CNN_IP_20030414.1600.04-R16-1
RM13	CNN_IP_20030414.1600.04-R17-1
RM15	CNN_IP_20030414.1600.04-R18-1
RM16	CNN_IP_20030414.1600.04-R19-1
RM17	CNN_IP_20030414.1600.04-R20-1
RM18	CNN_IP_20030414.1600.04-R21-1
RM19	CNN_IP_20030414.1600.04-R22-1
RM21	CNN_IP_20030414.1600.04-R23-1
RM20	CNN_IP_20030414.1600.04-R24-1
RM22	CNN_IP_20030414.1600.04-R25-1
RM24	CNN_IP_20030414.1600.04-R26-1
RM23	CNN_IP_20030414.1600.04-R27-1
RM27	CNN_IP_20030414.1600.04-R20-2
RM25	CNN_IP_20030414.1600.04-R5-1
RM28	CNN_IP_20030414.1600.04-R28-1
RM29	CNN_IP_20030414.1600.04-R29-1
RM30	CNN_IP_20030414.1600.04-R6-1
RM31	CNN_IP_20030414.1600.04-R20-3
RM2	CNN_IP_20030414.1600.04-R30-1
RM3	CNN_IP_20030414.1600.04-R31-1
RM32	CNN_IP_20030414.1600.04-R3-2
RM33	CNN_IP_20030414.1600.04-R14-2
V1	CNN_IP_20030414.1600.04-EV1
V2	CNN_IP_20030414.1600.04-EV2
V3	CNN_IP_20030414.1600.04-EV3
V4	CNN_IP_20030414.1600.04-EV4
V5	CNN_IP_20030414.1600.04-EV5
V6	CNN_IP_20030414.1600.04-EV6
V8	CNN_IP_20030414.1600.04-EV7
V9	CNN_IP_20030414.1600.04-EV8
V10	CNN_IP_20030414.1600.04-EV9
V11	CNN_IP_20030414.1600.04-EV10
V12	CNN_IP_20030414.1600.04-EV11
V7	CNN_IP_20030414.1600.04-EV12
VM1	CNN_IP_20030414.1600.04-EV1-1
VM2	CNN_IP_20030414.1600.04-EV2-1
VM3	CNN_IP_20030414.1600.04-EV1-2
VM4	CNN_IP_20030414.1600.04-EV3-1
VM5	CNN_IP_20030414.1600.04-EV4-1
VM6	CNN_IP_20030414.1600.04-EV5-1
VM7	CNN_IP_20030414.1600.04-EV6-1
VM9	CNN_IP_20030414.1600.04-EV7-1
VM10	CNN_IP_20030414.1600.04-EV8-1
VM11	CNN_IP_20030414.1600.04-EV9-1
VM12	CNN_IP_20030414.1600.04-EV10-1
VM13	CNN_IP_20030414.1600.04-EV11-1
VM8	CNN_IP_20030414.1600.04-EV12-1
Q1	CNN_IP_20030414.1600.04-T1
Q2	CNN_IP_20030414.1600.04-T2
Q3	CNN_IP_20030414.1600.04-T3
Q4	CNN_IP_20030414.1600.04-T4
Q5	CNN_IP_20030414.1600.04-T5
Q6	CNN_IP_20030414.1600.04-T6
Q7	CNN_IP_20030414.1600.04-T7
