CE14	CNN_CF_20030304.1900.01-CE1
E56	CNN_CF_20030304.1900.01-E42
E57	CNN_CF_20030304.1900.01-E43
E58	CNN_CF_20030304.1900.01-E44
E59	CNN_CF_20030304.1900.01-E45
E60	CNN_CF_20030304.1900.01-E46
E61	CNN_CF_20030304.1900.01-E47
E62	CNN_CF_20030304.1900.01-E48
E63	CNN_CF_20030304.1900.01-E49
E64	CNN_CF_20030304.1900.01-E50
E65	CNN_CF_20030304.1900.01-E51
E172	CNN_CF_20030304.1900.01-E52
E69	CNN_CF_20030304.1900.01-E53
E72	CNN_CF_20030304.1900.01-E54
E73	CNN_CF_20030304.1900.01-E55
E74	CNN_CF_20030304.1900.01-E56
E173	CNN_CF_20030304.1900.01-E57
E75	CNN_CF_20030304.1900.01-E58
E76	CNN_CF_20030304.1900.01-E59
E77	CNN_CF_20030304.1900.01-E60
E78	CNN_CF_20030304.1900.01-E61
E79	CNN_CF_20030304.1900.01-E62
E80	CNN_CF_20030304.1900.01-E63
E81	CNN_CF_20030304.1900.01-E64
E174	CNN_CF_20030304.1900.01-E65
E83	CNN_CF_20030304.1900.01-E66
E84	CNN_CF_20030304.1900.01-E67
E85	CNN_CF_20030304.1900.01-E68
E87	CNN_CF_20030304.1900.01-E69
E88	CNN_CF_20030304.1900.01-E70
E89	CNN_CF_20030304.1900.01-E71
E90	CNN_CF_20030304.1900.01-E72
E91	CNN_CF_20030304.1900.01-E73
E93	CNN_CF_20030304.1900.01-E74
E175	CNN_CF_20030304.1900.01-E75
E96	CNN_CF_20030304.1900.01-E76
E97	CNN_CF_20030304.1900.01-E77
E98	CNN_CF_20030304.1900.01-E78
E99	CNN_CF_20030304.1900.01-E79
E100	CNN_CF_20030304.1900.01-E80
E176	CNN_CF_20030304.1900.01-E81
E102	CNN_CF_20030304.1900.01-E82
E103	CNN_CF_20030304.1900.01-E83
E104	CNN_CF_20030304.1900.01-E84
E105	CNN_CF_20030304.1900.01-E85
E106	CNN_CF_20030304.1900.01-E86
E2	CNN_CF_20030304.1900.01-E87
E107	CNN_CF_20030304.1900.01-E88
E108	CNN_CF_20030304.1900.01-E89
E109	CNN_CF_20030304.1900.01-E90
E110	CNN_CF_20030304.1900.01-E91
E111	CNN_CF_20030304.1900.01-E92
E113	CNN_CF_20030304.1900.01-E93
E114	CNN_CF_20030304.1900.01-E94
E177	CNN_CF_20030304.1900.01-E95
E119	CNN_CF_20030304.1900.01-E96
E120	CNN_CF_20030304.1900.01-E97
E178	CNN_CF_20030304.1900.01-E98
E122	CNN_CF_20030304.1900.01-E99
E123	CNN_CF_20030304.1900.01-E100
E124	CNN_CF_20030304.1900.01-E101
E125	CNN_CF_20030304.1900.01-E102
E126	CNN_CF_20030304.1900.01-E103
E127	CNN_CF_20030304.1900.01-E104
E128	CNN_CF_20030304.1900.01-E105
E129	CNN_CF_20030304.1900.01-E106
E130	CNN_CF_20030304.1900.01-E107
E131	CNN_CF_20030304.1900.01-E108
E132	CNN_CF_20030304.1900.01-E109
E133	CNN_CF_20030304.1900.01-E110
E179	CNN_CF_20030304.1900.01-E111
E136	CNN_CF_20030304.1900.01-E112
E137	CNN_CF_20030304.1900.01-E113
E138	CNN_CF_20030304.1900.01-E114
E139	CNN_CF_20030304.1900.01-E115
E140	CNN_CF_20030304.1900.01-E116
E141	CNN_CF_20030304.1900.01-E117
E149	CNN_CF_20030304.1900.01-E118
E150	CNN_CF_20030304.1900.01-E119
E151	CNN_CF_20030304.1900.01-E120
E152	CNN_CF_20030304.1900.01-E121
E153	CNN_CF_20030304.1900.01-E122
E154	CNN_CF_20030304.1900.01-E123
E155	CNN_CF_20030304.1900.01-E124
E156	CNN_CF_20030304.1900.01-E125
E3	CNN_CF_20030304.1900.01-E126
E157	CNN_CF_20030304.1900.01-E127
E160	CNN_CF_20030304.1900.01-E128
E162	CNN_CF_20030304.1900.01-E129
E163	CNN_CF_20030304.1900.01-E130
E164	CNN_CF_20030304.1900.01-E131
E4	CNN_CF_20030304.1900.01-E132
E165	CNN_CF_20030304.1900.01-E133
E5	CNN_CF_20030304.1900.01-E134
E6	CNN_CF_20030304.1900.01-E135
E7	CNN_CF_20030304.1900.01-E136
E8	CNN_CF_20030304.1900.01-E137
E9	CNN_CF_20030304.1900.01-E138
E10	CNN_CF_20030304.1900.01-E139
E11	CNN_CF_20030304.1900.01-E140
E12	CNN_CF_20030304.1900.01-E141
E13	CNN_CF_20030304.1900.01-E142
EM1	CNN_CF_20030304.1900.01-E25-1
EM25	CNN_CF_20030304.1900.01-E1-2
EM26	CNN_CF_20030304.1900.01-E1-3
EM27	CNN_CF_20030304.1900.01-E2-4
EM28	CNN_CF_20030304.1900.01-E3-5
EM29	CNN_CF_20030304.1900.01-E3-6
EM30	CNN_CF_20030304.1900.01-E4-7
EM31	CNN_CF_20030304.1900.01-E5-8
EM32	CNN_CF_20030304.1900.01-E6-9
EM33	CNN_CF_20030304.1900.01-E7-10
EM34	CNN_CF_20030304.1900.01-E8-11
EM35	CNN_CF_20030304.1900.01-E9-12
EM36	CNN_CF_20030304.1900.01-E10-13
EM37	CNN_CF_20030304.1900.01-E11-14
EM38	CNN_CF_20030304.1900.01-E12-15
EM39	CNN_CF_20030304.1900.01-E13-16
EM40	CNN_CF_20030304.1900.01-E14-17
EM41	CNN_CF_20030304.1900.01-E15-18
EM99	CNN_CF_20030304.1900.01-E18-19
EM42	CNN_CF_20030304.1900.01-E16-20
EM43	CNN_CF_20030304.1900.01-E17-21
EM44	CNN_CF_20030304.1900.01-E19-22
EM45	CNN_CF_20030304.1900.01-E19-23
EM46	CNN_CF_20030304.1900.01-E20-24
EM47	CNN_CF_20030304.1900.01-E19-25
EM48	CNN_CF_20030304.1900.01-E19-26
EM49	CNN_CF_20030304.1900.01-E19-27
EM50	CNN_CF_20030304.1900.01-E21-28
EM51	CNN_CF_20030304.1900.01-E22-29
EM52	CNN_CF_20030304.1900.01-E23-30
EM53	CNN_CF_20030304.1900.01-E14-31
EM121	CNN_CF_20030304.1900.01-E31-32
EM2	CNN_CF_20030304.1900.01-E24-33
EM54	CNN_CF_20030304.1900.01-E26-34
EM56	CNN_CF_20030304.1900.01-E27-35
EM57	CNN_CF_20030304.1900.01-E26-36
EM58	CNN_CF_20030304.1900.01-E26-37
EM59	CNN_CF_20030304.1900.01-E28-38
EM60	CNN_CF_20030304.1900.01-E29-39
EM61	CNN_CF_20030304.1900.01-E29-40
EM62	CNN_CF_20030304.1900.01-E29-41
EM63	CNN_CF_20030304.1900.01-E30-42
EM64	CNN_CF_20030304.1900.01-E137-43
EM132	CNN_CF_20030304.1900.01-E35-44
EM68	CNN_CF_20030304.1900.01-E32-45
EM70	CNN_CF_20030304.1900.01-E33-46
EM71	CNN_CF_20030304.1900.01-E33-47
EM74	CNN_CF_20030304.1900.01-E34-48
EM75	CNN_CF_20030304.1900.01-E137-49
EM76	CNN_CF_20030304.1900.01-E33-50
EM78	CNN_CF_20030304.1900.01-E27-51
EM77	CNN_CF_20030304.1900.01-E26-52
EM79	CNN_CF_20030304.1900.01-E36-53
EM81	CNN_CF_20030304.1900.01-E37-54
EM82	CNN_CF_20030304.1900.01-E38-55
EM83	CNN_CF_20030304.1900.01-E39-56
EM80	CNN_CF_20030304.1900.01-E40-57
EM84	CNN_CF_20030304.1900.01-E41-58
EM85	CNN_CF_20030304.1900.01-E42-59
EM86	CNN_CF_20030304.1900.01-E14-60
EM87	CNN_CF_20030304.1900.01-E43-61
EM88	CNN_CF_20030304.1900.01-E44-62
EM89	CNN_CF_20030304.1900.01-E44-63
EM90	CNN_CF_20030304.1900.01-E45-64
EM91	CNN_CF_20030304.1900.01-E46-65
EM92	CNN_CF_20030304.1900.01-E132-66
EM93	CNN_CF_20030304.1900.01-E126-67
EM94	CNN_CF_20030304.1900.01-E43-68
EM3	CNN_CF_20030304.1900.01-E25-69
EM95	CNN_CF_20030304.1900.01-E47-70
EM96	CNN_CF_20030304.1900.01-E48-71
EM97	CNN_CF_20030304.1900.01-E49-72
EM98	CNN_CF_20030304.1900.01-E49-73
EM100	CNN_CF_20030304.1900.01-E42-74
EM101	CNN_CF_20030304.1900.01-E50-75
EM102	CNN_CF_20030304.1900.01-E51-76
EM196	CNN_CF_20030304.1900.01-E52-77
EM104	CNN_CF_20030304.1900.01-E53-78
EM194	CNN_CF_20030304.1900.01-E57-79
EM105	CNN_CF_20030304.1900.01-E54-80
EM106	CNN_CF_20030304.1900.01-E137-81
EM107	CNN_CF_20030304.1900.01-E55-82
EM108	CNN_CF_20030304.1900.01-E56-83
EM109	CNN_CF_20030304.1900.01-E58-84
EM110	CNN_CF_20030304.1900.01-E58-85
EM111	CNN_CF_20030304.1900.01-E59-86
EM112	CNN_CF_20030304.1900.01-E60-87
EM113	CNN_CF_20030304.1900.01-E58-88
EM115	CNN_CF_20030304.1900.01-E58-89
EM114	CNN_CF_20030304.1900.01-E61-90
EM116	CNN_CF_20030304.1900.01-E61-91
EM117	CNN_CF_20030304.1900.01-E137-92
EM118	CNN_CF_20030304.1900.01-E62-93
EM119	CNN_CF_20030304.1900.01-E63-94
EM120	CNN_CF_20030304.1900.01-E63-95
EM122	CNN_CF_20030304.1900.01-E138-96
EM123	CNN_CF_20030304.1900.01-E64-97
EM166	CNN_CF_20030304.1900.01-E65-98
EM128	CNN_CF_20030304.1900.01-E66-99
EM129	CNN_CF_20030304.1900.01-E67-100
EM152	CNN_CF_20030304.1900.01-E68-101
EM130	CNN_CF_20030304.1900.01-E138-102
EM131	CNN_CF_20030304.1900.01-E68-103
EM133	CNN_CF_20030304.1900.01-E68-104
EM134	CNN_CF_20030304.1900.01-E68-105
EM24	CNN_CF_20030304.1900.01-E142-106
EM4	CNN_CF_20030304.1900.01-E87-107
EM136	CNN_CF_20030304.1900.01-E69-108
EM137	CNN_CF_20030304.1900.01-E69-109
EM138	CNN_CF_20030304.1900.01-E70-110
EM139	CNN_CF_20030304.1900.01-E69-111
EM141	CNN_CF_20030304.1900.01-E68-112
EM140	CNN_CF_20030304.1900.01-E68-113
EM142	CNN_CF_20030304.1900.01-E71-114
EM144	CNN_CF_20030304.1900.01-E72-115
EM145	CNN_CF_20030304.1900.01-E69-116
EM146	CNN_CF_20030304.1900.01-E68-117
EM147	CNN_CF_20030304.1900.01-E73-118
EM148	CNN_CF_20030304.1900.01-E67-119
EM149	CNN_CF_20030304.1900.01-E138-120
EM150	CNN_CF_20030304.1900.01-E25-121
EM231	CNN_CF_20030304.1900.01-E112-122
EM151	CNN_CF_20030304.1900.01-E74-123
EM230	CNN_CF_20030304.1900.01-E23-124
EM72	CNN_CF_20030304.1900.01-E75-125
EM153	CNN_CF_20030304.1900.01-E76-126
EM154	CNN_CF_20030304.1900.01-E77-127
EM155	CNN_CF_20030304.1900.01-E68-128
EM156	CNN_CF_20030304.1900.01-E68-129
EM157	CNN_CF_20030304.1900.01-E25-130
EM159	CNN_CF_20030304.1900.01-E68-131
EM161	CNN_CF_20030304.1900.01-E25-132
EM162	CNN_CF_20030304.1900.01-E78-133
EM163	CNN_CF_20030304.1900.01-E25-134
EM164	CNN_CF_20030304.1900.01-E79-135
EM165	CNN_CF_20030304.1900.01-E80-136
EM160	CNN_CF_20030304.1900.01-E30-137
EM167	CNN_CF_20030304.1900.01-E138-138
EM73	CNN_CF_20030304.1900.01-E81-139
EM168	CNN_CF_20030304.1900.01-E68-140
EM169	CNN_CF_20030304.1900.01-E69-141
EM170	CNN_CF_20030304.1900.01-E82-142
EM171	CNN_CF_20030304.1900.01-E82-143
EM172	CNN_CF_20030304.1900.01-E141-144
EM173	CNN_CF_20030304.1900.01-E141-145
EM174	CNN_CF_20030304.1900.01-E83-146
EM175	CNN_CF_20030304.1900.01-E141-147
EM176	CNN_CF_20030304.1900.01-E84-148
EM177	CNN_CF_20030304.1900.01-E85-149
EM178	CNN_CF_20030304.1900.01-E86-150
EM179	CNN_CF_20030304.1900.01-E88-151
EM181	CNN_CF_20030304.1900.01-E89-152
EM182	CNN_CF_20030304.1900.01-E90-153
EM183	CNN_CF_20030304.1900.01-E91-154
EM184	CNN_CF_20030304.1900.01-E91-155
EM185	CNN_CF_20030304.1900.01-E92-156
EM66	CNN_CF_20030304.1900.01-E14-157
EM67	CNN_CF_20030304.1900.01-E14-158
EM186	CNN_CF_20030304.1900.01-E93-159
EM187	CNN_CF_20030304.1900.01-E94-160
EM188	CNN_CF_20030304.1900.01-E92-161
EM189	CNN_CF_20030304.1900.01-E67-162
EM190	CNN_CF_20030304.1900.01-E67-163
EM191	CNN_CF_20030304.1900.01-E138-164
EM195	CNN_CF_20030304.1900.01-E138-165
EM197	CNN_CF_20030304.1900.01-E25-166
EM158	CNN_CF_20030304.1900.01-E13-167
EM103	CNN_CF_20030304.1900.01-E13-168
EM198	CNN_CF_20030304.1900.01-E13-169
EM202	CNN_CF_20030304.1900.01-E13-170
EM69	CNN_CF_20030304.1900.01-E137-171
EM249	CNN_CF_20030304.1900.01-E95-172
EM192	CNN_CF_20030304.1900.01-E68-173
EM193	CNN_CF_20030304.1900.01-E96-174
EM199	CNN_CF_20030304.1900.01-E68-175
EM200	CNN_CF_20030304.1900.01-E68-176
EM201	CNN_CF_20030304.1900.01-E97-177
EM251	CNN_CF_20030304.1900.01-E98-178
EM250	CNN_CF_20030304.1900.01-E111-179
EM203	CNN_CF_20030304.1900.01-E99-180
EM204	CNN_CF_20030304.1900.01-E100-181
EM205	CNN_CF_20030304.1900.01-E82-182
EM206	CNN_CF_20030304.1900.01-E100-183
EM208	CNN_CF_20030304.1900.01-E101-184
EM209	CNN_CF_20030304.1900.01-E42-185
EM210	CNN_CF_20030304.1900.01-E101-186
EM212	CNN_CF_20030304.1900.01-E101-187
EM211	CNN_CF_20030304.1900.01-E102-188
EM213	CNN_CF_20030304.1900.01-E103-189
EM214	CNN_CF_20030304.1900.01-E104-190
EM215	CNN_CF_20030304.1900.01-E105-191
EM216	CNN_CF_20030304.1900.01-E102-192
EM217	CNN_CF_20030304.1900.01-E101-193
EM218	CNN_CF_20030304.1900.01-E101-194
EM220	CNN_CF_20030304.1900.01-E5-195
EM221	CNN_CF_20030304.1900.01-E5-196
EM222	CNN_CF_20030304.1900.01-E106-197
EM223	CNN_CF_20030304.1900.01-E107-198
EM224	CNN_CF_20030304.1900.01-E107-199
EM219	CNN_CF_20030304.1900.01-E108-200
EM227	CNN_CF_20030304.1900.01-E109-201
EM228	CNN_CF_20030304.1900.01-E110-202
EM229	CNN_CF_20030304.1900.01-E137-203
EM232	CNN_CF_20030304.1900.01-E67-204
EM226	CNN_CF_20030304.1900.01-E107-205
EM248	CNN_CF_20030304.1900.01-E116-206
EM143	CNN_CF_20030304.1900.01-E69-207
EM233	CNN_CF_20030304.1900.01-E112-208
EM234	CNN_CF_20030304.1900.01-E112-209
EM235	CNN_CF_20030304.1900.01-E112-210
EM236	CNN_CF_20030304.1900.01-E141-211
EM237	CNN_CF_20030304.1900.01-E113-212
EM238	CNN_CF_20030304.1900.01-E138-213
EM239	CNN_CF_20030304.1900.01-E114-214
EM5	CNN_CF_20030304.1900.01-E126-215
EM241	CNN_CF_20030304.1900.01-E114-216
EM242	CNN_CF_20030304.1900.01-E115-217
EM243	CNN_CF_20030304.1900.01-E114-218
EM244	CNN_CF_20030304.1900.01-E116-219
EM245	CNN_CF_20030304.1900.01-E117-220
EM246	CNN_CF_20030304.1900.01-E116-221
EM247	CNN_CF_20030304.1900.01-E114-222
EM253	CNN_CF_20030304.1900.01-E104-223
EM254	CNN_CF_20030304.1900.01-E104-224
EM255	CNN_CF_20030304.1900.01-E118-225
EM256	CNN_CF_20030304.1900.01-E119-226
EM257	CNN_CF_20030304.1900.01-E104-227
EM258	CNN_CF_20030304.1900.01-E118-228
EM259	CNN_CF_20030304.1900.01-E120-229
EM260	CNN_CF_20030304.1900.01-E121-230
EM261	CNN_CF_20030304.1900.01-E122-231
EM263	CNN_CF_20030304.1900.01-E123-232
EM264	CNN_CF_20030304.1900.01-E124-233
EM265	CNN_CF_20030304.1900.01-E2-234
EM266	CNN_CF_20030304.1900.01-E118-235
EM267	CNN_CF_20030304.1900.01-E125-236
EM207	CNN_CF_20030304.1900.01-E82-237
EM22	CNN_CF_20030304.1900.01-E142-238
EM23	CNN_CF_20030304.1900.01-E141-239
EM55	CNN_CF_20030304.1900.01-E13-240
EM252	CNN_CF_20030304.1900.01-E114-241
EM262	CNN_CF_20030304.1900.01-E121-242
EM12	CNN_CF_20030304.1900.01-E127-243
EM13	CNN_CF_20030304.1900.01-E128-244
EM65	CNN_CF_20030304.1900.01-E137-245
EM124	CNN_CF_20030304.1900.01-E138-246
EM126	CNN_CF_20030304.1900.01-E14-247
EM125	CNN_CF_20030304.1900.01-E129-248
EM127	CNN_CF_20030304.1900.01-E129-249
EM135	CNN_CF_20030304.1900.01-E130-250
EM6	CNN_CF_20030304.1900.01-E132-251
EM240	CNN_CF_20030304.1900.01-E131-252
EM180	CNN_CF_20030304.1900.01-E133-253
EM225	CNN_CF_20030304.1900.01-E30-254
EM7	CNN_CF_20030304.1900.01-E132-255
EM8	CNN_CF_20030304.1900.01-E134-256
EM9	CNN_CF_20030304.1900.01-E135-257
EM10	CNN_CF_20030304.1900.01-E132-258
EM11	CNN_CF_20030304.1900.01-E136-259
EM14	CNN_CF_20030304.1900.01-E137-260
EM15	CNN_CF_20030304.1900.01-E138-261
EM16	CNN_CF_20030304.1900.01-E138-262
EM17	CNN_CF_20030304.1900.01-E139-263
EM18	CNN_CF_20030304.1900.01-E140-264
EM19	CNN_CF_20030304.1900.01-E141-265
EM20	CNN_CF_20030304.1900.01-E137-266
EM21	CNN_CF_20030304.1900.01-E142-267
R1	CNN_CF_20030304.1900.01-R1
R2	CNN_CF_20030304.1900.01-R2
R4	CNN_CF_20030304.1900.01-R3
R30	CNN_CF_20030304.1900.01-R4
R3	CNN_CF_20030304.1900.01-R5
R5	CNN_CF_20030304.1900.01-R6
R6	CNN_CF_20030304.1900.01-R7
R7	CNN_CF_20030304.1900.01-R8
R8	CNN_CF_20030304.1900.01-R9
R11	CNN_CF_20030304.1900.01-R10
R12	CNN_CF_20030304.1900.01-R11
R9	CNN_CF_20030304.1900.01-R12
R21	CNN_CF_20030304.1900.01-R13
R10	CNN_CF_20030304.1900.01-R14
R13	CNN_CF_20030304.1900.01-R15
R14	CNN_CF_20030304.1900.01-R16
R25	CNN_CF_20030304.1900.01-R17
R24	CNN_CF_20030304.1900.01-R18
R15	CNN_CF_20030304.1900.01-R19
R16	CNN_CF_20030304.1900.01-R20
R17	CNN_CF_20030304.1900.01-R21
R18	CNN_CF_20030304.1900.01-R22
R19	CNN_CF_20030304.1900.01-R23
R20	CNN_CF_20030304.1900.01-R24
R22	CNN_CF_20030304.1900.01-R25
R23	CNN_CF_20030304.1900.01-R26
R26	CNN_CF_20030304.1900.01-R27
R28	CNN_CF_20030304.1900.01-R28
R27	CNN_CF_20030304.1900.01-R29
R29	CNN_CF_20030304.1900.01-R30
RM1	CNN_CF_20030304.1900.01-R1-1
RM2	CNN_CF_20030304.1900.01-R2-1
RM30	CNN_CF_20030304.1900.01-R4-1
RM4	CNN_CF_20030304.1900.01-R3-1
RM3	CNN_CF_20030304.1900.01-R5-1
RM5	CNN_CF_20030304.1900.01-R6-1
RM11	CNN_CF_20030304.1900.01-R10-1
RM6	CNN_CF_20030304.1900.01-R7-1
RM7	CNN_CF_20030304.1900.01-R8-1
RM8	CNN_CF_20030304.1900.01-R9-1
RM12	CNN_CF_20030304.1900.01-R11-1
RM21	CNN_CF_20030304.1900.01-R13-1
RM9	CNN_CF_20030304.1900.01-R12-1
RM10	CNN_CF_20030304.1900.01-R14-1
RM25	CNN_CF_20030304.1900.01-R17-1
RM13	CNN_CF_20030304.1900.01-R15-1
RM14	CNN_CF_20030304.1900.01-R15-2
RM24	CNN_CF_20030304.1900.01-R18-1
RM15	CNN_CF_20030304.1900.01-R19-1
RM16	CNN_CF_20030304.1900.01-R20-1
RM17	CNN_CF_20030304.1900.01-R21-1
RM18	CNN_CF_20030304.1900.01-R18-2
RM19	CNN_CF_20030304.1900.01-R23-1
RM20	CNN_CF_20030304.1900.01-R24-1
RM22	CNN_CF_20030304.1900.01-R25-1
RM23	CNN_CF_20030304.1900.01-R26-1
RM26	CNN_CF_20030304.1900.01-R27-1
RM28	CNN_CF_20030304.1900.01-R28-1
RM27	CNN_CF_20030304.1900.01-R29-1
RM29	CNN_CF_20030304.1900.01-R30-1
V1	CNN_CF_20030304.1900.01-EV1
V2	CNN_CF_20030304.1900.01-EV2
V3	CNN_CF_20030304.1900.01-EV3
V4	CNN_CF_20030304.1900.01-EV4
V6	CNN_CF_20030304.1900.01-EV5
