CE16	CNN_IP_20030328.1600.07-CE1
E49	CNN_IP_20030328.1600.07-E26
E51	CNN_IP_20030328.1600.07-E27
E53	CNN_IP_20030328.1600.07-E28
E54	CNN_IP_20030328.1600.07-E29
E55	CNN_IP_20030328.1600.07-E30
E56	CNN_IP_20030328.1600.07-E31
E57	CNN_IP_20030328.1600.07-E32
E59	CNN_IP_20030328.1600.07-E33
E60	CNN_IP_20030328.1600.07-E34
E61	CNN_IP_20030328.1600.07-E35
E62	CNN_IP_20030328.1600.07-E36
E63	CNN_IP_20030328.1600.07-E37
E64	CNN_IP_20030328.1600.07-E38
E65	CNN_IP_20030328.1600.07-E39
E2	CNN_IP_20030328.1600.07-E40
E66	CNN_IP_20030328.1600.07-E41
E67	CNN_IP_20030328.1600.07-E42
E69	CNN_IP_20030328.1600.07-E43
E72	CNN_IP_20030328.1600.07-E44
E73	CNN_IP_20030328.1600.07-E45
E75	CNN_IP_20030328.1600.07-E46
E77	CNN_IP_20030328.1600.07-E47
E79	CNN_IP_20030328.1600.07-E48
E3	CNN_IP_20030328.1600.07-E49
E5	CNN_IP_20030328.1600.07-E50
E6	CNN_IP_20030328.1600.07-E51
E7	CNN_IP_20030328.1600.07-E52
E8	CNN_IP_20030328.1600.07-E53
E11	CNN_IP_20030328.1600.07-E54
E12	CNN_IP_20030328.1600.07-E55
E13	CNN_IP_20030328.1600.07-E56
E14	CNN_IP_20030328.1600.07-E57
E15	CNN_IP_20030328.1600.07-E58
E16	CNN_IP_20030328.1600.07-E59
EM1	CNN_IP_20030328.1600.07-E20-1
EM20	CNN_IP_20030328.1600.07-E1-2
EM21	CNN_IP_20030328.1600.07-E1-3
EM22	CNN_IP_20030328.1600.07-E2-4
EM23	CNN_IP_20030328.1600.07-E3-5
EM24	CNN_IP_20030328.1600.07-E4-6
EM25	CNN_IP_20030328.1600.07-E5-7
EM26	CNN_IP_20030328.1600.07-E6-8
EM27	CNN_IP_20030328.1600.07-E7-9
EM28	CNN_IP_20030328.1600.07-E7-10
EM29	CNN_IP_20030328.1600.07-E8-11
EM30	CNN_IP_20030328.1600.07-E9-12
EM31	CNN_IP_20030328.1600.07-E10-13
EM33	CNN_IP_20030328.1600.07-E8-14
EM34	CNN_IP_20030328.1600.07-E8-15
EM35	CNN_IP_20030328.1600.07-E11-16
EM36	CNN_IP_20030328.1600.07-E12-17
EM37	CNN_IP_20030328.1600.07-E13-18
EM38	CNN_IP_20030328.1600.07-E14-19
EM40	CNN_IP_20030328.1600.07-E15-20
EM42	CNN_IP_20030328.1600.07-E8-21
EM44	CNN_IP_20030328.1600.07-E8-22
EM45	CNN_IP_20030328.1600.07-E16-23
EM46	CNN_IP_20030328.1600.07-E17-24
EM51	CNN_IP_20030328.1600.07-E18-25
EM52	CNN_IP_20030328.1600.07-E19-26
EM53	CNN_IP_20030328.1600.07-E12-27
EM49	CNN_IP_20030328.1600.07-E12-28
EM50	CNN_IP_20030328.1600.07-E12-29
EM54	CNN_IP_20030328.1600.07-E12-30
EM55	CNN_IP_20030328.1600.07-E21-31
EM56	CNN_IP_20030328.1600.07-E12-32
EM57	CNN_IP_20030328.1600.07-E1-33
EM58	CNN_IP_20030328.1600.07-E12-34
EM59	CNN_IP_20030328.1600.07-E22-35
EM60	CNN_IP_20030328.1600.07-E12-36
EM61	CNN_IP_20030328.1600.07-E12-37
EM62	CNN_IP_20030328.1600.07-E12-38
EM63	CNN_IP_20030328.1600.07-E12-39
EM64	CNN_IP_20030328.1600.07-E12-40
EM65	CNN_IP_20030328.1600.07-E1-41
EM66	CNN_IP_20030328.1600.07-E23-42
EM67	CNN_IP_20030328.1600.07-E1-43
EM70	CNN_IP_20030328.1600.07-E24-44
EM71	CNN_IP_20030328.1600.07-E25-45
EM72	CNN_IP_20030328.1600.07-E55-46
EM73	CNN_IP_20030328.1600.07-E1-47
EM74	CNN_IP_20030328.1600.07-E2-48
EM75	CNN_IP_20030328.1600.07-E1-49
EM76	CNN_IP_20030328.1600.07-E1-50
EM77	CNN_IP_20030328.1600.07-E1-51
EM78	CNN_IP_20030328.1600.07-E1-52
EM79	CNN_IP_20030328.1600.07-E1-53
EM80	CNN_IP_20030328.1600.07-E1-54
EM81	CNN_IP_20030328.1600.07-E1-55
EM83	CNN_IP_20030328.1600.07-E55-56
EM84	CNN_IP_20030328.1600.07-E1-57
EM85	CNN_IP_20030328.1600.07-E26-58
EM86	CNN_IP_20030328.1600.07-E1-59
EM87	CNN_IP_20030328.1600.07-E1-60
EM88	CNN_IP_20030328.1600.07-E1-61
EM89	CNN_IP_20030328.1600.07-E1-62
EM90	CNN_IP_20030328.1600.07-E1-63
EM93	CNN_IP_20030328.1600.07-E27-64
EM94	CNN_IP_20030328.1600.07-E28-65
EM95	CNN_IP_20030328.1600.07-E29-66
EM96	CNN_IP_20030328.1600.07-E30-67
EM97	CNN_IP_20030328.1600.07-E30-68
EM98	CNN_IP_20030328.1600.07-E28-69
EM99	CNN_IP_20030328.1600.07-E1-70
EM100	CNN_IP_20030328.1600.07-E2-71
EM101	CNN_IP_20030328.1600.07-E28-72
EM102	CNN_IP_20030328.1600.07-E31-73
EM103	CNN_IP_20030328.1600.07-E32-74
EM2	CNN_IP_20030328.1600.07-E40-75
EM104	CNN_IP_20030328.1600.07-E28-76
EM105	CNN_IP_20030328.1600.07-E12-77
EM106	CNN_IP_20030328.1600.07-E8-78
EM107	CNN_IP_20030328.1600.07-E24-79
EM108	CNN_IP_20030328.1600.07-E33-80
EM109	CNN_IP_20030328.1600.07-E12-81
EM110	CNN_IP_20030328.1600.07-E12-82
EM111	CNN_IP_20030328.1600.07-E12-83
EM112	CNN_IP_20030328.1600.07-E34-84
EM113	CNN_IP_20030328.1600.07-E12-85
EM114	CNN_IP_20030328.1600.07-E12-86
EM115	CNN_IP_20030328.1600.07-E12-87
EM116	CNN_IP_20030328.1600.07-E12-88
EM117	CNN_IP_20030328.1600.07-E12-89
EM119	CNN_IP_20030328.1600.07-E59-90
EM121	CNN_IP_20030328.1600.07-E35-91
EM122	CNN_IP_20030328.1600.07-E36-92
EM123	CNN_IP_20030328.1600.07-E37-93
EM124	CNN_IP_20030328.1600.07-E51-94
EM125	CNN_IP_20030328.1600.07-E38-95
EM126	CNN_IP_20030328.1600.07-E38-96
EM127	CNN_IP_20030328.1600.07-E20-97
EM15	CNN_IP_20030328.1600.07-E39-98
EM43	CNN_IP_20030328.1600.07-E41-99
EM47	CNN_IP_20030328.1600.07-E42-100
EM3	CNN_IP_20030328.1600.07-E49-101
EM82	CNN_IP_20030328.1600.07-E43-102
EM32	CNN_IP_20030328.1600.07-E44-103
EM41	CNN_IP_20030328.1600.07-E45-104
EM18	CNN_IP_20030328.1600.07-E57-105
EM39	CNN_IP_20030328.1600.07-E46-106
EM69	CNN_IP_20030328.1600.07-E23-107
EM68	CNN_IP_20030328.1600.07-E23-108
EM8	CNN_IP_20030328.1600.07-E40-109
EM118	CNN_IP_20030328.1600.07-E55-110
EM120	CNN_IP_20030328.1600.07-E20-111
EM16	CNN_IP_20030328.1600.07-E20-112
EM19	CNN_IP_20030328.1600.07-E20-113
EM92	CNN_IP_20030328.1600.07-E47-114
EM91	CNN_IP_20030328.1600.07-E28-115
EM48	CNN_IP_20030328.1600.07-E48-116
EM4	CNN_IP_20030328.1600.07-E50-117
EM5	CNN_IP_20030328.1600.07-E51-118
EM6	CNN_IP_20030328.1600.07-E52-119
EM7	CNN_IP_20030328.1600.07-E53-120
EM9	CNN_IP_20030328.1600.07-E40-121
EM10	CNN_IP_20030328.1600.07-E54-122
EM11	CNN_IP_20030328.1600.07-E56-123
EM12	CNN_IP_20030328.1600.07-E57-124
EM13	CNN_IP_20030328.1600.07-E58-125
EM14	CNN_IP_20030328.1600.07-E57-126
EM17	CNN_IP_20030328.1600.07-E59-127
R3	CNN_IP_20030328.1600.07-R1
R1	CNN_IP_20030328.1600.07-R2
R2	CNN_IP_20030328.1600.07-R3
R3	CNN_IP_20030328.1600.07-R4
R4	CNN_IP_20030328.1600.07-R5
R6	CNN_IP_20030328.1600.07-R6
R9	CNN_IP_20030328.1600.07-R7
R13	CNN_IP_20030328.1600.07-R8
R14	CNN_IP_20030328.1600.07-R9
R15	CNN_IP_20030328.1600.07-R10
R5	CNN_IP_20030328.1600.07-R11
R7	CNN_IP_20030328.1600.07-R12
R8	CNN_IP_20030328.1600.07-R13
R10	CNN_IP_20030328.1600.07-R14
R11	CNN_IP_20030328.1600.07-R15
R12	CNN_IP_20030328.1600.07-R16
RM1	CNN_IP_20030328.1600.07-R2-1
RM2	CNN_IP_20030328.1600.07-R3-1
RM3	CNN_IP_20030328.1600.07-R4-1
RM4	CNN_IP_20030328.1600.07-R5-1
RM6	CNN_IP_20030328.1600.07-R6-1
RM9	CNN_IP_20030328.1600.07-R7-1
RM13	CNN_IP_20030328.1600.07-R8-1
RM15	CNN_IP_20030328.1600.07-R9-1
RM16	CNN_IP_20030328.1600.07-R10-1
RM5	CNN_IP_20030328.1600.07-R11-1
RM7	CNN_IP_20030328.1600.07-R12-1
RM8	CNN_IP_20030328.1600.07-R13-1
RM10	CNN_IP_20030328.1600.07-R14-1
RM11	CNN_IP_20030328.1600.07-R15-1
RM12	CNN_IP_20030328.1600.07-R16-1
RM14	CNN_IP_20030328.1600.07-R4-2
V1	CNN_IP_20030328.1600.07-EV1
V2	CNN_IP_20030328.1600.07-EV2
V3	CNN_IP_20030328.1600.07-EV3
V4	CNN_IP_20030328.1600.07-EV4
V5	CNN_IP_20030328.1600.07-EV5
V6	CNN_IP_20030328.1600.07-EV6
V7	CNN_IP_20030328.1600.07-EV7
V8	CNN_IP_20030328.1600.07-EV8
V9	CNN_IP_20030328.1600.07-EV9
V10	CNN_IP_20030328.1600.07-EV10
V11	CNN_IP_20030328.1600.07-EV11
V12	CNN_IP_20030328.1600.07-EV12
V13	CNN_IP_20030328.1600.07-EV13
V14	CNN_IP_20030328.1600.07-EV14
V15	CNN_IP_20030328.1600.07-EV15
V16	CNN_IP_20030328.1600.07-EV16
V17	CNN_IP_20030328.1600.07-EV17
V18	CNN_IP_20030328.1600.07-EV18
V19	CNN_IP_20030328.1600.07-EV19
V20	CNN_IP_20030328.1600.07-EV20
V21	CNN_IP_20030328.1600.07-EV21
V22	CNN_IP_20030328.1600.07-EV22
V23	CNN_IP_20030328.1600.07-EV23
V24	CNN_IP_20030328.1600.07-EV24
V25	CNN_IP_20030328.1600.07-EV25
V26	CNN_IP_20030328.1600.07-EV26
V27	CNN_IP_20030328.1600.07-EV27
V28	CNN_IP_20030328.1600.07-EV28
VM1	CNN_IP_20030328.1600.07-EV1-1
VM2	CNN_IP_20030328.1600.07-EV2-1
VM3	CNN_IP_20030328.1600.07-EV3-1
VM4	CNN_IP_20030328.1600.07-EV4-1
VM5	CNN_IP_20030328.1600.07-EV5-1
VM6	CNN_IP_20030328.1600.07-EV6-1
VM7	CNN_IP_20030328.1600.07-EV7-1
VM8	CNN_IP_20030328.1600.07-EV8-1
VM9	CNN_IP_20030328.1600.07-EV9-1
VM10	CNN_IP_20030328.1600.07-EV10-1
VM11	CNN_IP_20030328.1600.07-EV11-1
VM12	CNN_IP_20030328.1600.07-EV12-1
VM13	CNN_IP_20030328.1600.07-EV13-1
VM14	CNN_IP_20030328.1600.07-EV14-1
VM15	CNN_IP_20030328.1600.07-EV15-1
VM16	CNN_IP_20030328.1600.07-EV16-1
VM18	CNN_IP_20030328.1600.07-EV17-1
VM19	CNN_IP_20030328.1600.07-EV18-1
VM20	CNN_IP_20030328.1600.07-EV19-1
VM21	CNN_IP_20030328.1600.07-EV20-1
VM22	CNN_IP_20030328.1600.07-EV21-1
VM23	CNN_IP_20030328.1600.07-EV22-1
VM24	CNN_IP_20030328.1600.07-EV23-1
VM25	CNN_IP_20030328.1600.07-EV24-1
VM26	CNN_IP_20030328.1600.07-EV25-1
VM27	CNN_IP_20030328.1600.07-EV26-1
VM28	CNN_IP_20030328.1600.07-EV27-1
VM29	CNN_IP_20030328.1600.07-EV28-1
VM17	CNN_IP_20030328.1600.07-EV16-2
Q2	CNN_IP_20030328.1600.07-T1
Q3	CNN_IP_20030328.1600.07-T2
Q4	CNN_IP_20030328.1600.07-T3
Q8	CNN_IP_20030328.1600.07-T4
Q9	CNN_IP_20030328.1600.07-T5
Q1	CNN_IP_20030328.1600.07-T6
Q10	CNN_IP_20030328.1600.07-T7
Q7	CNN_IP_20030328.1600.07-T8
Q5	CNN_IP_20030328.1600.07-T9
Q6	CNN_IP_20030328.1600.07-T10
