CE13	CNN_CF_20030305.1900.06-1-CE1
E9	CNN_CF_20030305.1900.06-1-E33
E10	CNN_CF_20030305.1900.06-1-E34
E11	CNN_CF_20030305.1900.06-1-E35
EM1	CNN_CF_20030305.1900.06-1-E17-1
EM21	CNN_CF_20030305.1900.06-1-E2-2
EM22	CNN_CF_20030305.1900.06-1-E3-3
EM23	CNN_CF_20030305.1900.06-1-E34-4
EM24	CNN_CF_20030305.1900.06-1-E34-5
EM25	CNN_CF_20030305.1900.06-1-E4-6
EM26	CNN_CF_20030305.1900.06-1-E34-7
EM27	CNN_CF_20030305.1900.06-1-E5-8
EM28	CNN_CF_20030305.1900.06-1-E6-9
EM29	CNN_CF_20030305.1900.06-1-E5-10
EM30	CNN_CF_20030305.1900.06-1-E34-11
EM31	CNN_CF_20030305.1900.06-1-E34-12
EM32	CNN_CF_20030305.1900.06-1-E2-13
EM33	CNN_CF_20030305.1900.06-1-E5-14
EM35	CNN_CF_20030305.1900.06-1-E35-15
EM36	CNN_CF_20030305.1900.06-1-E2-16
EM37	CNN_CF_20030305.1900.06-1-E8-17
EM38	CNN_CF_20030305.1900.06-1-E2-18
EM40	CNN_CF_20030305.1900.06-1-E5-19
EM41	CNN_CF_20030305.1900.06-1-E9-20
EM42	CNN_CF_20030305.1900.06-1-E2-21
EM43	CNN_CF_20030305.1900.06-1-E17-22
EM44	CNN_CF_20030305.1900.06-1-E2-23
EM45	CNN_CF_20030305.1900.06-1-E17-24
EM46	CNN_CF_20030305.1900.06-1-E2-25
EM47	CNN_CF_20030305.1900.06-1-E17-26
EM49	CNN_CF_20030305.1900.06-1-E35-27
EM50	CNN_CF_20030305.1900.06-1-E5-28
EM51	CNN_CF_20030305.1900.06-1-E10-29
EM52	CNN_CF_20030305.1900.06-1-E5-30
EM53	CNN_CF_20030305.1900.06-1-E11-31
EM55	CNN_CF_20030305.1900.06-1-E2-32
EM56	CNN_CF_20030305.1900.06-1-E5-33
EM58	CNN_CF_20030305.1900.06-1-E12-34
EM59	CNN_CF_20030305.1900.06-1-E13-35
EM60	CNN_CF_20030305.1900.06-1-E14-36
EM61	CNN_CF_20030305.1900.06-1-E15-37
EM62	CNN_CF_20030305.1900.06-1-E16-38
EM63	CNN_CF_20030305.1900.06-1-E5-39
EM64	CNN_CF_20030305.1900.06-1-E35-40
EM65	CNN_CF_20030305.1900.06-1-E7-41
EM66	CNN_CF_20030305.1900.06-1-E18-42
EM67	CNN_CF_20030305.1900.06-1-E35-43
EM69	CNN_CF_20030305.1900.06-1-E19-44
EM70	CNN_CF_20030305.1900.06-1-E20-45
EM71	CNN_CF_20030305.1900.06-1-E21-46
EM72	CNN_CF_20030305.1900.06-1-E21-47
EM73	CNN_CF_20030305.1900.06-1-E22-48
EM76	CNN_CF_20030305.1900.06-1-E17-49
EM77	CNN_CF_20030305.1900.06-1-E17-50
EM78	CNN_CF_20030305.1900.06-1-E17-51
EM79	CNN_CF_20030305.1900.06-1-E17-52
EM80	CNN_CF_20030305.1900.06-1-E17-53
EM81	CNN_CF_20030305.1900.06-1-E14-54
EM82	CNN_CF_20030305.1900.06-1-E15-55
EM83	CNN_CF_20030305.1900.06-1-E16-56
EM84	CNN_CF_20030305.1900.06-1-E18-57
EM85	CNN_CF_20030305.1900.06-1-E18-58
EM86	CNN_CF_20030305.1900.06-1-E23-59
EM87	CNN_CF_20030305.1900.06-1-E18-60
EM88	CNN_CF_20030305.1900.06-1-E23-61
EM90	CNN_CF_20030305.1900.06-1-E21-62
EM91	CNN_CF_20030305.1900.06-1-E17-63
EM5	CNN_CF_20030305.1900.06-1-E24-64
EM2	CNN_CF_20030305.1900.06-1-E17-65
EM18	CNN_CF_20030305.1900.06-1-E25-66
EM57	CNN_CF_20030305.1900.06-1-E7-67
EM68	CNN_CF_20030305.1900.06-1-E7-68
EM74	CNN_CF_20030305.1900.06-1-E31-69
EM17	CNN_CF_20030305.1900.06-1-E31-70
EM48	CNN_CF_20030305.1900.06-1-E21-71
EM39	CNN_CF_20030305.1900.06-1-E21-72
EM89	CNN_CF_20030305.1900.06-1-E18-73
EM75	CNN_CF_20030305.1900.06-1-E26-74
EM34	CNN_CF_20030305.1900.06-1-E26-75
EM54	CNN_CF_20030305.1900.06-1-E19-76
EM3	CNN_CF_20030305.1900.06-1-E27-77
EM4	CNN_CF_20030305.1900.06-1-E27-78
EM6	CNN_CF_20030305.1900.06-1-E28-79
EM7	CNN_CF_20030305.1900.06-1-E29-80
EM8	CNN_CF_20030305.1900.06-1-E30-81
EM9	CNN_CF_20030305.1900.06-1-E31-82
EM10	CNN_CF_20030305.1900.06-1-E32-83
EM11	CNN_CF_20030305.1900.06-1-E33-84
EM12	CNN_CF_20030305.1900.06-1-E17-85
EM13	CNN_CF_20030305.1900.06-1-E17-86
EM14	CNN_CF_20030305.1900.06-1-E34-87
EM15	CNN_CF_20030305.1900.06-1-E35-88
EM16	CNN_CF_20030305.1900.06-1-E17-89
EM19	CNN_CF_20030305.1900.06-1-E35-90
EM20	CNN_CF_20030305.1900.06-1-E1-91
R1	CNN_CF_20030305.1900.06-1-R1
R2	CNN_CF_20030305.1900.06-1-R2
R4	CNN_CF_20030305.1900.06-1-R3
R8	CNN_CF_20030305.1900.06-1-R4
R9	CNN_CF_20030305.1900.06-1-R5
R3	CNN_CF_20030305.1900.06-1-R6
R5	CNN_CF_20030305.1900.06-1-R7
R6	CNN_CF_20030305.1900.06-1-R8
R7	CNN_CF_20030305.1900.06-1-R9
RM1	CNN_CF_20030305.1900.06-1-R1-1
RM2	CNN_CF_20030305.1900.06-1-R2-1
RM4	CNN_CF_20030305.1900.06-1-R3-1
RM8	CNN_CF_20030305.1900.06-1-R4-1
RM9	CNN_CF_20030305.1900.06-1-R5-1
RM3	CNN_CF_20030305.1900.06-1-R6-1
RM5	CNN_CF_20030305.1900.06-1-R7-1
RM6	CNN_CF_20030305.1900.06-1-R8-1
RM7	CNN_CF_20030305.1900.06-1-R9-1
V5	CNN_CF_20030305.1900.06-1-EV1
V6	CNN_CF_20030305.1900.06-1-EV2
V7	CNN_CF_20030305.1900.06-1-EV3
V1	CNN_CF_20030305.1900.06-1-EV4
V2	CNN_CF_20030305.1900.06-1-EV5
V4	CNN_CF_20030305.1900.06-1-EV6
V3	CNN_CF_20030305.1900.06-1-EV7
VM5	CNN_CF_20030305.1900.06-1-EV7-1
VM7	CNN_CF_20030305.1900.06-1-EV7-2
VM8	CNN_CF_20030305.1900.06-1-EV1-1
VM9	CNN_CF_20030305.1900.06-1-EV7-3
VM10	CNN_CF_20030305.1900.06-1-EV7-4
VM11	CNN_CF_20030305.1900.06-1-EV2-1
VM12	CNN_CF_20030305.1900.06-1-EV7-5
VM13	CNN_CF_20030305.1900.06-1-EV3-1
VM1	CNN_CF_20030305.1900.06-1-EV4-1
VM2	CNN_CF_20030305.1900.06-1-EV5-1
VM6	CNN_CF_20030305.1900.06-1-EV6-1
VM4	CNN_CF_20030305.1900.06-1-EV7-6
VM3	CNN_CF_20030305.1900.06-1-EV7-7
Q3	CNN_CF_20030305.1900.06-1-T1
Q4	CNN_CF_20030305.1900.06-1-T2
Q5	CNN_CF_20030305.1900.06-1-V1
Q6	CNN_CF_20030305.1900.06-1-T3
Q1	CNN_CF_20030305.1900.06-1-T4
Q2	CNN_CF_20030305.1900.06-1-T5
Q7	CNN_CF_20030305.1900.06-1-T6
QM5	CNN_CF_20030305.1900.06-1-V1-1
