CE12	CNN_CF_20030304.1900.06-2-CE1
EM65	CNN_CF_20030304.1900.06-2-E19-49
EM2	CNN_CF_20030304.1900.06-2-E20-50
EM3	CNN_CF_20030304.1900.06-2-E21-51
EM4	CNN_CF_20030304.1900.06-2-E22-52
EM5	CNN_CF_20030304.1900.06-2-E17-53
EM6	CNN_CF_20030304.1900.06-2-E23-54
EM7	CNN_CF_20030304.1900.06-2-E24-55
EM8	CNN_CF_20030304.1900.06-2-E25-56
EM9	CNN_CF_20030304.1900.06-2-E26-57
EM10	CNN_CF_20030304.1900.06-2-E27-58
EM11	CNN_CF_20030304.1900.06-2-E28-59
EM12	CNN_CF_20030304.1900.06-2-E24-60
EM13	CNN_CF_20030304.1900.06-2-E29-61
EM14	CNN_CF_20030304.1900.06-2-E17-62
EM15	CNN_CF_20030304.1900.06-2-E30-63
EM16	CNN_CF_20030304.1900.06-2-E26-64
EM17	CNN_CF_20030304.1900.06-2-E31-65
EM18	CNN_CF_20030304.1900.06-2-E30-66
R1	CNN_CF_20030304.1900.06-2-R1
R2	CNN_CF_20030304.1900.06-2-R2
R3	CNN_CF_20030304.1900.06-2-R3
R4	CNN_CF_20030304.1900.06-2-R4
R5	CNN_CF_20030304.1900.06-2-R5
RM1	CNN_CF_20030304.1900.06-2-R1-1
RM2	CNN_CF_20030304.1900.06-2-R2-1
RM3	CNN_CF_20030304.1900.06-2-R3-1
RM4	CNN_CF_20030304.1900.06-2-R4-1
RM5	CNN_CF_20030304.1900.06-2-R5-1
V1	CNN_CF_20030304.1900.06-2-EV1
V2	CNN_CF_20030304.1900.06-2-EV2
V3	CNN_CF_20030304.1900.06-2-EV3
VM2	CNN_CF_20030304.1900.06-2-EV1-1
VM3	CNN_CF_20030304.1900.06-2-EV1-2
VM1	CNN_CF_20030304.1900.06-2-EV1-3
VM4	CNN_CF_20030304.1900.06-2-EV1-4
VM5	CNN_CF_20030304.1900.06-2-EV1-5
VM6	CNN_CF_20030304.1900.06-2-EV2-1
VM7	CNN_CF_20030304.1900.06-2-EV3-1
Q1	CNN_CF_20030304.1900.06-2-T1
Q4	CNN_CF_20030304.1900.06-2-T2
Q2	CNN_CF_20030304.1900.06-2-T3
Q3	CNN_CF_20030304.1900.06-2-T4
Q5	CNN_CF_20030304.1900.06-2-T5
