CE12	CNR20001016.1700.0645-CE1
E56	CNR20001016.1700.0645-E41
E58	CNR20001016.1700.0645-E42
E59	CNR20001016.1700.0645-E43
E2	CNR20001016.1700.0645-E44
E60	CNR20001016.1700.0645-E45
E3	CNR20001016.1700.0645-E46
E4	CNR20001016.1700.0645-E47
E5	CNR20001016.1700.0645-E48
E6	CNR20001016.1700.0645-E49
E7	CNR20001016.1700.0645-E50
E8	CNR20001016.1700.0645-E51
E9	CNR20001016.1700.0645-E52
E10	CNR20001016.1700.0645-E53
E11	CNR20001016.1700.0645-E54
E12	CNR20001016.1700.0645-E55
E13	CNR20001016.1700.0645-E56
EM19	CNR20001016.1700.0645-E1-1
EM20	CNR20001016.1700.0645-E2-2
EM21	CNR20001016.1700.0645-E3-3
EM22	CNR20001016.1700.0645-E4-4
EM23	CNR20001016.1700.0645-E5-5
EM24	CNR20001016.1700.0645-E6-6
EM25	CNR20001016.1700.0645-E7-7
EM27	CNR20001016.1700.0645-E50-8
EM29	CNR20001016.1700.0645-E8-9
EM30	CNR20001016.1700.0645-E9-10
EM31	CNR20001016.1700.0645-E10-11
EM32	CNR20001016.1700.0645-E11-12
EM33	CNR20001016.1700.0645-E12-13
EM34	CNR20001016.1700.0645-E13-14
EM35	CNR20001016.1700.0645-E50-15
EM36	CNR20001016.1700.0645-E14-16
EM37	CNR20001016.1700.0645-E14-17
EM38	CNR20001016.1700.0645-E15-18
EM39	CNR20001016.1700.0645-E16-19
EM40	CNR20001016.1700.0645-E50-20
EM41	CNR20001016.1700.0645-E16-21
EM42	CNR20001016.1700.0645-E14-22
EM43	CNR20001016.1700.0645-E50-23
EM44	CNR20001016.1700.0645-E17-24
EM45	CNR20001016.1700.0645-E16-25
EM46	CNR20001016.1700.0645-E50-26
EM47	CNR20001016.1700.0645-E18-27
EM49	CNR20001016.1700.0645-E19-28
EM51	CNR20001016.1700.0645-E50-29
EM52	CNR20001016.1700.0645-E20-30
EM53	CNR20001016.1700.0645-E21-31
EM54	CNR20001016.1700.0645-E22-32
EM55	CNR20001016.1700.0645-E23-33
EM56	CNR20001016.1700.0645-E24-34
EM57	CNR20001016.1700.0645-E50-35
EM58	CNR20001016.1700.0645-E52-36
EM59	CNR20001016.1700.0645-E25-37
EM60	CNR20001016.1700.0645-E25-38
EM61	CNR20001016.1700.0645-E50-39
EM62	CNR20001016.1700.0645-E26-40
EM63	CNR20001016.1700.0645-E27-41
EM64	CNR20001016.1700.0645-E54-42
EM65	CNR20001016.1700.0645-E54-43
EM66	CNR20001016.1700.0645-E28-44
EM67	CNR20001016.1700.0645-E29-45
EM68	CNR20001016.1700.0645-E30-46
EM69	CNR20001016.1700.0645-E31-47
EM70	CNR20001016.1700.0645-E52-48
EM71	CNR20001016.1700.0645-E50-49
EM72	CNR20001016.1700.0645-E32-50
EM74	CNR20001016.1700.0645-E33-51
EM2	CNR20001016.1700.0645-E44-52
EM75	CNR20001016.1700.0645-E50-53
EM76	CNR20001016.1700.0645-E34-54
EM77	CNR20001016.1700.0645-E35-55
EM78	CNR20001016.1700.0645-E50-56
EM79	CNR20001016.1700.0645-E36-57
EM80	CNR20001016.1700.0645-E50-58
EM81	CNR20001016.1700.0645-E50-59
EM82	CNR20001016.1700.0645-E37-60
EM83	CNR20001016.1700.0645-E50-61
EM84	CNR20001016.1700.0645-E38-62
EM85	CNR20001016.1700.0645-E38-63
EM86	CNR20001016.1700.0645-E39-64
EM87	CNR20001016.1700.0645-E40-65
EM88	CNR20001016.1700.0645-E41-66
EM89	CNR20001016.1700.0645-E50-67
EM91	CNR20001016.1700.0645-E37-68
EM92	CNR20001016.1700.0645-E37-69
EM93	CNR20001016.1700.0645-E37-70
EM94	CNR20001016.1700.0645-E50-71
EM95	CNR20001016.1700.0645-E42-72
EM96	CNR20001016.1700.0645-E43-73
EM97	CNR20001016.1700.0645-E37-74
EM98	CNR20001016.1700.0645-E45-75
EM3	CNR20001016.1700.0645-E46-76
EM4	CNR20001016.1700.0645-E47-77
EM5	CNR20001016.1700.0645-E48-78
EM6	CNR20001016.1700.0645-E49-79
EM7	CNR20001016.1700.0645-E50-80
EM8	CNR20001016.1700.0645-E51-81
EM9	CNR20001016.1700.0645-E52-82
EM10	CNR20001016.1700.0645-E50-83
EM11	CNR20001016.1700.0645-E50-84
EM12	CNR20001016.1700.0645-E53-85
EM13	CNR20001016.1700.0645-E50-86
EM14	CNR20001016.1700.0645-E53-87
EM15	CNR20001016.1700.0645-E50-88
EM16	CNR20001016.1700.0645-E54-89
EM17	CNR20001016.1700.0645-E55-90
EM18	CNR20001016.1700.0645-E56-91
R1	CNR20001016.1700.0645-R1
R2	CNR20001016.1700.0645-R2
R3	CNR20001016.1700.0645-R3
R4	CNR20001016.1700.0645-R4
R5	CNR20001016.1700.0645-R5
R6	CNR20001016.1700.0645-R6
R8	CNR20001016.1700.0645-R7
R9	CNR20001016.1700.0645-R8
R10	CNR20001016.1700.0645-R9
R11	CNR20001016.1700.0645-R10
R12	CNR20001016.1700.0645-R11
R13	CNR20001016.1700.0645-R12
R14	CNR20001016.1700.0645-R13
R15	CNR20001016.1700.0645-R14
R16	CNR20001016.1700.0645-R15
R17	CNR20001016.1700.0645-R16
R18	CNR20001016.1700.0645-R17
R21	CNR20001016.1700.0645-R18
R22	CNR20001016.1700.0645-R19
R23	CNR20001016.1700.0645-R20
R24	CNR20001016.1700.0645-R21
R25	CNR20001016.1700.0645-R22
R26	CNR20001016.1700.0645-R23
R30	CNR20001016.1700.0645-R24
R31	CNR20001016.1700.0645-R25
R32	CNR20001016.1700.0645-R26
R33	CNR20001016.1700.0645-R27
R34	CNR20001016.1700.0645-R28
R35	CNR20001016.1700.0645-R29
R36	CNR20001016.1700.0645-R30
R38	CNR20001016.1700.0645-R31
R39	CNR20001016.1700.0645-R32
R40	CNR20001016.1700.0645-R33
R41	CNR20001016.1700.0645-R34
R42	CNR20001016.1700.0645-R35
R43	CNR20001016.1700.0645-R36
R44	CNR20001016.1700.0645-R37
R45	CNR20001016.1700.0645-R38
R46	CNR20001016.1700.0645-R39
R47	CNR20001016.1700.0645-R40
R48	CNR20001016.1700.0645-R41
R49	CNR20001016.1700.0645-R42
RM1	CNR20001016.1700.0645-R1-1
RM2	CNR20001016.1700.0645-R2-1
RM3	CNR20001016.1700.0645-R3-1
RM4	CNR20001016.1700.0645-R3-2
RM5	CNR20001016.1700.0645-R5-1
RM6	CNR20001016.1700.0645-R6-1
RM9	CNR20001016.1700.0645-R7-1
RM10	CNR20001016.1700.0645-R8-1
RM11	CNR20001016.1700.0645-R9-1
RM12	CNR20001016.1700.0645-R10-1
RM13	CNR20001016.1700.0645-R11-1
RM14	CNR20001016.1700.0645-R12-1
RM15	CNR20001016.1700.0645-R13-1
RM16	CNR20001016.1700.0645-R14-1
RM17	CNR20001016.1700.0645-R15-1
RM18	CNR20001016.1700.0645-R16-1
RM19	CNR20001016.1700.0645-R17-1
RM22	CNR20001016.1700.0645-R18-1
RM23	CNR20001016.1700.0645-R19-1
RM24	CNR20001016.1700.0645-R20-1
RM25	CNR20001016.1700.0645-R21-1
RM27	CNR20001016.1700.0645-R22-1
RM28	CNR20001016.1700.0645-R23-1
RM32	CNR20001016.1700.0645-R24-1
RM33	CNR20001016.1700.0645-R25-1
RM34	CNR20001016.1700.0645-R26-1
RM35	CNR20001016.1700.0645-R27-1
RM37	CNR20001016.1700.0645-R28-1
RM38	CNR20001016.1700.0645-R29-1
RM39	CNR20001016.1700.0645-R30-1
RM41	CNR20001016.1700.0645-R31-1
RM42	CNR20001016.1700.0645-R32-1
RM43	CNR20001016.1700.0645-R33-1
RM44	CNR20001016.1700.0645-R34-1
RM45	CNR20001016.1700.0645-R35-1
RM46	CNR20001016.1700.0645-R36-1
RM47	CNR20001016.1700.0645-R37-1
RM48	CNR20001016.1700.0645-R38-1
RM49	CNR20001016.1700.0645-R39-1
RM50	CNR20001016.1700.0645-R38-2
RM51	CNR20001016.1700.0645-R38-3
RM52	CNR20001016.1700.0645-R42-1
V1	CNR20001016.1700.0645-EV1
V2	CNR20001016.1700.0645-EV2
V4	CNR20001016.1700.0645-EV3
VM1	CNR20001016.1700.0645-EV1-1
VM2	CNR20001016.1700.0645-EV2-1
VM4	CNR20001016.1700.0645-EV3-1
Q2	CNR20001016.1700.0645-T1
Q3	CNR20001016.1700.0645-V1
Q4	CNR20001016.1700.0645-V2
Q5	CNR20001016.1700.0645-T2
Q6	CNR20001016.1700.0645-V3
QM3	CNR20001016.1700.0645-V1-1
QM4	CNR20001016.1700.0645-V2-1
QM6	CNR20001016.1700.0645-V3-1
