CE11	CNR20001218.1700.1337-CE1
R23	CNR20001218.1700.1337-R21
R24	CNR20001218.1700.1337-R22
R25	CNR20001218.1700.1337-R23
R26	CNR20001218.1700.1337-R24
R28	CNR20001218.1700.1337-R25
R29	CNR20001218.1700.1337-R26
R31	CNR20001218.1700.1337-R27
R32	CNR20001218.1700.1337-R28
R33	CNR20001218.1700.1337-R29
R34	CNR20001218.1700.1337-R30
R35	CNR20001218.1700.1337-R31
R36	CNR20001218.1700.1337-R32
R37	CNR20001218.1700.1337-R33
R38	CNR20001218.1700.1337-R34
R39	CNR20001218.1700.1337-R35
RM1	CNR20001218.1700.1337-R1-1
RM2	CNR20001218.1700.1337-R2-1
RM3	CNR20001218.1700.1337-R3-1
RM4	CNR20001218.1700.1337-R4-1
RM5	CNR20001218.1700.1337-R5-1
RM6	CNR20001218.1700.1337-R6-1
RM7	CNR20001218.1700.1337-R7-1
RM8	CNR20001218.1700.1337-R8-1
RM9	CNR20001218.1700.1337-R9-1
RM10	CNR20001218.1700.1337-R10-1
RM11	CNR20001218.1700.1337-R11-1
RM13	CNR20001218.1700.1337-R12-1
RM14	CNR20001218.1700.1337-R13-1
RM16	CNR20001218.1700.1337-R14-1
RM17	CNR20001218.1700.1337-R15-1
RM18	CNR20001218.1700.1337-R16-1
RM19	CNR20001218.1700.1337-R17-1
RM20	CNR20001218.1700.1337-R17-2
RM21	CNR20001218.1700.1337-R19-1
RM22	CNR20001218.1700.1337-R20-1
RM23	CNR20001218.1700.1337-R21-1
RM24	CNR20001218.1700.1337-R22-1
RM25	CNR20001218.1700.1337-R23-1
RM26	CNR20001218.1700.1337-R24-1
RM28	CNR20001218.1700.1337-R25-1
RM29	CNR20001218.1700.1337-R26-1
RM31	CNR20001218.1700.1337-R27-1
RM32	CNR20001218.1700.1337-R25-2
RM33	CNR20001218.1700.1337-R26-2
RM34	CNR20001218.1700.1337-R30-1
RM35	CNR20001218.1700.1337-R31-1
RM36	CNR20001218.1700.1337-R26-3
RM37	CNR20001218.1700.1337-R33-1
RM38	CNR20001218.1700.1337-R26-4
RM39	CNR20001218.1700.1337-R35-1
V1	CNR20001218.1700.1337-EV1
V2	CNR20001218.1700.1337-EV2
V4	CNR20001218.1700.1337-EV3
V5	CNR20001218.1700.1337-EV4
VM1	CNR20001218.1700.1337-EV1-1
VM2	CNR20001218.1700.1337-EV2-1
VM5	CNR20001218.1700.1337-EV3-1
VM6	CNR20001218.1700.1337-EV4-1
Q14	CNR20001218.1700.1337-T1
Q15	CNR20001218.1700.1337-T2
Q16	CNR20001218.1700.1337-V1
Q17	CNR20001218.1700.1337-V2
Q1	CNR20001218.1700.1337-T3
Q2	CNR20001218.1700.1337-T4
Q3	CNR20001218.1700.1337-T5
Q4	CNR20001218.1700.1337-T6
Q5	CNR20001218.1700.1337-T7
Q6	CNR20001218.1700.1337-T8
Q7	CNR20001218.1700.1337-T9
Q8	CNR20001218.1700.1337-T10
Q9	CNR20001218.1700.1337-T11
Q10	CNR20001218.1700.1337-T12
Q11	CNR20001218.1700.1337-T13
Q12	CNR20001218.1700.1337-T14
Q18	CNR20001218.1700.1337-V3
QM16	CNR20001218.1700.1337-V1-1
QM17	CNR20001218.1700.1337-V2-1
QM18	CNR20001218.1700.1337-V3-1
