CE13	CNR20001204.1700.1021-CE1
E9	CNR20001204.1700.1021-E27
E10	CNR20001204.1700.1021-E28
E11	CNR20001204.1700.1021-E29
E12	CNR20001204.1700.1021-E30
E13	CNR20001204.1700.1021-E31
EM1	CNR20001204.1700.1021-E19-1
EM18	CNR20001204.1700.1021-E25-2
EM19	CNR20001204.1700.1021-E20-3
EM20	CNR20001204.1700.1021-E20-4
EM21	CNR20001204.1700.1021-E1-5
EM22	CNR20001204.1700.1021-E2-6
EM23	CNR20001204.1700.1021-E3-7
EM24	CNR20001204.1700.1021-E4-8
EM25	CNR20001204.1700.1021-E5-9
EM26	CNR20001204.1700.1021-E20-10
EM27	CNR20001204.1700.1021-E20-11
EM28	CNR20001204.1700.1021-E6-12
EM29	CNR20001204.1700.1021-E7-13
EM30	CNR20001204.1700.1021-E7-14
EM31	CNR20001204.1700.1021-E8-15
EM32	CNR20001204.1700.1021-E20-16
EM33	CNR20001204.1700.1021-E29-17
EM34	CNR20001204.1700.1021-E20-18
EM35	CNR20001204.1700.1021-E24-19
EM36	CNR20001204.1700.1021-E6-20
EM37	CNR20001204.1700.1021-E20-21
EM38	CNR20001204.1700.1021-E9-22
EM39	CNR20001204.1700.1021-E20-23
EM40	CNR20001204.1700.1021-E20-24
EM41	CNR20001204.1700.1021-E10-25
EM42	CNR20001204.1700.1021-E11-26
EM44	CNR20001204.1700.1021-E21-27
EM45	CNR20001204.1700.1021-E12-28
EM46	CNR20001204.1700.1021-E21-29
EM47	CNR20001204.1700.1021-E13-30
EM48	CNR20001204.1700.1021-E14-31
EM49	CNR20001204.1700.1021-E31-32
EM50	CNR20001204.1700.1021-E15-33
EM51	CNR20001204.1700.1021-E20-34
EM52	CNR20001204.1700.1021-E16-35
EM53	CNR20001204.1700.1021-E17-36
EM54	CNR20001204.1700.1021-E18-37
EM55	CNR20001204.1700.1021-E20-38
EM14	CNR20001204.1700.1021-E29-39
EM2	CNR20001204.1700.1021-E20-40
EM3	CNR20001204.1700.1021-E21-41
EM4	CNR20001204.1700.1021-E22-42
EM5	CNR20001204.1700.1021-E23-43
EM6	CNR20001204.1700.1021-E24-44
EM7	CNR20001204.1700.1021-E25-45
EM8	CNR20001204.1700.1021-E25-46
EM9	CNR20001204.1700.1021-E26-47
EM10	CNR20001204.1700.1021-E27-48
EM11	CNR20001204.1700.1021-E28-49
EM12	CNR20001204.1700.1021-E22-50
EM13	CNR20001204.1700.1021-E23-51
EM15	CNR20001204.1700.1021-E29-52
EM16	CNR20001204.1700.1021-E30-53
EM17	CNR20001204.1700.1021-E31-54
R1	CNR20001204.1700.1021-R1
R2	CNR20001204.1700.1021-R2
R3	CNR20001204.1700.1021-R3
R4	CNR20001204.1700.1021-R4
R5	CNR20001204.1700.1021-R5
R6	CNR20001204.1700.1021-R6
R7	CNR20001204.1700.1021-R7
R8	CNR20001204.1700.1021-R8
R9	CNR20001204.1700.1021-R9
R12	CNR20001204.1700.1021-R10
R14	CNR20001204.1700.1021-R11
R15	CNR20001204.1700.1021-R12
R16	CNR20001204.1700.1021-R13
R17	CNR20001204.1700.1021-R14
R18	CNR20001204.1700.1021-R15
R21	CNR20001204.1700.1021-R16
R22	CNR20001204.1700.1021-R17
RM1	CNR20001204.1700.1021-R1-1
RM2	CNR20001204.1700.1021-R2-1
RM3	CNR20001204.1700.1021-R3-1
RM4	CNR20001204.1700.1021-R4-1
RM5	CNR20001204.1700.1021-R1-2
RM6	CNR20001204.1700.1021-R6-1
RM7	CNR20001204.1700.1021-R7-1
RM8	CNR20001204.1700.1021-R8-1
RM9	CNR20001204.1700.1021-R3-2
RM12	CNR20001204.1700.1021-R10-1
RM14	CNR20001204.1700.1021-R1-3
RM15	CNR20001204.1700.1021-R12-1
RM16	CNR20001204.1700.1021-R13-1
RM17	CNR20001204.1700.1021-R14-1
RM18	CNR20001204.1700.1021-R15-1
RM21	CNR20001204.1700.1021-R16-1
RM22	CNR20001204.1700.1021-R17-1
V2	CNR20001204.1700.1021-EV1
V3	CNR20001204.1700.1021-EV2
V4	CNR20001204.1700.1021-EV3
V5	CNR20001204.1700.1021-EV4
VM2	CNR20001204.1700.1021-EV1-1
VM3	CNR20001204.1700.1021-EV2-1
VM4	CNR20001204.1700.1021-EV3-1
VM5	CNR20001204.1700.1021-EV4-1
Q1	CNR20001204.1700.1021-T1
Q2	CNR20001204.1700.1021-T2
Q3	CNR20001204.1700.1021-T3
Q4	CNR20001204.1700.1021-T4
Q5	CNR20001204.1700.1021-T5
Q6	CNR20001204.1700.1021-T6
Q7	CNR20001204.1700.1021-T7
