CE8	DIGRESSING_20050122.0117-CE1
EM124	DIGRESSING_20050122.0117-E35-81
EM125	DIGRESSING_20050122.0117-E35-82
EM126	DIGRESSING_20050122.0117-E36-83
EM3	DIGRESSING_20050122.0117-E17-84
EM127	DIGRESSING_20050122.0117-E49-85
EM129	DIGRESSING_20050122.0117-E37-86
EM130	DIGRESSING_20050122.0117-E38-87
EM54	DIGRESSING_20050122.0117-E49-88
EM64	DIGRESSING_20050122.0117-E12-89
EM131	DIGRESSING_20050122.0117-E18-90
EM132	DIGRESSING_20050122.0117-E39-91
EM133	DIGRESSING_20050122.0117-E49-92
EM78	DIGRESSING_20050122.0117-E49-93
EM79	DIGRESSING_20050122.0117-E40-94
EM80	DIGRESSING_20050122.0117-E41-95
EM134	DIGRESSING_20050122.0117-E21-96
EM135	DIGRESSING_20050122.0117-E20-97
EM95	DIGRESSING_20050122.0117-E20-98
EM96	DIGRESSING_20050122.0117-E42-99
EM136	DIGRESSING_20050122.0117-E43-100
EM137	DIGRESSING_20050122.0117-E17-101
EM6	DIGRESSING_20050122.0117-E45-102
EM7	DIGRESSING_20050122.0117-E46-103
EM8	DIGRESSING_20050122.0117-E47-104
EM116	DIGRESSING_20050122.0117-E12-105
EM9	DIGRESSING_20050122.0117-E48-106
EM10	DIGRESSING_20050122.0117-E49-107
EM11	DIGRESSING_20050122.0117-E50-108
EM12	DIGRESSING_20050122.0117-E47-109
EM14	DIGRESSING_20050122.0117-E47-110
EM15	DIGRESSING_20050122.0117-E47-111
EM16	DIGRESSING_20050122.0117-E23-112
EM17	DIGRESSING_20050122.0117-E51-113
EM18	DIGRESSING_20050122.0117-E44-114
EM19	DIGRESSING_20050122.0117-E52-115
EM20	DIGRESSING_20050122.0117-E47-116
R1	DIGRESSING_20050122.0117-R1
R2	DIGRESSING_20050122.0117-R2
R3	DIGRESSING_20050122.0117-R3
R4	DIGRESSING_20050122.0117-R4
R5	DIGRESSING_20050122.0117-R5
R6	DIGRESSING_20050122.0117-R6
R7	DIGRESSING_20050122.0117-R7
R8	DIGRESSING_20050122.0117-R8
R10	DIGRESSING_20050122.0117-R9
R11	DIGRESSING_20050122.0117-R10
R14	DIGRESSING_20050122.0117-R11
R15	DIGRESSING_20050122.0117-R12
R17	DIGRESSING_20050122.0117-R13
R18	DIGRESSING_20050122.0117-R14
RM1	DIGRESSING_20050122.0117-R1-1
RM2	DIGRESSING_20050122.0117-R2-1
RM3	DIGRESSING_20050122.0117-R3-1
RM4	DIGRESSING_20050122.0117-R4-1
RM5	DIGRESSING_20050122.0117-R5-1
RM6	DIGRESSING_20050122.0117-R6-1
RM7	DIGRESSING_20050122.0117-R7-1
RM8	DIGRESSING_20050122.0117-R8-1
RM10	DIGRESSING_20050122.0117-R9-1
RM11	DIGRESSING_20050122.0117-R10-1
RM14	DIGRESSING_20050122.0117-R11-1
RM15	DIGRESSING_20050122.0117-R12-1
RM17	DIGRESSING_20050122.0117-R13-1
RM18	DIGRESSING_20050122.0117-R14-1
V3	DIGRESSING_20050122.0117-EV1
V4	DIGRESSING_20050122.0117-EV2
V5	DIGRESSING_20050122.0117-EV3
V1	DIGRESSING_20050122.0117-EV4
V2	DIGRESSING_20050122.0117-EV5
VM4	DIGRESSING_20050122.0117-EV2-1
VM5	DIGRESSING_20050122.0117-EV3-1
VM1	DIGRESSING_20050122.0117-EV4-1
VM2	DIGRESSING_20050122.0117-EV5-1
VM3	DIGRESSING_20050122.0117-EV1-1
Q17	DIGRESSING_20050122.0117-V1
Q2	DIGRESSING_20050122.0117-T1
Q4	DIGRESSING_20050122.0117-T2
Q5	DIGRESSING_20050122.0117-T3
Q6	DIGRESSING_20050122.0117-T4
Q7	DIGRESSING_20050122.0117-T5
Q8	DIGRESSING_20050122.0117-T6
Q9	DIGRESSING_20050122.0117-T7
Q10	DIGRESSING_20050122.0117-V2
Q11	DIGRESSING_20050122.0117-T8
Q12	DIGRESSING_20050122.0117-T9
Q13	DIGRESSING_20050122.0117-V3
Q14	DIGRESSING_20050122.0117-T10
Q15	DIGRESSING_20050122.0117-T11
Q16	DIGRESSING_20050122.0117-T12
QM17	DIGRESSING_20050122.0117-V1-1
QM10	DIGRESSING_20050122.0117-V2-1
QM13	DIGRESSING_20050122.0117-V3-1
