CE9	ALFILFILM_20050201.1339-CE1
E38	ALFILFILM_20050201.1339-E27
E39	ALFILFILM_20050201.1339-E28
E40	ALFILFILM_20050201.1339-E29
E41	ALFILFILM_20050201.1339-E30
E42	ALFILFILM_20050201.1339-E31
E43	ALFILFILM_20050201.1339-E32
E44	ALFILFILM_20050201.1339-E33
E45	ALFILFILM_20050201.1339-E34
E46	ALFILFILM_20050201.1339-E35
E47	ALFILFILM_20050201.1339-E36
E2	ALFILFILM_20050201.1339-E37
E3	ALFILFILM_20050201.1339-E38
E4	ALFILFILM_20050201.1339-E39
E5	ALFILFILM_20050201.1339-E40
E6	ALFILFILM_20050201.1339-E41
E7	ALFILFILM_20050201.1339-E42
E8	ALFILFILM_20050201.1339-E43
E10	ALFILFILM_20050201.1339-E44
EM1	ALFILFILM_20050201.1339-E17-1
EM23	ALFILFILM_20050201.1339-E42-2
EM24	ALFILFILM_20050201.1339-E1-3
EM25	ALFILFILM_20050201.1339-E2-4
EM26	ALFILFILM_20050201.1339-E3-5
EM27	ALFILFILM_20050201.1339-E5-6
EM28	ALFILFILM_20050201.1339-E4-7
EM29	ALFILFILM_20050201.1339-E42-8
EM30	ALFILFILM_20050201.1339-E42-9
EM31	ALFILFILM_20050201.1339-E42-10
EM32	ALFILFILM_20050201.1339-E42-11
EM33	ALFILFILM_20050201.1339-E42-12
EM34	ALFILFILM_20050201.1339-E42-13
EM35	ALFILFILM_20050201.1339-E37-14
EM36	ALFILFILM_20050201.1339-E39-15
EM37	ALFILFILM_20050201.1339-E17-16
EM38	ALFILFILM_20050201.1339-E42-17
EM39	ALFILFILM_20050201.1339-E4-18
EM40	ALFILFILM_20050201.1339-E39-19
EM41	ALFILFILM_20050201.1339-E6-20
EM42	ALFILFILM_20050201.1339-E6-21
EM43	ALFILFILM_20050201.1339-E39-22
EM44	ALFILFILM_20050201.1339-E7-23
EM45	ALFILFILM_20050201.1339-E39-24
EM46	ALFILFILM_20050201.1339-E42-25
EM47	ALFILFILM_20050201.1339-E42-26
EM48	ALFILFILM_20050201.1339-E42-27
EM49	ALFILFILM_20050201.1339-E42-28
EM50	ALFILFILM_20050201.1339-E8-29
EM52	ALFILFILM_20050201.1339-E9-30
EM53	ALFILFILM_20050201.1339-E10-31
EM54	ALFILFILM_20050201.1339-E11-32
EM55	ALFILFILM_20050201.1339-E4-33
EM56	ALFILFILM_20050201.1339-E42-34
EM57	ALFILFILM_20050201.1339-E42-35
EM58	ALFILFILM_20050201.1339-E12-36
EM59	ALFILFILM_20050201.1339-E13-37
EM60	ALFILFILM_20050201.1339-E17-38
EM61	ALFILFILM_20050201.1339-E14-39
EM62	ALFILFILM_20050201.1339-E14-40
EM63	ALFILFILM_20050201.1339-E15-41
EM64	ALFILFILM_20050201.1339-E16-42
EM65	ALFILFILM_20050201.1339-E18-43
EM66	ALFILFILM_20050201.1339-E19-44
EM67	ALFILFILM_20050201.1339-E20-45
EM68	ALFILFILM_20050201.1339-E17-46
EM69	ALFILFILM_20050201.1339-E20-47
EM70	ALFILFILM_20050201.1339-E21-48
EM71	ALFILFILM_20050201.1339-E21-49
EM72	ALFILFILM_20050201.1339-E22-50
EM73	ALFILFILM_20050201.1339-E23-51
EM74	ALFILFILM_20050201.1339-E24-52
EM75	ALFILFILM_20050201.1339-E42-53
EM76	ALFILFILM_20050201.1339-E42-54
EM77	ALFILFILM_20050201.1339-E39-55
EM78	ALFILFILM_20050201.1339-E42-56
EM80	ALFILFILM_20050201.1339-E4-57
EM81	ALFILFILM_20050201.1339-E16-58
EM82	ALFILFILM_20050201.1339-E25-59
EM84	ALFILFILM_20050201.1339-E26-60
EM85	ALFILFILM_20050201.1339-E39-61
EM86	ALFILFILM_20050201.1339-E42-62
EM87	ALFILFILM_20050201.1339-E42-63
EM88	ALFILFILM_20050201.1339-E42-64
EM89	ALFILFILM_20050201.1339-E42-65
EM90	ALFILFILM_20050201.1339-E39-66
EM91	ALFILFILM_20050201.1339-E27-67
EM92	ALFILFILM_20050201.1339-E27-68
EM93	ALFILFILM_20050201.1339-E42-69
EM94	ALFILFILM_20050201.1339-E28-70
EM95	ALFILFILM_20050201.1339-E39-71
EM96	ALFILFILM_20050201.1339-E28-72
EM97	ALFILFILM_20050201.1339-E29-73
EM98	ALFILFILM_20050201.1339-E42-74
EM99	ALFILFILM_20050201.1339-E42-75
EM100	ALFILFILM_20050201.1339-E42-76
EM101	ALFILFILM_20050201.1339-E42-77
EM102	ALFILFILM_20050201.1339-E30-78
EM103	ALFILFILM_20050201.1339-E30-79
EM104	ALFILFILM_20050201.1339-E30-80
EM105	ALFILFILM_20050201.1339-E4-81
EM106	ALFILFILM_20050201.1339-E42-82
EM107	ALFILFILM_20050201.1339-E42-83
EM108	ALFILFILM_20050201.1339-E42-84
EM109	ALFILFILM_20050201.1339-E42-85
EM110	ALFILFILM_20050201.1339-E31-86
EM111	ALFILFILM_20050201.1339-E32-87
EM112	ALFILFILM_20050201.1339-E33-88
EM2	ALFILFILM_20050201.1339-E17-89
EM113	ALFILFILM_20050201.1339-E32-90
EM114	ALFILFILM_20050201.1339-E32-91
EM115	ALFILFILM_20050201.1339-E32-92
EM116	ALFILFILM_20050201.1339-E32-93
EM117	ALFILFILM_20050201.1339-E42-94
EM118	ALFILFILM_20050201.1339-E42-95
EM120	ALFILFILM_20050201.1339-E34-96
EM121	ALFILFILM_20050201.1339-E42-97
EM122	ALFILFILM_20050201.1339-E28-98
EM123	ALFILFILM_20050201.1339-E35-99
EM124	ALFILFILM_20050201.1339-E36-100
EM3	ALFILFILM_20050201.1339-E37-101
EM4	ALFILFILM_20050201.1339-E38-102
EM5	ALFILFILM_20050201.1339-E40-103
EM6	ALFILFILM_20050201.1339-E38-104
EM7	ALFILFILM_20050201.1339-E38-105
EM9	ALFILFILM_20050201.1339-E41-106
EM10	ALFILFILM_20050201.1339-E41-107
EM11	ALFILFILM_20050201.1339-E17-108
EM12	ALFILFILM_20050201.1339-E38-109
EM13	ALFILFILM_20050201.1339-E38-110
EM14	ALFILFILM_20050201.1339-E38-111
EM15	ALFILFILM_20050201.1339-E38-112
EM16	ALFILFILM_20050201.1339-E42-113
EM17	ALFILFILM_20050201.1339-E43-114
EM19	ALFILFILM_20050201.1339-E44-115
EM20	ALFILFILM_20050201.1339-E44-116
EM21	ALFILFILM_20050201.1339-E42-117
EM22	ALFILFILM_20050201.1339-E42-118
R2	ALFILFILM_20050201.1339-R1
R3	ALFILFILM_20050201.1339-R2
R4	ALFILFILM_20050201.1339-R3
R5	ALFILFILM_20050201.1339-R4
R6	ALFILFILM_20050201.1339-R5
R7	ALFILFILM_20050201.1339-R6
R1	ALFILFILM_20050201.1339-R7
RM2	ALFILFILM_20050201.1339-R1-1
RM3	ALFILFILM_20050201.1339-R2-1
RM4	ALFILFILM_20050201.1339-R3-1
RM5	ALFILFILM_20050201.1339-R4-1
RM6	ALFILFILM_20050201.1339-R5-1
RM7	ALFILFILM_20050201.1339-R6-1
RM1	ALFILFILM_20050201.1339-R7-1
V3	ALFILFILM_20050201.1339-EV1
V5	ALFILFILM_20050201.1339-EV2
V6	ALFILFILM_20050201.1339-EV3
VM3	ALFILFILM_20050201.1339-EV1-1
VM5	ALFILFILM_20050201.1339-EV2-1
VM6	ALFILFILM_20050201.1339-EV3-1
Q1	ALFILFILM_20050201.1339-T1
Q2	ALFILFILM_20050201.1339-T2
Q3	ALFILFILM_20050201.1339-T3
Q4	ALFILFILM_20050201.1339-T4
Q5	ALFILFILM_20050201.1339-T5
Q6	ALFILFILM_20050201.1339-T6
Q7	ALFILFILM_20050201.1339-T7
