CE11	GLOVEBX_20041122.0919-CE1
EM93	GLOVEBX_20041122.0919-E25-74
EM94	GLOVEBX_20041122.0919-E1-75
EM95	GLOVEBX_20041122.0919-E20-76
EM96	GLOVEBX_20041122.0919-E25-77
EM97	GLOVEBX_20041122.0919-E25-78
EM99	GLOVEBX_20041122.0919-E1-79
EM100	GLOVEBX_20041122.0919-E18-80
EM101	GLOVEBX_20041122.0919-E25-81
EM102	GLOVEBX_20041122.0919-E25-82
EM103	GLOVEBX_20041122.0919-E25-83
EM104	GLOVEBX_20041122.0919-E25-84
EM105	GLOVEBX_20041122.0919-E25-85
EM106	GLOVEBX_20041122.0919-E1-86
EM107	GLOVEBX_20041122.0919-E1-87
EM108	GLOVEBX_20041122.0919-E21-88
EM1	GLOVEBX_20041122.0919-E24-89
EM109	GLOVEBX_20041122.0919-E22-90
EM110	GLOVEBX_20041122.0919-E23-91
EM111	GLOVEBX_20041122.0919-E23-92
EM112	GLOVEBX_20041122.0919-E23-93
EM98	GLOVEBX_20041122.0919-E22-94
EM2	GLOVEBX_20041122.0919-E25-95
EM3	GLOVEBX_20041122.0919-E26-96
EM4	GLOVEBX_20041122.0919-E27-97
EM5	GLOVEBX_20041122.0919-E28-98
EM6	GLOVEBX_20041122.0919-E29-99
EM7	GLOVEBX_20041122.0919-E30-100
EM8	GLOVEBX_20041122.0919-E31-101
EM9	GLOVEBX_20041122.0919-E25-102
EM10	GLOVEBX_20041122.0919-E32-103
EM11	GLOVEBX_20041122.0919-E33-104
EM12	GLOVEBX_20041122.0919-E31-105
EM13	GLOVEBX_20041122.0919-E25-106
EM14	GLOVEBX_20041122.0919-E25-107
EM15	GLOVEBX_20041122.0919-E34-108
EM16	GLOVEBX_20041122.0919-E26-109
EM17	GLOVEBX_20041122.0919-E25-110
R1	GLOVEBX_20041122.0919-R1
R2	GLOVEBX_20041122.0919-R2
R3	GLOVEBX_20041122.0919-R3
R4	GLOVEBX_20041122.0919-R4
R5	GLOVEBX_20041122.0919-R5
R6	GLOVEBX_20041122.0919-R6
R7	GLOVEBX_20041122.0919-R7
R8	GLOVEBX_20041122.0919-R8
R9	GLOVEBX_20041122.0919-R9
R10	GLOVEBX_20041122.0919-R10
R11	GLOVEBX_20041122.0919-R11
R12	GLOVEBX_20041122.0919-R12
R13	GLOVEBX_20041122.0919-R13
R14	GLOVEBX_20041122.0919-R14
R15	GLOVEBX_20041122.0919-R15
R16	GLOVEBX_20041122.0919-R16
R17	GLOVEBX_20041122.0919-R17
R18	GLOVEBX_20041122.0919-R18
R20	GLOVEBX_20041122.0919-R19
RM1	GLOVEBX_20041122.0919-R1-1
RM2	GLOVEBX_20041122.0919-R2-1
RM3	GLOVEBX_20041122.0919-R3-1
RM4	GLOVEBX_20041122.0919-R4-1
RM5	GLOVEBX_20041122.0919-R3-2
RM6	GLOVEBX_20041122.0919-R6-1
RM7	GLOVEBX_20041122.0919-R6-2
RM8	GLOVEBX_20041122.0919-R8-1
RM9	GLOVEBX_20041122.0919-R3-3
RM10	GLOVEBX_20041122.0919-R10-1
RM11	GLOVEBX_20041122.0919-R11-1
RM12	GLOVEBX_20041122.0919-R12-1
RM13	GLOVEBX_20041122.0919-R13-1
RM14	GLOVEBX_20041122.0919-R10-2
RM15	GLOVEBX_20041122.0919-R10-3
RM16	GLOVEBX_20041122.0919-R16-1
RM17	GLOVEBX_20041122.0919-R17-1
RM18	GLOVEBX_20041122.0919-R18-1
RM20	GLOVEBX_20041122.0919-R19-1
V1	GLOVEBX_20041122.0919-EV1
V2	GLOVEBX_20041122.0919-EV2
V3	GLOVEBX_20041122.0919-EV3
V4	GLOVEBX_20041122.0919-EV4
V5	GLOVEBX_20041122.0919-EV5
VM1	GLOVEBX_20041122.0919-EV1-1
VM2	GLOVEBX_20041122.0919-EV2-1
VM3	GLOVEBX_20041122.0919-EV2-2
VM4	GLOVEBX_20041122.0919-EV3-1
VM5	GLOVEBX_20041122.0919-EV4-1
VM6	GLOVEBX_20041122.0919-EV5-1
Q1	GLOVEBX_20041122.0919-T1
Q2	GLOVEBX_20041122.0919-T2
Q3	GLOVEBX_20041122.0919-T3
Q4	GLOVEBX_20041122.0919-V1
Q5	GLOVEBX_20041122.0919-T4
Q6	GLOVEBX_20041122.0919-T5
Q8	GLOVEBX_20041122.0919-T6
Q9	GLOVEBX_20041122.0919-T7
Q10	GLOVEBX_20041122.0919-V2
Q11	GLOVEBX_20041122.0919-T8
Q12	GLOVEBX_20041122.0919-T9
Q13	GLOVEBX_20041122.0919-T10
Q14	GLOVEBX_20041122.0919-T11
Q15	GLOVEBX_20041122.0919-T12
Q16	GLOVEBX_20041122.0919-T13
Q17	GLOVEBX_20041122.0919-T14
Q18	GLOVEBX_20041122.0919-T15
Q19	GLOVEBX_20041122.0919-T16
Q20	GLOVEBX_20041122.0919-T17
Q21	GLOVEBX_20041122.0919-T18
Q22	GLOVEBX_20041122.0919-T19
QM4	GLOVEBX_20041122.0919-V1-1
QM10	GLOVEBX_20041122.0919-V2-1
