CE8	NJWSL_20050111.1905-CE1
V3	NJWSL_20050111.1905-EV3
VM1	NJWSL_20050111.1905-EV1-1
VM2	NJWSL_20050111.1905-EV2-1
VM3	NJWSL_20050111.1905-EV1-2
VM4	NJWSL_20050111.1905-EV2-2
VM5	NJWSL_20050111.1905-EV3-1
Q6	NJWSL_20050111.1905-T1
Q7	NJWSL_20050111.1905-T2
Q8	NJWSL_20050111.1905-T3
Q9	NJWSL_20050111.1905-T4
Q10	NJWSL_20050111.1905-T5
Q1	NJWSL_20050111.1905-T6
Q2	NJWSL_20050111.1905-T7
Q3	NJWSL_20050111.1905-T8
Q11	NJWSL_20050111.1905-T9
Q5	NJWSL_20050111.1905-T10
