CE10	GLOVEBX_20041122.0919-CE1
EM25	GLOVEBX_20041122.0919-E1-6
EM26	GLOVEBX_20041122.0919-E30-7
EM27	GLOVEBX_20041122.0919-E1-8
EM28	GLOVEBX_20041122.0919-E30-9
EM29	GLOVEBX_20041122.0919-E1-10
EM30	GLOVEBX_20041122.0919-E2-11
EM51	GLOVEBX_20041122.0919-E30-12
EM33	GLOVEBX_20041122.0919-E30-13
EM34	GLOVEBX_20041122.0919-E3-14
EM35	GLOVEBX_20041122.0919-E36-15
EM36	GLOVEBX_20041122.0919-E4-16
EM37	GLOVEBX_20041122.0919-E30-17
EM38	GLOVEBX_20041122.0919-E30-18
EM39	GLOVEBX_20041122.0919-E30-19
EM41	GLOVEBX_20041122.0919-E4-20
EM42	GLOVEBX_20041122.0919-E5-21
EM43	GLOVEBX_20041122.0919-E6-22
EM44	GLOVEBX_20041122.0919-E7-23
EM45	GLOVEBX_20041122.0919-E4-24
EM52	GLOVEBX_20041122.0919-E8-25
EM47	GLOVEBX_20041122.0919-E30-26
EM53	GLOVEBX_20041122.0919-E30-27
EM54	GLOVEBX_20041122.0919-E9-28
EM55	GLOVEBX_20041122.0919-E10-29
EM56	GLOVEBX_20041122.0919-E30-30
EM57	GLOVEBX_20041122.0919-E4-31
EM58	GLOVEBX_20041122.0919-E30-32
EM59	GLOVEBX_20041122.0919-E30-33
EM60	GLOVEBX_20041122.0919-E11-34
EM61	GLOVEBX_20041122.0919-E4-35
EM62	GLOVEBX_20041122.0919-E4-36
EM63	GLOVEBX_20041122.0919-E30-37
EM64	GLOVEBX_20041122.0919-E30-38
EM65	GLOVEBX_20041122.0919-E30-39
EM66	GLOVEBX_20041122.0919-E1-40
EM67	GLOVEBX_20041122.0919-E1-41
EM68	GLOVEBX_20041122.0919-E12-42
EM69	GLOVEBX_20041122.0919-E13-43
EM70	GLOVEBX_20041122.0919-E30-44
EM71	GLOVEBX_20041122.0919-E14-45
EM72	GLOVEBX_20041122.0919-E30-46
EM73	GLOVEBX_20041122.0919-E30-47
EM74	GLOVEBX_20041122.0919-E14-48
EM75	GLOVEBX_20041122.0919-E16-49
EM76	GLOVEBX_20041122.0919-E14-50
EM77	GLOVEBX_20041122.0919-E30-51
EM78	GLOVEBX_20041122.0919-E17-52
EM79	GLOVEBX_20041122.0919-E30-53
EM80	GLOVEBX_20041122.0919-E1-54
EM81	GLOVEBX_20041122.0919-E18-55
EM82	GLOVEBX_20041122.0919-E1-56
EM83	GLOVEBX_20041122.0919-E30-57
EM84	GLOVEBX_20041122.0919-E1-58
EM85	GLOVEBX_20041122.0919-E30-59
EM86	GLOVEBX_20041122.0919-E30-60
EM87	GLOVEBX_20041122.0919-E30-61
EM88	GLOVEBX_20041122.0919-E1-62
EM89	GLOVEBX_20041122.0919-E30-63
EM90	GLOVEBX_20041122.0919-E1-64
EM91	GLOVEBX_20041122.0919-E30-65
EM92	GLOVEBX_20041122.0919-E19-66
EM93	GLOVEBX_20041122.0919-E20-67
EM94	GLOVEBX_20041122.0919-E30-68
EM95	GLOVEBX_20041122.0919-E21-69
EM96	GLOVEBX_20041122.0919-E30-70
EM97	GLOVEBX_20041122.0919-E22-71
EM98	GLOVEBX_20041122.0919-E23-72
EM99	GLOVEBX_20041122.0919-E30-73
EM100	GLOVEBX_20041122.0919-E24-74
EM101	GLOVEBX_20041122.0919-E30-75
EM102	GLOVEBX_20041122.0919-E1-76
EM103	GLOVEBX_20041122.0919-E24-77
EM104	GLOVEBX_20041122.0919-E30-78
EM105	GLOVEBX_20041122.0919-E30-79
EM106	GLOVEBX_20041122.0919-E25-80
EM107	GLOVEBX_20041122.0919-E25-81
EM108	GLOVEBX_20041122.0919-E1-82
EM109	GLOVEBX_20041122.0919-E21-83
EM110	GLOVEBX_20041122.0919-E30-84
EM111	GLOVEBX_20041122.0919-E1-85
EM112	GLOVEBX_20041122.0919-E1-86
EM113	GLOVEBX_20041122.0919-E30-87
EM114	GLOVEBX_20041122.0919-E30-88
EM115	GLOVEBX_20041122.0919-E30-89
EM116	GLOVEBX_20041122.0919-E30-90
EM117	GLOVEBX_20041122.0919-E26-91
EM2	GLOVEBX_20041122.0919-E30-92
EM120	GLOVEBX_20041122.0919-E27-93
EM124	GLOVEBX_20041122.0919-E28-94
EM125	GLOVEBX_20041122.0919-E29-95
EM3	GLOVEBX_20041122.0919-E31-96
EM4	GLOVEBX_20041122.0919-E32-97
EM5	GLOVEBX_20041122.0919-E33-98
EM6	GLOVEBX_20041122.0919-E34-99
EM7	GLOVEBX_20041122.0919-E35-100
EM8	GLOVEBX_20041122.0919-E30-101
EM9	GLOVEBX_20041122.0919-E36-102
EM10	GLOVEBX_20041122.0919-E37-103
EM11	GLOVEBX_20041122.0919-E30-104
EM12	GLOVEBX_20041122.0919-E36-105
EM13	GLOVEBX_20041122.0919-E30-106
EM14	GLOVEBX_20041122.0919-E38-107
EM15	GLOVEBX_20041122.0919-E32-108
EM16	GLOVEBX_20041122.0919-E30-109
EM18	GLOVEBX_20041122.0919-E30-110
EM19	GLOVEBX_20041122.0919-E30-111
EM20	GLOVEBX_20041122.0919-E1-112
R1	GLOVEBX_20041122.0919-R1
R2	GLOVEBX_20041122.0919-R2
R3	GLOVEBX_20041122.0919-R3
R4	GLOVEBX_20041122.0919-R4
R5	GLOVEBX_20041122.0919-R5
R6	GLOVEBX_20041122.0919-R6
R7	GLOVEBX_20041122.0919-R7
R8	GLOVEBX_20041122.0919-R8
R9	GLOVEBX_20041122.0919-R9
R10	GLOVEBX_20041122.0919-R10
R11	GLOVEBX_20041122.0919-R11
R12	GLOVEBX_20041122.0919-R12
R13	GLOVEBX_20041122.0919-R13
RM1	GLOVEBX_20041122.0919-R1-1
RM2	GLOVEBX_20041122.0919-R2-1
RM3	GLOVEBX_20041122.0919-R2-2
RM4	GLOVEBX_20041122.0919-R4-1
RM5	GLOVEBX_20041122.0919-R2-3
RM6	GLOVEBX_20041122.0919-R6-1
RM7	GLOVEBX_20041122.0919-R7-1
RM8	GLOVEBX_20041122.0919-R8-1
RM9	GLOVEBX_20041122.0919-R9-1
RM10	GLOVEBX_20041122.0919-R6-2
RM11	GLOVEBX_20041122.0919-R6-3
RM12	GLOVEBX_20041122.0919-R12-1
RM13	GLOVEBX_20041122.0919-R13-1
V1	GLOVEBX_20041122.0919-EV1
V3	GLOVEBX_20041122.0919-EV2
V5	GLOVEBX_20041122.0919-EV3
V6	GLOVEBX_20041122.0919-EV4
V7	GLOVEBX_20041122.0919-EV5
V8	GLOVEBX_20041122.0919-EV6
V9	GLOVEBX_20041122.0919-EV7
V10	GLOVEBX_20041122.0919-EV8
VM1	GLOVEBX_20041122.0919-EV1-1
VM3	GLOVEBX_20041122.0919-EV2-1
VM6	GLOVEBX_20041122.0919-EV2-2
VM7	GLOVEBX_20041122.0919-EV3-1
VM8	GLOVEBX_20041122.0919-EV4-1
VM9	GLOVEBX_20041122.0919-EV5-1
VM10	GLOVEBX_20041122.0919-EV6-1
VM11	GLOVEBX_20041122.0919-EV7-1
VM12	GLOVEBX_20041122.0919-EV8-1
Q1	GLOVEBX_20041122.0919-T1
Q2	GLOVEBX_20041122.0919-T2
Q3	GLOVEBX_20041122.0919-T3
Q4	GLOVEBX_20041122.0919-T4
Q5	GLOVEBX_20041122.0919-T5
Q6	GLOVEBX_20041122.0919-V1
Q7	GLOVEBX_20041122.0919-T6
Q8	GLOVEBX_20041122.0919-T7
Q9	GLOVEBX_20041122.0919-T8
Q10	GLOVEBX_20041122.0919-T9
Q11	GLOVEBX_20041122.0919-T10
Q12	GLOVEBX_20041122.0919-T11
Q13	GLOVEBX_20041122.0919-T12
Q14	GLOVEBX_20041122.0919-T13
Q15	GLOVEBX_20041122.0919-V2
Q16	GLOVEBX_20041122.0919-T14
Q17	GLOVEBX_20041122.0919-T15
Q18	GLOVEBX_20041122.0919-T16
QM6	GLOVEBX_20041122.0919-V1-1
QM15	GLOVEBX_20041122.0919-V2-1
