CE17	GLOVEBX_20041105.0620-CE1
EM54	GLOVEBX_20041105.0620-E9-30
EM55	GLOVEBX_20041105.0620-E8-31
EM56	GLOVEBX_20041105.0620-E10-32
EM57	GLOVEBX_20041105.0620-E19-33
EM58	GLOVEBX_20041105.0620-E19-34
EM59	GLOVEBX_20041105.0620-E11-35
EM60	GLOVEBX_20041105.0620-E2-36
EM61	GLOVEBX_20041105.0620-E12-37
EM62	GLOVEBX_20041105.0620-E4-38
EM63	GLOVEBX_20041105.0620-E30-39
EM64	GLOVEBX_20041105.0620-E13-40
EM65	GLOVEBX_20041105.0620-E14-41
EM67	GLOVEBX_20041105.0620-E8-42
EM69	GLOVEBX_20041105.0620-E8-43
EM70	GLOVEBX_20041105.0620-E8-44
EM71	GLOVEBX_20041105.0620-E8-45
EM73	GLOVEBX_20041105.0620-E17-46
EM74	GLOVEBX_20041105.0620-E17-47
EM75	GLOVEBX_20041105.0620-E3-48
EM76	GLOVEBX_20041105.0620-E18-49
EM2	GLOVEBX_20041105.0620-E16-50
EM3	GLOVEBX_20041105.0620-E19-51
EM4	GLOVEBX_20041105.0620-E20-52
EM5	GLOVEBX_20041105.0620-E21-53
EM6	GLOVEBX_20041105.0620-E22-54
EM7	GLOVEBX_20041105.0620-E23-55
EM20	GLOVEBX_20041105.0620-E24-56
EM77	GLOVEBX_20041105.0620-E30-57
EM11	GLOVEBX_20041105.0620-E25-58
EM12	GLOVEBX_20041105.0620-E19-59
EM13	GLOVEBX_20041105.0620-E26-60
EM14	GLOVEBX_20041105.0620-E27-61
EM15	GLOVEBX_20041105.0620-E28-62
EM16	GLOVEBX_20041105.0620-E29-63
R6	GLOVEBX_20041105.0620-R1
R1	GLOVEBX_20041105.0620-R2
R4	GLOVEBX_20041105.0620-R3
R5	GLOVEBX_20041105.0620-R4
RM10	GLOVEBX_20041105.0620-R1-1
RM1	GLOVEBX_20041105.0620-R2-1
RM4	GLOVEBX_20041105.0620-R3-1
RM5	GLOVEBX_20041105.0620-R4-1
V3	GLOVEBX_20041105.0620-EV1
V1	GLOVEBX_20041105.0620-EV2
V2	GLOVEBX_20041105.0620-EV3
V5	GLOVEBX_20041105.0620-EV4
V6	GLOVEBX_20041105.0620-EV5
VM3	GLOVEBX_20041105.0620-EV1-1
VM1	GLOVEBX_20041105.0620-EV2-1
VM2	GLOVEBX_20041105.0620-EV3-1
VM5	GLOVEBX_20041105.0620-EV4-1
VM6	GLOVEBX_20041105.0620-EV5-1
Q8	GLOVEBX_20041105.0620-T1
Q1	GLOVEBX_20041105.0620-T2
Q2	GLOVEBX_20041105.0620-T3
Q3	GLOVEBX_20041105.0620-T4
Q9	GLOVEBX_20041105.0620-T5
Q5	GLOVEBX_20041105.0620-T6
Q6	GLOVEBX_20041105.0620-T7
