CE6	GLOVEBX_20050117.0459-CE1
EM45	GLOVEBX_20050117.0459-E18-34
EM46	GLOVEBX_20050117.0459-E16-35
EM47	GLOVEBX_20050117.0459-E26-36
EM48	GLOVEBX_20050117.0459-E26-37
EM49	GLOVEBX_20050117.0459-E4-38
EM51	GLOVEBX_20050117.0459-E20-39
EM52	GLOVEBX_20050117.0459-E21-40
EM53	GLOVEBX_20050117.0459-E19-41
EM54	GLOVEBX_20050117.0459-E19-42
EM55	GLOVEBX_20050117.0459-E22-43
EM56	GLOVEBX_20050117.0459-E8-44
EM57	GLOVEBX_20050117.0459-E23-45
EM58	GLOVEBX_20050117.0459-E24-46
EM59	GLOVEBX_20050117.0459-E8-47
EM60	GLOVEBX_20050117.0459-E25-48
EM61	GLOVEBX_20050117.0459-E25-49
EM1	GLOVEBX_20050117.0459-E26-50
EM2	GLOVEBX_20050117.0459-E27-51
EM3	GLOVEBX_20050117.0459-E28-52
EM4	GLOVEBX_20050117.0459-E27-53
EM5	GLOVEBX_20050117.0459-E29-54
EM6	GLOVEBX_20050117.0459-E30-55
EM7	GLOVEBX_20050117.0459-E28-56
EM8	GLOVEBX_20050117.0459-E27-57
EM9	GLOVEBX_20050117.0459-E28-58
EM10	GLOVEBX_20050117.0459-E28-59
EM11	GLOVEBX_20050117.0459-E28-60
EM12	GLOVEBX_20050117.0459-E1-61
R1	GLOVEBX_20050117.0459-R1
R2	GLOVEBX_20050117.0459-R2
R3	GLOVEBX_20050117.0459-R3
R4	GLOVEBX_20050117.0459-R4
RM1	GLOVEBX_20050117.0459-R1-1
RM2	GLOVEBX_20050117.0459-R2-1
RM3	GLOVEBX_20050117.0459-R3-1
RM4	GLOVEBX_20050117.0459-R4-1
V1	GLOVEBX_20050117.0459-EV1
V2	GLOVEBX_20050117.0459-EV2
V3	GLOVEBX_20050117.0459-EV3
V4	GLOVEBX_20050117.0459-EV4
VM1	GLOVEBX_20050117.0459-EV1-1
VM2	GLOVEBX_20050117.0459-EV1-2
VM3	GLOVEBX_20050117.0459-EV1-3
VM4	GLOVEBX_20050117.0459-EV2-1
VM5	GLOVEBX_20050117.0459-EV3-1
VM6	GLOVEBX_20050117.0459-EV4-1
Q1	GLOVEBX_20050117.0459-T1
Q2	GLOVEBX_20050117.0459-T2
Q3	GLOVEBX_20050117.0459-T3
Q4	GLOVEBX_20050117.0459-T4
Q5	GLOVEBX_20050117.0459-T5
Q6	GLOVEBX_20050117.0459-T6
Q7	GLOVEBX_20050117.0459-T7
Q8	GLOVEBX_20050117.0459-T8
Q9	GLOVEBX_20050117.0459-T9
Q10	GLOVEBX_20050117.0459-T10
Q11	GLOVEBX_20050117.0459-T11
Q12	GLOVEBX_20050117.0459-T12
Q13	GLOVEBX_20050117.0459-T13
