CE10	ANN20001023.0300.0019-CE1
E46	ANN20001023.0300.0019-E36
E47	ANN20001023.0300.0019-E37
E48	ANN20001023.0300.0019-E38
E49	ANN20001023.0300.0019-E39
E52	ANN20001023.0300.0019-E40
E53	ANN20001023.0300.0019-E41
E54	ANN20001023.0300.0019-E42
E55	ANN20001023.0300.0019-E43
E56	ANN20001023.0300.0019-E44
E57	ANN20001023.0300.0019-E45
E58	ANN20001023.0300.0019-E46
E59	ANN20001023.0300.0019-E47
E2	ANN20001023.0300.0019-E48
E3	ANN20001023.0300.0019-E49
E4	ANN20001023.0300.0019-E50
E5	ANN20001023.0300.0019-E51
E6	ANN20001023.0300.0019-E52
E7	ANN20001023.0300.0019-E53
E8	ANN20001023.0300.0019-E54
E9	ANN20001023.0300.0019-E55
E10	ANN20001023.0300.0019-E56
E11	ANN20001023.0300.0019-E57
EM1	ANN20001023.0300.0019-E23-1
EM20	ANN20001023.0300.0019-E57-2
EM21	ANN20001023.0300.0019-E1-3
EM22	ANN20001023.0300.0019-E2-4
EM23	ANN20001023.0300.0019-E57-5
EM24	ANN20001023.0300.0019-E4-6
EM25	ANN20001023.0300.0019-E4-7
EM26	ANN20001023.0300.0019-E5-8
EM27	ANN20001023.0300.0019-E6-9
EM28	ANN20001023.0300.0019-E4-10
EM29	ANN20001023.0300.0019-E7-11
EM30	ANN20001023.0300.0019-E8-12
EM31	ANN20001023.0300.0019-E9-13
EM32	ANN20001023.0300.0019-E7-14
EM33	ANN20001023.0300.0019-E10-15
EM34	ANN20001023.0300.0019-E11-16
EM35	ANN20001023.0300.0019-E12-17
EM36	ANN20001023.0300.0019-E13-18
EM37	ANN20001023.0300.0019-E14-19
EM163	ANN20001023.0300.0019-E3-20
EM38	ANN20001023.0300.0019-E14-21
EM39	ANN20001023.0300.0019-E15-22
EM40	ANN20001023.0300.0019-E15-23
EM41	ANN20001023.0300.0019-E16-24
EM42	ANN20001023.0300.0019-E15-25
EM43	ANN20001023.0300.0019-E23-26
EM44	ANN20001023.0300.0019-E17-27
EM45	ANN20001023.0300.0019-E18-28
EM46	ANN20001023.0300.0019-E18-29
EM47	ANN20001023.0300.0019-E18-30
EM48	ANN20001023.0300.0019-E19-31
EM49	ANN20001023.0300.0019-E19-32
EM50	ANN20001023.0300.0019-E19-33
EM51	ANN20001023.0300.0019-E20-34
EM52	ANN20001023.0300.0019-E18-35
EM53	ANN20001023.0300.0019-E18-36
EM54	ANN20001023.0300.0019-E18-37
EM55	ANN20001023.0300.0019-E18-38
EM56	ANN20001023.0300.0019-E21-39
EM57	ANN20001023.0300.0019-E18-40
EM58	ANN20001023.0300.0019-E20-41
EM59	ANN20001023.0300.0019-E22-42
EM60	ANN20001023.0300.0019-E22-43
EM61	ANN20001023.0300.0019-E22-44
EM62	ANN20001023.0300.0019-E24-45
EM64	ANN20001023.0300.0019-E24-46
EM65	ANN20001023.0300.0019-E18-47
EM66	ANN20001023.0300.0019-E18-48
EM67	ANN20001023.0300.0019-E17-49
EM68	ANN20001023.0300.0019-E25-50
EM69	ANN20001023.0300.0019-E25-51
EM71	ANN20001023.0300.0019-E25-52
EM72	ANN20001023.0300.0019-E25-53
EM73	ANN20001023.0300.0019-E25-54
EM74	ANN20001023.0300.0019-E25-55
EM75	ANN20001023.0300.0019-E25-56
EM76	ANN20001023.0300.0019-E25-57
EM77	ANN20001023.0300.0019-E25-58
EM78	ANN20001023.0300.0019-E25-59
EM79	ANN20001023.0300.0019-E25-60
EM80	ANN20001023.0300.0019-E17-61
EM81	ANN20001023.0300.0019-E25-62
EM82	ANN20001023.0300.0019-E25-63
EM83	ANN20001023.0300.0019-E25-64
EM84	ANN20001023.0300.0019-E25-65
EM85	ANN20001023.0300.0019-E25-66
EM86	ANN20001023.0300.0019-E18-67
EM87	ANN20001023.0300.0019-E26-68
EM88	ANN20001023.0300.0019-E26-69
EM89	ANN20001023.0300.0019-E26-70
EM90	ANN20001023.0300.0019-E26-71
EM91	ANN20001023.0300.0019-E26-72
EM92	ANN20001023.0300.0019-E52-73
EM164	ANN20001023.0300.0019-E27-74
EM93	ANN20001023.0300.0019-E52-75
EM94	ANN20001023.0300.0019-E52-76
EM95	ANN20001023.0300.0019-E52-77
EM96	ANN20001023.0300.0019-E26-78
EM97	ANN20001023.0300.0019-E26-79
EM98	ANN20001023.0300.0019-E26-80
EM99	ANN20001023.0300.0019-E26-81
EM100	ANN20001023.0300.0019-E26-82
EM101	ANN20001023.0300.0019-E26-83
EM102	ANN20001023.0300.0019-E52-84
EM103	ANN20001023.0300.0019-E26-85
EM105	ANN20001023.0300.0019-E52-86
EM106	ANN20001023.0300.0019-E26-87
EM107	ANN20001023.0300.0019-E26-88
EM108	ANN20001023.0300.0019-E26-89
EM109	ANN20001023.0300.0019-E26-90
EM110	ANN20001023.0300.0019-E26-91
EM111	ANN20001023.0300.0019-E26-92
EM112	ANN20001023.0300.0019-E26-93
EM113	ANN20001023.0300.0019-E26-94
EM114	ANN20001023.0300.0019-E26-95
EM116	ANN20001023.0300.0019-E26-96
EM2	ANN20001023.0300.0019-E23-97
EM117	ANN20001023.0300.0019-E26-98
EM118	ANN20001023.0300.0019-E26-99
EM119	ANN20001023.0300.0019-E52-100
EM120	ANN20001023.0300.0019-E28-101
EM121	ANN20001023.0300.0019-E28-102
EM122	ANN20001023.0300.0019-E28-103
EM123	ANN20001023.0300.0019-E28-104
EM124	ANN20001023.0300.0019-E52-105
EM125	ANN20001023.0300.0019-E28-106
EM126	ANN20001023.0300.0019-E29-107
EM127	ANN20001023.0300.0019-E28-108
EM128	ANN20001023.0300.0019-E18-109
EM129	ANN20001023.0300.0019-E26-110
EM130	ANN20001023.0300.0019-E26-111
EM131	ANN20001023.0300.0019-E26-112
EM132	ANN20001023.0300.0019-E26-113
EM133	ANN20001023.0300.0019-E30-114
EM134	ANN20001023.0300.0019-E31-115
EM135	ANN20001023.0300.0019-E1-116
EM136	ANN20001023.0300.0019-E32-117
EM137	ANN20001023.0300.0019-E33-118
EM165	ANN20001023.0300.0019-E40-119
EM139	ANN20001023.0300.0019-E32-120
EM140	ANN20001023.0300.0019-E55-121
EM141	ANN20001023.0300.0019-E34-122
EM142	ANN20001023.0300.0019-E35-123
EM143	ANN20001023.0300.0019-E36-124
EM144	ANN20001023.0300.0019-E37-125
EM145	ANN20001023.0300.0019-E34-126
EM146	ANN20001023.0300.0019-E34-127
EM147	ANN20001023.0300.0019-E34-128
EM148	ANN20001023.0300.0019-E38-129
EM149	ANN20001023.0300.0019-E39-130
EM150	ANN20001023.0300.0019-E39-131
EM151	ANN20001023.0300.0019-E7-132
EM152	ANN20001023.0300.0019-E7-133
EM153	ANN20001023.0300.0019-E10-134
EM154	ANN20001023.0300.0019-E11-135
EM155	ANN20001023.0300.0019-E12-136
EM156	ANN20001023.0300.0019-E30-137
EM157	ANN20001023.0300.0019-E30-138
EM158	ANN20001023.0300.0019-E30-139
EM159	ANN20001023.0300.0019-E30-140
EM160	ANN20001023.0300.0019-E30-141
EM161	ANN20001023.0300.0019-E30-142
EM162	ANN20001023.0300.0019-E37-143
EM3	ANN20001023.0300.0019-E48-144
EM166	ANN20001023.0300.0019-E41-145
EM167	ANN20001023.0300.0019-E1-146
EM168	ANN20001023.0300.0019-E42-147
EM169	ANN20001023.0300.0019-E43-148
EM170	ANN20001023.0300.0019-E43-149
EM171	ANN20001023.0300.0019-E43-150
EM172	ANN20001023.0300.0019-E44-151
EM173	ANN20001023.0300.0019-E40-152
EM174	ANN20001023.0300.0019-E43-153
EM175	ANN20001023.0300.0019-E45-154
EM176	ANN20001023.0300.0019-E45-155
EM177	ANN20001023.0300.0019-E47-156
EM178	ANN20001023.0300.0019-E46-157
EM179	ANN20001023.0300.0019-E46-158
EM4	ANN20001023.0300.0019-E49-159
EM5	ANN20001023.0300.0019-E50-160
EM6	ANN20001023.0300.0019-E51-161
EM7	ANN20001023.0300.0019-E52-162
EM104	ANN20001023.0300.0019-E26-163
EM8	ANN20001023.0300.0019-E53-164
EM9	ANN20001023.0300.0019-E53-165
EM10	ANN20001023.0300.0019-E53-166
EM11	ANN20001023.0300.0019-E53-167
EM12	ANN20001023.0300.0019-E53-168
EM13	ANN20001023.0300.0019-E23-169
EM14	ANN20001023.0300.0019-E54-170
EM15	ANN20001023.0300.0019-E54-171
EM16	ANN20001023.0300.0019-E55-172
EM17	ANN20001023.0300.0019-E55-173
EM18	ANN20001023.0300.0019-E56-174
EM19	ANN20001023.0300.0019-E57-175
R8	ANN20001023.0300.0019-R1
R9	ANN20001023.0300.0019-R2
R1	ANN20001023.0300.0019-R3
R2	ANN20001023.0300.0019-R4
R3	ANN20001023.0300.0019-R5
R4	ANN20001023.0300.0019-R6
R6	ANN20001023.0300.0019-R7
R7	ANN20001023.0300.0019-R8
R10	ANN20001023.0300.0019-R9
R11	ANN20001023.0300.0019-R10
R12	ANN20001023.0300.0019-R11
R13	ANN20001023.0300.0019-R12
R14	ANN20001023.0300.0019-R13
R15	ANN20001023.0300.0019-R14
RM8	ANN20001023.0300.0019-R1-1
RM9	ANN20001023.0300.0019-R2-1
RM1	ANN20001023.0300.0019-R3-1
RM2	ANN20001023.0300.0019-R4-1
RM3	ANN20001023.0300.0019-R5-1
RM4	ANN20001023.0300.0019-R6-1
RM6	ANN20001023.0300.0019-R7-1
RM7	ANN20001023.0300.0019-R8-1
RM10	ANN20001023.0300.0019-R9-1
RM11	ANN20001023.0300.0019-R10-1
RM12	ANN20001023.0300.0019-R11-1
RM13	ANN20001023.0300.0019-R8-2
RM14	ANN20001023.0300.0019-R13-1
RM15	ANN20001023.0300.0019-R14-1
V1	ANN20001023.0300.0019-EV1
V3	ANN20001023.0300.0019-EV2
V4	ANN20001023.0300.0019-EV3
V5	ANN20001023.0300.0019-EV4
V6	ANN20001023.0300.0019-EV5
VM1	ANN20001023.0300.0019-EV1-1
VM5	ANN20001023.0300.0019-EV2-1
VM6	ANN20001023.0300.0019-EV3-1
VM7	ANN20001023.0300.0019-EV4-1
VM8	ANN20001023.0300.0019-EV5-1
Q1	ANN20001023.0300.0019-T1
Q2	ANN20001023.0300.0019-T2
Q3	ANN20001023.0300.0019-T3
