CE10	ANN20001213.0900.0063-CE1
E45	ANN20001213.0900.0063-E30
E46	ANN20001213.0900.0063-E31
E47	ANN20001213.0900.0063-E32
E48	ANN20001213.0900.0063-E33
E49	ANN20001213.0900.0063-E34
E51	ANN20001213.0900.0063-E35
E52	ANN20001213.0900.0063-E36
E53	ANN20001213.0900.0063-E37
E54	ANN20001213.0900.0063-E38
E55	ANN20001213.0900.0063-E39
E56	ANN20001213.0900.0063-E40
E57	ANN20001213.0900.0063-E41
E61	ANN20001213.0900.0063-E42
E62	ANN20001213.0900.0063-E43
E63	ANN20001213.0900.0063-E44
E64	ANN20001213.0900.0063-E45
E65	ANN20001213.0900.0063-E46
E66	ANN20001213.0900.0063-E47
E69	ANN20001213.0900.0063-E48
E70	ANN20001213.0900.0063-E49
E71	ANN20001213.0900.0063-E50
E3	ANN20001213.0900.0063-E51
E4	ANN20001213.0900.0063-E52
E5	ANN20001213.0900.0063-E53
E6	ANN20001213.0900.0063-E54
E8	ANN20001213.0900.0063-E55
E9	ANN20001213.0900.0063-E56
E36	ANN20001213.0900.0063-E57
E11	ANN20001213.0900.0063-E58
E12	ANN20001213.0900.0063-E59
EM1	ANN20001213.0900.0063-E24-1
EM20	ANN20001213.0900.0063-E1-2
EM21	ANN20001213.0900.0063-E2-3
EM22	ANN20001213.0900.0063-E3-4
EM23	ANN20001213.0900.0063-E53-5
EM24	ANN20001213.0900.0063-E53-6
EM25	ANN20001213.0900.0063-E5-7
EM26	ANN20001213.0900.0063-E4-8
EM27	ANN20001213.0900.0063-E53-9
EM28	ANN20001213.0900.0063-E6-10
EM29	ANN20001213.0900.0063-E53-11
EM30	ANN20001213.0900.0063-E6-12
EM31	ANN20001213.0900.0063-E7-13
EM32	ANN20001213.0900.0063-E8-14
EM33	ANN20001213.0900.0063-E9-15
EM34	ANN20001213.0900.0063-E10-16
EM35	ANN20001213.0900.0063-E56-17
EM56	ANN20001213.0900.0063-E18-18
EM55	ANN20001213.0900.0063-E19-19
EM37	ANN20001213.0900.0063-E11-20
EM38	ANN20001213.0900.0063-E12-21
EM39	ANN20001213.0900.0063-E13-22
EM40	ANN20001213.0900.0063-E14-23
EM41	ANN20001213.0900.0063-E15-24
EM42	ANN20001213.0900.0063-E16-25
EM43	ANN20001213.0900.0063-E17-26
EM44	ANN20001213.0900.0063-E53-27
EM45	ANN20001213.0900.0063-E53-28
EM57	ANN20001213.0900.0063-E53-29
EM58	ANN20001213.0900.0063-E53-30
EM48	ANN20001213.0900.0063-E20-31
EM49	ANN20001213.0900.0063-E58-32
EM50	ANN20001213.0900.0063-E19-33
EM52	ANN20001213.0900.0063-E21-34
EM59	ANN20001213.0900.0063-E22-35
EM60	ANN20001213.0900.0063-E53-36
EM61	ANN20001213.0900.0063-E56-37
EM62	ANN20001213.0900.0063-E23-38
EM63	ANN20001213.0900.0063-E23-39
EM64	ANN20001213.0900.0063-E25-40
EM65	ANN20001213.0900.0063-E26-41
EM66	ANN20001213.0900.0063-E27-42
EM67	ANN20001213.0900.0063-E28-43
EM69	ANN20001213.0900.0063-E29-44
EM70	ANN20001213.0900.0063-E27-45
EM68	ANN20001213.0900.0063-E24-46
EM71	ANN20001213.0900.0063-E53-47
EM72	ANN20001213.0900.0063-E53-48
EM73	ANN20001213.0900.0063-E53-49
EM74	ANN20001213.0900.0063-E19-50
EM75	ANN20001213.0900.0063-E30-51
EM76	ANN20001213.0900.0063-E31-52
EM77	ANN20001213.0900.0063-E11-53
EM78	ANN20001213.0900.0063-E32-54
EM79	ANN20001213.0900.0063-E53-55
EM80	ANN20001213.0900.0063-E53-56
EM82	ANN20001213.0900.0063-E11-57
EM83	ANN20001213.0900.0063-E33-58
EM84	ANN20001213.0900.0063-E34-59
EM85	ANN20001213.0900.0063-E30-60
EM86	ANN20001213.0900.0063-E53-61
EM87	ANN20001213.0900.0063-E53-62
EM88	ANN20001213.0900.0063-E56-63
EM89	ANN20001213.0900.0063-E17-64
EM90	ANN20001213.0900.0063-E35-65
EM91	ANN20001213.0900.0063-E20-66
EM92	ANN20001213.0900.0063-E36-67
EM93	ANN20001213.0900.0063-E20-68
EM94	ANN20001213.0900.0063-E37-69
EM95	ANN20001213.0900.0063-E53-70
EM96	ANN20001213.0900.0063-E33-71
EM97	ANN20001213.0900.0063-E33-72
EM98	ANN20001213.0900.0063-E38-73
EM99	ANN20001213.0900.0063-E33-74
EM100	ANN20001213.0900.0063-E53-75
EM101	ANN20001213.0900.0063-E53-76
EM102	ANN20001213.0900.0063-E39-77
EM103	ANN20001213.0900.0063-E53-78
EM104	ANN20001213.0900.0063-E53-79
EM105	ANN20001213.0900.0063-E54-80
EM106	ANN20001213.0900.0063-E53-81
EM107	ANN20001213.0900.0063-E40-82
EM108	ANN20001213.0900.0063-E40-83
EM109	ANN20001213.0900.0063-E41-84
EM2	ANN20001213.0900.0063-E51-85
EM110	ANN20001213.0900.0063-E53-86
EM113	ANN20001213.0900.0063-E42-87
EM114	ANN20001213.0900.0063-E43-88
EM115	ANN20001213.0900.0063-E11-89
EM116	ANN20001213.0900.0063-E11-90
EM117	ANN20001213.0900.0063-E11-91
EM118	ANN20001213.0900.0063-E53-92
EM119	ANN20001213.0900.0063-E53-93
EM120	ANN20001213.0900.0063-E53-94
EM121	ANN20001213.0900.0063-E44-95
EM122	ANN20001213.0900.0063-E45-96
EM123	ANN20001213.0900.0063-E46-97
EM124	ANN20001213.0900.0063-E53-98
EM127	ANN20001213.0900.0063-E44-99
EM128	ANN20001213.0900.0063-E44-100
EM129	ANN20001213.0900.0063-E44-101
EM130	ANN20001213.0900.0063-E47-102
EM131	ANN20001213.0900.0063-E47-103
EM132	ANN20001213.0900.0063-E11-104
EM133	ANN20001213.0900.0063-E44-105
EM136	ANN20001213.0900.0063-E48-106
EM137	ANN20001213.0900.0063-E49-107
EM139	ANN20001213.0900.0063-E50-108
EM3	ANN20001213.0900.0063-E24-109
EM4	ANN20001213.0900.0063-E24-110
EM5	ANN20001213.0900.0063-E24-111
EM6	ANN20001213.0900.0063-E52-112
EM10	ANN20001213.0900.0063-E55-113
EM11	ANN20001213.0900.0063-E53-114
EM12	ANN20001213.0900.0063-E53-115
EM13	ANN20001213.0900.0063-E56-116
EM14	ANN20001213.0900.0063-E56-117
EM53	ANN20001213.0900.0063-E57-118
EM16	ANN20001213.0900.0063-E24-119
EM17	ANN20001213.0900.0063-E58-120
EM18	ANN20001213.0900.0063-E59-121
EM19	ANN20001213.0900.0063-E53-122
R1	ANN20001213.0900.0063-R1
R2	ANN20001213.0900.0063-R2
R4	ANN20001213.0900.0063-R3
R5	ANN20001213.0900.0063-R4
R6	ANN20001213.0900.0063-R5
R8	ANN20001213.0900.0063-R6
R10	ANN20001213.0900.0063-R7
R12	ANN20001213.0900.0063-R8
R13	ANN20001213.0900.0063-R9
R14	ANN20001213.0900.0063-R10
R15	ANN20001213.0900.0063-R11
R16	ANN20001213.0900.0063-R12
R17	ANN20001213.0900.0063-R13
R18	ANN20001213.0900.0063-R14
R19	ANN20001213.0900.0063-R15
R20	ANN20001213.0900.0063-R16
R21	ANN20001213.0900.0063-R17
RM1	ANN20001213.0900.0063-R1-1
RM2	ANN20001213.0900.0063-R2-1
RM4	ANN20001213.0900.0063-R3-1
RM5	ANN20001213.0900.0063-R4-1
RM6	ANN20001213.0900.0063-R5-1
RM8	ANN20001213.0900.0063-R6-1
RM11	ANN20001213.0900.0063-R7-1
RM13	ANN20001213.0900.0063-R8-1
RM14	ANN20001213.0900.0063-R9-1
RM15	ANN20001213.0900.0063-R10-1
RM16	ANN20001213.0900.0063-R6-2
RM17	ANN20001213.0900.0063-R12-1
RM18	ANN20001213.0900.0063-R13-1
RM20	ANN20001213.0900.0063-R14-1
RM21	ANN20001213.0900.0063-R15-1
RM22	ANN20001213.0900.0063-R16-1
RM23	ANN20001213.0900.0063-R17-1
V17	ANN20001213.0900.0063-EV1
V18	ANN20001213.0900.0063-EV2
V20	ANN20001213.0900.0063-EV3
V21	ANN20001213.0900.0063-EV4
V28	ANN20001213.0900.0063-EV5
V1	ANN20001213.0900.0063-EV6
V3	ANN20001213.0900.0063-EV7
V4	ANN20001213.0900.0063-EV8
V5	ANN20001213.0900.0063-EV9
V6	ANN20001213.0900.0063-EV10
V7	ANN20001213.0900.0063-EV11
V8	ANN20001213.0900.0063-EV12
V9	ANN20001213.0900.0063-EV13
V10	ANN20001213.0900.0063-EV14
V11	ANN20001213.0900.0063-EV15
V12	ANN20001213.0900.0063-EV16
V22	ANN20001213.0900.0063-EV17
V24	ANN20001213.0900.0063-EV18
V26	ANN20001213.0900.0063-EV19
V27	ANN20001213.0900.0063-EV20
V16	ANN20001213.0900.0063-EV21
VM17	ANN20001213.0900.0063-EV1-1
VM18	ANN20001213.0900.0063-EV2-1
VM20	ANN20001213.0900.0063-EV3-1
VM21	ANN20001213.0900.0063-EV4-1
VM29	ANN20001213.0900.0063-EV5-1
VM1	ANN20001213.0900.0063-EV6-1
VM3	ANN20001213.0900.0063-EV7-1
VM4	ANN20001213.0900.0063-EV8-1
VM5	ANN20001213.0900.0063-EV9-1
VM6	ANN20001213.0900.0063-EV10-1
VM7	ANN20001213.0900.0063-EV11-1
VM8	ANN20001213.0900.0063-EV12-1
VM9	ANN20001213.0900.0063-EV13-1
VM10	ANN20001213.0900.0063-EV14-1
VM22	ANN20001213.0900.0063-EV17-1
VM11	ANN20001213.0900.0063-EV15-1
VM12	ANN20001213.0900.0063-EV16-1
VM25	ANN20001213.0900.0063-EV18-1
VM27	ANN20001213.0900.0063-EV19-1
VM28	ANN20001213.0900.0063-EV20-1
VM16	ANN20001213.0900.0063-EV21-1
Q1	ANN20001213.0900.0063-T1
Q2	ANN20001213.0900.0063-T2
Q3	ANN20001213.0900.0063-T3
Q4	ANN20001213.0900.0063-T4
Q6	ANN20001213.0900.0063-T5
Q7	ANN20001213.0900.0063-T6
Q8	ANN20001213.0900.0063-T7
Q9	ANN20001213.0900.0063-V1
Q10	ANN20001213.0900.0063-V2
Q11	ANN20001213.0900.0063-V3
Q12	ANN20001213.0900.0063-T8
QM9	ANN20001213.0900.0063-V1-1
QM10	ANN20001213.0900.0063-V2-1
QM11	ANN20001213.0900.0063-V3-1
