CE11	ANN20001129.1500.0100-CE1
V1	ANN20001129.1500.0100-EV1
V2	ANN20001129.1500.0100-EV2
V3	ANN20001129.1500.0100-EV3
V4	ANN20001129.1500.0100-EV4
V5	ANN20001129.1500.0100-EV5
V6	ANN20001129.1500.0100-EV6
V7	ANN20001129.1500.0100-EV7
V8	ANN20001129.1500.0100-EV8
V9	ANN20001129.1500.0100-EV9
V10	ANN20001129.1500.0100-EV10
V11	ANN20001129.1500.0100-EV11
V12	ANN20001129.1500.0100-EV12
V13	ANN20001129.1500.0100-EV13
VM1	ANN20001129.1500.0100-EV1-1
VM2	ANN20001129.1500.0100-EV2-1
VM3	ANN20001129.1500.0100-EV3-1
VM4	ANN20001129.1500.0100-EV4-1
VM6	ANN20001129.1500.0100-EV5-1
VM7	ANN20001129.1500.0100-EV6-1
VM8	ANN20001129.1500.0100-EV7-1
VM9	ANN20001129.1500.0100-EV8-1
VM10	ANN20001129.1500.0100-EV9-1
VM11	ANN20001129.1500.0100-EV10-1
VM12	ANN20001129.1500.0100-EV11-1
VM13	ANN20001129.1500.0100-EV12-1
VM14	ANN20001129.1500.0100-EV13-1
Q1	ANN20001129.1500.0100-T1
Q2	ANN20001129.1500.0100-T2
Q3	ANN20001129.1500.0100-V1
Q4	ANN20001129.1500.0100-V2
Q5	ANN20001129.1500.0100-V3
Q6	ANN20001129.1500.0100-T3
Q7	ANN20001129.1500.0100-T4
Q8	ANN20001129.1500.0100-T5
QM3	ANN20001129.1500.0100-V1-1
QM4	ANN20001129.1500.0100-V2-1
QM5	ANN20001129.1500.0100-V3-1
