CE11	ANN20001019.0900.0066-CE1
EM65	ANN20001019.0900.0066-E23-47
EM66	ANN20001019.0900.0066-E24-48
EM67	ANN20001019.0900.0066-E25-49
EM68	ANN20001019.0900.0066-E26-50
EM69	ANN20001019.0900.0066-E27-51
EM1	ANN20001019.0900.0066-E28-52
EM2	ANN20001019.0900.0066-E30-53
EM3	ANN20001019.0900.0066-E29-54
EM4	ANN20001019.0900.0066-E32-55
EM5	ANN20001019.0900.0066-E31-56
EM6	ANN20001019.0900.0066-E33-57
EM7	ANN20001019.0900.0066-E34-58
EM8	ANN20001019.0900.0066-E35-59
EM9	ANN20001019.0900.0066-E36-60
EM10	ANN20001019.0900.0066-E37-61
EM11	ANN20001019.0900.0066-E38-62
EM12	ANN20001019.0900.0066-E38-63
EM13	ANN20001019.0900.0066-E38-64
EM14	ANN20001019.0900.0066-E34-65
EM15	ANN20001019.0900.0066-E39-66
EM16	ANN20001019.0900.0066-E1-67
R2	ANN20001019.0900.0066-R1
R3	ANN20001019.0900.0066-R2
R5	ANN20001019.0900.0066-R3
R6	ANN20001019.0900.0066-R4
R8	ANN20001019.0900.0066-R5
R9	ANN20001019.0900.0066-R6
R10	ANN20001019.0900.0066-R7
R11	ANN20001019.0900.0066-R8
R12	ANN20001019.0900.0066-R9
RM2	ANN20001019.0900.0066-R1-1
RM3	ANN20001019.0900.0066-R2-1
RM5	ANN20001019.0900.0066-R3-1
RM6	ANN20001019.0900.0066-R4-1
RM8	ANN20001019.0900.0066-R5-1
RM9	ANN20001019.0900.0066-R6-1
RM10	ANN20001019.0900.0066-R7-1
RM11	ANN20001019.0900.0066-R8-1
RM12	ANN20001019.0900.0066-R9-1
V1	ANN20001019.0900.0066-EV1
V2	ANN20001019.0900.0066-EV2
VM1	ANN20001019.0900.0066-EV1-1
VM2	ANN20001019.0900.0066-EV2-1
Q1	ANN20001019.0900.0066-T1
Q4	ANN20001019.0900.0066-T2
Q2	ANN20001019.0900.0066-T3
