CE12	ANN20001130.1500.0072-CE1
EM93	ANN20001130.1500.0072-E64-71
EM94	ANN20001130.1500.0072-E33-72
EM95	ANN20001130.1500.0072-E34-73
EM96	ANN20001130.1500.0072-E64-74
EM97	ANN20001130.1500.0072-E35-75
EM98	ANN20001130.1500.0072-E35-76
EM100	ANN20001130.1500.0072-E19-77
EM101	ANN20001130.1500.0072-E7-78
EM102	ANN20001130.1500.0072-E67-79
EM103	ANN20001130.1500.0072-E36-80
EM187	ANN20001130.1500.0072-E7-81
EM104	ANN20001130.1500.0072-E37-82
EM105	ANN20001130.1500.0072-E16-83
EM106	ANN20001130.1500.0072-E35-84
EM107	ANN20001130.1500.0072-E35-85
EM108	ANN20001130.1500.0072-E38-86
EM109	ANN20001130.1500.0072-E35-87
EM110	ANN20001130.1500.0072-E39-88
EM111	ANN20001130.1500.0072-E40-89
EM112	ANN20001130.1500.0072-E35-90
EM114	ANN20001130.1500.0072-E41-91
EM115	ANN20001130.1500.0072-E42-92
EM116	ANN20001130.1500.0072-E43-93
EM117	ANN20001130.1500.0072-E44-94
EM118	ANN20001130.1500.0072-E44-95
EM119	ANN20001130.1500.0072-E41-96
EM120	ANN20001130.1500.0072-E45-97
EM121	ANN20001130.1500.0072-E45-98
EM122	ANN20001130.1500.0072-E47-99
EM123	ANN20001130.1500.0072-E46-100
EM126	ANN20001130.1500.0072-E45-101
EM127	ANN20001130.1500.0072-E45-102
EM128	ANN20001130.1500.0072-E48-103
EM129	ANN20001130.1500.0072-E48-104
EM130	ANN20001130.1500.0072-E49-105
EM131	ANN20001130.1500.0072-E50-106
EM132	ANN20001130.1500.0072-E51-107
EM133	ANN20001130.1500.0072-E52-108
EM134	ANN20001130.1500.0072-E52-109
EM135	ANN20001130.1500.0072-E52-110
EM136	ANN20001130.1500.0072-E52-111
EM137	ANN20001130.1500.0072-E53-112
EM138	ANN20001130.1500.0072-E54-113
EM139	ANN20001130.1500.0072-E52-114
EM140	ANN20001130.1500.0072-E55-115
EM141	ANN20001130.1500.0072-E30-116
EM143	ANN20001130.1500.0072-E55-117
EM188	ANN20001130.1500.0072-E13-118
EM144	ANN20001130.1500.0072-E55-119
EM146	ANN20001130.1500.0072-E54-120
EM147	ANN20001130.1500.0072-E64-121
EM148	ANN20001130.1500.0072-E19-122
EM149	ANN20001130.1500.0072-E7-123
EM151	ANN20001130.1500.0072-E56-124
EM152	ANN20001130.1500.0072-E56-125
EM153	ANN20001130.1500.0072-E56-126
EM155	ANN20001130.1500.0072-E56-127
EM156	ANN20001130.1500.0072-E48-128
EM157	ANN20001130.1500.0072-E57-129
EM158	ANN20001130.1500.0072-E65-130
EM159	ANN20001130.1500.0072-E58-131
EM160	ANN20001130.1500.0072-E58-132
EM161	ANN20001130.1500.0072-E58-133
EM163	ANN20001130.1500.0072-E58-134
EM164	ANN20001130.1500.0072-E58-135
EM166	ANN20001130.1500.0072-E58-136
EM167	ANN20001130.1500.0072-E58-137
EM168	ANN20001130.1500.0072-E49-138
EM169	ANN20001130.1500.0072-E48-139
EM170	ANN20001130.1500.0072-E9-140
EM171	ANN20001130.1500.0072-E7-141
EM172	ANN20001130.1500.0072-E59-142
EM173	ANN20001130.1500.0072-E7-143
EM174	ANN20001130.1500.0072-E7-144
EM175	ANN20001130.1500.0072-E59-145
EM176	ANN20001130.1500.0072-E59-146
EM177	ANN20001130.1500.0072-E59-147
EM178	ANN20001130.1500.0072-E60-148
EM179	ANN20001130.1500.0072-E11-149
EM180	ANN20001130.1500.0072-E7-150
EM181	ANN20001130.1500.0072-E61-151
EM2	ANN20001130.1500.0072-E63-152
EM182	ANN20001130.1500.0072-E62-153
EM183	ANN20001130.1500.0072-E62-154
EM184	ANN20001130.1500.0072-E51-155
EM185	ANN20001130.1500.0072-E56-156
EM186	ANN20001130.1500.0072-E30-157
EM3	ANN20001130.1500.0072-E64-158
EM4	ANN20001130.1500.0072-E66-159
EM5	ANN20001130.1500.0072-E65-160
EM6	ANN20001130.1500.0072-E67-161
EM7	ANN20001130.1500.0072-E64-162
EM8	ANN20001130.1500.0072-E68-163
EM9	ANN20001130.1500.0072-E64-164
EM10	ANN20001130.1500.0072-E69-165
EM11	ANN20001130.1500.0072-E64-166
EM12	ANN20001130.1500.0072-E70-167
EM13	ANN20001130.1500.0072-E71-168
EM14	ANN20001130.1500.0072-E72-169
EM15	ANN20001130.1500.0072-E73-170
EM16	ANN20001130.1500.0072-E73-171
R1	ANN20001130.1500.0072-R1
R2	ANN20001130.1500.0072-R2
R3	ANN20001130.1500.0072-R3
R4	ANN20001130.1500.0072-R4
R5	ANN20001130.1500.0072-R5
R6	ANN20001130.1500.0072-R6
R8	ANN20001130.1500.0072-R7
R9	ANN20001130.1500.0072-R8
R10	ANN20001130.1500.0072-R9
R11	ANN20001130.1500.0072-R10
R12	ANN20001130.1500.0072-R11
R13	ANN20001130.1500.0072-R12
R14	ANN20001130.1500.0072-R13
R15	ANN20001130.1500.0072-R14
R16	ANN20001130.1500.0072-R15
R17	ANN20001130.1500.0072-R16
R19	ANN20001130.1500.0072-R17
R20	ANN20001130.1500.0072-R18
R24	ANN20001130.1500.0072-R19
R25	ANN20001130.1500.0072-R20
R26	ANN20001130.1500.0072-R21
R27	ANN20001130.1500.0072-R22
RM1	ANN20001130.1500.0072-R1-1
RM2	ANN20001130.1500.0072-R2-1
RM3	ANN20001130.1500.0072-R3-1
RM4	ANN20001130.1500.0072-R4-1
RM5	ANN20001130.1500.0072-R5-1
RM6	ANN20001130.1500.0072-R6-1
RM8	ANN20001130.1500.0072-R7-1
RM9	ANN20001130.1500.0072-R8-1
RM10	ANN20001130.1500.0072-R9-1
RM11	ANN20001130.1500.0072-R4-2
RM12	ANN20001130.1500.0072-R11-1
RM13	ANN20001130.1500.0072-R12-1
RM14	ANN20001130.1500.0072-R13-1
RM15	ANN20001130.1500.0072-R14-1
RM16	ANN20001130.1500.0072-R15-1
RM17	ANN20001130.1500.0072-R16-1
RM19	ANN20001130.1500.0072-R17-1
RM20	ANN20001130.1500.0072-R17-2
RM24	ANN20001130.1500.0072-R19-1
RM25	ANN20001130.1500.0072-R15-2
RM26	ANN20001130.1500.0072-R5-2
RM27	ANN20001130.1500.0072-R22-1
V1	ANN20001130.1500.0072-EV1
V2	ANN20001130.1500.0072-EV2
V6	ANN20001130.1500.0072-EV3
V7	ANN20001130.1500.0072-EV4
VM1	ANN20001130.1500.0072-EV1-1
VM2	ANN20001130.1500.0072-EV2-1
VM6	ANN20001130.1500.0072-EV3-1
VM7	ANN20001130.1500.0072-EV4-1
Q1	ANN20001130.1500.0072-T1
Q2	ANN20001130.1500.0072-T2
Q3	ANN20001130.1500.0072-T3
Q4	ANN20001130.1500.0072-T4
