CE10	ANN20001118.1500.0101-CE1
E81	ANN20001118.1500.0101-E63
E82	ANN20001118.1500.0101-E64
E2	ANN20001118.1500.0101-E65
E3	ANN20001118.1500.0101-E66
E5	ANN20001118.1500.0101-E67
E6	ANN20001118.1500.0101-E68
E7	ANN20001118.1500.0101-E69
E8	ANN20001118.1500.0101-E70
E9	ANN20001118.1500.0101-E71
E10	ANN20001118.1500.0101-E72
E11	ANN20001118.1500.0101-E73
E12	ANN20001118.1500.0101-E74
E13	ANN20001118.1500.0101-E75
EM1	ANN20001118.1500.0101-E20-1
EM20	ANN20001118.1500.0101-E1-2
EM21	ANN20001118.1500.0101-E2-3
EM22	ANN20001118.1500.0101-E3-4
EM23	ANN20001118.1500.0101-E4-5
EM24	ANN20001118.1500.0101-E5-6
EM26	ANN20001118.1500.0101-E69-7
EM27	ANN20001118.1500.0101-E6-8
EM28	ANN20001118.1500.0101-E6-9
EM29	ANN20001118.1500.0101-E7-10
EM30	ANN20001118.1500.0101-E6-11
EM31	ANN20001118.1500.0101-E8-12
EM32	ANN20001118.1500.0101-E8-13
EM33	ANN20001118.1500.0101-E9-14
EM34	ANN20001118.1500.0101-E8-15
EM35	ANN20001118.1500.0101-E72-16
EM36	ANN20001118.1500.0101-E72-17
EM37	ANN20001118.1500.0101-E10-18
EM38	ANN20001118.1500.0101-E10-19
EM39	ANN20001118.1500.0101-E11-20
EM40	ANN20001118.1500.0101-E10-21
EM41	ANN20001118.1500.0101-E12-22
EM42	ANN20001118.1500.0101-E20-23
EM44	ANN20001118.1500.0101-E14-24
EM45	ANN20001118.1500.0101-E15-25
EM46	ANN20001118.1500.0101-E13-26
EM47	ANN20001118.1500.0101-E13-27
EM48	ANN20001118.1500.0101-E16-28
EM49	ANN20001118.1500.0101-E66-29
EM51	ANN20001118.1500.0101-E17-30
EM56	ANN20001118.1500.0101-E18-31
EM57	ANN20001118.1500.0101-E19-32
EM63	ANN20001118.1500.0101-E16-33
EM64	ANN20001118.1500.0101-E13-34
EM66	ANN20001118.1500.0101-E13-35
EM67	ANN20001118.1500.0101-E68-36
EM68	ANN20001118.1500.0101-E13-37
EM70	ANN20001118.1500.0101-E21-38
EM72	ANN20001118.1500.0101-E22-39
EM73	ANN20001118.1500.0101-E13-40
EM69	ANN20001118.1500.0101-E13-41
EM50	ANN20001118.1500.0101-E13-42
EM53	ANN20001118.1500.0101-E13-43
EM54	ANN20001118.1500.0101-E13-44
EM59	ANN20001118.1500.0101-E13-45
EM60	ANN20001118.1500.0101-E13-46
EM61	ANN20001118.1500.0101-E13-47
EM62	ANN20001118.1500.0101-E13-48
EM74	ANN20001118.1500.0101-E21-49
EM75	ANN20001118.1500.0101-E13-50
EM77	ANN20001118.1500.0101-E23-51
EM79	ANN20001118.1500.0101-E24-52
EM80	ANN20001118.1500.0101-E24-53
EM81	ANN20001118.1500.0101-E25-54
EM83	ANN20001118.1500.0101-E26-55
EM58	ANN20001118.1500.0101-E26-56
EM82	ANN20001118.1500.0101-E28-57
EM84	ANN20001118.1500.0101-E29-58
EM86	ANN20001118.1500.0101-E27-59
EM87	ANN20001118.1500.0101-E27-60
EM88	ANN20001118.1500.0101-E30-61
EM89	ANN20001118.1500.0101-E68-62
EM90	ANN20001118.1500.0101-E31-63
EM91	ANN20001118.1500.0101-E32-64
EM93	ANN20001118.1500.0101-E33-65
EM94	ANN20001118.1500.0101-E20-66
EM95	ANN20001118.1500.0101-E27-67
EM96	ANN20001118.1500.0101-E34-68
EM2	ANN20001118.1500.0101-E20-69
EM99	ANN20001118.1500.0101-E24-70
EM100	ANN20001118.1500.0101-E24-71
EM101	ANN20001118.1500.0101-E27-72
EM102	ANN20001118.1500.0101-E27-73
EM104	ANN20001118.1500.0101-E17-74
EM105	ANN20001118.1500.0101-E35-75
EM106	ANN20001118.1500.0101-E35-76
EM107	ANN20001118.1500.0101-E5-77
EM108	ANN20001118.1500.0101-E5-78
EM109	ANN20001118.1500.0101-E36-79
EM110	ANN20001118.1500.0101-E37-80
EM111	ANN20001118.1500.0101-E68-81
EM112	ANN20001118.1500.0101-E38-82
EM113	ANN20001118.1500.0101-E35-83
EM114	ANN20001118.1500.0101-E39-84
EM65	ANN20001118.1500.0101-E39-85
EM76	ANN20001118.1500.0101-E39-86
EM115	ANN20001118.1500.0101-E5-87
EM116	ANN20001118.1500.0101-E5-88
EM118	ANN20001118.1500.0101-E35-89
EM120	ANN20001118.1500.0101-E40-90
EM119	ANN20001118.1500.0101-E41-91
EM121	ANN20001118.1500.0101-E42-92
EM122	ANN20001118.1500.0101-E44-93
EM123	ANN20001118.1500.0101-E43-94
EM124	ANN20001118.1500.0101-E43-95
EM125	ANN20001118.1500.0101-E73-96
EM126	ANN20001118.1500.0101-E73-97
EM127	ANN20001118.1500.0101-E73-98
EM128	ANN20001118.1500.0101-E45-99
EM129	ANN20001118.1500.0101-E5-100
EM130	ANN20001118.1500.0101-E68-101
EM131	ANN20001118.1500.0101-E27-102
EM132	ANN20001118.1500.0101-E26-103
EM133	ANN20001118.1500.0101-E26-104
EM134	ANN20001118.1500.0101-E27-105
EM135	ANN20001118.1500.0101-E46-106
EM136	ANN20001118.1500.0101-E73-107
EM137	ANN20001118.1500.0101-E27-108
EM138	ANN20001118.1500.0101-E48-109
EM139	ANN20001118.1500.0101-E49-110
EM140	ANN20001118.1500.0101-E47-111
EM141	ANN20001118.1500.0101-E47-112
EM142	ANN20001118.1500.0101-E73-113
EM143	ANN20001118.1500.0101-E73-114
EM3	ANN20001118.1500.0101-E65-115
EM144	ANN20001118.1500.0101-E73-116
EM145	ANN20001118.1500.0101-E50-117
EM146	ANN20001118.1500.0101-E47-118
EM147	ANN20001118.1500.0101-E47-119
EM148	ANN20001118.1500.0101-E47-120
EM149	ANN20001118.1500.0101-E51-121
EM150	ANN20001118.1500.0101-E26-122
EM151	ANN20001118.1500.0101-E47-123
EM152	ANN20001118.1500.0101-E26-124
EM153	ANN20001118.1500.0101-E53-125
EM154	ANN20001118.1500.0101-E54-126
EM155	ANN20001118.1500.0101-E52-127
EM156	ANN20001118.1500.0101-E52-128
EM158	ANN20001118.1500.0101-E52-129
EM159	ANN20001118.1500.0101-E26-130
EM160	ANN20001118.1500.0101-E73-131
EM161	ANN20001118.1500.0101-E73-132
EM162	ANN20001118.1500.0101-E73-133
EM163	ANN20001118.1500.0101-E17-134
EM166	ANN20001118.1500.0101-E56-135
EM167	ANN20001118.1500.0101-E55-136
EM168	ANN20001118.1500.0101-E55-137
EM169	ANN20001118.1500.0101-E58-138
EM170	ANN20001118.1500.0101-E57-139
EM171	ANN20001118.1500.0101-E57-140
EM172	ANN20001118.1500.0101-E57-141
EM173	ANN20001118.1500.0101-E59-142
EM174	ANN20001118.1500.0101-E20-143
EM175	ANN20001118.1500.0101-E61-144
EM176	ANN20001118.1500.0101-E60-145
EM177	ANN20001118.1500.0101-E1-146
EM178	ANN20001118.1500.0101-E68-147
EM179	ANN20001118.1500.0101-E60-148
EM180	ANN20001118.1500.0101-E62-149
EM181	ANN20001118.1500.0101-E3-150
EM182	ANN20001118.1500.0101-E63-151
EM184	ANN20001118.1500.0101-E60-152
EM185	ANN20001118.1500.0101-E60-153
EM186	ANN20001118.1500.0101-E73-154
EM187	ANN20001118.1500.0101-E60-155
EM188	ANN20001118.1500.0101-E68-156
EM189	ANN20001118.1500.0101-E10-157
EM190	ANN20001118.1500.0101-E73-158
EM191	ANN20001118.1500.0101-E64-159
EM192	ANN20001118.1500.0101-E60-160
EM193	ANN20001118.1500.0101-E60-161
EM194	ANN20001118.1500.0101-E73-162
EM195	ANN20001118.1500.0101-E75-163
EM196	ANN20001118.1500.0101-E68-164
EM197	ANN20001118.1500.0101-E69-165
EM4	ANN20001118.1500.0101-E66-166
EM198	ANN20001118.1500.0101-E35-167
EM199	ANN20001118.1500.0101-E35-168
EM201	ANN20001118.1500.0101-E26-169
EM78	ANN20001118.1500.0101-E26-170
EM202	ANN20001118.1500.0101-E55-171
EM5	ANN20001118.1500.0101-E67-172
EM203	ANN20001118.1500.0101-E60-173
EM6	ANN20001118.1500.0101-E68-174
EM7	ANN20001118.1500.0101-E70-175
EM8	ANN20001118.1500.0101-E69-176
EM9	ANN20001118.1500.0101-E68-177
EM10	ANN20001118.1500.0101-E71-178
EM11	ANN20001118.1500.0101-E72-179
EM12	ANN20001118.1500.0101-E73-180
EM13	ANN20001118.1500.0101-E73-181
EM14	ANN20001118.1500.0101-E74-182
EM15	ANN20001118.1500.0101-E73-183
EM16	ANN20001118.1500.0101-E75-184
EM18	ANN20001118.1500.0101-E68-185
EM19	ANN20001118.1500.0101-E1-186
R1	ANN20001118.1500.0101-R1
R2	ANN20001118.1500.0101-R2
R3	ANN20001118.1500.0101-R3
R6	ANN20001118.1500.0101-R4
R7	ANN20001118.1500.0101-R5
R10	ANN20001118.1500.0101-R6
R11	ANN20001118.1500.0101-R7
R12	ANN20001118.1500.0101-R8
R13	ANN20001118.1500.0101-R9
R14	ANN20001118.1500.0101-R10
R15	ANN20001118.1500.0101-R11
R16	ANN20001118.1500.0101-R12
R19	ANN20001118.1500.0101-R13
R20	ANN20001118.1500.0101-R14
R22	ANN20001118.1500.0101-R15
R24	ANN20001118.1500.0101-R16
RM1	ANN20001118.1500.0101-R1-1
RM2	ANN20001118.1500.0101-R2-1
RM3	ANN20001118.1500.0101-R3-1
RM6	ANN20001118.1500.0101-R4-1
RM7	ANN20001118.1500.0101-R5-1
RM10	ANN20001118.1500.0101-R6-1
RM11	ANN20001118.1500.0101-R7-1
RM12	ANN20001118.1500.0101-R8-1
RM13	ANN20001118.1500.0101-R9-1
RM14	ANN20001118.1500.0101-R10-1
RM15	ANN20001118.1500.0101-R11-1
RM16	ANN20001118.1500.0101-R12-1
RM19	ANN20001118.1500.0101-R13-1
RM20	ANN20001118.1500.0101-R3-2
RM22	ANN20001118.1500.0101-R15-1
RM24	ANN20001118.1500.0101-R16-1
V2	ANN20001118.1500.0101-EV1
V3	ANN20001118.1500.0101-EV2
V4	ANN20001118.1500.0101-EV3
V5	ANN20001118.1500.0101-EV4
VM2	ANN20001118.1500.0101-EV1-1
VM3	ANN20001118.1500.0101-EV2-1
VM4	ANN20001118.1500.0101-EV3-1
VM5	ANN20001118.1500.0101-EV4-1
Q1	ANN20001118.1500.0101-T1
Q2	ANN20001118.1500.0101-T2
Q3	ANN20001118.1500.0101-T3
Q4	ANN20001118.1500.0101-T4
Q5	ANN20001118.1500.0101-T5
Q6	ANN20001118.1500.0101-V1
Q7	ANN20001118.1500.0101-T6
Q8	ANN20001118.1500.0101-T7
QM6	ANN20001118.1500.0101-V1-1
