CE9	ANN20001201.1500.0092-CE1
EM79	ANN20001201.1500.0092-E6-61
EM80	ANN20001201.1500.0092-E29-62
EM81	ANN20001201.1500.0092-E31-63
EM82	ANN20001201.1500.0092-E31-64
EM83	ANN20001201.1500.0092-E33-65
EM84	ANN20001201.1500.0092-E6-66
EM85	ANN20001201.1500.0092-E6-67
EM86	ANN20001201.1500.0092-E31-68
EM87	ANN20001201.1500.0092-E31-69
EM88	ANN20001201.1500.0092-E31-70
EM89	ANN20001201.1500.0092-E31-71
EM90	ANN20001201.1500.0092-E6-72
EM91	ANN20001201.1500.0092-E29-73
EM92	ANN20001201.1500.0092-E29-74
EM94	ANN20001201.1500.0092-E6-75
EM95	ANN20001201.1500.0092-E4-76
EM96	ANN20001201.1500.0092-E31-77
EM97	ANN20001201.1500.0092-E29-78
EM98	ANN20001201.1500.0092-E31-79
EM99	ANN20001201.1500.0092-E17-80
EM100	ANN20001201.1500.0092-E29-81
EM101	ANN20001201.1500.0092-E31-82
EM103	ANN20001201.1500.0092-E9-83
EM104	ANN20001201.1500.0092-E6-84
EM105	ANN20001201.1500.0092-E31-85
EM106	ANN20001201.1500.0092-E31-86
EM107	ANN20001201.1500.0092-E29-87
EM108	ANN20001201.1500.0092-E29-88
EM109	ANN20001201.1500.0092-E29-89
EM110	ANN20001201.1500.0092-E31-90
EM111	ANN20001201.1500.0092-E29-91
EM112	ANN20001201.1500.0092-E29-92
EM113	ANN20001201.1500.0092-E29-93
EM114	ANN20001201.1500.0092-E31-94
EM115	ANN20001201.1500.0092-E31-95
EM116	ANN20001201.1500.0092-E29-96
EM117	ANN20001201.1500.0092-E29-97
EM118	ANN20001201.1500.0092-E9-98
EM119	ANN20001201.1500.0092-E18-99
EM120	ANN20001201.1500.0092-E30-100
EM121	ANN20001201.1500.0092-E19-101
EM122	ANN20001201.1500.0092-E31-102
EM123	ANN20001201.1500.0092-E31-103
EM124	ANN20001201.1500.0092-E29-104
EM125	ANN20001201.1500.0092-E31-105
EM126	ANN20001201.1500.0092-E31-106
EM127	ANN20001201.1500.0092-E31-107
EM128	ANN20001201.1500.0092-E31-108
EM129	ANN20001201.1500.0092-E29-109
EM130	ANN20001201.1500.0092-E29-110
EM131	ANN20001201.1500.0092-E31-111
EM132	ANN20001201.1500.0092-E31-112
EM133	ANN20001201.1500.0092-E6-113
EM134	ANN20001201.1500.0092-E20-114
EM135	ANN20001201.1500.0092-E6-115
EM136	ANN20001201.1500.0092-E29-116
EM137	ANN20001201.1500.0092-E33-117
EM138	ANN20001201.1500.0092-E29-118
EM139	ANN20001201.1500.0092-E6-119
EM140	ANN20001201.1500.0092-E13-120
EM141	ANN20001201.1500.0092-E13-121
EM142	ANN20001201.1500.0092-E6-122
EM143	ANN20001201.1500.0092-E9-123
EM144	ANN20001201.1500.0092-E6-124
EM145	ANN20001201.1500.0092-E8-125
EM146	ANN20001201.1500.0092-E8-126
EM148	ANN20001201.1500.0092-E21-127
EM149	ANN20001201.1500.0092-E27-128
EM150	ANN20001201.1500.0092-E6-129
EM152	ANN20001201.1500.0092-E29-130
EM153	ANN20001201.1500.0092-E30-131
EM1	ANN20001201.1500.0092-E24-132
EM154	ANN20001201.1500.0092-E22-133
EM156	ANN20001201.1500.0092-E23-134
EM155	ANN20001201.1500.0092-E22-135
EM2	ANN20001201.1500.0092-E25-136
EM3	ANN20001201.1500.0092-E24-137
EM4	ANN20001201.1500.0092-E26-138
EM5	ANN20001201.1500.0092-E28-139
EM6	ANN20001201.1500.0092-E29-140
EM7	ANN20001201.1500.0092-E30-141
EM8	ANN20001201.1500.0092-E32-142
EM9	ANN20001201.1500.0092-E31-143
EM10	ANN20001201.1500.0092-E31-144
EM11	ANN20001201.1500.0092-E33-145
EM12	ANN20001201.1500.0092-E31-146
EM13	ANN20001201.1500.0092-E31-147
EM14	ANN20001201.1500.0092-E31-148
EM15	ANN20001201.1500.0092-E31-149
EM16	ANN20001201.1500.0092-E33-150
EM17	ANN20001201.1500.0092-E34-151
R10	ANN20001201.1500.0092-R1
R1	ANN20001201.1500.0092-R2
R2	ANN20001201.1500.0092-R3
R3	ANN20001201.1500.0092-R4
R4	ANN20001201.1500.0092-R5
R5	ANN20001201.1500.0092-R6
R6	ANN20001201.1500.0092-R7
R7	ANN20001201.1500.0092-R8
R8	ANN20001201.1500.0092-R9
R9	ANN20001201.1500.0092-R10
RM10	ANN20001201.1500.0092-R1-1
RM1	ANN20001201.1500.0092-R2-1
RM2	ANN20001201.1500.0092-R3-1
RM3	ANN20001201.1500.0092-R4-1
RM4	ANN20001201.1500.0092-R5-1
RM5	ANN20001201.1500.0092-R5-2
RM6	ANN20001201.1500.0092-R7-1
RM7	ANN20001201.1500.0092-R5-3
RM8	ANN20001201.1500.0092-R5-4
RM9	ANN20001201.1500.0092-R10-1
V1	ANN20001201.1500.0092-EV1
V2	ANN20001201.1500.0092-EV2
V3	ANN20001201.1500.0092-EV3
V4	ANN20001201.1500.0092-EV4
V5	ANN20001201.1500.0092-EV5
V6	ANN20001201.1500.0092-EV6
V7	ANN20001201.1500.0092-EV7
V9	ANN20001201.1500.0092-EV8
V10	ANN20001201.1500.0092-EV9
V11	ANN20001201.1500.0092-EV10
V12	ANN20001201.1500.0092-EV11
V13	ANN20001201.1500.0092-EV12
V14	ANN20001201.1500.0092-EV13
V15	ANN20001201.1500.0092-EV14
V16	ANN20001201.1500.0092-EV15
VM3	ANN20001201.1500.0092-EV3-1
VM1	ANN20001201.1500.0092-EV1-1
VM2	ANN20001201.1500.0092-EV2-1
VM4	ANN20001201.1500.0092-EV4-1
VM5	ANN20001201.1500.0092-EV5-1
VM6	ANN20001201.1500.0092-EV6-1
VM7	ANN20001201.1500.0092-EV7-1
VM9	ANN20001201.1500.0092-EV8-1
VM11	ANN20001201.1500.0092-EV9-1
VM12	ANN20001201.1500.0092-EV10-1
VM13	ANN20001201.1500.0092-EV11-1
VM14	ANN20001201.1500.0092-EV12-1
VM15	ANN20001201.1500.0092-EV13-1
VM16	ANN20001201.1500.0092-EV14-1
VM17	ANN20001201.1500.0092-EV15-1
Q1	ANN20001201.1500.0092-T1
Q2	ANN20001201.1500.0092-T2
Q3	ANN20001201.1500.0092-T3
Q4	ANN20001201.1500.0092-V1
Q5	ANN20001201.1500.0092-T4
Q6	ANN20001201.1500.0092-T5
Q7	ANN20001201.1500.0092-V2
QM4	ANN20001201.1500.0092-V1-1
QM7	ANN20001201.1500.0092-V2-1
