CE8	ANN20001124.1500.0090-CE1
EM14	ANN20001124.1500.0090-E16-56
EM15	ANN20001124.1500.0090-E16-57
EM16	ANN20001124.1500.0090-E16-58
EM18	ANN20001124.1500.0090-E16-59
EM19	ANN20001124.1500.0090-E16-60
EM20	ANN20001124.1500.0090-E22-61
EM21	ANN20001124.1500.0090-E20-62
EM22	ANN20001124.1500.0090-E17-63
R1	ANN20001124.1500.0090-R1
R2	ANN20001124.1500.0090-R2
R3	ANN20001124.1500.0090-R3
R4	ANN20001124.1500.0090-R4
R5	ANN20001124.1500.0090-R5
R6	ANN20001124.1500.0090-R6
R7	ANN20001124.1500.0090-R7
R8	ANN20001124.1500.0090-R8
R9	ANN20001124.1500.0090-R9
R10	ANN20001124.1500.0090-R10
R11	ANN20001124.1500.0090-R11
R13	ANN20001124.1500.0090-R12
RM1	ANN20001124.1500.0090-R1-1
RM2	ANN20001124.1500.0090-R2-1
RM3	ANN20001124.1500.0090-R3-1
RM4	ANN20001124.1500.0090-R4-1
RM5	ANN20001124.1500.0090-R2-2
RM6	ANN20001124.1500.0090-R6-1
RM7	ANN20001124.1500.0090-R7-1
RM8	ANN20001124.1500.0090-R2-3
RM9	ANN20001124.1500.0090-R9-1
RM10	ANN20001124.1500.0090-R10-1
RM11	ANN20001124.1500.0090-R6-2
RM13	ANN20001124.1500.0090-R12-1
V1	ANN20001124.1500.0090-EV1
V2	ANN20001124.1500.0090-EV2
V3	ANN20001124.1500.0090-EV3
V4	ANN20001124.1500.0090-EV4
V5	ANN20001124.1500.0090-EV5
V6	ANN20001124.1500.0090-EV6
V7	ANN20001124.1500.0090-EV7
VM1	ANN20001124.1500.0090-EV1-1
VM3	ANN20001124.1500.0090-EV2-1
VM4	ANN20001124.1500.0090-EV3-1
VM5	ANN20001124.1500.0090-EV4-1
VM6	ANN20001124.1500.0090-EV5-1
VM7	ANN20001124.1500.0090-EV6-1
VM8	ANN20001124.1500.0090-EV7-1
Q1	ANN20001124.1500.0090-T1
