CE11	ANN20001120.1500.0090-CE1
VM1	ANN20001120.1500.0090-EV1-1
VM2	ANN20001120.1500.0090-EV2-1
VM3	ANN20001120.1500.0090-EV3-1
VM4	ANN20001120.1500.0090-EV4-1
VM6	ANN20001120.1500.0090-EV5-1
VM7	ANN20001120.1500.0090-EV6-1
VM8	ANN20001120.1500.0090-EV7-1
Q1	ANN20001120.1500.0090-T1
Q2	ANN20001120.1500.0090-T2
Q4	ANN20001120.1500.0090-V1
Q5	ANN20001120.1500.0090-V2
Q6	ANN20001120.1500.0090-T3
Q7	ANN20001120.1500.0090-T4
QM4	ANN20001120.1500.0090-V1-1
QM5	ANN20001120.1500.0090-V2-1
