CE11	ANN20001106.0900.0048-CE1
RM9	ANN20001106.0900.0048-R9-1
RM10	ANN20001106.0900.0048-R10-1
RM11	ANN20001106.0900.0048-R11-1
RM12	ANN20001106.0900.0048-R12-1
RM13	ANN20001106.0900.0048-R13-1
V2	ANN20001106.0900.0048-EV1
V3	ANN20001106.0900.0048-EV2
V4	ANN20001106.0900.0048-EV3
V5	ANN20001106.0900.0048-EV4
V6	ANN20001106.0900.0048-EV5
V7	ANN20001106.0900.0048-EV6
VM2	ANN20001106.0900.0048-EV1-1
VM3	ANN20001106.0900.0048-EV2-1
VM4	ANN20001106.0900.0048-EV3-1
VM5	ANN20001106.0900.0048-EV4-1
VM6	ANN20001106.0900.0048-EV5-1
VM7	ANN20001106.0900.0048-EV6-1
Q1	ANN20001106.0900.0048-T1
Q2	ANN20001106.0900.0048-T2
Q3	ANN20001106.0900.0048-T3
Q4	ANN20001106.0900.0048-T4
