CE8	CNR20001225.1700.0801-CE1
EM37	CNR20001225.1700.0801-E10-17
EM38	CNR20001225.1700.0801-E9-18
EM39	CNR20001225.1700.0801-E9-19
EM40	CNR20001225.1700.0801-E10-20
EM41	CNR20001225.1700.0801-E10-21
EM42	CNR20001225.1700.0801-E10-22
EM43	CNR20001225.1700.0801-E10-23
EM44	CNR20001225.1700.0801-E9-24
EM45	CNR20001225.1700.0801-E9-25
EM47	CNR20001225.1700.0801-E10-26
EM48	CNR20001225.1700.0801-E10-27
EM49	CNR20001225.1700.0801-E9-28
EM51	CNR20001225.1700.0801-E9-29
EM52	CNR20001225.1700.0801-E11-30
EM53	CNR20001225.1700.0801-E11-31
EM54	CNR20001225.1700.0801-E12-32
EM55	CNR20001225.1700.0801-E13-33
EM56	CNR20001225.1700.0801-E14-34
EM1	CNR20001225.1700.0801-E16-35
EM57	CNR20001225.1700.0801-E9-36
EM58	CNR20001225.1700.0801-E10-37
EM59	CNR20001225.1700.0801-E15-38
EM3	CNR20001225.1700.0801-E17-39
EM4	CNR20001225.1700.0801-E18-40
EM5	CNR20001225.1700.0801-E18-41
EM6	CNR20001225.1700.0801-E19-42
EM7	CNR20001225.1700.0801-E20-43
EM8	CNR20001225.1700.0801-E21-44
EM9	CNR20001225.1700.0801-E22-45
EM10	CNR20001225.1700.0801-E23-46
EM11	CNR20001225.1700.0801-E23-47
EM12	CNR20001225.1700.0801-E24-48
EM13	CNR20001225.1700.0801-E25-49
EM14	CNR20001225.1700.0801-E26-50
EM15	CNR20001225.1700.0801-E27-51
EM16	CNR20001225.1700.0801-E27-52
EM17	CNR20001225.1700.0801-E27-53
EM18	CNR20001225.1700.0801-E28-54
EM19	CNR20001225.1700.0801-E1-55
R1	CNR20001225.1700.0801-R1
R2	CNR20001225.1700.0801-R2
R3	CNR20001225.1700.0801-R3
R4	CNR20001225.1700.0801-R4
R5	CNR20001225.1700.0801-R5
R6	CNR20001225.1700.0801-R6
R7	CNR20001225.1700.0801-R7
R8	CNR20001225.1700.0801-R8
R9	CNR20001225.1700.0801-R9
R10	CNR20001225.1700.0801-R10
R11	CNR20001225.1700.0801-R11
R12	CNR20001225.1700.0801-R12
R13	CNR20001225.1700.0801-R13
R14	CNR20001225.1700.0801-R14
R15	CNR20001225.1700.0801-R15
R16	CNR20001225.1700.0801-R16
R17	CNR20001225.1700.0801-R17
R19	CNR20001225.1700.0801-R18
R20	CNR20001225.1700.0801-R19
R21	CNR20001225.1700.0801-R20
R22	CNR20001225.1700.0801-R21
R24	CNR20001225.1700.0801-R22
R25	CNR20001225.1700.0801-R23
R26	CNR20001225.1700.0801-R24
R27	CNR20001225.1700.0801-R25
RM1	CNR20001225.1700.0801-R1-1
RM2	CNR20001225.1700.0801-R2-1
RM3	CNR20001225.1700.0801-R3-1
RM4	CNR20001225.1700.0801-R4-1
RM5	CNR20001225.1700.0801-R5-1
RM6	CNR20001225.1700.0801-R6-1
RM7	CNR20001225.1700.0801-R7-1
RM8	CNR20001225.1700.0801-R8-1
RM9	CNR20001225.1700.0801-R9-1
RM10	CNR20001225.1700.0801-R10-1
RM11	CNR20001225.1700.0801-R11-1
RM12	CNR20001225.1700.0801-R1-2
RM13	CNR20001225.1700.0801-R13-1
RM14	CNR20001225.1700.0801-R14-1
RM15	CNR20001225.1700.0801-R15-1
RM16	CNR20001225.1700.0801-R1-3
RM17	CNR20001225.1700.0801-R17-1
RM19	CNR20001225.1700.0801-R18-1
RM20	CNR20001225.1700.0801-R1-4
RM21	CNR20001225.1700.0801-R20-1
RM22	CNR20001225.1700.0801-R21-1
RM24	CNR20001225.1700.0801-R22-1
RM25	CNR20001225.1700.0801-R1-5
RM26	CNR20001225.1700.0801-R1-6
RM27	CNR20001225.1700.0801-R1-7
Q1	CNR20001225.1700.0801-T1
Q2	CNR20001225.1700.0801-T2
Q3	CNR20001225.1700.0801-T3
Q4	CNR20001225.1700.0801-T4
Q5	CNR20001225.1700.0801-T5
