CE8	CNR20001018.1700.0676-CE1
EM45	CNR20001018.1700.0676-E9-24
EM46	CNR20001018.1700.0676-E6-25
EM47	CNR20001018.1700.0676-E10-26
EM48	CNR20001018.1700.0676-E8-27
EM49	CNR20001018.1700.0676-E11-28
EM50	CNR20001018.1700.0676-E11-29
EM52	CNR20001018.1700.0676-E11-30
EM53	CNR20001018.1700.0676-E11-31
EM54	CNR20001018.1700.0676-E12-32
EM55	CNR20001018.1700.0676-E4-33
EM56	CNR20001018.1700.0676-E7-34
EM57	CNR20001018.1700.0676-E6-35
EM58	CNR20001018.1700.0676-E13-36
EM59	CNR20001018.1700.0676-E11-37
EM60	CNR20001018.1700.0676-E11-38
EM61	CNR20001018.1700.0676-E21-39
EM62	CNR20001018.1700.0676-E11-40
EM63	CNR20001018.1700.0676-E11-41
EM65	CNR20001018.1700.0676-E14-42
EM66	CNR20001018.1700.0676-E15-43
EM67	CNR20001018.1700.0676-E16-44
EM68	CNR20001018.1700.0676-E17-45
EM69	CNR20001018.1700.0676-E1-46
EM70	CNR20001018.1700.0676-E2-47
EM71	CNR20001018.1700.0676-E6-48
EM72	CNR20001018.1700.0676-E6-49
EM73	CNR20001018.1700.0676-E6-50
EM74	CNR20001018.1700.0676-E11-51
EM75	CNR20001018.1700.0676-E13-52
EM76	CNR20001018.1700.0676-E19-53
EM77	CNR20001018.1700.0676-E20-54
EM78	CNR20001018.1700.0676-E3-55
EM79	CNR20001018.1700.0676-E3-56
EM80	CNR20001018.1700.0676-E3-57
EM81	CNR20001018.1700.0676-E3-58
EM82	CNR20001018.1700.0676-E2-59
EM83	CNR20001018.1700.0676-E2-60
EM84	CNR20001018.1700.0676-E1-61
EM85	CNR20001018.1700.0676-E21-62
EM86	CNR20001018.1700.0676-E25-63
EM87	CNR20001018.1700.0676-E25-64
EM88	CNR20001018.1700.0676-E25-65
EM89	CNR20001018.1700.0676-E24-66
EM90	CNR20001018.1700.0676-E24-67
EM91	CNR20001018.1700.0676-E3-68
EM2	CNR20001018.1700.0676-E21-69
EM3	CNR20001018.1700.0676-E21-70
EM4	CNR20001018.1700.0676-E22-71
EM5	CNR20001018.1700.0676-E23-72
EM7	CNR20001018.1700.0676-E24-73
EM9	CNR20001018.1700.0676-E25-74
EM12	CNR20001018.1700.0676-E21-75
EM13	CNR20001018.1700.0676-E21-76
EM14	CNR20001018.1700.0676-E21-77
EM15	CNR20001018.1700.0676-E21-78
EM16	CNR20001018.1700.0676-E21-79
EM17	CNR20001018.1700.0676-E21-80
EM18	CNR20001018.1700.0676-E21-81
EM19	CNR20001018.1700.0676-E21-82
EM20	CNR20001018.1700.0676-E21-83
EM21	CNR20001018.1700.0676-E21-84
EM22	CNR20001018.1700.0676-E21-85
R29	CNR20001018.1700.0676-R1
R1	CNR20001018.1700.0676-R2
R2	CNR20001018.1700.0676-R3
R3	CNR20001018.1700.0676-R4
R4	CNR20001018.1700.0676-R5
R5	CNR20001018.1700.0676-R6
R6	CNR20001018.1700.0676-R7
R7	CNR20001018.1700.0676-R8
R8	CNR20001018.1700.0676-R9
R9	CNR20001018.1700.0676-R10
R10	CNR20001018.1700.0676-R11
R11	CNR20001018.1700.0676-R12
R12	CNR20001018.1700.0676-R13
R13	CNR20001018.1700.0676-R14
R14	CNR20001018.1700.0676-R15
R15	CNR20001018.1700.0676-R16
R16	CNR20001018.1700.0676-R17
R30	CNR20001018.1700.0676-R18
R18	CNR20001018.1700.0676-R19
R19	CNR20001018.1700.0676-R20
R20	CNR20001018.1700.0676-R21
R21	CNR20001018.1700.0676-R22
R22	CNR20001018.1700.0676-R23
R24	CNR20001018.1700.0676-R24
R26	CNR20001018.1700.0676-R25
R27	CNR20001018.1700.0676-R26
R28	CNR20001018.1700.0676-R27
RM1	CNR20001018.1700.0676-R2-1
RM2	CNR20001018.1700.0676-R3-1
RM3	CNR20001018.1700.0676-R4-1
RM4	CNR20001018.1700.0676-R5-1
RM5	CNR20001018.1700.0676-R6-1
RM6	CNR20001018.1700.0676-R7-1
RM7	CNR20001018.1700.0676-R8-1
RM8	CNR20001018.1700.0676-R9-1
RM9	CNR20001018.1700.0676-R10-1
RM10	CNR20001018.1700.0676-R11-1
RM11	CNR20001018.1700.0676-R11-2
RM12	CNR20001018.1700.0676-R9-2
RM13	CNR20001018.1700.0676-R14-1
RM14	CNR20001018.1700.0676-R8-2
RM15	CNR20001018.1700.0676-R16-1
RM30	CNR20001018.1700.0676-R4-2
RM16	CNR20001018.1700.0676-R17-1
RM18	CNR20001018.1700.0676-R19-1
RM19	CNR20001018.1700.0676-R20-1
RM20	CNR20001018.1700.0676-R5-2
RM21	CNR20001018.1700.0676-R11-3
RM22	CNR20001018.1700.0676-R19-2
RM24	CNR20001018.1700.0676-R6-2
RM26	CNR20001018.1700.0676-R5-3
RM27	CNR20001018.1700.0676-R4-3
RM28	CNR20001018.1700.0676-R27-1
RM29	CNR20001018.1700.0676-R27-2
V1	CNR20001018.1700.0676-EV1
V2	CNR20001018.1700.0676-EV2
V3	CNR20001018.1700.0676-EV3
V5	CNR20001018.1700.0676-EV4
V6	CNR20001018.1700.0676-EV5
V7	CNR20001018.1700.0676-EV6
V8	CNR20001018.1700.0676-EV7
V9	CNR20001018.1700.0676-EV8
VM1	CNR20001018.1700.0676-EV1-1
VM2	CNR20001018.1700.0676-EV2-1
VM3	CNR20001018.1700.0676-EV3-1
VM5	CNR20001018.1700.0676-EV4-1
VM6	CNR20001018.1700.0676-EV5-1
VM7	CNR20001018.1700.0676-EV6-1
VM8	CNR20001018.1700.0676-EV7-1
VM9	CNR20001018.1700.0676-EV8-1
Q1	CNR20001018.1700.0676-T1
Q2	CNR20001018.1700.0676-T2
Q3	CNR20001018.1700.0676-T3
Q4	CNR20001018.1700.0676-T4
Q5	CNR20001018.1700.0676-V1
Q6	CNR20001018.1700.0676-V2
Q7	CNR20001018.1700.0676-V3
Q8	CNR20001018.1700.0676-V4
Q9	CNR20001018.1700.0676-T5
Q10	CNR20001018.1700.0676-V5
Q11	CNR20001018.1700.0676-V6
Q12	CNR20001018.1700.0676-V7
Q14	CNR20001018.1700.0676-T6
Q15	CNR20001018.1700.0676-T7
QM5	CNR20001018.1700.0676-V1-1
QM6	CNR20001018.1700.0676-V2-1
QM7	CNR20001018.1700.0676-V3-1
QM8	CNR20001018.1700.0676-V4-1
QM10	CNR20001018.1700.0676-V5-1
QM11	CNR20001018.1700.0676-V6-1
QM12	CNR20001018.1700.0676-V7-1
