CE13	CNR20001218.1700.1337-CE1
EM23	CNR20001218.1700.1337-E3-3
EM24	CNR20001218.1700.1337-E61-4
EM25	CNR20001218.1700.1337-E4-5
EM26	CNR20001218.1700.1337-E57-6
EM27	CNR20001218.1700.1337-E5-7
EM28	CNR20001218.1700.1337-E61-8
EM29	CNR20001218.1700.1337-E6-9
EM30	CNR20001218.1700.1337-E6-10
EM31	CNR20001218.1700.1337-E7-11
EM32	CNR20001218.1700.1337-E8-12
EM33	CNR20001218.1700.1337-E9-13
EM34	CNR20001218.1700.1337-E9-14
EM35	CNR20001218.1700.1337-E10-15
EM36	CNR20001218.1700.1337-E11-16
EM37	CNR20001218.1700.1337-E12-17
EM38	CNR20001218.1700.1337-E13-18
EM39	CNR20001218.1700.1337-E11-19
EM40	CNR20001218.1700.1337-E14-20
EM41	CNR20001218.1700.1337-E8-21
EM42	CNR20001218.1700.1337-E15-22
EM43	CNR20001218.1700.1337-E16-23
EM44	CNR20001218.1700.1337-E17-24
EM45	CNR20001218.1700.1337-E18-25
EM47	CNR20001218.1700.1337-E19-26
EM48	CNR20001218.1700.1337-E18-27
EM49	CNR20001218.1700.1337-E19-28
EM50	CNR20001218.1700.1337-E20-29
EM51	CNR20001218.1700.1337-E19-30
EM52	CNR20001218.1700.1337-E21-31
EM53	CNR20001218.1700.1337-E22-32
EM54	CNR20001218.1700.1337-E23-33
EM55	CNR20001218.1700.1337-E18-34
EM57	CNR20001218.1700.1337-E19-35
EM58	CNR20001218.1700.1337-E25-36
EM59	CNR20001218.1700.1337-E25-37
EM61	CNR20001218.1700.1337-E26-38
EM62	CNR20001218.1700.1337-E27-39
EM63	CNR20001218.1700.1337-E28-40
EM64	CNR20001218.1700.1337-E29-41
EM65	CNR20001218.1700.1337-E30-42
EM66	CNR20001218.1700.1337-E31-43
EM67	CNR20001218.1700.1337-E25-44
EM68	CNR20001218.1700.1337-E29-45
EM69	CNR20001218.1700.1337-E29-46
EM70	CNR20001218.1700.1337-E29-47
EM71	CNR20001218.1700.1337-E29-48
EM72	CNR20001218.1700.1337-E32-49
EM73	CNR20001218.1700.1337-E25-50
EM74	CNR20001218.1700.1337-E25-51
EM76	CNR20001218.1700.1337-E33-52
EM77	CNR20001218.1700.1337-E29-53
EM78	CNR20001218.1700.1337-E34-54
EM79	CNR20001218.1700.1337-E35-55
EM80	CNR20001218.1700.1337-E36-56
EM128	CNR20001218.1700.1337-E2-57
EM82	CNR20001218.1700.1337-E37-58
EM83	CNR20001218.1700.1337-E57-59
EM84	CNR20001218.1700.1337-E38-60
EM85	CNR20001218.1700.1337-E35-61
EM86	CNR20001218.1700.1337-E35-62
EM87	CNR20001218.1700.1337-E37-63
EM88	CNR20001218.1700.1337-E39-64
EM89	CNR20001218.1700.1337-E37-65
EM90	CNR20001218.1700.1337-E35-66
EM91	CNR20001218.1700.1337-E40-67
EM92	CNR20001218.1700.1337-E41-68
EM93	CNR20001218.1700.1337-E19-69
EM94	CNR20001218.1700.1337-E57-70
EM95	CNR20001218.1700.1337-E42-71
EM126	CNR20001218.1700.1337-E52-72
EM97	CNR20001218.1700.1337-E43-73
EM98	CNR20001218.1700.1337-E57-74
EM99	CNR20001218.1700.1337-E19-75
EM100	CNR20001218.1700.1337-E44-76
EM101	CNR20001218.1700.1337-E57-77
EM102	CNR20001218.1700.1337-E19-78
EM103	CNR20001218.1700.1337-E42-79
EM104	CNR20001218.1700.1337-E43-80
EM105	CNR20001218.1700.1337-E57-81
EM106	CNR20001218.1700.1337-E45-82
EM108	CNR20001218.1700.1337-E45-83
EM109	CNR20001218.1700.1337-E46-84
EM110	CNR20001218.1700.1337-E46-85
EM111	CNR20001218.1700.1337-E43-86
EM112	CNR20001218.1700.1337-E57-87
EM113	CNR20001218.1700.1337-E47-88
EM114	CNR20001218.1700.1337-E47-89
EM115	CNR20001218.1700.1337-E43-90
EM116	CNR20001218.1700.1337-E57-91
EM119	CNR20001218.1700.1337-E48-92
EM120	CNR20001218.1700.1337-E48-93
EM121	CNR20001218.1700.1337-E48-94
EM122	CNR20001218.1700.1337-E49-95
EM123	CNR20001218.1700.1337-E57-96
EM124	CNR20001218.1700.1337-E49-97
EM125	CNR20001218.1700.1337-E50-98
EM127	CNR20001218.1700.1337-E51-99
EM4	CNR20001218.1700.1337-E53-100
EM5	CNR20001218.1700.1337-E54-101
EM6	CNR20001218.1700.1337-E55-102
EM7	CNR20001218.1700.1337-E55-103
EM8	CNR20001218.1700.1337-E56-104
EM9	CNR20001218.1700.1337-E57-105
EM10	CNR20001218.1700.1337-E58-106
EM11	CNR20001218.1700.1337-E58-107
EM12	CNR20001218.1700.1337-E59-108
EM14	CNR20001218.1700.1337-E60-109
EM15	CNR20001218.1700.1337-E55-110
EM16	CNR20001218.1700.1337-E61-111
EM17	CNR20001218.1700.1337-E62-112
EM18	CNR20001218.1700.1337-E61-113
R4	CNR20001218.1700.1337-R1
R6	CNR20001218.1700.1337-R2
R8	CNR20001218.1700.1337-R3
R9	CNR20001218.1700.1337-R4
R10	CNR20001218.1700.1337-R5
R11	CNR20001218.1700.1337-R6
R12	CNR20001218.1700.1337-R7
R13	CNR20001218.1700.1337-R8
R14	CNR20001218.1700.1337-R9
R15	CNR20001218.1700.1337-R10
R16	CNR20001218.1700.1337-R11
R18	CNR20001218.1700.1337-R12
R20	CNR20001218.1700.1337-R13
R21	CNR20001218.1700.1337-R14
R22	CNR20001218.1700.1337-R15
R23	CNR20001218.1700.1337-R16
R29	CNR20001218.1700.1337-R17
R30	CNR20001218.1700.1337-R18
RM4	CNR20001218.1700.1337-R1-1
RM6	CNR20001218.1700.1337-R2-1
RM8	CNR20001218.1700.1337-R3-1
RM9	CNR20001218.1700.1337-R4-1
RM10	CNR20001218.1700.1337-R5-1
RM11	CNR20001218.1700.1337-R6-1
RM12	CNR20001218.1700.1337-R7-1
RM13	CNR20001218.1700.1337-R8-1
RM14	CNR20001218.1700.1337-R9-1
RM15	CNR20001218.1700.1337-R10-1
RM16	CNR20001218.1700.1337-R11-1
RM18	CNR20001218.1700.1337-R12-1
RM20	CNR20001218.1700.1337-R13-1
RM21	CNR20001218.1700.1337-R14-1
RM22	CNR20001218.1700.1337-R15-1
RM23	CNR20001218.1700.1337-R15-2
RM29	CNR20001218.1700.1337-R17-1
RM30	CNR20001218.1700.1337-R18-1
V1	CNR20001218.1700.1337-EV1
V2	CNR20001218.1700.1337-EV2
V5	CNR20001218.1700.1337-EV3
V7	CNR20001218.1700.1337-EV4
V8	CNR20001218.1700.1337-EV5
VM1	CNR20001218.1700.1337-EV1-1
VM2	CNR20001218.1700.1337-EV2-1
VM5	CNR20001218.1700.1337-EV2-2
VM6	CNR20001218.1700.1337-EV3-1
VM8	CNR20001218.1700.1337-EV4-1
VM9	CNR20001218.1700.1337-EV5-1
Q18	CNR20001218.1700.1337-T1
Q19	CNR20001218.1700.1337-V1
Q20	CNR20001218.1700.1337-T2
Q21	CNR20001218.1700.1337-T3
Q22	CNR20001218.1700.1337-T4
Q23	CNR20001218.1700.1337-T5
Q24	CNR20001218.1700.1337-T6
Q25	CNR20001218.1700.1337-T7
Q26	CNR20001218.1700.1337-T8
Q27	CNR20001218.1700.1337-T9
Q2	CNR20001218.1700.1337-T10
Q3	CNR20001218.1700.1337-T11
Q4	CNR20001218.1700.1337-T12
Q5	CNR20001218.1700.1337-T13
Q6	CNR20001218.1700.1337-T14
Q7	CNR20001218.1700.1337-T15
Q8	CNR20001218.1700.1337-T16
Q9	CNR20001218.1700.1337-T17
Q10	CNR20001218.1700.1337-T18
Q11	CNR20001218.1700.1337-V2
Q12	CNR20001218.1700.1337-V3
Q13	CNR20001218.1700.1337-V4
Q14	CNR20001218.1700.1337-V5
Q15	CNR20001218.1700.1337-T19
Q16	CNR20001218.1700.1337-T20
Q17	CNR20001218.1700.1337-T21
QM19	CNR20001218.1700.1337-V1-1
QM11	CNR20001218.1700.1337-V2-1
QM12	CNR20001218.1700.1337-V3-1
QM13	CNR20001218.1700.1337-V4-1
QM14	CNR20001218.1700.1337-V5-1
