CE10	CNR20001024.1700.0603-CE1
EM13	CNR20001024.1700.0603-E54-118
EM14	CNR20001024.1700.0603-E55-119
EM15	CNR20001024.1700.0603-E49-120
EM18	CNR20001024.1700.0603-E54-121
EM19	CNR20001024.1700.0603-E54-122
EM20	CNR20001024.1700.0603-E54-123
EM21	CNR20001024.1700.0603-E56-124
R1	CNR20001024.1700.0603-R1
R7	CNR20001024.1700.0603-R2
R9	CNR20001024.1700.0603-R3
R10	CNR20001024.1700.0603-R4
R11	CNR20001024.1700.0603-R5
R13	CNR20001024.1700.0603-R6
R14	CNR20001024.1700.0603-R7
R15	CNR20001024.1700.0603-R8
R16	CNR20001024.1700.0603-R9
R17	CNR20001024.1700.0603-R10
R19	CNR20001024.1700.0603-R11
R20	CNR20001024.1700.0603-R12
R21	CNR20001024.1700.0603-R13
R22	CNR20001024.1700.0603-R14
R23	CNR20001024.1700.0603-R15
RM1	CNR20001024.1700.0603-R1-1
RM7	CNR20001024.1700.0603-R2-1
RM9	CNR20001024.1700.0603-R3-1
RM10	CNR20001024.1700.0603-R4-1
RM11	CNR20001024.1700.0603-R5-1
RM13	CNR20001024.1700.0603-R6-1
RM14	CNR20001024.1700.0603-R7-1
RM15	CNR20001024.1700.0603-R8-1
RM16	CNR20001024.1700.0603-R9-1
RM17	CNR20001024.1700.0603-R10-1
RM19	CNR20001024.1700.0603-R11-1
RM20	CNR20001024.1700.0603-R12-1
RM21	CNR20001024.1700.0603-R13-1
RM22	CNR20001024.1700.0603-R3-2
RM23	CNR20001024.1700.0603-R15-1
V12	CNR20001024.1700.0603-EV1
V4	CNR20001024.1700.0603-EV2
V6	CNR20001024.1700.0603-EV3
V15	CNR20001024.1700.0603-EV4
V17	CNR20001024.1700.0603-EV5
V8	CNR20001024.1700.0603-EV6
VM12	CNR20001024.1700.0603-EV1-1
VM4	CNR20001024.1700.0603-EV2-1
VM5	CNR20001024.1700.0603-EV2-2
VM6	CNR20001024.1700.0603-EV3-1
VM15	CNR20001024.1700.0603-EV4-1
VM17	CNR20001024.1700.0603-EV5-1
VM18	CNR20001024.1700.0603-EV2-3
VM8	CNR20001024.1700.0603-EV6-1
Q1	CNR20001024.1700.0603-T1
Q2	CNR20001024.1700.0603-T2
Q3	CNR20001024.1700.0603-T3
Q4	CNR20001024.1700.0603-T4
Q5	CNR20001024.1700.0603-T5
Q6	CNR20001024.1700.0603-T6
Q7	CNR20001024.1700.0603-T7
Q8	CNR20001024.1700.0603-T8
