CE11	FLOPPINGACES_20041231.0937.002-CE1
CE64	FLOPPINGACES_20041231.0937.002-CE53
CE65	FLOPPINGACES_20041231.0937.002-CE54
CE66	FLOPPINGACES_20041231.0937.002-CE55
CE67	FLOPPINGACES_20041231.0937.002-CE56
CE68	FLOPPINGACES_20041231.0937.002-CE57
CE69	FLOPPINGACES_20041231.0937.002-CE58
CE70	FLOPPINGACES_20041231.0937.002-CE59
CE73	FLOPPINGACES_20041231.0937.002-CE60
CE74	FLOPPINGACES_20041231.0937.002-CE61
CE75	FLOPPINGACES_20041231.0937.002-CE62
CE157	FLOPPINGACES_20041231.0937.002-CE63
CE77	FLOPPINGACES_20041231.0937.002-CE64
CE78	FLOPPINGACES_20041231.0937.002-CE65
CE79	FLOPPINGACES_20041231.0937.002-CE66
CE80	FLOPPINGACES_20041231.0937.002-CE67
CE81	FLOPPINGACES_20041231.0937.002-CE68
CE82	FLOPPINGACES_20041231.0937.002-CE69
CE83	FLOPPINGACES_20041231.0937.002-CE70
CE84	FLOPPINGACES_20041231.0937.002-CE71
CE2	FLOPPINGACES_20041231.0937.002-CE72
CE85	FLOPPINGACES_20041231.0937.002-CE73
CE86	FLOPPINGACES_20041231.0937.002-CE74
CE87	FLOPPINGACES_20041231.0937.002-CE75
CE88	FLOPPINGACES_20041231.0937.002-CE76
CE89	FLOPPINGACES_20041231.0937.002-CE77
CE90	FLOPPINGACES_20041231.0937.002-CE78
CE91	FLOPPINGACES_20041231.0937.002-CE79
CE92	FLOPPINGACES_20041231.0937.002-CE80
CE93	FLOPPINGACES_20041231.0937.002-CE81
CE94	FLOPPINGACES_20041231.0937.002-CE82
CE95	FLOPPINGACES_20041231.0937.002-CE83
CE96	FLOPPINGACES_20041231.0937.002-CE84
CE97	FLOPPINGACES_20041231.0937.002-CE85
CE98	FLOPPINGACES_20041231.0937.002-CE86
CE99	FLOPPINGACES_20041231.0937.002-CE87
CE100	FLOPPINGACES_20041231.0937.002-CE88
CE101	FLOPPINGACES_20041231.0937.002-CE89
CE102	FLOPPINGACES_20041231.0937.002-CE90
CE103	FLOPPINGACES_20041231.0937.002-CE91
CE104	FLOPPINGACES_20041231.0937.002-CE92
CE105	FLOPPINGACES_20041231.0937.002-CE93
CE106	FLOPPINGACES_20041231.0937.002-CE94
CE107	FLOPPINGACES_20041231.0937.002-CE95
CE108	FLOPPINGACES_20041231.0937.002-CE96
CE109	FLOPPINGACES_20041231.0937.002-CE97
CE110	FLOPPINGACES_20041231.0937.002-CE98
CE111	FLOPPINGACES_20041231.0937.002-CE99
CE112	FLOPPINGACES_20041231.0937.002-CE100
CE113	FLOPPINGACES_20041231.0937.002-CE101
CE114	FLOPPINGACES_20041231.0937.002-CE102
CE115	FLOPPINGACES_20041231.0937.002-CE103
CE116	FLOPPINGACES_20041231.0937.002-CE104
CE117	FLOPPINGACES_20041231.0937.002-CE105
CE118	FLOPPINGACES_20041231.0937.002-CE106
CE119	FLOPPINGACES_20041231.0937.002-CE107
CE120	FLOPPINGACES_20041231.0937.002-CE108
CE121	FLOPPINGACES_20041231.0937.002-CE109
CE122	FLOPPINGACES_20041231.0937.002-CE110
CE123	FLOPPINGACES_20041231.0937.002-CE111
CE124	FLOPPINGACES_20041231.0937.002-CE112
CE125	FLOPPINGACES_20041231.0937.002-CE113
CE126	FLOPPINGACES_20041231.0937.002-CE114
CE127	FLOPPINGACES_20041231.0937.002-CE115
CE151	FLOPPINGACES_20041231.0937.002-CE116
CE128	FLOPPINGACES_20041231.0937.002-CE117
CE129	FLOPPINGACES_20041231.0937.002-CE118
CE130	FLOPPINGACES_20041231.0937.002-CE119
CE131	FLOPPINGACES_20041231.0937.002-CE120
CE132	FLOPPINGACES_20041231.0937.002-CE121
CE133	FLOPPINGACES_20041231.0937.002-CE122
CE134	FLOPPINGACES_20041231.0937.002-CE123
CE135	FLOPPINGACES_20041231.0937.002-CE124
CE136	FLOPPINGACES_20041231.0937.002-CE125
CE137	FLOPPINGACES_20041231.0937.002-CE126
CE138	FLOPPINGACES_20041231.0937.002-CE127
CE139	FLOPPINGACES_20041231.0937.002-CE128
CE140	FLOPPINGACES_20041231.0937.002-CE129
CE141	FLOPPINGACES_20041231.0937.002-CE130
CE142	FLOPPINGACES_20041231.0937.002-CE131
CE143	FLOPPINGACES_20041231.0937.002-CE132
CE144	FLOPPINGACES_20041231.0937.002-CE133
CE145	FLOPPINGACES_20041231.0937.002-CE134
CE146	FLOPPINGACES_20041231.0937.002-CE135
CE147	FLOPPINGACES_20041231.0937.002-CE136
CE149	FLOPPINGACES_20041231.0937.002-CE137
CE150	FLOPPINGACES_20041231.0937.002-CE138
CE158	FLOPPINGACES_20041231.0937.002-CE139
CE159	FLOPPINGACES_20041231.0937.002-CE140
CE160	FLOPPINGACES_20041231.0937.002-CE141
CE161	FLOPPINGACES_20041231.0937.002-CE142
CE162	FLOPPINGACES_20041231.0937.002-CE143
CE163	FLOPPINGACES_20041231.0937.002-CE144
CE164	FLOPPINGACES_20041231.0937.002-CE145
CE4	FLOPPINGACES_20041231.0937.002-CE146
CE5	FLOPPINGACES_20041231.0937.002-CE147
CE6	FLOPPINGACES_20041231.0937.002-CE148
CE7	FLOPPINGACES_20041231.0937.002-CE149
CE152	FLOPPINGACES_20041231.0937.002-CE150
CE9	FLOPPINGACES_20041231.0937.002-CE151
E16	FLOPPINGACES_20041231.0937.002-E1
E17	FLOPPINGACES_20041231.0937.002-E2
E19	FLOPPINGACES_20041231.0937.002-E3
E20	FLOPPINGACES_20041231.0937.002-E4
E21	FLOPPINGACES_20041231.0937.002-E5
E22	FLOPPINGACES_20041231.0937.002-E6
E23	FLOPPINGACES_20041231.0937.002-E7
E24	FLOPPINGACES_20041231.0937.002-E8
E25	FLOPPINGACES_20041231.0937.002-E9
E26	FLOPPINGACES_20041231.0937.002-E10
E27	FLOPPINGACES_20041231.0937.002-E11
E28	FLOPPINGACES_20041231.0937.002-E12
E221	FLOPPINGACES_20041231.0937.002-E13
E31	FLOPPINGACES_20041231.0937.002-E14
E32	FLOPPINGACES_20041231.0937.002-E15
E33	FLOPPINGACES_20041231.0937.002-E16
E34	FLOPPINGACES_20041231.0937.002-E17
E1	FLOPPINGACES_20041231.0937.002-E18
E35	FLOPPINGACES_20041231.0937.002-E19
E36	FLOPPINGACES_20041231.0937.002-E20
E37	FLOPPINGACES_20041231.0937.002-E21
E222	FLOPPINGACES_20041231.0937.002-E22
E40	FLOPPINGACES_20041231.0937.002-E23
E41	FLOPPINGACES_20041231.0937.002-E24
E42	FLOPPINGACES_20041231.0937.002-E25
E43	FLOPPINGACES_20041231.0937.002-E26
E44	FLOPPINGACES_20041231.0937.002-E27
E45	FLOPPINGACES_20041231.0937.002-E28
E46	FLOPPINGACES_20041231.0937.002-E29
E47	FLOPPINGACES_20041231.0937.002-E30
E48	FLOPPINGACES_20041231.0937.002-E31
E49	FLOPPINGACES_20041231.0937.002-E32
E50	FLOPPINGACES_20041231.0937.002-E33
E51	FLOPPINGACES_20041231.0937.002-E34
E52	FLOPPINGACES_20041231.0937.002-E35
E53	FLOPPINGACES_20041231.0937.002-E36
E54	FLOPPINGACES_20041231.0937.002-E37
E55	FLOPPINGACES_20041231.0937.002-E38
E57	FLOPPINGACES_20041231.0937.002-E39
E58	FLOPPINGACES_20041231.0937.002-E40
E59	FLOPPINGACES_20041231.0937.002-E41
E60	FLOPPINGACES_20041231.0937.002-E42
E61	FLOPPINGACES_20041231.0937.002-E43
E62	FLOPPINGACES_20041231.0937.002-E44
E63	FLOPPINGACES_20041231.0937.002-E45
E64	FLOPPINGACES_20041231.0937.002-E46
E223	FLOPPINGACES_20041231.0937.002-E47
E65	FLOPPINGACES_20041231.0937.002-E48
E66	FLOPPINGACES_20041231.0937.002-E49
E68	FLOPPINGACES_20041231.0937.002-E50
E69	FLOPPINGACES_20041231.0937.002-E51
E70	FLOPPINGACES_20041231.0937.002-E52
E71	FLOPPINGACES_20041231.0937.002-E53
E72	FLOPPINGACES_20041231.0937.002-E54
E73	FLOPPINGACES_20041231.0937.002-E55
E74	FLOPPINGACES_20041231.0937.002-E56
E76	FLOPPINGACES_20041231.0937.002-E57
E77	FLOPPINGACES_20041231.0937.002-E58
E78	FLOPPINGACES_20041231.0937.002-E59
E79	FLOPPINGACES_20041231.0937.002-E60
E80	FLOPPINGACES_20041231.0937.002-E61
E81	FLOPPINGACES_20041231.0937.002-E62
E82	FLOPPINGACES_20041231.0937.002-E63
E83	FLOPPINGACES_20041231.0937.002-E64
E84	FLOPPINGACES_20041231.0937.002-E65
E224	FLOPPINGACES_20041231.0937.002-E66
E85	FLOPPINGACES_20041231.0937.002-E67
E86	FLOPPINGACES_20041231.0937.002-E68
E87	FLOPPINGACES_20041231.0937.002-E69
E88	FLOPPINGACES_20041231.0937.002-E70
E89	FLOPPINGACES_20041231.0937.002-E71
E91	FLOPPINGACES_20041231.0937.002-E72
E92	FLOPPINGACES_20041231.0937.002-E73
E93	FLOPPINGACES_20041231.0937.002-E74
E95	FLOPPINGACES_20041231.0937.002-E75
E96	FLOPPINGACES_20041231.0937.002-E76
E100	FLOPPINGACES_20041231.0937.002-E77
E102	FLOPPINGACES_20041231.0937.002-E78
E103	FLOPPINGACES_20041231.0937.002-E79
E104	FLOPPINGACES_20041231.0937.002-E80
E105	FLOPPINGACES_20041231.0937.002-E81
E226	FLOPPINGACES_20041231.0937.002-E82
E2	FLOPPINGACES_20041231.0937.002-E83
E107	FLOPPINGACES_20041231.0937.002-E84
E109	FLOPPINGACES_20041231.0937.002-E85
E110	FLOPPINGACES_20041231.0937.002-E86
E111	FLOPPINGACES_20041231.0937.002-E87
E112	FLOPPINGACES_20041231.0937.002-E88
E113	FLOPPINGACES_20041231.0937.002-E89
E114	FLOPPINGACES_20041231.0937.002-E90
E115	FLOPPINGACES_20041231.0937.002-E91
E116	FLOPPINGACES_20041231.0937.002-E92
E117	FLOPPINGACES_20041231.0937.002-E93
E118	FLOPPINGACES_20041231.0937.002-E94
E119	FLOPPINGACES_20041231.0937.002-E95
E120	FLOPPINGACES_20041231.0937.002-E96
E121	FLOPPINGACES_20041231.0937.002-E97
E122	FLOPPINGACES_20041231.0937.002-E98
E123	FLOPPINGACES_20041231.0937.002-E99
E124	FLOPPINGACES_20041231.0937.002-E100
E125	FLOPPINGACES_20041231.0937.002-E101
E126	FLOPPINGACES_20041231.0937.002-E102
E127	FLOPPINGACES_20041231.0937.002-E103
E128	FLOPPINGACES_20041231.0937.002-E104
E129	FLOPPINGACES_20041231.0937.002-E105
E130	FLOPPINGACES_20041231.0937.002-E106
E131	FLOPPINGACES_20041231.0937.002-E107
E132	FLOPPINGACES_20041231.0937.002-E108
E133	FLOPPINGACES_20041231.0937.002-E109
E134	FLOPPINGACES_20041231.0937.002-E110
E135	FLOPPINGACES_20041231.0937.002-E111
E136	FLOPPINGACES_20041231.0937.002-E112
E137	FLOPPINGACES_20041231.0937.002-E113
E138	FLOPPINGACES_20041231.0937.002-E114
E139	FLOPPINGACES_20041231.0937.002-E115
E140	FLOPPINGACES_20041231.0937.002-E116
E141	FLOPPINGACES_20041231.0937.002-E117
E142	FLOPPINGACES_20041231.0937.002-E118
E143	FLOPPINGACES_20041231.0937.002-E119
E144	FLOPPINGACES_20041231.0937.002-E120
E145	FLOPPINGACES_20041231.0937.002-E121
E146	FLOPPINGACES_20041231.0937.002-E122
E148	FLOPPINGACES_20041231.0937.002-E123
E150	FLOPPINGACES_20041231.0937.002-E124
E151	FLOPPINGACES_20041231.0937.002-E125
E152	FLOPPINGACES_20041231.0937.002-E126
E153	FLOPPINGACES_20041231.0937.002-E127
E154	FLOPPINGACES_20041231.0937.002-E128
E155	FLOPPINGACES_20041231.0937.002-E129
E156	FLOPPINGACES_20041231.0937.002-E130
E157	FLOPPINGACES_20041231.0937.002-E131
E158	FLOPPINGACES_20041231.0937.002-E132
E159	FLOPPINGACES_20041231.0937.002-E133
E161	FLOPPINGACES_20041231.0937.002-E134
E162	FLOPPINGACES_20041231.0937.002-E135
E4	FLOPPINGACES_20041231.0937.002-E136
E163	FLOPPINGACES_20041231.0937.002-E137
E164	FLOPPINGACES_20041231.0937.002-E138
E165	FLOPPINGACES_20041231.0937.002-E139
E167	FLOPPINGACES_20041231.0937.002-E140
E168	FLOPPINGACES_20041231.0937.002-E141
E169	FLOPPINGACES_20041231.0937.002-E142
E170	FLOPPINGACES_20041231.0937.002-E143
E171	FLOPPINGACES_20041231.0937.002-E144
E172	FLOPPINGACES_20041231.0937.002-E145
E173	FLOPPINGACES_20041231.0937.002-E146
E174	FLOPPINGACES_20041231.0937.002-E147
E175	FLOPPINGACES_20041231.0937.002-E148
E176	FLOPPINGACES_20041231.0937.002-E149
E177	FLOPPINGACES_20041231.0937.002-E150
E178	FLOPPINGACES_20041231.0937.002-E151
E179	FLOPPINGACES_20041231.0937.002-E152
E180	FLOPPINGACES_20041231.0937.002-E153
E181	FLOPPINGACES_20041231.0937.002-E154
E182	FLOPPINGACES_20041231.0937.002-E155
E183	FLOPPINGACES_20041231.0937.002-E156
E184	FLOPPINGACES_20041231.0937.002-E157
E185	FLOPPINGACES_20041231.0937.002-E158
E186	FLOPPINGACES_20041231.0937.002-E159
E187	FLOPPINGACES_20041231.0937.002-E160
E188	FLOPPINGACES_20041231.0937.002-E161
E189	FLOPPINGACES_20041231.0937.002-E162
E190	FLOPPINGACES_20041231.0937.002-E163
E191	FLOPPINGACES_20041231.0937.002-E164
E192	FLOPPINGACES_20041231.0937.002-E165
E194	FLOPPINGACES_20041231.0937.002-E166
E195	FLOPPINGACES_20041231.0937.002-E167
E196	FLOPPINGACES_20041231.0937.002-E168
E197	FLOPPINGACES_20041231.0937.002-E169
E198	FLOPPINGACES_20041231.0937.002-E170
E199	FLOPPINGACES_20041231.0937.002-E171
E218	FLOPPINGACES_20041231.0937.002-E172
E200	FLOPPINGACES_20041231.0937.002-E173
E201	FLOPPINGACES_20041231.0937.002-E174
E202	FLOPPINGACES_20041231.0937.002-E175
E203	FLOPPINGACES_20041231.0937.002-E176
E204	FLOPPINGACES_20041231.0937.002-E177
E206	FLOPPINGACES_20041231.0937.002-E178
E207	FLOPPINGACES_20041231.0937.002-E179
E208	FLOPPINGACES_20041231.0937.002-E180
E209	FLOPPINGACES_20041231.0937.002-E181
E210	FLOPPINGACES_20041231.0937.002-E182
E211	FLOPPINGACES_20041231.0937.002-E183
E212	FLOPPINGACES_20041231.0937.002-E184
E213	FLOPPINGACES_20041231.0937.002-E185
E227	FLOPPINGACES_20041231.0937.002-E186
E215	FLOPPINGACES_20041231.0937.002-E187
E216	FLOPPINGACES_20041231.0937.002-E188
E228	FLOPPINGACES_20041231.0937.002-E189
E229	FLOPPINGACES_20041231.0937.002-E190
E231	FLOPPINGACES_20041231.0937.002-E191
E232	FLOPPINGACES_20041231.0937.002-E192
E233	FLOPPINGACES_20041231.0937.002-E193
E234	FLOPPINGACES_20041231.0937.002-E194
E235	FLOPPINGACES_20041231.0937.002-E195
E236	FLOPPINGACES_20041231.0937.002-E196
E237	FLOPPINGACES_20041231.0937.002-E197
E238	FLOPPINGACES_20041231.0937.002-E198
E239	FLOPPINGACES_20041231.0937.002-E199
E240	FLOPPINGACES_20041231.0937.002-E200
E7	FLOPPINGACES_20041231.0937.002-E201
E241	FLOPPINGACES_20041231.0937.002-E202
E8	FLOPPINGACES_20041231.0937.002-E203
E9	FLOPPINGACES_20041231.0937.002-E204
E10	FLOPPINGACES_20041231.0937.002-E205
E11	FLOPPINGACES_20041231.0937.002-E206
E219	FLOPPINGACES_20041231.0937.002-E207
E14	FLOPPINGACES_20041231.0937.002-E208
E220	FLOPPINGACES_20041231.0937.002-E209
EM1	FLOPPINGACES_20041231.0937.002-E18-1
EM20	FLOPPINGACES_20041231.0937.002-E203-2
EM21	FLOPPINGACES_20041231.0937.002-E2-3
EM22	FLOPPINGACES_20041231.0937.002-E3-4
EM23	FLOPPINGACES_20041231.0937.002-E203-5
EM24	FLOPPINGACES_20041231.0937.002-E83-6
EM25	FLOPPINGACES_20041231.0937.002-E4-7
EM26	FLOPPINGACES_20041231.0937.002-E5-8
EM27	FLOPPINGACES_20041231.0937.002-E83-9
EM28	FLOPPINGACES_20041231.0937.002-E203-10
EM29	FLOPPINGACES_20041231.0937.002-E83-11
EM30	FLOPPINGACES_20041231.0937.002-E6-12
EM31	FLOPPINGACES_20041231.0937.002-E7-13
EM32	FLOPPINGACES_20041231.0937.002-E83-14
EM33	FLOPPINGACES_20041231.0937.002-E8-15
EM34	FLOPPINGACES_20041231.0937.002-E203-16
EM35	FLOPPINGACES_20041231.0937.002-E203-17
EM36	FLOPPINGACES_20041231.0937.002-E9-18
EM37	FLOPPINGACES_20041231.0937.002-E9-19
EM38	FLOPPINGACES_20041231.0937.002-E203-20
EM39	FLOPPINGACES_20041231.0937.002-E9-21
EM40	FLOPPINGACES_20041231.0937.002-E10-22
EM41	FLOPPINGACES_20041231.0937.002-E203-23
EM42	FLOPPINGACES_20041231.0937.002-E11-24
EM43	FLOPPINGACES_20041231.0937.002-E83-25
EM44	FLOPPINGACES_20041231.0937.002-E12-26
EM464	FLOPPINGACES_20041231.0937.002-E13-27
EM465	FLOPPINGACES_20041231.0937.002-E207-28
EM466	FLOPPINGACES_20041231.0937.002-E11-29
EM47	FLOPPINGACES_20041231.0937.002-E14-30
EM48	FLOPPINGACES_20041231.0937.002-E15-31
EM49	FLOPPINGACES_20041231.0937.002-E16-32
EM50	FLOPPINGACES_20041231.0937.002-E83-33
EM51	FLOPPINGACES_20041231.0937.002-E17-34
EM52	FLOPPINGACES_20041231.0937.002-E16-35
EM53	FLOPPINGACES_20041231.0937.002-E83-36
EM54	FLOPPINGACES_20041231.0937.002-E16-37
EM55	FLOPPINGACES_20041231.0937.002-E16-38
EM56	FLOPPINGACES_20041231.0937.002-E83-39
EM57	FLOPPINGACES_20041231.0937.002-E83-40
EM58	FLOPPINGACES_20041231.0937.002-E83-41
EM59	FLOPPINGACES_20041231.0937.002-E16-42
EM60	FLOPPINGACES_20041231.0937.002-E83-43
EM61	FLOPPINGACES_20041231.0937.002-E83-44
EM62	FLOPPINGACES_20041231.0937.002-E16-45
EM63	FLOPPINGACES_20041231.0937.002-E203-46
EM64	FLOPPINGACES_20041231.0937.002-E83-47
EM65	FLOPPINGACES_20041231.0937.002-E19-48
EM66	FLOPPINGACES_20041231.0937.002-E20-49
EM67	FLOPPINGACES_20041231.0937.002-E21-50
EM68	FLOPPINGACES_20041231.0937.002-E16-51
EM69	FLOPPINGACES_20041231.0937.002-E16-52
EM467	FLOPPINGACES_20041231.0937.002-E88-53
EM468	FLOPPINGACES_20041231.0937.002-E22-54
EM72	FLOPPINGACES_20041231.0937.002-E23-55
EM73	FLOPPINGACES_20041231.0937.002-E24-56
EM74	FLOPPINGACES_20041231.0937.002-E24-57
EM75	FLOPPINGACES_20041231.0937.002-E25-58
EM76	FLOPPINGACES_20041231.0937.002-E203-59
EM77	FLOPPINGACES_20041231.0937.002-E16-60
EM79	FLOPPINGACES_20041231.0937.002-E203-61
EM80	FLOPPINGACES_20041231.0937.002-E203-62
EM81	FLOPPINGACES_20041231.0937.002-E16-63
EM82	FLOPPINGACES_20041231.0937.002-E16-64
EM83	FLOPPINGACES_20041231.0937.002-E26-65
EM84	FLOPPINGACES_20041231.0937.002-E27-66
EM85	FLOPPINGACES_20041231.0937.002-E26-67
EM86	FLOPPINGACES_20041231.0937.002-E203-68
EM87	FLOPPINGACES_20041231.0937.002-E203-69
EM88	FLOPPINGACES_20041231.0937.002-E203-70
EM89	FLOPPINGACES_20041231.0937.002-E28-71
EM90	FLOPPINGACES_20041231.0937.002-E29-72
EM91	FLOPPINGACES_20041231.0937.002-E16-73
EM92	FLOPPINGACES_20041231.0937.002-E9-74
EM93	FLOPPINGACES_20041231.0937.002-E9-75
EM94	FLOPPINGACES_20041231.0937.002-E16-76
EM95	FLOPPINGACES_20041231.0937.002-E11-77
EM96	FLOPPINGACES_20041231.0937.002-E16-78
EM97	FLOPPINGACES_20041231.0937.002-E30-79
EM98	FLOPPINGACES_20041231.0937.002-E9-80
EM99	FLOPPINGACES_20041231.0937.002-E11-81
EM100	FLOPPINGACES_20041231.0937.002-E11-82
EM101	FLOPPINGACES_20041231.0937.002-E16-83
EM102	FLOPPINGACES_20041231.0937.002-E16-84
EM103	FLOPPINGACES_20041231.0937.002-E16-85
EM104	FLOPPINGACES_20041231.0937.002-E16-86
EM105	FLOPPINGACES_20041231.0937.002-E16-87
EM106	FLOPPINGACES_20041231.0937.002-E83-88
EM107	FLOPPINGACES_20041231.0937.002-E16-89
EM108	FLOPPINGACES_20041231.0937.002-E31-90
EM109	FLOPPINGACES_20041231.0937.002-E83-91
EM110	FLOPPINGACES_20041231.0937.002-E32-92
EM111	FLOPPINGACES_20041231.0937.002-E33-93
EM2	FLOPPINGACES_20041231.0937.002-E18-94
EM112	FLOPPINGACES_20041231.0937.002-E16-95
EM113	FLOPPINGACES_20041231.0937.002-E83-96
EM114	FLOPPINGACES_20041231.0937.002-E34-97
EM115	FLOPPINGACES_20041231.0937.002-E35-98
EM116	FLOPPINGACES_20041231.0937.002-E34-99
EM117	FLOPPINGACES_20041231.0937.002-E11-100
EM118	FLOPPINGACES_20041231.0937.002-E36-101
EM119	FLOPPINGACES_20041231.0937.002-E37-102
EM120	FLOPPINGACES_20041231.0937.002-E37-103
EM121	FLOPPINGACES_20041231.0937.002-E11-104
EM122	FLOPPINGACES_20041231.0937.002-E37-105
EM123	FLOPPINGACES_20041231.0937.002-E9-106
EM124	FLOPPINGACES_20041231.0937.002-E203-107
EM125	FLOPPINGACES_20041231.0937.002-E38-108
EM126	FLOPPINGACES_20041231.0937.002-E203-109
EM127	FLOPPINGACES_20041231.0937.002-E39-110
EM128	FLOPPINGACES_20041231.0937.002-E9-111
EM129	FLOPPINGACES_20041231.0937.002-E9-112
EM130	FLOPPINGACES_20041231.0937.002-E203-113
EM131	FLOPPINGACES_20041231.0937.002-E9-114
EM132	FLOPPINGACES_20041231.0937.002-E40-115
EM133	FLOPPINGACES_20041231.0937.002-E203-116
EM134	FLOPPINGACES_20041231.0937.002-E9-117
EM135	FLOPPINGACES_20041231.0937.002-E11-118
EM136	FLOPPINGACES_20041231.0937.002-E41-119
EM137	FLOPPINGACES_20041231.0937.002-E208-120
EM138	FLOPPINGACES_20041231.0937.002-E203-121
EM139	FLOPPINGACES_20041231.0937.002-E42-122
EM140	FLOPPINGACES_20041231.0937.002-E43-123
EM141	FLOPPINGACES_20041231.0937.002-E203-124
EM469	FLOPPINGACES_20041231.0937.002-E47-125
EM143	FLOPPINGACES_20041231.0937.002-E43-126
EM144	FLOPPINGACES_20041231.0937.002-E203-127
EM145	FLOPPINGACES_20041231.0937.002-E41-128
EM146	FLOPPINGACES_20041231.0937.002-E41-129
EM147	FLOPPINGACES_20041231.0937.002-E9-130
EM148	FLOPPINGACES_20041231.0937.002-E9-131
EM149	FLOPPINGACES_20041231.0937.002-E11-132
EM150	FLOPPINGACES_20041231.0937.002-E43-133
EM151	FLOPPINGACES_20041231.0937.002-E9-134
EM152	FLOPPINGACES_20041231.0937.002-E203-135
EM153	FLOPPINGACES_20041231.0937.002-E203-136
EM154	FLOPPINGACES_20041231.0937.002-E83-137
EM155	FLOPPINGACES_20041231.0937.002-E16-138
EM156	FLOPPINGACES_20041231.0937.002-E203-139
EM157	FLOPPINGACES_20041231.0937.002-E44-140
EM159	FLOPPINGACES_20041231.0937.002-E11-141
EM160	FLOPPINGACES_20041231.0937.002-E45-142
EM3	FLOPPINGACES_20041231.0937.002-E18-143
EM161	FLOPPINGACES_20041231.0937.002-E46-144
EM162	FLOPPINGACES_20041231.0937.002-E203-145
EM163	FLOPPINGACES_20041231.0937.002-E203-146
EM165	FLOPPINGACES_20041231.0937.002-E16-147
EM166	FLOPPINGACES_20041231.0937.002-E48-148
EM167	FLOPPINGACES_20041231.0937.002-E49-149
EM470	FLOPPINGACES_20041231.0937.002-E66-150
EM169	FLOPPINGACES_20041231.0937.002-E50-151
EM170	FLOPPINGACES_20041231.0937.002-E50-152
EM171	FLOPPINGACES_20041231.0937.002-E49-153
EM172	FLOPPINGACES_20041231.0937.002-E50-154
EM173	FLOPPINGACES_20041231.0937.002-E51-155
EM174	FLOPPINGACES_20041231.0937.002-E51-156
EM175	FLOPPINGACES_20041231.0937.002-E51-157
EM176	FLOPPINGACES_20041231.0937.002-E49-158
EM177	FLOPPINGACES_20041231.0937.002-E45-159
EM178	FLOPPINGACES_20041231.0937.002-E46-160
EM179	FLOPPINGACES_20041231.0937.002-E11-161
EM180	FLOPPINGACES_20041231.0937.002-E49-162
EM181	FLOPPINGACES_20041231.0937.002-E52-163
EM182	FLOPPINGACES_20041231.0937.002-E49-164
EM183	FLOPPINGACES_20041231.0937.002-E49-165
EM184	FLOPPINGACES_20041231.0937.002-E11-166
